id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
44,16,2,8,64,7.010355258792377,64,False,1,RS,32,True,False,0.0009482831855517546,1,False,8,10,23,32,False,7.010943,1,False,32,True,256,7.011530741207623,1,7
45,64,512,1,1,7.002683957812362,1024,False,512,RS,32,False,True,0.001200464909941294,1,True,1,10,25,1,False,7.0034279999999995,8,False,32,True,1024,7.004172042187637,4,1
46,256,1,8,128,7.006641849784469,512,False,16,RS,128,False,False,0.0008811787559854232,6,True,32,10,1,32,False,7.007188000000001,1,False,8,True,1024,7.0077341502155335,1,24
47,4,2,1024,2,6.958771240741355,4,False,32,RS,1024,False,True,0.0054869095126492936,29,True,8,10,1,32,False,6.962172,32,True,1,True,128,6.965572759258644,1,9
48,4,64,256,512,6.978438554714443,64,False,512,RS,1,True,True,0.005462201387719233,28,False,32,10,1,8,False,6.981823999999999,8,True,32,True,1024,6.985209445285554,1,3
49,128,1,256,128,6.97834756369274,2048,False,1,RS,512,False,True,0.004008480510118555,25,True,32,10,1,32,False,6.980832000000001,8,True,8,True,1,6.983316436307263,1,27
50,32,4,8,8,6.98752967477981,32,False,32,RS,64,False,True,0.0008395117628718226,1,True,1,10,26,8,False,6.988049999999999,1,False,1,True,32,6.988570325220189,1,22
51,32,16,4,512,6.955314412883813,1,False,256,RS,32,True,True,0.0005688769638506815,1,False,8,10,10,32,False,6.955667,8,False,1,True,2048,6.956019587116187,13,1
52,4,1024,1,256,7.0037625039677245,32,False,1024,RS,512,True,True,0.005880163348071288,1,True,32,10,5,8,False,7.007406999999999,1,True,1,True,1024,7.011051496032273,1,23
53,256,8,4,32,7.008803690268425,2048,False,256,RS,64,True,False,0.003259641698101127,1,True,1,10,29,1,False,7.010824000000001,8,True,1,True,256,7.012844309731578,1,5
54,2,256,4,64,6.987412846790585,1,False,512,RS,32,False,False,0.0014007101770173187,21,True,32,10,1,1,False,6.988280999999999,8,False,1,True,512,6.9891491532094125,25,1
55,2048,32,16,8,7.024161482359787,1,False,256,RS,32,False,False,0.0010560227270282028,1,False,8,10,10,1,False,7.0248159999999995,32,False,8,True,1024,7.025470517640212,4,1
56,16,4,8,8,6.983089880749375,64,False,1024,RS,1,False,True,0.0007068776414628934,1,True,1,10,28,32,False,6.9835280000000015,32,False,32,True,1024,6.983966119250628,19,1
57,8,4,8,16,6.955497252561937,64,False,4,RS,1,False,True,0.0007304792947099113,5,True,32,10,1,8,False,6.95595,32,False,8,True,2048,6.956402747438062,1,22
58,1024,8,8,4,7.043781824905931,2048,False,512,RS,8,False,True,0.0012313346417607701,26,False,32,10,1,32,False,7.044544999999999,32,False,32,True,128,7.045308175094068,1,1
59,1024,2,512,512,6.976061650920542,2048,False,64,RS,1024,True,True,0.0010025073565814733,16,False,8,10,1,1,False,6.9766829999999995,8,False,32,True,1024,6.977304349079457,25,1
60,1,512,32,2,6.971018448517221,256,False,1,RS,1024,True,False,0.0007382303163646869,15,False,8,10,1,32,False,6.971476,1,False,8,True,16,6.971933551482779,1,8
61,64,32,8,64,6.97763625317195,2048,False,256,RS,32,True,False,0.0039057215722579646,30,True,8,10,1,32,False,6.9800569999999995,8,True,32,True,512,6.9824777468280494,9,1
62,2,1,2,4,6.985232900497541,1024,False,512,RS,512,False,True,0.005865002642795586,7,True,8,10,1,8,False,6.988867999999999,8,True,1,True,128,6.992503099502457,1,4
63,8,128,32,2,6.979703163912771,2048,False,256,RS,128,True,True,0.007645811663911081,1,True,1,10,11,8,False,6.984442,32,True,8,True,1024,6.989180836087228,30,1
64,2,1024,64,32,6.992175565666106,2,False,1024,RS,256,False,False,0.0023950407094659523,20,True,32,10,1,8,False,6.99366,1,True,32,True,64,6.995144434333894,15,1
65,8,1,256,1,6.981622373818437,256,False,128,RS,512,False,False,0.003955543451916491,11,False,32,10,1,32,False,6.984074,8,True,8,True,128,6.986525626181562,1,9
66,2,8,2,16,6.989524690222067,32,False,512,RS,8,True,False,0.004406795207404043,8,True,32,10,1,8,False,6.992256,32,True,1,True,1024,6.994987309777933,21,1
67,512,32,2,2,7.002506678118455,2048,False,2048,RS,512,False,True,0.004440696904766285,1,True,1,10,18,1,False,7.005259,32,True,32,True,128,7.008011321881544,8,1
68,2048,1,256,4,6.96226744048197,1,False,64,RS,2048,True,False,0.0012045264629718688,1,False,1,10,15,1,False,6.963013999999999,8,False,8,True,32,6.963760559518029,29,1
69,1024,4,1,1,6.974141223604071,1,False,16,RS,128,True,True,0.0033830158143288848,20,True,1,10,1,32,False,6.9762379999999995,8,True,1,True,8,6.978334776395928,1,1
70,32,1024,1,4,6.989772931876767,512,False,2048,RS,1024,False,False,0.00267357438647223,1,True,1,10,25,8,False,6.991429999999999,8,True,8,True,16,6.9930870681232316,1,1
71,2,128,16,64,7.001229557264687,8,False,256,RS,64,False,True,0.0009929778446673852,10,True,32,10,1,1,False,7.001845,8,False,8,True,2048,7.002460442735313,11,1
72,16,2048,16,16,6.9987791510788595,2048,False,1,RS,64,False,True,0.006127588514252476,1,False,32,10,17,8,False,7.002577,1,True,32,True,2048,7.00637484892114,12,1
73,2,8,1024,4,6.960689713441174,8,False,16,RS,1,False,True,0.0010040199201210018,1,False,1,10,28,8,False,6.9613119999999995,1,False,32,True,32,6.961934286558825,20,1
74,1,2,64,128,7.020580255569297,4,False,2,RS,64,True,False,0.003023167874928488,1,False,32,10,5,8,False,7.022454000000001,32,True,32,True,512,7.024327744430704,22,1
75,2,32,8,1,6.973512600587926,256,False,2048,RS,8,True,False,0.0008396314667758196,4,False,1,10,1,32,False,6.974033,1,False,1,True,1,6.974553399412074,29,1
76,1,8,1,4,6.961030420152402,1,False,8,RS,4,True,True,0.0007205282784179451,23,False,8,10,1,1,False,6.961477,1,False,32,True,128,6.961923579847599,1,30
77,1,4,1,128,6.993339976918421,1024,False,64,RS,1,False,False,0.000668000000000035,4,False,8,10,1,1,False,6.993754,1,False,1,True,1,6.9941680230815795,1,19
78,4,8,16,1024,6.990613549466425,128,False,32,RS,32,False,False,0.004139191829331021,12,True,32,10,1,8,False,6.993179,8,True,32,True,1024,6.995744450533574,4,1
79,64,8,64,256,7.023140978991263,128,False,256,RS,256,False,True,0.0011600948237105722,1,True,8,10,29,32,False,7.023860000000001,1,False,1,True,512,7.024579021008739,8,1
80,2,32,64,2048,6.965953168247696,32,False,512,RS,512,True,True,0.00520628850525978,1,True,1,10,17,32,False,6.96918,32,True,8,True,2048,6.972406831752304,13,1
81,2,1,2,512,6.99111728918082,64,False,32,RS,8,False,True,0.003368389080851481,1,True,1,10,8,1,False,6.993205000000001,8,True,32,True,2048,6.995292710819181,1,21
82,1,256,256,32,6.9654409179472445,1,False,256,RS,1024,True,True,0.0044322427731341586,23,True,8,10,1,1,False,6.9681880000000005,32,True,8,True,2048,6.9709350820527565,1,24
83,1,1,2,4,6.987413183488354,32,False,128,RS,128,False,True,0.0010339168245077162,1,False,32,10,6,8,False,6.988054,32,False,8,True,8,6.988694816511646,1,9
84,8,4,16,8,6.983949595767189,8,False,1,RS,1024,False,True,0.009356971144553194,1,False,32,10,17,8,False,6.989749000000001,8,True,8,True,64,6.995548404232812,25,1
85,2,1,16,4,6.995886247532531,1,False,64,RS,1024,False,False,0.0008514951555940665,21,False,8,10,1,1,False,6.996414,32,False,32,True,128,6.996941752467468,19,1
86,16,64,8,16,6.9682677902462205,16,False,1,RS,64,False,False,0.0007860820567853184,24,False,1,10,1,1,False,6.968755,32,False,32,True,32,6.969242209753779,1,18
87,32,2,1,8,6.957172600927155,64,False,512,RS,256,False,False,0.002964526943712929,21,False,8,10,1,32,False,6.959010000000001,32,True,8,True,32,6.960847399072847,4,1
88,1,64,2,4,6.993669466169921,128,False,128,RS,1024,False,False,0.004700802165588379,1,False,1,10,7,8,False,6.996582999999999,1,True,1,True,16,6.999496533830078,10,1
89,1024,512,32,4,7.003677707381792,2048,False,1024,RS,256,True,True,0.008595248978359971,4,True,1,10,1,8,False,7.009005,1,True,32,True,1024,7.014332292618208,5,1
90,8,32,1,2,6.978988129306714,16,False,1024,RS,2,False,False,0.0007242244127340594,17,False,32,10,1,8,False,6.979437,32,False,32,True,2048,6.979885870693286,1,8
91,256,8,1024,2,6.970256506145781,512,False,512,RS,2048,False,False,0.0009817662654622544,16,True,8,10,1,8,False,6.970864999999999,32,False,8,True,32,6.971473493854217,1,8
92,2,8,16,256,6.998666127086244,8,False,1,RS,128,False,True,0.0009630166146022621,1,True,32,10,5,32,False,6.999263000000001,8,False,8,True,256,6.999859872913758,9,1
93,64,128,8,1,6.973978448167221,1,False,1024,RS,64,False,False,0.0011302959789364756,1,True,8,10,9,1,False,6.974679,1,False,32,True,64,6.975379551832779,2,1
94,64,8,4,32,7.015361564544399,128,False,32,RS,1,True,True,0.0009816720429960937,1,True,32,10,12,8,False,7.01597,8,False,1,True,128,7.016578435455601,1,20
95,4,512,8,4,7.045559606572343,512,False,1024,RS,8,False,True,0.001176830064198029,5,True,1,10,1,8,False,7.046289,8,False,32,True,1,7.047018393427656,13,1
96,4,2,2,16,7.014051563327327,2048,False,32,RS,32,False,False,0.0008864812462764442,26,False,32,10,1,1,False,7.014601000000001,32,False,32,True,1,7.015150436672674,27,1
97,256,2,16,16,6.983526631217332,512,False,8,RS,64,False,False,0.0013058652304122668,18,True,8,10,1,8,False,6.984336000000001,32,False,1,True,2048,6.9851453687826695,1,3
98,64,256,2,8,6.995874531928636,128,False,512,RS,2,False,False,0.001149522074603225,24,False,32,10,1,1,False,6.996587,1,False,32,True,1,6.997299468071364,1,13
99,2,64,32,32,6.983162202922738,2048,False,64,RS,128,True,True,0.0009386927079721207,1,True,32,10,6,1,False,6.983744,32,False,1,True,512,6.984325797077261,1,5
100,2,32,8,128,6.942519799342441,1,False,128,RS,2048,False,False,0.0008522182818973235,1,True,8,10,28,32,False,6.943048,8,False,32,True,256,6.943576200657559,1,23
101,8,64,32,1,6.975488264620438,128,False,64,RS,64,True,False,0.000912778176776896,10,False,1,10,1,32,False,6.976054,32,False,32,True,32,6.976619735379563,1,7
102,256,2,4,2,6.969377306096419,512,False,2048,RS,64,True,True,0.006982459810124197,2,False,8,10,1,32,False,6.973705,1,True,1,True,8,6.978032693903581,1,19
103,128,512,1024,128,6.967146264140122,1024,False,512,RS,2048,False,False,0.01594032760014665,1,False,8,10,28,32,False,6.977026,32,True,8,True,512,6.986905735859879,5,1
104,8,64,64,8,6.9772344243505975,32,False,256,RS,1024,True,False,0.003858655724471982,10,False,32,10,1,32,False,6.979625999999999,8,True,32,True,1,6.9820175756494,1,7
105,1024,1,4,64,7.0198359236476096,2048,False,32,RS,16,True,False,0.003233450169710447,8,True,32,10,1,1,False,7.02184,32,True,1,True,128,7.023844076352391,1,29
106,256,2048,256,2,6.986021355042214,1,False,2048,RS,256,False,True,0.00229857434075992,2,False,1,10,1,32,False,6.987446,8,True,32,True,1,6.988870644957786,13,1
107,32,1,1024,16,6.990561994377486,64,False,64,RS,1,False,True,0.0011423221962301995,1,True,8,10,4,32,False,6.99127,8,False,8,True,1024,6.9919780056225145,1,22
108,2,512,4,2,6.997210417379062,128,False,1024,RS,2048,True,True,0.003734432353116026,1,True,1,10,2,8,False,6.999525,32,True,32,True,4,7.0018395826209385,25,1
109,16,2,32,64,6.962035405601439,1,False,1,RS,128,False,False,0.002666356315273741,28,False,32,10,1,32,False,6.963687999999999,1,True,8,True,64,6.96534059439856,2,1
110,16,4,64,8,6.974097856642223,16,False,8,RS,64,False,False,0.0049567085853415805,22,False,1,10,1,1,False,6.977169999999999,32,True,8,True,2048,6.980242143357775,1,10
111,64,128,8,1,6.9527321902273185,512,False,256,RS,512,True,True,0.0030507017225549337,24,False,1,10,1,32,False,6.954623000000001,1,True,8,True,64,6.956513809772683,1,19
112,4,1024,2,4,6.977903552278433,512,False,1,RS,512,False,False,0.009110185508539264,19,False,32,10,1,8,False,6.983549999999999,8,True,32,True,4,6.989196447721565,1,19
113,64,4,512,16,6.957517983293413,1024,False,64,RS,1,False,True,0.003512478469684852,19,True,32,10,1,32,False,6.959695000000001,1,True,8,True,256,6.961872016706589,1,29
114,1,256,16,256,6.9846070517947,32,False,2048,RS,256,False,True,0.0024846088223299816,1,False,32,10,8,32,False,6.986147,8,True,32,True,1,6.9876869482053,25,1
115,1,64,8,8,6.994053453198893,4,False,128,RS,1024,False,False,0.0009350620300278772,1,True,32,10,16,32,False,6.994633,8,False,1,True,1,6.995212546801108,10,1
116,32,1024,16,4,6.995080255438753,2048,False,1,RS,512,False,True,0.0013355133844330936,1,False,32,10,15,32,False,6.995908,8,False,32,True,64,6.9967357445612475,1,4
117,4,512,2,64,6.990872245406316,16,False,1,RS,256,False,False,0.004225194551733743,1,True,8,10,3,32,False,6.993491000000001,1,True,32,True,2048,6.996109754593685,9,1
118,16,32,512,8,6.995629310529016,1,False,2048,RS,1024,True,True,0.0009707878243982811,20,False,8,10,1,1,False,6.996231,32,False,1,True,32,6.996832689470984,6,1
119,1,16,2,2,7.035391901477929,64,False,256,RS,1,False,True,0.004730755119428478,1,True,1,10,5,1,False,7.038324,8,True,1,True,1024,7.041256098522071,29,1
120,8,2,4,16,6.986737489248023,512,False,2048,RS,1024,False,False,0.004161877100540021,13,False,32,10,1,8,False,6.989317,1,True,32,True,16,6.991896510751976,17,1
121,32,8,32,4,6.975546997415444,256,False,32,RS,64,True,True,0.0009632258302183042,13,True,1,10,1,32,False,6.976144000000001,8,False,1,True,64,6.976741002584557,1,20
122,16,2,4,64,7.032355416425674,1024,False,512,RS,4,True,True,0.0013933373604408392,1,True,32,10,26,8,False,7.033219,8,False,1,True,1024,7.0340825835743255,1,12
123,256,4,1,8,6.954762237974525,256,False,16,RS,256,True,False,0.009352708110488666,6,False,32,10,1,8,False,6.960559000000001,8,True,32,True,128,6.966355762025477,1,20
124,64,8,1,2048,6.9736155153305575,64,False,1,RS,4,False,False,0.0007736181228488756,1,False,32,10,19,32,False,6.974095,1,False,1,True,2048,6.974574484669443,7,1
125,4,32,512,1024,6.97066498231289,128,False,2048,RS,1024,True,True,0.002363713180570005,9,True,8,10,1,1,False,6.97213,32,True,8,True,1024,6.97359501768711,24,1
126,128,4,2,4,6.986757926152033,2048,False,256,RS,16,False,True,0.0011504994567578316,1,False,8,10,12,1,False,6.987471000000001,32,False,1,True,1,6.988184073847969,1,9
127,4,1,32,8,7.000483293406472,64,False,256,RS,2048,False,False,0.0008239927184144358,24,True,1,10,1,8,False,7.000994,1,False,8,True,128,7.001504706593529,30,1
128,1,256,16,512,6.98466266343984,64,False,1,RS,32,False,False,0.004387477179427842,1,False,1,10,7,32,False,6.987381999999999,32,True,32,True,512,6.9901013365601585,10,1
129,256,4,512,16,6.991715914396176,2048,False,128,RS,1,False,False,0.003962738447084409,1,True,32,10,30,8,False,6.994172000000001,1,True,1,True,2048,6.996628085603826,1,2
130,256,8,1,2,6.985840611470958,256,False,64,RS,64,False,True,0.001218771512630766,1,False,32,10,24,8,False,6.9865960000000005,8,False,32,True,1024,6.987351388529043,15,1
131,256,512,8,64,6.9967054314420745,512,False,1024,RS,64,False,False,0.003968357972764031,30,False,8,10,1,32,False,6.999165,8,True,32,True,256,7.001624568557925,1,12
132,2048,2,8,1,6.958821917814204,2048,False,1024,RS,128,False,True,0.0006826162904589732,21,True,8,10,1,8,False,6.959245,32,False,8,True,128,6.959668082185797,1,9
133,1024,4,2,1,6.997354865453794,1024,False,512,RS,16,False,False,0.004630780171850134,7,False,8,10,1,32,False,7.000225,1,True,32,True,1,7.003095134546207,1,3
134,2,32,16,128,6.997709079070453,4,False,64,RS,256,True,True,0.0008985566203640064,20,False,8,10,1,8,False,6.998265999999999,32,False,32,True,2048,6.998822920929546,1,23
135,512,1,1,64,6.978205135832435,2048,False,1,RS,256,False,False,0.006576148492849053,25,False,32,10,1,8,False,6.982281,32,True,1,True,512,6.986356864167566,28,1
136,512,1,16,32,6.979240968441521,512,False,2,RS,128,True,False,0.0038739122344213553,6,True,1,10,1,1,False,6.981641999999999,32,True,8,True,64,6.984043031558477,1,29
137,256,1024,4,16,6.986225707192741,256,False,2048,RS,512,True,True,0.0059024235700261395,1,False,8,10,18,8,False,6.989884000000001,32,True,8,True,1024,6.993542292807261,1,3
138,32,8,64,1,7.032533526767966,128,False,32,RS,64,True,True,0.011188333030438495,1,True,8,10,25,8,False,7.039468000000001,1,True,8,True,2,7.046402473232036,16,1
139,2,2,1024,8,6.980731594437767,64,False,4,RS,2048,True,True,0.005789664929855721,1,True,8,10,23,32,False,6.984319999999999,32,True,8,True,64,6.987908405562232,26,1
140,512,4,4,32,6.979102950586788,2048,False,1024,RS,2048,True,True,0.001163367525763076,4,True,8,10,1,32,False,6.979824000000001,8,False,32,True,32,6.980545049413213,22,1
141,512,4,16,1,6.961934810568981,512,False,256,RS,64,True,True,0.000555327831105258,1,False,1,10,9,1,False,6.9622790000000006,8,False,1,True,1,6.96262318943102,27,1
142,1,64,128,2,6.970515411682578,1024,False,2048,RS,1,True,False,0.0014772437171976563,4,False,32,10,1,1,False,6.971431,8,False,1,True,8,6.972346588317422,20,1
143,256,1,1,4,6.993956467627983,1024,False,16,RS,32,False,True,0.002537181310036758,1,True,1,10,7,8,False,6.995529,1,True,32,True,64,6.997101532372017,1,15
144,32,16,64,8,6.967755559351729,1,False,512,RS,1024,False,False,0.004145629626486201,1,False,32,10,10,8,False,6.970325,32,True,8,True,16,6.972894440648271,1,14
145,16,16,8,256,6.993223766106248,256,False,16,RS,64,True,True,0.012527099265193117,1,False,8,10,6,8,False,7.000988000000001,8,True,32,True,1,7.0087522338937545,1,30
146,4,16,4,1,7.01513645178272,128,False,64,RS,512,True,False,0.00524132664503941,7,True,8,10,1,1,False,7.018385,32,True,1,True,2,7.021633548217281,25,1
147,16,1,1,4,6.9514405644556385,128,False,1,RS,1024,True,False,0.004931365024007141,12,False,1,10,1,8,False,6.954496999999999,32,True,32,True,512,6.95755343554436,1,23
148,16,2,16,1024,6.949761468269446,512,False,1024,RS,64,True,False,0.0036262499913822252,1,False,1,10,13,8,False,6.952008999999999,8,True,1,True,2048,6.954256531730553,9,1
149,16,64,16,2,6.99038805073026,1,False,1024,RS,512,False,True,0.0008873082891530944,1,False,32,10,3,32,False,6.990938,32,False,8,True,2,6.9914879492697395,1,29
150,1,4,32,8,6.978864339732474,64,False,16,RS,512,False,True,0.004754249572750676,9,True,1,10,1,8,False,6.981811,32,True,1,True,64,6.984757660267527,1,2
151,1,128,256,2,6.971657936403595,1024,False,2048,RS,1,False,False,0.002613869927903934,1,True,1,10,27,1,False,6.9732780000000005,8,True,1,True,2,6.974898063596406,1,1
152,512,8,32,4,6.959989825153673,512,False,128,RS,1,True,False,0.005008389361860787,23,False,8,10,1,32,False,6.963094000000001,1,True,1,True,4,6.966198174846329,1,21
153,1,8,64,32,7.0153629841198395,32,False,8,RS,512,False,False,0.004148171163295866,25,False,32,10,1,32,False,7.0179339999999995,32,True,32,True,1,7.020505015880159,1,20
154,64,32,1,4,6.967121686629491,1024,False,64,RS,64,False,False,0.0009605003904215822,28,False,8,10,1,32,False,6.967717,8,False,8,True,16,6.96831231337051,8,1
155,64,4,128,32,6.963020044992909,64,False,64,RS,1024,True,False,0.005782484241223763,13,False,32,10,1,1,False,6.966603999999999,1,True,32,True,32,6.9701879550070895,7,1
156,256,64,1,1,7.069747897298853,512,False,128,RS,512,False,False,0.0027349407671831195,1,True,32,10,13,32,False,7.0714429999999995,1,True,32,True,32,7.073138102701146,2,1
157,1,128,4,2,6.977256418617063,2,False,256,RS,1024,False,False,0.0005043302489439826,3,True,8,10,1,32,False,6.977569,1,False,1,True,256,6.9778815813829365,1,10
