id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
28,False,False,16,512,1,8,6.043524490103843,False,DLMT,False,18,1,32,True,10,2048,16,1,4,16,0.00019443507913969105,6.043645,True,16,1024,16,6.043765509896156,2048
29,False,False,2,256,4,32,6.987331117665323,False,DLMT,True,30,1,2,False,10,1,22,1,4,1,0.00030152280179120296,6.987518,True,2,64,256,6.987704882334676,2048
30,True,True,512,64,2,1,5.492128337344251,False,DLMT,False,1,5,16,True,10,1,7,1,32,1,0.01547876661753131,5.501721999999999,True,16,8,32,5.511315662655747,8
31,False,False,16,16,16,4,5.954649354858133,False,DLMT,False,1,20,1024,True,10,64,1,24,32,1,0.0031504691714093,5.956602000000001,True,512,64,8,5.958554645141869,1
32,True,True,1,1024,8,2,6.447007893328422,False,DLMT,True,1,17,64,False,10,64,9,1,4,2,0.002954374553099214,6.4488389999999995,True,16,16,1024,6.450670106671577,1024
33,False,False,1,128,1,4,5.853085822694524,False,DLMT,False,1,4,16,False,10,16,15,1,1,4,0.00014710880327151532,5.8531770000000005,True,16,2,16,5.853268177305477,16
34,True,True,8,1,32,1,3.195786442892833,False,DLMT,False,20,1,2048,False,10,8,1,11,1,16,0.0065998546196110305,3.1998770000000003,True,2048,1,2048,3.2039675571071675,8
35,False,True,16,512,4,16,7.108695724317692,False,DLMT,False,1,25,1,True,10,512,9,1,4,8,0.00017630938715782322,7.108805000000001,True,2048,1,32,7.10891427568231,512
36,False,False,4,128,8,2,5.855062854707357,False,DLMT,False,1,28,1024,True,10,4,22,1,1,4,0.0006923987290571264,5.855492,True,2,16,2,5.855921145292643,512
37,True,False,16,2048,1,16,3.1113931607637153,False,DLMT,False,1,21,1,False,10,16,30,1,16,1,0.0052030737069544315,3.114618,True,1024,1,1,3.117842839236285,4
38,True,False,32,8,8,2,5.5706464260858715,False,DLMT,True,1,15,2048,False,10,1,19,1,2,16,0.000872181747114587,5.571187,True,2,64,8,5.571727573914129,1
39,True,True,4,32,2,1,5.094904382679429,False,DLMT,True,1,10,1,False,10,2048,15,1,1,8,0.00015427248620542404,5.095000000000001,True,2,256,32,5.095095617320572,256
40,True,True,8,8,4,16,5.826711773419487,False,DLMT,False,1,30,64,False,10,256,1,9,2,32,0.001208829599240653,5.827461,True,2,8,1,5.828210226580512,128
41,False,False,1,32,2,1,6.58049351478091,False,DLMT,True,20,1,2,True,10,1,1,16,1,16,0.0004735197989524925,6.580786999999999,True,1,256,1,6.581080485219088,1
42,False,False,16,2048,1,1,4.424770006888943,False,DLMT,True,20,1,1024,True,10,128,14,1,8,4,7.743384273045388e-05,4.424818,True,1024,16,2048,4.424865993111057,1
43,True,False,1,128,1,16,4.373742135841768,False,DLMT,True,1,4,1,True,10,32,22,1,1,1,0.00011594826432489877,4.373814000000001,True,256,2,1,4.373885864158234,2
44,False,False,1024,32,32,1,9.518716774853685,False,DLMT,False,28,1,512,False,10,1024,2,1,32,1,0.00029723559679130005,9.518901,True,64,16,8,9.519085225146314,128
45,False,True,2,32,16,1,4.715504558386597,False,DLMT,True,1,13,1024,True,10,1,12,1,4,4,0.0017948540330623949,4.716617,True,512,4,2,4.717729441613404,8
46,False,False,8,1,16,1,5.845202696424548,False,DLMT,True,1,28,32,True,10,16,13,1,1,2,9.406912352078535e-05,5.845260999999999,True,4,2,256,5.84531930357545,2
47,False,True,2048,256,4,16,7.108979966118853,False,DLMT,True,1,10,512,False,10,2048,1,9,4,4,0.0002646582702277458,7.109143999999999,True,32,64,16,7.1093080338811445,1
48,False,True,2048,1024,1,32,4.488401536628472,False,DLMT,False,5,1,1,True,10,2048,10,1,32,2,7.980601481090095e-05,4.4884509999999995,True,1024,4,256,4.488500463371527,1
49,True,False,1,128,8,4,5.862170471426285,False,DLMT,True,1,13,1,True,10,512,1,24,4,2,0.00287115656138769,5.863950000000001,True,4,4,16,5.865729528573717,512
50,False,True,256,2048,2,2,5.480719885698326,False,DLMT,True,1,10,256,False,10,2048,1,2,2,4,0.0002938298827551959,5.480902,True,32,2,256,5.481084114301675,128
51,False,False,2048,1,16,4,5.898965502704821,False,DLMT,False,28,1,1024,True,10,2048,1,10,2,1,4.759201613725568e-05,5.898995,True,1024,128,32,5.899024497295179,128
52,True,True,32,1,16,1,7.2035141004519,False,DLMT,False,1,27,1,True,10,64,1,2,32,1,0.00027250871545691325,7.203683,True,32,64,16,7.203851899548099,2048
53,False,False,8,32,32,1,4.6674852637312645,False,DLMT,True,23,1,16,False,10,32,7,1,2,8,0.00010606130302790264,4.667551000000001,True,16,8,2,4.667616736268738,256
54,True,False,32,256,32,2,5.843199450976686,False,DLMT,False,1,15,1024,True,10,1,1,13,1,4,0.00020901913787968292,5.843329,True,128,128,32,5.843458549023314,256
55,True,False,4,4,2,8,6.64030492908837,False,DLMT,True,1,10,1024,False,10,16,1,8,32,1,0.003330247588393426,6.642369,True,512,64,2,6.644433070911631,128
56,True,False,2048,1,2,16,4.879694656627309,False,DLMT,False,20,1,2048,True,10,2048,24,1,2,4,0.0009105322619215516,4.880259000000001,True,1,4,2,4.880823343372692,2048
57,False,True,128,128,32,2,5.858860664316829,False,DLMT,False,19,1,512,True,10,1024,1,18,4,4,0.00011670903992418303,5.8589329999999995,True,2,4,32,5.85900533568317,4
58,True,False,4,2048,4,32,5.895838783659566,False,DLMT,False,13,1,1024,False,10,1024,5,1,8,8,0.005534436647030986,5.899269,True,256,1024,2048,5.902699216340435,1
59,False,False,4,1,1,2,6.02243561320664,False,DLMT,False,1,23,2048,True,10,1,30,1,1,16,8.774964387399e-05,6.0224899999999995,True,1024,4,4,6.022544386793359,8
60,False,False,256,1024,1,1,4.422278083111457,False,DLMT,True,1,12,1024,False,10,256,28,1,8,2,0.00012571396103859667,4.422356,True,1,4,1024,4.422433916888543,512
61,True,True,4,1024,1,2,6.533614450635808,False,DLMT,True,1,25,2048,False,10,1,14,1,32,1,0.00010737318100900732,6.533681,True,4,2048,2,6.533747549364191,1
62,True,True,64,1024,16,4,9.153001839413207,False,DLMT,True,12,1,512,False,10,64,29,1,32,2,0.00036650920861554855,9.153229000000001,True,32,16,8,9.153456160586796,2048
63,False,False,8,32,8,2,5.089393830007171,False,DLMT,True,1,20,128,False,10,2048,1,5,1,16,0.0003649109480407081,5.08962,True,4,128,16,5.089846169992829,2048
64,False,False,1,1024,4,8,6.1237347759241425,False,DLMT,True,1,27,2048,True,10,1,1,25,2,32,0.0005053671932367998,6.124048,True,2048,512,4,6.124361224075858,1
65,True,True,128,64,8,1,6.063616421655903,False,DLMT,True,10,1,512,True,10,512,1,26,4,32,0.0018241164984726752,6.0647470000000006,True,64,2,32,6.065877578344098,64
66,False,True,1,256,16,1,4.3839132842210775,False,DLMT,False,1,7,512,False,10,512,4,1,4,1,0.00014152384958015672,4.384001,True,8,32,128,4.384088715778922,512
67,True,True,8,1024,16,4,11.726135550284583,False,DLMT,False,1,2,32,True,10,16,27,1,1,4,0.0001685229954634928,11.72624,True,4,2,4,11.726344449715418,4
68,True,False,512,8,32,4,6.580086018362305,False,DLMT,True,1,12,1024,False,10,512,9,1,1,16,0.0001839021478939249,6.5802,True,32,64,8,6.580313981637694,64
69,True,True,2048,1,2,4,5.839836544391275,False,DLMT,True,3,1,1,True,10,1,1,10,4,1,0.0030049540761881354,5.841699,True,8,32,2048,5.843561455608725,128
70,True,False,4,2048,4,4,5.840733427161269,False,DLMT,True,28,1,2048,True,10,32,1,16,8,8,0.005718943608744473,5.844277999999999,True,16,2,64,5.847822572838729,8
71,False,False,128,32,32,2,5.886907726672975,False,DLMT,True,30,1,1,True,10,128,23,1,4,1,0.0003618507979817483,5.887131999999999,True,512,2,1,5.887356273327024,2048
72,True,True,128,256,32,4,7.084394530683642,False,DLMT,True,1,28,4,True,10,1,30,1,2,1,0.000497695690156058,7.084703,True,4,2048,256,7.085011469316358,2048
73,True,True,512,8,16,4,7.987572000398144,False,DLMT,True,1,9,1,False,10,512,1,18,8,16,0.007644462047783331,7.992310000000001,True,8,4,1,7.9970479996018575,256
74,False,True,2,256,16,2,4.5727166121161895,False,DLMT,True,5,1,16,True,10,32,1,21,4,32,7.161703707906367e-05,4.572761,True,1,512,4,4.57280538788381,1024
75,True,False,512,512,4,16,4.9502291896578265,False,DLMT,True,18,1,128,True,10,512,1,20,32,1,0.013168563665031933,4.958391,True,2,1,256,4.966552810342173,16
76,False,False,256,1024,32,1,5.961376752151535,False,DLMT,False,19,1,512,True,10,256,26,1,2,8,0.00011011357772775592,5.961445,True,256,8,128,5.961513247848465,2048
77,False,False,2048,256,16,1,6.041204269711896,False,DLMT,True,1,13,1,False,10,2048,1,12,32,4,0.00022383252668005594,6.041343,True,2048,2048,1,6.041481730288105,2048
78,False,True,8,1,2,8,6.137904119036868,False,DLMT,True,19,1,1,False,10,32,1,23,4,32,0.00013533661736578787,6.137988,True,1024,512,1024,6.138071880963132,1024
79,True,True,1024,32,4,32,8.233647176870841,False,DLMT,True,25,1,16,False,10,1,1,1,8,2,0.006472822336508448,8.237658999999999,True,8,64,32,8.241670823129157,128
80,False,False,4,128,2,16,6.012086911762552,False,DLMT,True,1,14,32,False,10,512,9,1,16,8,0.00025667878759250585,6.012245999999999,True,32,1,32,6.012405088237447,2048
81,False,False,2,128,32,1,6.5324470073801075,False,DLMT,True,1,30,2048,False,10,8,1,4,8,1,0.00016939893742291777,6.532552,True,4,16,4,6.532656992619892,16
82,False,False,128,64,1,8,6.337116914980688,False,DLMT,False,11,1,1024,False,10,1,3,1,2,1,0.0012924999032881048,6.337918,True,1,512,1,6.338719085019313,2048
83,True,False,1,2048,8,2,5.881975299882259,False,DLMT,True,7,1,2048,True,10,1024,2,1,2,1,0.001330601367803274,5.882800000000001,True,128,32,2048,5.8836247001177435,64
84,True,True,8,256,32,1,5.8531376244159725,False,DLMT,True,29,1,16,True,10,8,30,1,4,32,0.0023917190470455763,5.85462,True,2,1,1,5.856102375584027,1
85,False,True,16,2048,16,1,5.168710905751813,False,DLMT,False,28,1,1,True,10,16,13,1,1,8,0.0002357138095234,5.168857000000001,True,16,1,1,5.169003094248189,128
86,False,False,64,128,2,4,6.09343883348609,False,DLMT,False,1,11,64,True,10,128,10,1,2,2,5.835237784350248e-05,6.093475000000001,True,16,16,1,6.0935111665139114,1
87,False,True,4,2048,1,8,6.076429179781556,False,DLMT,False,7,1,128,True,10,512,1,4,1,4,0.00025140604606901,6.076585000000001,True,8,16,8,6.076740820218445,2048
88,True,False,8,64,32,2,4.3890731646531345,False,DLMT,True,1,28,2048,False,10,2048,29,1,2,4,0.000845175129780929,4.389597,True,16,4,1,4.390120835346866,64
89,True,False,2,64,4,4,5.191792342347391,False,DLMT,False,8,1,1024,True,10,2048,21,1,32,2,0.01669367631769597,5.202138999999999,True,1024,2,32,5.212485657652607,512
90,True,False,1024,2048,8,4,5.844383311529421,False,DLMT,False,5,1,2048,False,10,1,1,21,1,4,0.002327686404995127,5.845826,True,32,4,1024,5.847268688470579,128
91,False,True,4,128,1,1,4.4546819776558415,False,DLMT,True,1,6,1024,True,10,4,2,1,8,16,0.0001484722196237014,4.454774,True,32,32,16,4.454866022344158,2048
92,True,True,2,8,2,1,4.391306961510137,False,DLMT,True,1,1,2048,False,10,256,10,1,1,2,0.00017915356541239782,4.391418,True,64,16,8,4.391529038489862,2048
93,False,True,1,1,2,2,5.521251679867003,False,DLMT,False,1,30,512,False,10,512,1,18,8,2,0.0001118436408564743,5.521321,True,512,4,1,5.521390320132998,2048
94,False,False,2,128,1,16,7.505211025963407,False,DLMT,False,1,22,128,False,10,128,14,1,32,2,0.00011935241933030151,7.505285000000001,True,1,2,8,7.505358974036595,4
95,True,False,4,1024,4,32,5.835138842534139,False,DLMT,True,20,1,1,True,10,8,1,14,1,4,8.092589202488294e-05,5.835189000000001,True,256,4,8,5.835239157465862,1024
96,True,False,16,4,2,1,5.84039497830484,False,DLMT,False,1,22,1024,False,10,128,1,24,2,2,0.0013004649168663483,5.841201,True,2,16,4,5.84200702169516,1024
97,False,False,1,2048,8,16,12.290608417001543,False,DLMT,True,12,1,4,False,10,128,26,1,16,2,0.0010190191362283987,12.29124,True,1,64,2,12.291871582998457,64
98,False,False,8,8,1,1,6.018872813062922,False,DLMT,False,12,1,16,True,10,8,1,14,1,32,8.581375181181894e-05,6.018925999999999,True,2,4,4,6.0189791869370755,32
99,False,False,8,1024,1,32,7.296208909105544,False,DLMT,True,1,7,128,False,10,8,1,16,32,2,0.00014696938456699868,7.2963,True,4,2048,16,7.296391090894455,2048
100,False,False,8,32,2,2,5.848893360707217,False,DLMT,False,1,7,64,True,10,32,1,1,1,1,0.0001672154299099798,5.848997,True,1,2,16,5.849100639292782,1
101,False,True,16,256,2,2,4.381565972615699,False,DLMT,True,1,7,1,True,10,1024,1,23,4,2,0.00013557285864060993,4.38165,True,1024,128,256,4.3817340273843,256
102,False,False,4,256,2,8,6.217776593056364,False,DLMT,True,1,8,256,True,10,1024,8,1,4,4,0.00033625139404922015,6.2179850000000005,True,2,16,1,6.218193406943637,1024
103,False,False,1,2048,2,32,5.955846313972144,False,DLMT,False,21,1,2048,False,10,8,1,30,8,8,0.00016567739737232787,5.955949,True,4,16,128,5.956051686027857,256
104,True,False,1,1024,1,1,5.850074211664596,False,DLMT,True,29,1,128,True,10,32,1,4,2,2,0.0011871478425199181,5.850810000000001,True,32,4,2,5.851545788335406,4
105,True,True,4,512,1,1,6.170484535961651,False,DLMT,False,1,30,16,True,10,256,1,13,8,16,0.005805893643531513,6.174083,True,1,64,128,6.17768146403835,512
106,False,True,1,32,1,8,5.8996608208235255,False,DLMT,True,6,1,8,False,10,512,1,25,16,1,0.00024391801901462853,5.899812000000001,True,8,64,1,5.899963179176476,256
107,True,True,2,8,32,2,7.285705302076006,False,DLMT,True,1,17,1,False,10,8,4,1,1,1,0.00025927591480878683,7.285866,True,4,8,8,7.286026697923995,512
108,True,True,128,1024,4,32,4.543293159050025,False,DLMT,True,1,27,16,True,10,1024,3,1,16,8,0.0001901289036417079,4.543411,True,16,16,4,4.543528840949975,16
109,False,True,32,8,2,2,7.131256052436937,False,DLMT,True,28,1,2048,False,10,512,1,3,4,1,0.00016609936784950038,7.131358999999999,True,128,8,1,7.131461947563061,1
110,True,True,512,1024,32,4,6.1558478997765205,False,DLMT,False,5,1,1,True,10,1,1,17,4,4,0.0029672716424352674,6.157687,True,1024,64,1,6.15952610022348,64
111,True,False,2,1,8,16,6.11985055868368,False,DLMT,True,1,8,2048,False,10,128,1,24,32,2,0.020709171011896982,6.132686,True,256,1,1024,6.145521441316319,32
112,True,False,128,1,16,4,6.687922589342678,False,DLMT,False,24,1,128,False,10,1,6,1,16,8,0.011478650661118759,6.695036999999999,True,32,2,512,6.70215141065732,4
113,False,True,4,2048,8,4,6.767410119215208,False,DLMT,False,29,1,8,False,10,8,1,25,1,16,0.00021923503369677922,6.767546,True,8,128,2048,6.767681880784792,1
114,True,False,1,1,16,8,7.272592232969906,False,DLMT,True,29,1,512,False,10,64,1,10,2,32,0.0010435176088594168,7.273238999999999,True,8,2048,1024,7.273885767030093,1
115,True,False,4,1024,1,32,4.455889917041924,False,DLMT,True,18,1,1024,True,10,256,1,14,1,1,0.0008488015080097886,4.456416000000001,True,1024,2,16,4.4569420829580775,1024
116,True,True,2,1,2,4,5.818216960000872,False,DLMT,False,1,7,256,True,10,16,1,24,4,1,0.00298492227704513,5.820067,True,16,32,8,5.821917039999128,1
117,False,True,1,2048,1,16,4.97340097000279,False,DLMT,True,7,1,1,True,10,256,17,1,2,4,0.00021786234185825675,4.973536,True,64,8,2048,4.9736710299972104,16
118,False,True,4,1024,16,1,5.845875577718149,False,DLMT,True,1,17,4,False,10,16,11,1,1,1,9.910095862300954e-05,5.845937,True,4,64,1,5.845998422281851,128
119,True,False,32,1024,2,32,7.271731766508688,False,DLMT,False,1,16,256,True,10,512,24,1,4,16,0.002523791592029894,7.273295999999999,True,128,1,1,7.274860233491311,1024
120,False,False,2048,1024,16,4,5.963265188015489,False,DLMT,True,1,19,256,True,10,2048,1,2,1,32,9.488940931419868e-05,5.963324,True,128,8,512,5.963382811984511,32
121,True,False,1024,256,2,32,7.218168276374112,False,DLMT,False,1,29,1024,False,10,1024,29,1,2,1,0.0004803581996801533,7.218466000000001,True,256,2048,32,7.21876372362589,2048
122,False,True,1,512,1,8,6.647683239300556,False,DLMT,True,1,18,512,False,10,128,2,1,4,32,0.001935737843820862,6.6488830000000005,True,2,32,4,6.650082760699445,2048
123,True,False,2,128,32,2,4.403790479947816,False,DLMT,True,1,1,32,True,10,1,23,1,2,32,0.0011044297170939178,4.404475,True,16,1,4,4.405159520052184,32
124,False,True,2048,32,8,1,5.9679354312398685,False,DLMT,False,22,1,2,True,10,2048,6,1,4,32,0.00015580757362851716,5.968031999999999,True,1,2,8,5.96812856876013,64
125,False,True,2,256,4,4,6.025763919297039,False,DLMT,False,14,1,4,False,10,8,1,13,4,4,0.00014211263138778893,6.025852,True,2,1,256,6.025940080702962,256
126,True,True,16,1024,2,1,6.175974953588883,False,DLMT,False,21,1,1024,True,10,1,1,9,4,2,0.0027735724255912404,6.177694000000001,True,128,128,4,6.179413046411119,2048
127,True,True,16,2048,2,1,6.50428906075018,False,DLMT,False,1,1,256,True,10,128,1,12,16,4,0.011029354695538566,6.511125,True,8,2048,2048,6.51796093924982,2048
128,False,True,8,1,2,1,4.39179001427997,False,DLMT,True,1,24,512,True,10,16,13,1,1,8,5.967411499123138e-05,4.391826999999999,True,4,32,8,4.391863985720028,32
129,False,True,1024,8,1,16,6.343309260639994,False,DLMT,False,1,13,2048,True,10,2048,1,28,32,2,0.00021577998053564097,6.343443000000001,True,32,1,8,6.3435767393600075,256
130,True,False,8,64,16,8,6.084272724574082,False,DLMT,True,13,1,2048,True,10,128,5,1,4,4,0.0030014364894163526,6.086133,True,2048,256,16,6.0879932754259185,2048
131,False,False,4,4,4,32,6.146151231703847,False,DLMT,False,7,1,1,True,10,128,30,1,16,1,0.000201305737623128,6.146276,True,2048,256,1,6.146400768296154,2048
132,False,True,256,1024,4,8,4.439289011776861,False,DLMT,True,1,30,256,False,10,1,24,1,1,1,0.00015487091398965307,4.439385,True,256,2,1024,4.4394809882231385,256
133,False,False,64,512,8,1,5.406832989219843,False,DLMT,True,1,23,1024,False,10,64,1,11,2,4,0.00020976415327692875,5.406962999999999,True,1024,32,64,5.407093010780156,128
134,True,False,16,256,4,2,5.850184235190817,False,DLMT,False,1,23,1,True,10,128,1,28,2,4,0.0010870768142130702,5.850858,True,256,1,2,5.851531764809183,512
135,False,False,32,1,1,1,5.839105991781888,False,DLMT,False,1,2,256,True,10,2048,1,13,2,4,0.000208146582964847,5.839235,True,64,4,1,5.839364008218113,1
136,False,False,32,2048,1,16,6.4998048689241115,False,DLMT,False,8,1,1,True,10,64,1,8,32,4,0.0002018910597326023,6.499930000000001,True,8,256,8,6.50005513107589,1024
137,False,True,256,2048,2,2,5.574607830905594,False,DLMT,False,13,1,128,True,10,512,16,1,8,4,0.0003842707378919796,5.574846,True,128,256,2,5.5750841690944055,1024
138,False,True,4,32,1,2,4.417201400745331,False,DLMT,True,1,23,256,True,10,8,16,1,4,32,0.00018005832388423917,4.417312999999999,True,2,128,1,4.417424599254668,256
139,False,True,32,32,1,32,11.141079179705683,False,DLMT,False,1,11,1,False,10,64,14,1,32,2,0.00019493588689599832,11.1412,True,32,2,2,11.141320820294316,8
140,False,False,4,512,4,32,5.980235712441598,False,DLMT,True,1,10,64,True,10,32,1,5,8,16,7.629547824093238e-05,5.980282999999999,True,8,16,256,5.980330287558401,16
141,False,False,8,1024,32,2,5.868780628394757,False,DLMT,False,1,29,1,True,10,1024,1,30,1,1,0.0001264476176129068,5.868859,True,4,512,64,5.868937371605242,2048
142,True,True,2,4,32,4,6.031770251827428,False,DLMT,False,8,1,8,False,10,64,1,2,16,8,0.0005804308744372671,6.03213,True,1,16,4,6.032489748172573,128
143,True,True,1,2048,4,16,7.876262275683727,False,DLMT,False,29,1,256,False,10,64,1,25,2,16,0.0013790435091033508,7.877117000000001,True,128,1,64,7.877971724316275,1024
144,True,True,1024,1024,1,1,7.406932967181155,False,DLMT,False,11,1,128,False,10,1,1,30,2,8,0.001182701991204827,7.407666000000001,True,4,512,2,7.4083990328188465,1
145,False,True,256,512,16,2,6.629778742062412,False,DLMT,True,1,28,2048,True,10,1024,1,16,8,1,0.00013594484175589352,6.629863,True,32,1,4,6.629947257937588,2048
146,False,False,2,128,1,2,5.8435647809616444,False,DLMT,True,1,1,2048,True,10,16,26,1,8,8,0.00015201644647857586,5.843659000000001,True,512,4,32,5.843753219038357,256
147,False,True,64,32,4,32,4.400455978304244,False,DLMT,True,1,23,64,False,10,2048,20,1,4,8,0.0002049414550548459,4.400583,True,32,2,4,4.400710021695756,64
148,True,True,2048,128,2,1,6.072725040574323,False,DLMT,True,17,1,2048,True,10,1,25,1,1,16,0.007633103169746935,6.077456,True,2048,2048,1,6.082186959425677,1
149,False,True,2048,2,16,1,6.386343655086987,False,DLMT,True,1,30,128,False,10,1,1,28,8,1,0.030823649621678554,6.405448,True,8,128,2,6.424552344913012,256
150,False,False,1024,2048,8,8,5.952015889033223,False,DLMT,False,7,1,1024,False,10,1024,1,26,8,16,0.0008133510927024127,5.95252,True,4,4,256,5.953024110966776,4
151,True,True,1,1024,1,4,5.856054716538895,False,DLMT,True,1,5,4,True,10,4,1,13,1,32,0.0001908428673019052,5.856173,True,1,1,64,5.856291283461105,16
152,False,False,32,1,32,4,4.483251838659093,False,DLMT,False,5,1,1,True,10,1024,2,1,4,32,0.00010190682018389023,4.483315000000001,True,32,2,32,4.483378161340909,1
153,True,False,4,1,4,2,7.158951266498152,False,DLMT,True,18,1,8,False,10,512,1,18,2,4,0.0025165311442539463,7.160511,True,8,16,8,7.162070733501848,32
154,False,True,256,32,16,1,4.441704471030712,False,DLMT,False,29,1,1,False,10,512,1,21,1,16,0.0003203139085333884,4.441902999999999,True,128,8,1,4.442101528969286,512
155,True,True,2,64,1,1,4.568788683785921,False,DLMT,True,1,11,1,True,10,4,3,1,8,4,0.0005861876832550321,4.569152000000001,True,1024,16,4,4.569515316214081,1
156,True,False,128,512,8,2,7.3846155648780165,False,DLMT,False,1,4,256,False,10,1024,24,1,4,1,0.0017012642357965325,7.38567,True,16,16,4,7.386724435121984,1
