id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,1,1,32,1,6,21,SIMA,11,1.448274528730834,2048,64,64,20,8,0.12265965714285716,8
