id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
36,1,1,1024,False,32,16,128,128,2048,15,0.21760531544387432,32,512,256,DLMT,32,True,False,True,1,1,True,1,25,17,1,1,35,1,11,1,0.22088468571428568,1,True,0.009898659521864356,True,0.22416405598469705
37,32,1,512,False,1,64,64,512,1024,30,0.1034880030799639,1,512,1,DLMT,1,False,False,True,128,128,False,15,1,2,2048,8,35,1024,30,1,0.1061796,1,True,0.008124487107152406,True,0.10887119692003609
38,1,1,1024,False,32,32,16,32,256,30,0.16709279253417925,64,512,1,DLMT,32,False,False,True,512,512,False,10,1,11,512,1,35,1,1,24,0.1671491714285714,1,False,0.0001701776358841044,True,0.16720555032296358
39,1,1,2048,False,1,64,32,16,256,12,0.09708806453150175,16,32,32,DLMT,1,True,True,True,512,1,True,1,24,30,64,1,35,512,1,30,0.1012431,8,True,0.012541822975901756,True,0.10539813546849826
40,32,1,256,False,1,16,1,512,2048,1,0.2243086335905277,64,256,16,DLMT,1,True,True,False,2048,512,False,20,13,1,1,1,35,512,8,11,0.22536040000000002,32,True,0.003174718536005539,True,0.22641216640947234
41,1,8,1024,False,1,64,16,16,1024,1,0.11857617603689007,512,64,32,DLMT,1,True,True,True,512,256,True,30,1,16,256,8,35,256,1,6,0.12049565714285715,8,True,0.005793883691040592,True,0.12241513824882423
42,32,1,256,False,1,1,512,32,1024,1,0.16415307247072275,128,256,1,DLMT,1,False,False,False,512,2048,True,14,1,17,128,32,35,128,7,30,0.1662925142857143,1,True,0.006457827066531319,True,0.16843195610070583
43,32,1,1,False,1,1,128,512,512,15,0.14116058632458867,256,256,1,DLMT,1,False,True,False,256,128,True,1,15,9,2048,8,35,1024,1,8,0.14331074285714288,8,True,0.006490169050595379,True,0.14546089938969708
44,1,1,1,False,8,32,16,64,2048,1,0.10984528320037149,32,32,64,DLMT,8,False,False,True,256,256,False,3,1,3,512,8,35,1,23,15,0.11091694285714285,1,True,0.00323476557722377,True,0.11198860251391421
45,1,32,512,False,1,256,256,64,512,21,0.26636107591116387,16,32,512,DLMT,8,True,True,True,1024,512,True,1,15,15,256,1,35,128,23,1,0.2674318,1,True,0.0032319415995430904,True,0.2685025240888361
46,8,8,1024,False,1,16,1,512,256,29,0.1583064030601043,1,1,32,DLMT,1,False,False,True,256,64,True,1,7,10,1,32,35,1,28,1,0.15923517142857146,1,True,0.0028034534364979624,True,0.16016393979703863
47,1,1,256,False,8,16,16,1,2048,1,0.13596941412671354,512,1,16,DLMT,1,True,True,False,1,64,True,1,30,1,2048,1,35,1,21,30,0.13722717142857144,1,False,0.0037964945296245813,True,0.13848492873042934
48,8,8,1,False,1,512,32,128,1,1,0.15803803376429645,16,64,512,DLMT,1,False,False,False,512,1,True,21,22,1,1,1,35,256,20,8,0.15915519999999997,1,True,0.0033721255255402356,True,0.16027236623570348
49,1,32,1024,False,1,64,256,32,1,5,0.2031320553857386,32,1,256,DLMT,32,True,True,False,64,2048,False,27,4,1,1,1,35,2048,1,15,0.20416711428571427,1,True,0.003124287528120187,True,0.20520217318568992
50,8,1,1024,False,8,16,16,32,128,6,0.1408322535905298,16,64,32,DLMT,32,True,False,False,64,1024,False,14,1,17,2048,1,35,1024,4,1,0.14087259999999996,1,False,0.0001217841650508903,True,0.1409129464094701
51,32,1,1,False,1,128,1,1,256,18,inf,128,512,1,DLMT,1,True,False,True,1,256,True,23,30,1,1024,32,1,512,17,1,inf,1,False,inf,False,inf
52,8,1,1,False,1,512,1,64,256,24,0.15665212520038221,32,512,16,DLMT,1,False,True,True,1024,64,True,29,1,7,512,1,35,1,18,1,0.15707805714285714,8,False,0.0012856600293313948,True,0.15750398908533206
53,32,1,1,False,1,64,32,512,256,11,0.10944363383791665,128,256,128,DLMT,1,False,False,False,1,2048,False,27,1,27,64,1,35,1,18,1,0.10947019999999999,32,False,8.018899105060718e-05,True,0.10949676616208333
54,1,32,2048,False,1,1,32,16,2048,24,0.13083041673532086,1,32,1,DLMT,1,True,False,False,256,1,False,30,1,14,1,8,35,2048,1,22,0.1308659142857143,8,False,0.00010714806082601611,True,0.13090141183610776
55,1,8,2048,False,1,128,512,512,1,1,0.130150595889075,16,32,256,DLMT,1,True,False,False,2048,2048,False,1,24,9,1,1,35,1024,28,21,0.13022188571428572,1,False,0.00021518573657305896,True,0.13029317553949646
56,1,8,1024,False,8,64,16,16,1,1,0.18615877007931728,16,512,64,DLMT,1,True,True,False,256,256,True,1,17,26,1,8,35,2048,26,5,0.18746565714285715,8,False,0.003944790922888833,True,0.18877254420639702
57,1,8,2048,False,1,256,1,64,1024,11,0.25949050246123034,32,1,128,DLMT,32,False,False,True,2048,512,False,1,30,1,1,1,35,1,3,1,0.2614673142857143,1,True,0.005966934373320206,True,0.26344412611019824
58,1,1,512,False,32,64,64,1,1,1,0.12287192448667626,64,1,64,DLMT,1,False,False,True,512,1024,True,1,3,13,512,1,35,512,20,23,0.12462662857142859,8,False,0.0052965102639687695,True,0.1263813326561809
59,8,8,1024,False,1,64,128,512,256,18,0.08751546997860353,1,128,512,DLMT,8,False,True,True,1,2048,True,15,1,11,512,1,35,2048,1,17,0.08872468857142858,8,True,0.0036499822072185834,True,0.08993390716425363
60,1,8,2048,False,8,1,16,64,64,1,0.1680579599566444,64,512,1,DLMT,1,False,True,True,2048,1,True,29,8,1,2048,1,35,1,15,17,0.16869214285714285,8,False,0.0019142579486259306,True,0.16932632575764128
61,1,32,2048,False,1,512,64,32,512,29,0.14180558780869376,512,32,1,DLMT,1,False,False,False,512,1024,False,4,1,18,1,1,35,256,23,1,0.14357651428571427,32,True,0.005345476963198102,True,0.1453474407627348
62,1,1,2048,False,32,1,512,128,1,25,0.14482414429862794,512,16,64,DLMT,1,True,False,True,2048,256,False,28,23,1,512,1,35,2048,12,1,0.1487136,1,True,0.011740180137824605,True,0.15260305570137206
63,8,1,256,False,1,128,512,512,1,26,0.15043559890941138,256,128,128,DLMT,8,True,False,True,2048,1,True,1,7,29,512,8,35,1,1,17,0.15118482857142856,1,True,0.0022615224010856605,True,0.15193405823344575
64,8,1,1024,False,8,64,32,1,2048,1,0.13803909568131068,1,512,1,DLMT,32,True,False,True,256,256,False,1,24,19,64,1,35,128,28,23,0.13805557142857144,1,False,4.9731442031481854e-05,True,0.1380720471758322
65,32,1,2048,False,1,64,128,1,256,28,0.07569396691931948,16,1,512,DLMT,8,False,True,False,1,512,True,1,22,27,1,1,35,2048,1,25,0.07704804571428572,8,False,0.00408723744253065,True,0.07840212450925196
66,32,1,2048,False,1,1,1,16,64,20,0.14928570327580762,512,512,32,DLMT,1,False,True,True,2048,2048,True,8,2,1,128,1,35,512,1,13,0.1497487142857143,1,True,0.0013975818416399222,True,0.15021172529562096
67,32,1,1,False,1,512,512,64,2048,1,0.18362402255397586,1,64,32,DLMT,32,False,True,True,2048,128,True,2,1,5,512,1,35,512,27,6,0.18426085714285712,1,True,0.0019222619732693956,True,0.18489769173173837
68,1,1,128,False,8,256,32,16,64,25,0.11830772358057608,512,32,16,DLMT,1,True,False,True,2048,256,False,1,6,29,1024,32,35,1024,17,1,0.11832034285714284,1,False,3.8090825934969685e-05,True,0.1183329621337096
69,1,1,2048,False,1,256,1,1,2048,1,0.08933833893172935,32,64,256,DLMT,1,False,False,True,1024,256,False,1,14,28,2048,1,35,512,4,1,0.08934905428571428,8,False,3.2343905081458895e-05,True,0.08935976963969922
70,1,1,2048,False,32,512,32,512,128,2,0.1814240542983259,32,64,1,DLMT,1,False,True,True,64,64,True,16,29,1,1,8,35,512,1,27,0.18601254285714283,1,True,0.01385018531560985,True,0.19060103141595977
71,8,8,512,False,1,1,256,32,2048,8,0.20373048683601522,1,32,16,DLMT,8,True,True,False,1024,512,False,1,29,27,1024,1,35,2048,1,23,0.20454000000000003,8,True,0.0024434859524867323,True,0.20534951316398484
72,1,8,256,False,1,16,128,256,512,18,0.08421858611135544,32,1,1,DLMT,1,False,True,False,64,128,False,14,1,1,64,1,35,512,8,1,0.0842252342857143,32,False,2.006727176071415e-05,True,0.08423188246007315
73,1,8,64,False,8,512,512,16,1024,1,inf,1,16,512,DLMT,1,True,False,False,128,1,True,30,8,1,2048,1,1,128,30,27,inf,32,False,inf,False,inf
74,8,1,2048,False,1,128,32,64,1024,1,inf,1,16,1,DLMT,1,True,False,True,1,512,True,26,21,1,2048,1,1,1024,30,17,inf,32,False,inf,False,inf
75,1,1,256,False,8,512,1,64,128,13,0.11357162272226197,64,1,1,DLMT,1,False,False,False,1,256,True,1,29,9,512,8,35,256,1,20,0.11681505714285714,1,True,0.009790188470221041,True,0.12005849156345232
76,1,1,1,False,8,16,1,64,256,1,0.11713335234594292,64,64,1,DLMT,1,True,False,True,64,128,True,1,15,28,64,1,35,2048,3,10,0.12050654285714286,1,True,0.010181852495895,True,0.1238797333683428
77,8,8,1,False,1,128,16,16,2048,1,0.1556692656209386,512,512,128,DLMT,1,False,False,False,1,512,False,9,12,1,256,8,35,1024,19,30,0.15729891428571427,1,True,0.004919035041093956,True,0.15892856295048993
78,1,1,2048,False,32,1,32,1,256,1,0.33516387567656575,64,1,16,DLMT,1,False,True,False,2048,1024,True,26,14,1,1,32,35,1024,29,28,0.3367694857142857,1,True,0.004846475322313726,True,0.3383750957520057
79,8,1,2048,False,8,128,16,1,512,14,0.18927528770534655,128,512,512,DLMT,1,False,False,True,128,512,False,23,1,12,512,1,35,64,1,8,0.18930168571428568,32,False,7.968142691943997e-05,True,0.18932808372322482
80,1,32,1,False,1,16,1,512,1024,29,0.1256280187314451,1,1,32,DLMT,1,True,False,True,1,2048,False,30,1,29,1,8,35,1,1,13,0.12691782857142855,8,True,0.003893243946602254,True,0.128207638411412
81,8,1,2048,False,1,32,1,16,2048,1,0.1523894731389962,64,128,512,DLMT,8,True,True,False,64,1,True,1,29,21,512,8,35,2048,23,29,0.1590284,1,True,0.020039358525804015,True,0.16566732686100377
82,8,8,64,False,1,1,128,64,1,30,0.2243502436185318,64,32,128,DLMT,1,False,True,True,64,2048,False,1,29,14,2048,1,35,64,1,13,0.22552031428571429,32,True,0.0035318156218776143,True,0.22669038495289676
83,8,8,128,False,1,512,512,1,512,3,0.16154744416863034,64,64,16,DLMT,8,True,False,True,512,1024,True,1,12,2,1,1,35,2048,1,20,0.16535074285714288,1,False,0.011480118337724715,True,0.16915404154565541
84,1,1,128,False,32,32,1,16,64,1,0.2904137461157903,32,64,256,DLMT,1,False,True,True,64,512,False,30,21,1,512,32,35,512,30,27,0.29104648571428576,1,True,0.001909901394185104,True,0.29167922531278123
85,1,1,1,True,1,1,1,1,1,1,0.052335271617081285,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05235038285714286,1,False,4.561272683122096e-05,True,0.05236549409720443
86,1,1,1,False,1,128,64,512,256,1,0.20625805982574716,16,32,1,DLMT,8,True,True,True,1,1024,True,3,3,1,256,1,35,2048,10,25,0.20705194285714287,8,False,0.0023963069674916427,True,0.2078458258885386
87,1,1,128,False,1,64,32,32,256,1,0.07791404273475173,1,32,1,DLMT,8,True,True,False,1,512,True,30,3,1,1024,1,35,1,10,18,0.08272849428571427,8,True,0.014532246363723928,True,0.08754294583667681
88,8,1,64,False,1,512,64,64,256,1,0.24039752633523773,1,32,1,DLMT,8,True,True,False,1,1,True,4,3,1,2048,1,35,2048,10,5,0.24202154285714284,1,True,0.004902034623313394,True,0.24364555937904794
89,32,1,256,False,1,128,512,512,1024,1,0.20384258512210437,32,32,1,DLMT,8,True,True,False,1,128,True,20,3,1,2048,1,35,1024,10,19,0.20495625714285717,1,False,0.003361578365188908,True,0.20606992916360997
90,8,1,256,False,1,512,128,256,128,1,0.1461602879264756,16,32,1,DLMT,8,True,True,True,1,1,False,13,3,1,2048,1,35,1,10,14,0.14622245714285717,1,False,0.00018765551156416332,True,0.14628462635923875
91,1,1,1,False,1,128,512,16,512,1,0.1241226860501865,256,32,1,DLMT,8,True,True,True,1,1,False,4,3,1,1,1,35,256,10,30,0.12415682857142857,1,False,0.00010305795476728823,True,0.12419097109267063
92,32,1,2048,False,1,512,1,128,2048,1,0.18170452088056344,64,32,1,DLMT,8,True,True,False,1,256,True,26,3,1,1024,1,35,1,10,30,0.18477025714285714,1,True,0.009253813062247387,True,0.18783599340515084
93,8,1,2048,False,1,16,512,512,2048,1,0.16746503586349776,512,32,1,DLMT,8,True,True,False,1,256,True,8,3,1,1,1,35,1,10,15,0.17045505714285716,1,True,0.009025270148526167,True,0.17344507842221657
94,8,1,512,False,1,128,256,16,2048,1,0.12108023647557932,16,32,1,DLMT,8,True,True,False,1,2048,False,30,3,1,1,1,35,256,10,21,0.12109942857142855,8,False,5.79306411467499e-05,True,0.12111862066727778
95,32,1,2048,False,1,16,128,64,1,1,0.22617487792611474,1,32,1,DLMT,8,True,True,True,1,64,False,14,3,1,1,1,35,512,10,1,0.2262185714285714,8,False,0.0001318872431206284,True,0.22626226493102808
96,1,1,1,False,1,128,1,1,2048,1,0.15539185531122882,1,32,1,DLMT,8,True,True,False,1,64,False,13,3,1,512,1,35,128,10,16,0.15652671428571427,8,True,0.0034255304120795146,True,0.15766157326019972
97,8,1,1,False,1,128,128,512,1,1,0.1163392895910223,512,32,1,DLMT,8,True,True,True,1,128,False,4,3,1,256,1,35,2048,10,29,0.11638108571428571,8,False,0.00012616007324678022,True,0.11642288183754912
98,1,1,1,False,1,32,256,64,1,1,0.21223716601211806,16,32,1,DLMT,8,False,True,False,1,512,True,8,3,1,2048,1,35,2048,10,1,0.2136808857142857,1,False,0.004357815250600619,True,0.21512460541645334
99,1,1,2048,False,1,64,1,1,256,1,0.17854141653890057,1,32,1,DLMT,8,False,True,True,1,1,True,5,3,1,2048,1,35,2048,10,20,0.18015854285714286,8,False,0.004881236794928439,True,0.18177566917538515
100,8,1,256,False,1,32,1,64,1,1,0.17649777061275554,512,32,1,DLMT,8,True,True,True,1,256,False,16,3,1,256,1,35,512,10,8,0.17806637142857143,1,True,0.004734764336182287,True,0.17963497224438732
101,8,1,1,False,1,128,1,32,64,1,0.1638479387315333,32,32,1,DLMT,8,True,True,True,1,128,True,18,3,1,1,1,35,256,10,10,0.16562651428571432,8,False,0.0053685654235502015,True,0.16740508983989533
102,1,1,2048,False,1,64,128,1,2048,1,0.14116079729259207,512,32,1,DLMT,8,True,True,True,1,128,False,5,3,1,2048,1,35,1024,10,20,0.14121437142857143,1,False,0.00016171157493941849,True,0.1412679455645508
103,32,1,512,False,1,32,16,16,2048,1,0.1387226956245362,1,32,1,DLMT,8,True,True,False,1,2048,False,14,3,1,1,1,35,2048,10,4,0.13874285714285717,8,False,6.08568075108136e-05,True,0.13876301866117813
104,8,1,2048,False,1,1,1,1,1024,1,0.1614259259996402,1,32,1,DLMT,8,False,True,False,1,256,False,30,3,1,64,1,35,128,10,14,0.16148865714285712,1,False,0.00018935166721619244,True,0.16155138828607404
105,8,1,256,False,1,512,512,32,2048,1,0.14890326139884297,1,32,1,DLMT,8,False,True,True,1,256,False,14,3,1,1,1,35,2048,10,27,0.14965382857142856,8,True,0.0022655596279407665,True,0.15040439574401415
106,8,1,64,False,1,256,1,1,128,1,0.13383704520656844,256,32,1,DLMT,8,True,True,True,1,2048,True,3,3,1,512,1,35,2048,10,2,0.13686108571428568,8,True,0.009127955948220447,True,0.13988512622200291
107,32,1,512,False,1,128,1,512,512,1,0.18689026353676988,64,32,1,DLMT,8,True,True,True,1,256,False,28,3,1,1,1,35,2048,10,1,0.18693880000000002,8,False,0.0001465055435323675,True,0.18698733646323015
108,8,1,128,False,1,1,1,32,2048,1,0.19917524247190754,64,32,1,DLMT,8,False,True,True,1,1,True,16,3,1,512,1,35,1,10,27,0.1996102,1,False,0.001312903430242627,True,0.20004515752809243
109,8,1,256,False,1,1,512,256,512,1,0.1292644721659501,16,32,1,DLMT,8,False,True,False,1,512,False,6,3,1,128,1,35,256,10,1,0.12929502857142858,8,False,9.22333951650574e-05,True,0.12932558497690705
110,32,1,512,False,1,1,1,16,256,1,0.20599038117752244,512,32,1,DLMT,8,False,True,True,1,2048,False,27,3,1,1024,1,35,512,10,24,0.20645628571428573,8,True,0.0014063158468937522,True,0.20692219025104902
111,1,1,2048,False,1,1,32,256,64,1,0.19686300369333115,64,32,1,DLMT,8,True,True,True,1,64,False,28,3,1,1024,1,35,2048,10,2,0.19726319999999997,8,True,0.0012079779515490234,True,0.1976633963066688
112,32,1,2048,False,1,512,512,512,1,1,0.19150028179690592,128,32,1,DLMT,8,False,True,True,1,2048,False,22,3,1,2048,1,35,1,10,16,0.1922167142857143,8,True,0.002162525330275149,True,0.19293314677452267
113,32,1,2048,False,1,1,256,1,1024,1,0.25795377061898644,32,32,1,DLMT,8,False,True,True,1,512,True,12,3,1,1,1,35,256,10,12,0.2595282571428572,1,True,0.0047525301312209755,True,0.261102743666728
114,1,1,512,False,1,128,16,512,1,1,0.21211195074574754,512,32,1,DLMT,8,False,True,False,1,1,False,29,3,1,2048,1,35,1,10,4,0.21334554285714283,1,True,0.0037235527838178364,True,0.21457913496853812
115,32,1,256,False,1,128,512,1,1,1,0.11271784165241971,256,32,1,DLMT,8,False,True,False,1,1,False,2,3,1,512,1,35,1024,10,1,0.1127824,8,False,0.00019486701692619522,True,0.1128469583475803
116,1,1,256,False,1,1,512,64,2048,1,0.11433369012925004,128,32,1,DLMT,8,True,True,True,1,1024,True,1,3,1,2048,1,35,256,10,18,0.11501054285714286,8,True,0.002043055265917161,True,0.11568739558503568
117,1,1,128,False,1,1,32,1,1,1,0.1703178091852033,64,32,1,DLMT,8,True,True,False,1,2048,True,20,3,1,128,1,35,256,10,30,0.17199928571428572,8,False,0.0050754755586978045,True,0.17368076224336812
118,1,1,2048,False,1,512,64,128,512,1,0.12403278207034378,128,32,1,DLMT,8,False,True,False,1,64,False,3,3,1,512,1,35,512,10,17,0.12406242857142856,1,False,8.948688194823069e-05,True,0.12409207507251334
119,1,1,2048,False,1,128,512,512,1,1,0.15063015101775895,512,32,1,DLMT,8,False,True,False,1,2048,True,17,3,1,512,1,35,1,10,30,0.15140617142857143,8,False,0.002342389298932845,True,0.15218219183938392
120,32,1,64,False,1,512,128,32,512,1,0.15390825489703353,512,32,1,DLMT,8,True,True,False,1,256,True,12,3,1,2048,1,35,64,10,4,0.15471154285714284,8,False,0.002424695401699029,True,0.15551483081725215
121,32,1,512,False,1,512,16,512,2048,1,0.1352183066112506,256,32,1,DLMT,8,False,True,True,1,256,True,4,3,1,1024,1,35,1,10,4,0.1356942,8,False,0.0014364668321962758,True,0.13617009338874939
