id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,256,64,32,1,16,2,DLMT,27,512,1,512,0.3386280617145525,0.33924393828544763,0.000929500480288821,32,0.33893600000000007,1
2,True,35,False,8,256,256,64,29,1,15,DLMT,2,256,2048,2048,0.1281971356204605,0.12822309295096804,3.917562757529798e-05,8,0.12821011428571427,1
3,True,35,False,1,512,1,128,1,29,19,DLMT,24,128,64,2048,0.15667870222166208,0.1567503263497665,0.00010809740883073246,1,0.15671451428571428,32
4,True,35,False,1,512,512,16,1,30,3,DLMT,25,2048,512,512,0.286722371682895,0.2868286568885336,0.00016040900783907946,32,0.2867755142857143,1
5,True,35,False,32,128,1,512,29,1,22,DLMT,20,1,1,128,0.14873233591359233,0.14877412122926484,6.306372546391305e-05,1,0.1487532285714286,1
6,True,35,False,1,64,64,1,25,30,1,DLMT,3,256,2048,1,0.19392382232707242,0.1940872633872133,0.0002466704386547399,1,0.19400554285714286,32
7,True,35,False,1,256,512,256,27,1,22,DLMT,30,512,1024,512,0.15496131082321046,0.15505154631964663,0.00013618627699154044,1,0.15500642857142855,32
8,True,35,False,1,16,1,32,8,1,17,DLMT,30,2048,2048,256,0.2063119904093156,0.20643829530497013,0.00019062335981228092,1,0.20637514285714287,32
9,True,35,False,8,64,64,1,30,30,1,DLMT,30,512,256,64,0.20537489715811727,0.2053965885561684,3.273734683127463e-05,1,0.20538574285714284,1
10,True,35,False,1,512,32,32,26,1,19,DLMT,6,2048,1,1024,0.1593989763691678,0.15946885220226079,0.00010545882647570468,1,0.1594339142857143,1
11,True,35,False,1,1,128,512,22,1,13,DLMT,10,1,1024,512,0.12351847002222777,0.12366187283491512,0.00021642807920736133,1,0.12359017142857144,8
12,True,35,False,1,32,64,64,1,22,18,DLMT,7,2048,2048,512,0.1839692136020052,0.1840182721122805,7.404066174634648e-05,1,0.18399374285714284,8
13,True,35,False,32,1,16,32,20,12,1,DLMT,19,256,512,2048,0.23239127953125754,0.232426091897314,5.253992845096703e-05,1,0.23240868571428577,1
14,True,35,False,1,1,64,1,3,1,21,DLMT,29,64,2048,64,0.13436800753247483,0.13439867818181087,4.6289118040632136e-05,8,0.13438334285714285,1
15,True,35,False,1,256,16,128,27,28,1,DLMT,13,1,1024,1024,0.2949547458102566,0.2952287399040292,0.00041352058804211225,32,0.2950917428571429,1
16,True,35,False,8,512,1,1,16,1,29,DLMT,2,2048,128,512,0.2611321955242413,0.2614982616186158,0.0005524785754457201,1,0.2613152285714285,8
