id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,1024,256,24.658747738175666,301,8,128,2,128,4,RS,500,10,True,4,256,64,6,8,1,True,5,1,0.19331740000000003,True
