id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
34,2,2048,1,2048,3.5356544410050974,False,2048,DLMT,32,True,True,False,12,25,0.00017353962083622797,10,7,1,3.5357619999999996,True,False,3.535869558994902
35,2,8,128,2048,inf,False,2048,DLMT,2,True,False,True,2,3,inf,1,3,1,inf,False,True,inf
36,8,16,2,1,1.0528690946396408,False,8,DLMT,1,False,False,False,8,3,0.029282108462335844,10,1,30,1.071018,True,True,1.0891669053603592
37,16,128,8,2048,2.9956360318826767,False,1,DLMT,2,True,False,False,26,11,0.0001435444182125936,10,16,1,2.9957249999999997,True,False,2.995813968117323
38,1,1,2,256,inf,False,16,DLMT,32,False,True,True,22,3,inf,1,17,1,inf,False,False,inf
39,8,16,256,16,inf,False,2048,DLMT,16,False,False,True,29,4,inf,1,2,1,inf,False,False,inf
40,1,1,2,1,3.166330547736545,False,2048,DLMT,1,True,False,False,18,7,0.011969202521471463,10,14,1,3.173749,True,True,3.181167452263455
41,16,4,1,4,0.9963059405335953,False,256,DLMT,2,False,False,False,30,22,0.02679605127626086,10,4,1,1.012914,True,True,1.029522059466405
42,1,512,256,1,1.1137659073154538,False,256,DLMT,8,False,True,False,26,12,0.02695099478683485,10,1,6,1.13047,True,True,1.1471740926845464
43,1,1,1,1,1.923298348691107,True,1,DLMT,1,False,False,False,1,1,0.0009223231537807158,10,1,1,1.9238699999999997,True,False,1.9244416513088924
