id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
11,32,256,32,8,0.34114448893062393,1,8,64,DLMT,500,10,False,2,1,1024,1,5,1,False,6,8,False,10,0.0019337216449116994,0.342343,True,True,0.3435415110693761
12,32,1,128,16,2.2844437004856046,2,1,32,DLMT,500,10,True,512,16,256,1,4,1,True,1,21,False,10,0.0008539912177535061,2.284973,True,False,2.285502299514395
13,1024,2048,256,16,2.96349301605784,1,2,2048,DLMT,500,10,True,4,1,2048,6,6,1,True,4,1,False,10,0.00013550276749942213,2.963577,True,False,2.9636609839421597
14,8,2048,1,8,0.2346558548172626,2,2,1,DLMT,500,10,True,4,16,2,1,7,1,True,1,7,False,10,0.027716977851309832,0.25183469999999997,True,True,0.26901354518273735
15,256,2048,1,4,0.6819605660683926,16,32,256,DLMT,500,10,True,64,512,2048,1,2,1,False,5,2,False,10,0.020458269703227595,0.6946405,True,True,0.7073204339316074
16,32,8,8,2,7.233792307430349,128,8,1,DLMT,500,10,True,256,1024,256,1,13,1,False,6,2,False,10,0.0013918997808749873,7.234655000000001,True,False,7.235517692569653
17,512,1,8,32,4.571987228061703,8,2,32,DLMT,500,10,False,16,64,256,1,13,1,True,4,1,False,10,0.00045300772620358187,4.572267999999999,True,False,4.572548771938296
18,1024,16,16,64,3.50722171212708,128,8,64,DLMT,500,10,True,1,256,2048,2,7,5,True,2,1,False,10,0.004067938175538086,3.5097430000000003,True,False,3.5122642878729207
19,2048,1024,64,16,5.116251306286728,2048,1,2,DLMT,500,10,False,2048,64,256,5,1,1,False,2,8,False,10,8.663140308237318e-05,5.116305,True,False,5.116358693713272
20,2048,2048,512,2,0.41004958672680114,4,2048,128,DLMT,500,10,False,8,2,1,5,3,2,False,2,1,False,10,0.041306902990178286,0.4356514000000001,True,True,0.461253213273199
21,512,1024,16,2048,4.111799607931539,64,128,128,DLMT,500,10,True,128,1,2048,15,2,2,True,1,1,False,10,0.00018456435192115933,4.1119140000000005,True,False,4.112028392068462
22,512,32,1,512,7.124531646928846,1,32,4,DLMT,500,10,False,256,2048,1,2,1,7,False,1,3,False,10,0.0001635267562206415,7.124633,True,False,7.124734353071155
23,512,16,1,4,1.1611060860894458,128,32,32,DLMT,500,10,True,128,512,256,2,2,1,True,22,1,False,10,0.01413356586286702,1.169866,True,True,1.1786259139105544
24,32,64,1,512,0.2663917916220123,4,1,16,DLMT,500,10,False,16,2048,2048,9,4,1,True,7,1,False,10,0.034053852125126745,0.28749820000000004,True,True,0.30860460837798775
25,32,1,2,4,7.4122703953899665,128,16,16,DLMT,500,10,False,1024,4,1,1,24,1,True,1,4,False,10,0.0004188555837040776,7.412529999999999,True,False,7.412789604610032
26,32,1024,2,2,9.261630584602045,1,16,1,DLMT,500,10,False,1,128,4,1,1,1,True,2,19,False,10,0.00020396323198084446,9.261757,True,False,9.261883415397953
27,1,1024,1,32,2.1643491857691415,1024,32,1,DLMT,500,10,True,1024,2048,1,1,7,1,False,9,1,False,10,0.017127943396683686,2.174965,True,True,2.185580814230858
28,16,1,2048,2048,3.7175827796051375,8,2,8,DLMT,500,10,False,1024,2048,32,1,4,1,False,13,3,False,10,0.009538992871367507,3.7234949999999998,True,True,3.729407220394862
29,1,512,16,16,3.042312296945073,64,4,2,DLMT,500,10,True,256,32,1,30,1,1,False,3,1,False,10,0.006267722154020621,3.0461970000000003,True,True,3.0500817030549277
30,256,16,4,2,11.093443039260986,512,8,4,DLMT,500,10,False,1024,8,256,1,1,1,True,3,1,False,10,0.008401101118305563,11.098650000000001,True,True,11.103856960739016
31,16,1,512,128,3.354215683413396,8,4,2,DLMT,500,10,True,128,1024,32,2,1,28,True,1,1,False,10,0.003127350955681247,3.356154,True,False,3.358092316586604
32,512,128,32,32,2.6947919819104302,256,256,8,DLMT,500,10,True,1,512,32,1,2,19,True,1,2,False,10,0.05880172668383133,2.7312369999999997,True,True,2.767682018089569
33,1,128,1,64,3.873405325595696,4,1,1,DLMT,500,10,False,32,64,256,1,2,21,False,3,1,False,10,0.00012854960132179945,3.873485,True,False,3.873564674404304
34,2048,2048,4,32,4.225847512552813,64,32,4,DLMT,500,10,True,1,32,2048,19,1,1,False,3,1,False,10,0.0006655223512399838,4.22626,True,False,4.226672487447186
35,1,512,1,4,2.7417357175000783,2,2048,2,DLMT,500,10,True,16,64,8,20,3,1,True,1,1,False,10,0.0002569922177810644,2.741895,True,False,2.7420542824999217
36,2048,2048,8,32,3.3747819143729076,2,1,16,DLMT,500,10,True,512,256,64,1,1,1,True,16,3,False,10,0.0004131779277744051,3.375038,True,False,3.3752940856270923
37,1,64,2,128,2.475390929394657,2,256,64,DLMT,500,10,True,1024,2048,128,4,16,1,True,2,1,False,10,0.07156893536304697,2.519749,True,True,2.564107070605343
38,1024,256,128,128,1.1177689635771442,4,128,4,DLMT,500,10,False,128,1,128,1,2,1,True,2,27,False,10,0.012321874208090226,1.1254060000000001,True,True,1.133043036422856
39,32,2048,256,2048,2.39655976709224,64,32,8,DLMT,500,10,True,2048,1,16,2,16,1,False,2,1,False,10,0.010168253340667757,2.402862,True,True,2.40916423290776
40,8,4,4,32,0.6305271421466933,32,1,2,DLMT,500,10,False,32,2048,1,3,7,4,True,1,1,False,10,0.09972967615354017,0.6923391000000001,True,True,0.7541510578533069
41,2048,256,32,512,0.27006643706979,16,2048,1,DLMT,500,10,True,32,512,2,1,1,1,False,1,15,False,10,0.07921871001070391,0.31916579999999994,True,True,0.3682651629302099
42,1,512,512,1,2.20244165331399,4,128,8,DLMT,500,10,True,1,512,256,1,13,7,True,1,1,False,10,0.00016835676404581355,2.2025460000000003,True,False,2.202650346686011
43,256,1024,1024,1,3.4508818176840403,1024,64,1,DLMT,500,10,False,1,64,8,6,1,1,True,2,7,False,10,0.010072978953616432,3.457125,True,True,3.4633681823159597
44,256,4,1,2048,4.167915309499245,2048,2,2,DLMT,500,10,True,1,1,2048,1,4,1,True,16,1,False,10,0.003229600749318721,4.169917,True,True,4.171918690500755
45,16,128,128,32,3.032028598398123,16,2,32,DLMT,500,10,True,64,1024,2048,2,1,1,True,1,28,False,10,0.00023298283198555124,3.032173,True,False,3.0323174016018766
46,16,2048,16,1,6.525194798970068,1,8,2048,DLMT,500,10,False,512,128,2048,3,15,2,False,1,1,False,10,0.0029755014703407422,6.527039,True,True,6.528883201029933
47,32,32,4,128,4.307597384514132,2,4,1,DLMT,500,10,False,32,2048,16,1,1,1,False,18,1,False,10,9.134549797324056e-05,4.307653999999999,True,False,4.307710615485867
48,2048,2,1,2,0.30655753818422204,8,32,16,DLMT,500,10,True,8,16,16,2,4,7,True,3,1,False,10,0.029824314252803873,0.3250425,True,True,0.343527461815778
49,256,1,8,1,5.279972764315813,4,256,8,DLMT,500,10,False,512,2,16,1,3,1,False,29,1,False,10,0.0010232990765168346,5.280607,True,False,5.2812412356841865
50,32,8,4,256,4.114932884083485,256,32,512,DLMT,500,10,False,1024,1,1024,1,1,1,True,2,7,False,10,4.859012245299548e-05,4.114963,True,False,4.114993115916516
51,1,2048,2048,1024,0.544648522330345,16,2,4,DLMT,500,10,True,32,2048,2048,1,30,3,True,1,1,False,10,0.10497402250504646,0.6097109000000001,True,True,0.6747732776696551
52,1,2048,64,2048,5.6081725399017825,512,2048,64,DLMT,500,10,False,512,1,128,1,2,5,False,8,2,False,10,0.28177615339840234,5.782816,True,True,5.957459460098218
53,4,1024,16,1,3.08145144395946,16,1,1024,DLMT,500,10,True,1024,256,1,3,30,1,False,1,1,False,10,0.01457022978542208,3.090482,True,True,3.0995125560405405
54,2,1024,1024,2,6.210226119514496,128,1,16,DLMT,500,10,True,2048,1,2048,2,7,1,False,1,1,False,10,0.00018373894524569367,6.2103399999999995,True,False,6.210453880485503
55,256,1,128,1,4.024222437833406,1,1,64,DLMT,500,10,True,2048,2,64,20,2,1,False,2,1,False,10,0.010391438832038464,4.030663,True,True,4.037103562166593
56,2048,2,2,2048,0.5288047713453206,1,4,8,DLMT,500,10,False,4,2048,256,1,1,2,False,28,1,False,10,0.03503630639622275,0.5505201,True,True,0.5722354286546794
57,1024,512,1,8,0.3357693498687259,2,128,2,DLMT,500,10,True,4,16,256,1,2,30,False,2,1,False,10,0.03686194457919983,0.35861620000000005,True,True,0.3814630501312742
58,2048,1,512,512,7.499607129231651,1,256,2,DLMT,500,10,False,512,512,512,1,3,13,True,4,1,False,10,0.00025632791498385673,7.499765999999999,True,False,7.499924870768347
59,128,2048,4,2,4.607501386907849,16,2,2,DLMT,500,10,True,2048,4,1024,1,2,5,False,4,4,False,10,0.005130104189975082,4.6106810000000005,True,True,4.613860613092152
60,1,1,1,1,4.752888456581279,1,1,1,DLMT,500,10,False,1,1,1,1,1,1,False,1,1,True,10,0.013361745394969756,4.76117,True,False,4.769451543418721
61,16,1,16,2048,0.2683363196087252,1,8,2,DLMT,500,10,True,2,1,4,1,1,1,True,1,10,False,10,0.022337998321470078,0.2821813,True,True,0.2960262803912748
62,512,1,2048,2048,0.1902754478663922,1,4,2,DLMT,500,10,True,2,1,64,1,7,1,True,2,10,False,10,0.021756792860162088,0.2037602,True,True,0.2172449521336078
63,2048,2048,2048,2048,0.2208041769947228,1,1,2,DLMT,500,10,True,2,1,512,3,1,1,True,1,10,False,10,0.024573322165307637,0.23603460000000004,True,True,0.2512650230052773
64,8,512,128,2048,0.1951475662637836,1,1,2,DLMT,500,10,True,2,1,8,1,1,1,True,10,10,False,10,0.02424161691059406,0.21017240000000004,True,True,0.22519723373621647
65,1,32,8,2048,0.17722611052697548,1,16,2,DLMT,500,10,True,2,1,2048,2,5,1,True,1,10,False,10,0.031597041686841514,0.1968098,True,True,0.21639348947302453
66,1,1,1,2048,0.20089433888106858,1,512,2,DLMT,500,10,True,2,1,8,1,3,1,True,4,10,False,10,0.011277213844296828,0.20788389999999998,True,True,0.21487346111893138
67,1024,32,1,2048,0.2262335437429329,1,4,2,DLMT,500,10,True,2,1,8,1,10,1,True,1,10,False,10,0.029614719867660403,0.24458860000000002,True,True,0.2629436562570671
68,128,256,4,2048,0.33318871080093304,1,4,2,DLMT,500,10,True,2,1,1,6,1,1,True,1,10,False,10,0.034333107059513264,0.3544682,True,True,0.375747689199067
69,2,128,1,2048,0.1783690270137467,1,1,2,DLMT,500,10,True,2,1,1,1,5,1,True,5,10,False,10,0.029734463856104752,0.19679829999999998,True,True,0.21522757298625325
70,1024,1024,4,2048,0.334684972445019,1,64,2,DLMT,500,10,True,2,1,64,1,1,1,True,1,10,False,10,0.018815619595431866,0.3463468,True,True,0.35800862755498103
71,512,8,4,2048,0.1931089286008857,1,1,2,DLMT,500,10,True,2,2048,16,1,3,1,True,2,10,False,10,0.03223996701750795,0.21309110000000003,True,True,0.23307327139911438
72,1024,2048,2048,2048,0.2249627386259009,1,256,2,DLMT,500,10,True,2,1,16,1,2,1,True,9,10,False,10,0.02244800401572487,0.23887590000000003,True,True,0.2527890613740992
73,256,2048,256,2048,0.19933459143679363,1,128,2,DLMT,500,10,True,2,2048,1,3,2,1,True,2,10,False,10,0.011648542158141506,0.2065543,True,True,0.21377400856320636
74,1,128,8,2048,0.3224163032946028,1,2048,2,DLMT,500,10,True,2,1,2,4,1,1,True,1,10,False,10,0.0326640189904733,0.3426613,True,True,0.3629062967053972
75,128,1,256,2048,0.22560212935248028,1,2,2,DLMT,500,10,True,2,2048,8,4,1,1,True,1,10,False,10,0.023907372397651734,0.24041980000000002,True,True,0.2552374706475198
76,16,512,2,2048,0.24483477199239825,1,16,2,DLMT,500,10,True,2,2048,256,1,2,1,True,7,10,False,10,0.029317317920471507,0.2630055,True,True,0.2811762280076017
77,1,2048,16,2048,0.18830347745082135,1,4,2,DLMT,500,10,True,2,2048,2048,1,3,1,True,3,10,False,10,0.025925058626934675,0.2043717,True,True,0.22043992254917863
78,2048,16,4,2048,0.29861715565290337,1,2048,2,DLMT,500,10,True,2,1,2048,1,1,1,True,10,10,False,10,0.03136140713297157,0.31805479999999997,True,True,0.3374924443470966
79,2048,2048,1,2048,0.19001899904573807,1,4,2,DLMT,500,10,True,2,2048,16,1,6,1,True,2,10,False,10,0.030012020078795103,0.20862030000000004,True,True,0.227221600954262
80,256,1,16,2048,0.20393713478406264,1,1,2,DLMT,500,10,True,2,2048,1,1,1,1,True,7,10,False,10,0.029149903232944013,0.2220041,True,True,0.24007106521593738
81,2048,1,256,2048,0.20038400384918179,1,4,2,DLMT,500,10,True,2,2048,1,1,2,1,True,2,10,False,10,0.02331366887064324,0.21483369999999996,True,True,0.22928339615081814
82,4,256,16,2048,0.2729774484863991,1,1,2,DLMT,500,10,True,2,2048,1024,1,10,1,True,1,10,False,10,0.02091909556840352,0.28594299999999995,True,True,0.2989085515136008
83,64,1,1,2048,0.19456959484685493,1,64,2,DLMT,500,10,True,2,1,2048,2,1,1,True,3,10,False,10,0.02498326760634004,0.21005409999999997,True,True,0.225538605153145
84,8,16,1,2048,0.2738954374163256,1,1,2,DLMT,500,10,True,2,1,512,4,1,1,True,1,10,False,10,0.028400457677474147,0.29149790000000003,True,True,0.30910036258367446
85,1,2048,4,2048,0.18062989479056377,1,512,2,DLMT,500,10,True,2,2048,2,1,8,1,True,1,10,False,10,0.037550809536013995,0.2039037,True,True,0.22717750520943622
86,16,1,2048,2048,0.18844578343976595,1,8,2,DLMT,500,10,True,2,2048,128,1,1,1,True,2,10,False,10,0.01875429126466793,0.20006959999999996,True,True,0.21169341656023397
87,2048,64,8,2048,0.1966638150314564,1,16,2,DLMT,500,10,True,2,2048,4,2,2,1,True,3,10,False,10,0.02750648856470051,0.21371220000000002,True,True,0.23076058496854363
88,2048,1,32,2048,0.19273453819237513,1,128,2,DLMT,500,10,True,2,2048,256,1,6,1,True,4,10,False,10,0.011061659823462303,0.1995905,True,True,0.20644646180762488
89,1,16,1,2048,0.22341307653219095,1,16,2,DLMT,500,10,True,2,1,64,1,1,1,True,10,10,False,10,0.024360671965485674,0.23851169999999997,True,True,0.253610323467809
90,1,2048,64,2048,0.19125630385244685,1,2048,2,DLMT,500,10,True,2,1,128,2,1,1,True,4,10,False,10,0.021710074211987396,0.2047121,True,True,0.21816789614755316
91,1,512,1,2048,0.20701077198613224,1,2048,2,DLMT,500,10,True,2,2048,128,2,3,1,True,1,10,False,10,0.0149222364359368,0.2162595,True,True,0.22550822801386775
92,2048,64,64,2048,0.20525534120299332,1,1024,2,DLMT,500,10,True,2,2048,64,6,1,1,True,1,10,False,10,0.053780132236728465,0.23858800000000002,True,True,0.2719206587970067
93,1024,256,256,2048,0.18194611755298248,1,8,2,DLMT,500,10,True,2,2048,2048,1,1,1,True,4,10,False,10,0.019393157125388326,0.19396589999999997,True,True,0.20598568244701745
94,16,2048,128,2048,0.196139533116655,1,16,2,DLMT,500,10,True,2,1,2,1,4,1,True,6,10,False,10,0.027333176292739923,0.2130805,True,True,0.23002146688334502
95,1,1024,1024,2048,0.1915110642584837,1,128,2,DLMT,500,10,True,2,2048,16,1,6,1,True,4,10,False,10,0.022600916450445093,0.205519,True,True,0.21952693574151633
96,1,1,1024,2048,0.18761938408374346,1,128,2,DLMT,500,10,True,2,2048,1,1,6,1,True,4,10,False,10,0.03533122205712675,0.20951749999999997,True,True,0.23141561591625648
97,1,2048,1024,2048,0.19174144352984243,1,128,2,DLMT,500,10,True,2,2048,4,1,6,1,True,4,10,False,10,0.02267097304396086,0.2057928,True,True,0.21984415647015756
98,1,1024,1024,2048,0.19272632405215953,1,128,2,DLMT,500,10,True,2,2048,1,1,6,1,True,4,10,False,10,0.015513799638064171,0.2023417,True,True,0.2119570759478405
99,1,1024,1024,2048,0.19024054615432348,1,128,2,DLMT,500,10,True,2,2048,2048,1,6,1,True,4,10,False,10,0.0136808999809954,0.1987199,True,True,0.20719925384567653
100,1,1,1024,2048,0.1860321642929802,1,128,2,DLMT,500,10,True,2,2048,2048,1,6,1,True,4,10,False,10,0.02531439409683748,0.20172189999999998,True,True,0.21741163570701977
101,1,1,1024,2048,0.18915847223055235,1,128,2,DLMT,500,10,True,2,2048,128,1,6,1,True,4,10,False,10,0.017149262603680663,0.1997875,True,True,0.21041652776944766
102,1,2048,1024,2048,0.18719636008509416,1,128,2,DLMT,500,10,True,2,2048,512,1,6,1,True,4,10,False,10,0.03217634681703317,0.20713910000000002,True,True,0.22708183991490588
103,1,2048,1024,2048,0.18806366974444133,1,128,2,DLMT,500,10,True,2,2048,2048,1,6,1,True,4,10,False,10,0.02514884670437195,0.2036508,True,True,0.21923793025555866
104,1,1,1024,2048,0.1907541991106287,1,128,2,DLMT,500,10,True,2,2048,512,1,6,1,True,4,10,False,10,0.02379076972357137,0.2054996,True,True,0.2202450008893713
105,1,2048,1024,2048,0.1863282726233112,1,128,2,DLMT,500,10,True,2,2048,128,1,6,1,True,4,10,False,10,0.020018274961894195,0.1987355,True,True,0.21114272737668882
106,1,1,1024,2048,0.19077937175865578,1,128,2,DLMT,500,10,True,2,2048,4,1,6,1,True,4,10,False,10,0.027035112203207146,0.20753560000000001,True,True,0.22429182824134425
107,1,1024,1024,2048,0.19129195830318027,1,128,2,DLMT,500,10,True,2,2048,512,1,6,1,True,4,10,False,10,0.016851444675160646,0.20173639999999998,True,True,0.2121808416968197
