id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,1024,256,24.54642800615985,107,256,2048,1,8,2,DLMT,500,10,True,2,2048,2048,1,1,1,True,4,10,0.19396589999999997,True
