id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,5.592048954764199,8,64,5.593259999999999,1,26,RS,1024,0.001953944727979682,True,1024,13,False,False,5.594471045235799,True,16,False,4
2,10,False,4.444375430408708,64,1024,4.444446,7,1,RS,1024,0.00011385956262003789,True,1024,22,False,False,4.4445165695912925,False,2,False,2
3,10,False,3.9948046660018384,256,32,3.995928,1,25,RS,1024,0.0018124282054746445,True,1024,20,False,False,3.997051333998162,True,1,False,8
4,10,False,0.9849392554179393,4,2,1.0051431,1,7,RS,1,0.032597622647825134,True,1024,24,True,False,1.0253469445820607,False,1,False,32
5,10,False,0.6680362829987595,1,4,0.7234893,1,18,RS,512,0.08946992813906803,True,1,21,True,True,0.7789423170012405,True,2,True,8
6,10,False,2.165769685686914,4,8,2.167098,1,25,RS,1024,0.0021431509512864068,True,2048,29,False,True,2.1684263143130864,False,1,True,4
7,10,False,2.123210521208855,16,2,2.124134,1,30,RS,64,0.0014899744964260273,True,8,9,False,False,2.1250574787911454,False,4,True,4
8,10,False,2.148074611541858,4,16,2.1481900000000005,1,6,RS,2048,0.0001861719635176069,True,256,29,False,False,2.148305388458143,False,8,True,2
9,10,False,1.3755180155748272,128,16,1.375918,1,5,RS,1,0.0006453495177034143,True,128,28,False,False,1.3763179844251727,True,1,True,1
10,10,False,5.729827697600069,8,256,5.729893000000001,16,1,RS,256,0.0001053612832116561,True,1024,24,False,True,5.7299583023999325,True,32,False,1
11,10,False,0.591957470825703,32,8,0.7160723999999999,17,1,RS,2048,0.20025157141515768,True,64,17,True,False,0.8401873291742968,True,8,False,1
12,10,False,3.6045322992807205,64,8,3.6046589999999994,18,1,RS,128,0.00020442357985319575,True,128,21,False,True,3.6047857007192783,True,32,True,2
13,10,False,1.6850992809317946,16,64,1.6851749999999999,1,20,RS,2048,0.0001221679172286768,True,512,19,False,False,1.6852507190682051,True,2,True,8
14,10,False,0.8968675549574883,256,4,0.9156098,12,1,RS,1,0.030239424431691784,True,4,9,True,True,0.9343520450425118,True,2,False,2
15,10,False,5.9326038795329294,512,2,5.932653,7,1,RS,2048,7.92527602042655e-05,True,128,12,False,False,5.932702120467071,True,8,False,8
16,10,False,5.591329346838188,8,1,5.591462999999999,2,1,RS,256,0.0002156409052106206,True,64,29,False,True,5.59159665316181,True,1,False,1
17,10,False,5.071379128384063,2,2,5.071461,1,26,RS,1,0.00013209466302610825,True,1024,27,False,False,5.071542871615938,False,2,False,16
18,10,False,0.6826312270461975,4,1,0.7629124999999999,1,29,RS,512,0.1295287454229755,True,32,4,True,True,0.8431937729538023,False,1,True,8
19,10,False,0.8056195020990501,512,2048,0.8352691,12,1,RS,512,0.04783774692530992,True,2048,1,True,False,0.8649186979009499,False,4,False,4
20,10,False,5.85602855491171,2048,32,5.856241,1,13,RS,2048,0.000342766684495424,True,256,9,False,True,5.85645344508829,True,32,False,2
21,10,False,0.7797693562737161,1,4,0.8157346999999999,1,5,RS,1024,0.058027802501990355,True,64,30,True,False,0.8517000437262837,False,8,False,1
22,10,False,0.726391512131004,32,64,0.8180672,1,7,RS,128,0.14791291167359258,True,1024,23,True,False,0.909742887868996,True,2,False,8
23,10,False,1.3455128233672728,128,32,1.3455720000000002,17,1,RS,512,9.547774609827395e-05,True,1024,10,False,True,1.3456311766327276,False,8,True,4
24,10,False,4.380568859717736,128,32,4.381622,1,6,RS,2048,0.0016991750939794284,True,64,20,False,False,4.382675140282264,True,2,False,1
25,10,False,2.261890778470951,128,64,2.262215,21,1,RS,2048,0.0005231108869063222,True,256,2,False,False,2.2625392215290487,True,1,True,1
26,10,False,2.122202485149559,128,128,2.1229869999999997,5,1,RS,1024,0.0012657649860854988,True,1,21,False,True,2.1237715148504406,True,1,True,1
27,10,False,1.6553277831393862,64,4,1.657785,1,12,RS,64,0.003964563658210084,True,4,20,False,True,1.660242216860614,False,2,True,8
28,10,False,0.7969242294345111,16,1,0.8382945000000002,1,10,RS,1024,0.0667483093752194,True,256,7,True,True,0.8796647705654892,True,16,False,2
29,10,False,4.259659819621323,16,1,4.260113,10,1,RS,32,0.0007311778169501361,True,256,17,False,True,4.260566180378676,True,16,False,4
30,10,False,1.5277480633939244,2,256,1.5279960000000001,19,1,RS,1,0.0004000299988751029,True,2048,27,False,True,1.5282439366060758,False,2,True,2
31,10,False,2.140134685619676,2,128,2.1408270000000003,18,1,RS,32,0.0011170053715179782,True,2048,17,False,False,2.1415193143803246,False,8,True,16
32,10,False,7.700808462414124,32,1,7.701622,19,1,RS,1024,0.0013125913301557566,True,4,9,False,False,7.702435537585877,True,1,False,8
33,10,False,1.4740841184194502,128,64,1.47413,1,12,RS,512,7.402702209331302e-05,True,1024,26,False,False,1.4741758815805497,True,8,True,8
34,10,False,0.8491721922709838,2,16,0.8769347999999999,9,1,RS,16,0.0447932078864642,True,1024,9,True,True,0.904697407729016,False,16,True,4
35,10,False,0.9514185168642353,32,32,0.97385,11,1,RS,32,0.03619177625925539,True,32,8,True,False,0.9962814831357647,False,1,False,32
36,10,False,4.3556499272457545,128,8,4.35612,15,1,RS,1,0.0007584325942363475,True,64,25,False,False,4.356590072754245,True,16,False,4
37,10,False,1.5840322751849438,2,16,1.584304,1,10,RS,1024,0.0004384107662911712,True,256,1,False,False,1.584575724815056,True,2,True,32
38,10,False,0.3919101144535503,64,128,0.5442064999999999,1,8,RS,2048,0.2457205650393349,True,256,5,True,True,0.6965028855464496,True,8,True,1
39,10,False,3.6903345993150296,1024,32,3.6942660000000003,1,8,RS,1,0.0063430658202481725,True,128,14,False,False,3.698197400684971,True,32,True,2
40,10,False,1.5387107867467527,1,8,1.540389,1,12,RS,16,0.002707690713504741,True,32,5,False,False,1.5420672132532474,False,2,True,4
41,10,False,0.7517209085513372,64,2,0.7821434999999999,1,23,RS,256,0.04908492301970126,True,8,16,True,True,0.8125660914486625,False,16,True,4
42,10,False,0.8488495648681622,128,512,0.8731204,1,18,RS,1,0.03915945412081226,True,2048,11,True,True,0.8973912351318378,False,1,False,2
43,10,False,0.6653532570991979,4,128,0.7321465,29,1,RS,1024,0.10776666384763889,True,256,20,True,True,0.7989397429008022,True,4,True,16
44,10,False,2.282032482415292,2,8,2.2822769999999997,1,3,RS,1024,0.00039451362460631435,True,64,23,False,True,2.282521517584707,True,32,True,2
45,10,False,5.867158790756309,2,2,5.86734,1,14,RS,2,0.000292369629065606,True,2,2,False,True,5.867521209243692,True,1,False,1
46,10,False,0.8300518111743759,128,64,0.8551356,1,11,RS,256,0.0404711033780894,True,1,29,True,False,0.8802193888256241,False,16,False,1
47,10,False,0.9983294596021023,8,4,1.0185686999999999,24,1,RS,8,0.03265473155317618,True,1024,2,True,False,1.0388079403978976,True,16,False,2
48,10,False,0.7682058546144399,8,8,0.7946865000000001,1,14,RS,32,0.042724842900237786,True,1024,9,True,False,0.8211671453855602,False,2,True,4
49,10,False,7.079398460916662,2048,64,7.080114999999999,7,1,RS,1,0.001156090394389577,True,64,11,False,False,7.080831539083337,False,32,False,4
50,10,False,2.134161795224112,4,256,2.1351769999999997,1,18,RS,1,0.0016379685589168248,True,256,30,False,False,2.1361922047758872,True,32,True,2
51,10,False,0.609706037252792,256,16,0.6993240000000001,13,1,RS,1,0.14459290261489324,True,1,11,True,False,0.7889419627472081,True,2,True,8
52,10,False,0.714188926846768,1024,2,0.8096888,1,25,RS,2048,0.1540829922404157,True,64,12,True,False,0.9051886731532319,True,32,False,1
53,10,False,0.6159785035240722,512,256,0.6675319,1,9,RS,512,0.08317813759209806,True,256,6,True,False,0.7190852964759277,False,8,True,1
54,10,False,0.8184769839204289,4,1,0.8646471,22,1,RS,1024,0.07449255588238332,True,256,26,True,True,0.9108172160795711,True,1,True,16
55,10,False,4.223149696452085,8,32,4.2232140000000005,9,1,RS,32,0.0001037496987947931,True,1,23,False,False,4.223278303547916,True,4,False,8
56,10,False,0.8330650321438313,32,2,0.8630535,1,18,RS,128,0.04838449211937642,True,512,7,True,False,0.8930419678561687,False,2,True,32
57,10,False,8.773318190138294,4,2,8.773416000000001,10,1,RS,2048,0.00015781001235639055,True,16,4,False,False,8.773513809861708,True,2,False,32
58,10,False,0.9641512208676805,1,32,1.0012381000000001,4,1,RS,1024,0.059837328793070306,True,1,7,True,False,1.03832497913232,True,1,False,4
59,10,False,0.5512273027254699,4,512,0.6600921000000001,1,11,RS,512,0.175646450197805,True,2048,26,True,True,0.7689568972745302,False,4,True,8
60,10,False,1.6553200138851127,64,2048,1.6561329999999999,8,1,RS,1,0.0013117015666682618,True,2048,27,False,False,1.656945986114887,True,16,True,1
