id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,32,64,8,1,17,DLMT,27,2048,512,2048,0.2714155396993221,0.2716650317292493,0.00037654129513079273,32,0.2715402857142857,1
2,True,35,False,1,512,256,256,6,28,1,DLMT,21,512,512,1,0.19976765060679036,0.1997906351074954,3.468893842393386e-05,1,0.19977914285714288,32
3,True,35,False,1,1,128,256,1,8,21,DLMT,16,256,1,128,0.28074813019753725,0.2809096412310343,0.00024375758114845804,32,0.28082888571428577,1
4,True,35,False,32,128,128,32,28,30,1,DLMT,29,1,2048,1024,0.20742888543941293,0.20760557170344415,0.00026666052101761745,1,0.20751722857142854,1
5,True,35,False,32,512,512,256,24,1,15,DLMT,4,256,512,2048,0.14793900624616652,0.14798762232526202,7.337293055872569e-05,1,0.14796331428571427,1
6,True,35,False,8,128,128,256,4,4,1,DLMT,29,512,512,1,0.22685843806631115,0.22700293336226027,0.0002180768896419756,1,0.2269306857142857,8
7,True,35,False,1,32,16,16,1,24,20,DLMT,1,1,512,1,0.3228929597646203,0.3230373259496654,0.00021788203136522522,1,0.32296514285714284,32
8,True,35,False,1,1,512,1,29,1,24,DLMT,20,512,512,1024,0.16190597424658312,0.16199431146770257,0.00013332133959661845,1,0.16195014285714285,1
9,True,35,False,1,32,512,128,20,2,1,DLMT,19,2048,512,1024,0.29114667747201306,0.2919062939565583,0.0011464373229750496,32,0.2915264857142857,1
10,True,35,False,1,32,64,512,30,1,20,DLMT,22,2048,1024,64,0.1706477005923393,0.17073321369337496,0.000129059087875537,1,0.17069045714285713,32
11,True,35,False,1,512,128,1,12,23,1,DLMT,10,256,2048,1024,0.21990383983151315,0.21992033159705823,2.488989631909657e-05,1,0.2199120857142857,8
12,True,35,False,1,32,64,16,23,24,1,DLMT,26,256,64,2048,0.11182121562206862,0.1118547843779314,5.0663032451116256e-05,8,0.111838,8
13,True,35,False,1,256,128,512,1,18,30,DLMT,7,1024,256,1024,0.3359385300456175,0.3363445556686681,0.0006127867651898489,32,0.3361415428571428,1
14,True,35,False,1,1,64,512,16,1,23,DLMT,30,1024,1024,512,0.14340618514547498,0.14347044342595366,9.698063766357011e-05,1,0.14343831428571432,32
15,True,35,False,1,512,1,64,25,1,3,DLMT,30,1,512,512,0.2737204026175665,0.27393759738243334,0.00032779723697955334,32,0.27382899999999993,1
16,True,35,False,32,1,16,128,30,24,1,DLMT,24,128,256,64,0.20407507696661636,0.20409675160481228,3.271205232551192e-05,1,0.20408591428571432,1
17,True,35,False,32,128,1,32,6,23,1,DLMT,8,128,128,2048,0.2147669743740972,0.21487628276875992,0.00016497170072717163,1,0.21482162857142856,1
18,True,35,False,1,256,1,256,1,13,25,DLMT,25,2048,1024,1,0.1515245918275867,0.15159746531527046,0.00010998298198599064,1,0.15156102857142859,1
19,True,35,False,32,1,128,1,1,19,30,DLMT,1,64,2048,256,0.277793301087006,0.27822812748442266,0.0006562538085409388,1,0.27801071428571433,1
20,True,35,False,1,256,128,512,3,1,1,DLMT,24,1,1,2048,0.2554807026493364,0.25576386877923507,0.00042736331625635356,32,0.25562228571428575,1
21,True,35,False,8,128,256,128,1,25,25,DLMT,10,1,1,1024,0.14240625095921106,0.14254974904078893,0.00021657186204253703,1,0.142478,1
22,True,35,False,32,32,1,64,21,1,23,DLMT,23,256,1,128,0.16645023901933004,0.16648056098067,4.576286704305097e-05,1,0.1664654,1
23,True,35,False,1,1,512,64,1,3,20,DLMT,22,2048,2048,256,0.15868433764234557,0.15874577664336864,9.272569157224354e-05,1,0.1587150571428571,32
24,True,35,False,1,64,128,64,29,5,1,DLMT,7,2048,1,1024,0.2131850616418856,0.21322265264382873,5.673353397727832e-05,1,0.21320385714285717,32
25,True,35,False,1,128,512,512,14,1,30,DLMT,24,2048,1024,256,0.27041597328984457,0.27079705528158393,0.0005751410446355623,1,0.27060651428571425,32
26,True,35,False,1,256,16,1,30,22,1,DLMT,29,512,1,512,0.20099533951185747,0.20101346048814253,2.7348752909669733e-05,1,0.2010044,32
27,True,35,False,32,64,32,16,20,1,29,DLMT,30,2048,256,1,0.25779768338498815,0.2579426023292975,0.00021871627320175515,1,0.2578701428571428,1
28,True,35,False,1,64,512,64,1,7,23,DLMT,29,2048,1,512,0.12234752128519019,0.1223817930005241,5.172396121011388e-05,8,0.12236465714285714,8
29,True,35,False,1,64,1,512,30,1,22,DLMT,17,512,2048,512,0.1606978094326925,0.16072853342445034,4.636962411769731e-05,1,0.16071317142857142,8
30,True,35,False,1,32,16,256,1,29,30,DLMT,17,1024,2048,2048,0.2611440426820261,0.26138241446083094,0.00035975825897115984,32,0.26126322857142853,1
31,True,35,False,8,1,128,32,22,26,1,DLMT,16,64,512,1024,0.2259876798960294,0.2260263772468277,5.84032708058048e-05,1,0.22600702857142854,1
32,True,35,False,1,512,512,128,30,1,29,DLMT,2,2048,1024,1,0.2629460977192693,0.2632328737093021,0.00043281143181552465,32,0.2630894857142857,1
33,True,35,False,1,128,256,32,28,1,30,DLMT,30,1,2048,2048,0.2912958172954687,0.2916811541331027,0.0005815625931883175,1,0.2914884857142857,8
34,True,35,False,1,512,1,64,6,1,30,DLMT,20,64,512,2048,0.2784671544085583,0.27882250273429876,0.0005363029786398345,1,0.2786448285714285,32
35,True,35,False,8,512,128,256,20,25,1,DLMT,1,2048,1,1,0.1163076575538256,0.11633959958903153,4.820793397314521e-05,8,0.11632362857142857,1
36,True,35,False,1,128,64,256,13,1,11,DLMT,5,512,512,1024,0.1423356875153811,0.14236859819890466,4.9669848777211006e-05,1,0.14235214285714287,1
37,True,35,False,1,512,1,16,3,1,1,DLMT,20,64,512,512,0.2663421436314462,0.2665498563685537,0.00031348665954755717,32,0.26644599999999996,1
38,True,35,False,1,32,1,16,22,30,1,DLMT,7,512,2048,64,0.33979469878403434,0.3403775869302512,0.0008797133020919639,32,0.3400861428571428,1
39,True,35,False,1,512,128,512,6,30,1,DLMT,18,2048,512,1,0.19971212559993295,0.19974336011435279,4.714012113272721e-05,1,0.19972774285714287,1
40,True,35,False,1,16,1,256,10,13,1,DLMT,8,256,2048,2048,0.22499776996120735,0.22501445861022118,2.5187039102989067e-05,1,0.22500611428571426,8
41,True,35,False,1,32,32,1,1,3,3,DLMT,16,2048,2048,1,0.14021903871812477,0.14024090413901805,3.299998763141325e-05,1,0.1402299714285714,8
42,True,35,False,32,512,128,16,1,30,16,DLMT,7,1024,1024,2048,0.15519661156195685,0.15525298843804314,8.508577185069533e-05,1,0.1552248,1
43,True,35,False,8,1,512,128,1,15,18,DLMT,30,512,2048,2048,0.11220590713714167,0.11223780714857266,4.814451035737069e-05,8,0.11222185714285716,1
44,True,35,False,32,512,16,512,11,24,1,DLMT,28,2048,2048,512,0.19991919327937407,0.2000264638634831,0.00016189617232116433,1,0.1999728285714286,1
45,True,35,False,1,32,512,16,4,24,1,DLMT,27,512,512,256,0.23081640282550353,0.2308373114602107,3.155597553295954e-05,1,0.2308268571428571,1
46,True,35,False,1,16,1,512,13,7,1,DLMT,6,2048,256,2048,0.22539000188412284,0.2254186838301629,4.328770386752296e-05,32,0.22540434285714286,1
47,True,35,False,1,32,512,16,9,1,23,DLMT,21,1,1,2048,0.16541291504141306,0.16548262781572984,0.00010521273299213183,1,0.16544777142857145,32
48,True,35,False,32,16,512,512,30,5,1,DLMT,15,512,1,128,0.23565352082269186,0.23569025060587967,5.543375528042201e-05,1,0.23567188571428577,1
49,True,35,False,32,32,256,256,10,21,1,DLMT,6,1,1024,512,0.1977937397169492,0.1978275745687651,5.106463291451187e-05,1,0.19781065714285714,1
50,True,35,False,1,512,512,128,13,1,27,DLMT,1,512,2048,512,0.14668675665577313,0.1467875290585125,0.00015208891062366893,1,0.14673714285714282,32
51,True,35,False,1,128,32,16,9,1,14,DLMT,18,512,512,1,0.27618478967604637,0.27639481032395347,0.00031696983182270247,32,0.2762897999999999,1
52,True,35,False,1,256,512,512,21,14,1,DLMT,26,1,2048,1,0.3208692354005486,0.32167465031373704,0.0012155577659860438,32,0.32127194285714283,1
53,True,35,False,1,1,16,512,21,1,27,DLMT,2,1,1,1,0.15510937284141005,0.15516988430144715,9.132581725864292e-05,1,0.1551396285714286,1
54,True,35,False,1,1,1,16,1,30,11,DLMT,30,1,1,256,0.12359997271238607,0.12363471300189965,5.243114824340995e-05,8,0.12361734285714286,8
55,True,35,True,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17763085082842478,0.17789937774300385,0.00040526934757224495,1,0.17776511428571432,1
56,True,35,False,8,16,128,128,23,1,18,DLMT,21,2048,1,2048,0.4233750082202777,0.42352699177972225,0.00022937841472740273,1,0.42345099999999997,1
57,True,35,False,32,16,16,128,30,1,18,DLMT,22,1,1,2048,0.41465247096610747,0.4146769576053211,3.695601356714906e-05,1,0.4146647142857143,1
58,True,35,False,32,16,512,128,24,1,18,DLMT,7,2048,1,64,0.4152646986721539,0.41529878704213186,5.1447250576069155e-05,1,0.41528174285714287,1
59,True,35,False,1,16,64,512,4,1,18,DLMT,27,512,1,1,0.20061740144440987,0.200682541412733,9.83113089597916e-05,1,0.20064997142857144,32
