id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,256,256,256,3,1,11,SIMA,19,1.6101697410189213,1024,512,256,20,1,0.11063577142857144,8
