id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.21562358263544648,1,16,64,16,27,26,1,SIMA,11,1024,2048,2048,0.21558984593598204,5.091649826842191e-05,1,0.21560671428571426,32
2,True,35,0.31501595100320384,1,1,128,128,5,25,1,SIMA,14,512,2048,512,0.31445090613965326,0.000852783653210865,32,0.31473342857142855,1
3,True,35,0.21793385263487777,1,64,16,256,26,25,1,SIMA,22,1,1,256,0.21790049022226507,5.035161266493141e-05,1,0.21791717142857142,8
4,True,35,0.1660108684317715,1,16,512,256,1,8,10,SIMA,22,2048,1,1,0.16586541728251417,0.00021951949381151926,32,0.16593814285714284,1
5,True,35,0.2266713858144955,1,16,32,16,4,1,1,SIMA,19,128,64,256,0.22658964275693302,0.00012336921853376914,1,0.22663051428571426,32
6,True,35,0.42512300714820683,8,512,256,256,27,1,1,SIMA,24,1024,256,1024,0.4248587071375074,0.000398889969995815,1,0.4249908571428571,1
7,True,35,0.1369421348681948,32,1,256,1,1,7,13,SIMA,4,128,1024,128,0.13690957941751952,4.91337200808127e-05,1,0.13692585714285715,1
8,True,35,0.1328898857753842,1,32,1,512,28,1,27,SIMA,29,2048,64,2048,0.13286622851033014,3.5704295745668016e-05,8,0.13287805714285716,1
9,True,35,0.12628392423672616,1,128,128,64,4,1,6,SIMA,30,64,512,1024,0.1261834471918453,0.00015164314716343899,1,0.12623368571428573,32
10,True,35,0.12065518617558313,1,64,128,32,11,1,18,SIMA,13,2048,512,64,0.1205225281101312,0.0002002117654395153,8,0.12058885714285716,8
11,True,35,0.11068233827423518,8,256,256,256,3,1,11,SIMA,19,1024,512,256,0.11058920458290766,0.0001405603247647048,1,0.11063577142857142,8
12,True,35,0.13525644314428636,1,256,256,128,2,1,10,SIMA,18,512,1024,512,0.1352278425699993,4.316489503363986e-05,1,0.13524214285714284,1
13,True,35,0.12071753590890737,1,128,512,128,2,1,11,SIMA,19,512,1024,128,0.12068686409109262,4.629088154578267e-05,1,0.1207022,8
14,True,35,0.11723849674770954,1,256,256,128,3,1,11,SIMA,18,1024,256,256,0.11713716039514761,0.00015294004160627998,8,0.11718782857142858,8
15,True,35,0.1782946657360029,1,1,1,1,1,1,1,SIMA,1,1,1,1,0.17799007712113996,0.0004596948109166267,1,0.17814237142857142,1
