id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
11,128,1024,RS,2,4,False,16,256,0.0001228983319658407,True,32,4,32,False,2.408289828224369,2,2,1,512,True,False,True,1,True,128,False,1,True,16,4,2048,False,1,12,4,1,16,16,1,False,10,2.408442171775631,16,2.408366,1,4,16,True,64,256,4,16,True,12,1,2,1
12,512,64,RS,1,16,True,4,16,0.00018626862323002473,False,128,4,16,False,2.0863965516326477,256,1,1,512,False,True,True,64,False,32,False,32,True,12,16,2048,True,16,1,1,12,16,1,4,False,10,2.086627448367352,1,2.086512,16,4,32,True,1,32,1,32,True,1,1,1,16
13,16,1,RS,4,4,False,8,1,0.0002788906595783729,False,256,256,4,False,4.248117144954637,4,2048,128,256,False,False,False,2,True,4,False,16,True,1,16,64,False,1,1,1,16,4,1,8,False,10,4.2484628550453625,4,4.24829,4,8,2,True,2,32,16,1024,False,8,1,4,1
14,128,256,RS,16,2,False,32,8,0.0030918455653541786,True,4,16,4,True,2.727612689477941,16,1,1024,32,False,False,False,1,False,256,True,2048,True,4,16,32,False,4,1,1,16,8,1,4,False,10,2.7314453105220595,16,2.7295290000000003,16,32,1,True,512,64,12,1,False,1,16,4,1
15,1024,1024,RS,4,16,False,4,128,0.00014327944723508532,True,64,1,2,True,2.172832196110372,2048,128,2048,128,True,False,True,16,True,1024,True,2048,True,8,16,2048,True,12,1,1,12,16,8,1,False,10,2.1730098038896273,16,2.1729209999999997,1,32,1,True,32,2048,8,1024,True,16,1,8,1
16,256,128,RS,16,8,True,1,512,0.00014164744967701053,False,256,8,1,True,1.6678782076143515,4,1,1,1,True,True,False,256,False,512,True,2048,True,1,16,512,True,12,1,1,8,16,8,1,False,10,1.6680537923856482,1,1.6679659999999998,4,2,32,True,2048,1024,1,128,True,1,8,4,1
17,4,128,RS,4,32,False,4,512,0.0007199611100607863,True,256,64,32,False,2.912357771680532,2,2,8,512,False,False,True,64,False,64,True,2048,True,1,8,256,True,1,12,1,1,4,1,12,False,10,2.913250228319468,4,2.912804,12,4,2,True,1,512,12,64,True,1,32,4,16
18,4,1,RS,8,2,True,1,16,0.00013945967159002752,True,256,64,16,False,3.2849325635883413,32,8,16,1,True,True,True,1,True,4,False,1,True,16,12,2048,True,8,1,1,8,8,12,1,False,10,3.285105436411658,1,3.2850189999999997,16,16,8,True,256,16,16,64,False,4,16,2,1
19,64,128,RS,32,32,False,4,2,0.0019493386057840623,True,2,64,1,True,2.3258748096158555,16,64,256,2048,False,True,False,16,False,256,True,256,False,12,12,512,True,12,1,16,1,12,4,1,False,10,2.3282911903841446,4,2.327083,8,8,4,True,2048,128,8,512,True,12,2,8,1
20,4,512,RS,4,8,True,1,2048,0.00018705346829186483,True,16,128,8,False,4.287185065189576,8,8,4,1024,False,True,True,64,False,2048,False,2048,True,1,1,16,True,1,16,1,8,8,1,4,False,10,4.287416934810422,1,4.287300999999999,12,16,4,True,128,1,1,1,False,1,16,4,4
21,4,4,RS,2,1,False,4,32,0.0001030970416645957,False,1,16,1,True,3.138867100965731,1,4,32,16,False,False,False,128,True,16,False,32,False,4,4,128,False,16,1,4,1,4,1,12,False,10,3.1389948990342695,4,3.1389310000000004,12,1,8,True,2048,512,12,512,False,8,1,8,1
22,4,2048,RS,8,2,True,8,2,0.00012955307792560152,False,1,8,16,False,3.1884037036458817,4,64,1024,2048,True,False,True,8,True,8,False,8,False,8,16,2048,False,1,1,12,1,1,1,4,False,10,3.188564296354118,12,3.188484,16,2,8,True,64,8,1,8,False,16,8,4,1
23,128,64,RS,32,16,True,8,16,0.002140224520932319,True,2,16,1,True,3.7898904994739095,1,64,512,8,False,True,True,4,True,128,False,512,True,12,1,2048,True,8,1,1,1,12,4,1,False,10,3.7925435005260897,4,3.7912169999999996,16,2,32,True,32,512,16,128,True,1,1,32,4
24,4,256,RS,4,16,True,1,32,0.00014547852075123862,False,8,8,8,True,5.145615833135531,64,2,64,8,True,False,True,2,True,1,False,64,False,16,4,512,True,16,1,1,1,12,4,1,False,10,5.145796166864469,8,5.145706,1,1,8,True,32,2048,4,32,False,1,1,1,1
25,1,2048,RS,1,16,True,1,32,0.00012449899597990392,True,256,64,16,True,4.825732836140764,32,64,16,512,True,False,False,128,False,1,True,256,True,1,16,1,False,1,1,1,16,1,1,1,False,10,4.825887163859235,16,4.82581,4,2,32,True,512,32,1,512,False,1,1,4,4
26,128,64,RS,1,2,True,1,128,0.0001562689988450548,False,1024,8,1,True,4.067403145250814,1024,64,1024,2048,False,False,True,256,False,2,True,2048,False,8,8,1,False,16,1,1,4,16,1,12,False,10,4.067596854749188,16,4.067500000000001,16,8,4,True,512,1,12,64,False,1,1,32,12
27,8,256,RS,4,2,False,8,256,0.00010825894882179033,True,2,8,2,True,2.0260029016413177,128,128,1024,4,False,False,True,16,True,2,True,1024,False,1,12,128,True,12,1,4,1,8,1,1,False,10,2.026137098358682,16,2.02607,16,1,16,True,2048,1,16,256,True,4,16,8,1
28,32,32,RS,1,8,True,2,4,0.00014246403054807188,False,16,1,2,True,3.7993097015015835,4,16,256,512,True,False,True,2,True,128,False,1,False,4,16,32,True,1,12,16,1,1,8,1,False,10,3.799486298498415,8,3.799397999999999,8,2,32,True,1024,64,4,32,False,4,2,8,1
29,16,32,RS,2,32,True,4,256,0.0002245016703724836,False,256,64,2,True,2.5765578549799586,512,16,256,256,False,True,True,4,True,4,True,64,False,16,8,1,True,1,16,4,1,8,1,16,False,10,2.57683614502004,1,2.5766969999999993,1,1,16,True,16,2048,8,64,True,1,32,1,8
30,8,1024,RS,1,2,True,32,128,0.00013862178760932264,False,128,256,16,False,2.8549120829046704,4,1024,1024,512,False,True,True,4,False,64,True,128,False,1,1,8,True,1,8,1,12,8,1,12,False,10,2.855083917095329,1,2.8549979999999997,8,1,2,True,32,2048,1,1024,True,1,2,2,16
31,8,256,RS,4,4,True,16,16,0.0004957257306213043,True,256,2,2,True,1.9617067516547753,512,64,32,1024,False,False,False,1,False,64,False,2048,False,8,8,1024,False,1,4,12,1,8,1,4,False,10,1.9623212483452246,16,1.962014,12,4,2,True,64,128,1,2,True,1,4,16,1
32,64,128,RS,4,8,False,16,32,0.0001917420141753134,True,4,1,8,False,1.98396615925213,1024,8,64,512,False,True,True,64,True,128,False,1024,False,1,8,1024,True,1,8,1,4,1,16,1,False,10,1.9842038407478697,16,1.9840849999999999,16,1,4,True,64,64,16,128,True,4,8,1,1
33,1,256,RS,4,4,True,4,16,0.00016575886099998613,False,2,4,8,True,2.0254252634813916,4,256,1,1024,True,True,False,16,True,256,False,512,True,4,16,2048,False,1,12,4,1,8,8,1,False,10,2.0256307365186084,12,2.025528,4,4,32,True,256,1024,12,32,True,1,16,4,4
34,512,128,RS,1,16,False,1,16,0.00015826875876183836,False,2,64,4,False,2.1956829058095506,8,128,1024,1,False,True,False,32,True,4,True,256,True,12,8,8,False,1,4,12,1,16,1,4,False,10,2.19587909419045,4,2.195781,12,4,4,True,128,128,16,256,True,4,4,16,1
35,32,256,RS,2,4,True,4,256,0.0010453712259288102,False,16,64,32,True,1.6164250841072552,8,32,1,512,False,False,True,1,True,4,False,1024,True,8,8,2048,True,1,8,16,1,8,1,12,False,10,1.6177209158927448,8,1.617073,4,16,4,True,1,1024,16,256,True,4,8,16,1
36,32,512,RS,1,2,False,2,2,0.0006151333188829719,True,8,2,4,True,2.246117743424751,1,1,512,2048,False,False,True,512,False,4,False,64,False,16,8,512,False,1,1,1,16,1,12,1,False,10,2.246880256575248,4,2.2464989999999996,1,4,1,True,1024,32,1,1024,True,8,1,4,1
37,2,256,RS,2,4,True,32,64,0.0005098676298805089,False,32,8,32,False,2.6047389865758674,4,8,4,1024,True,False,True,64,True,4,True,1,False,8,12,256,False,1,12,1,4,16,1,4,False,10,2.605371013424133,16,2.605055,1,32,4,True,256,256,1,256,False,1,4,32,8
38,1,1,RS,1,32,False,4,2,0.0002215152364962402,True,512,256,1,False,3.17533370595684,2,4,64,2048,False,True,True,32,False,4,True,8,False,4,16,1024,False,1,8,12,1,1,8,1,False,10,3.17560829404316,4,3.175471,4,8,4,True,128,2,4,1024,False,1,2,2,16
39,16,16,RS,4,4,False,16,2,0.00015458331087164697,False,4,256,1,True,4.148802190031844,16,2,128,32,False,False,False,4,False,8,False,1,False,1,4,32,True,12,1,8,1,8,1,1,False,10,4.148993809968156,1,4.148898,12,2,32,True,256,1,4,1024,True,4,8,4,1
40,256,1024,RS,4,8,True,2,256,0.0023940643266212704,False,2,2,32,False,2.5214201708233426,512,4,2048,4,True,True,False,1,False,1,True,32,False,12,16,1024,True,16,1,1,16,16,12,1,False,10,2.5243878291766575,8,2.522904,12,1,16,True,1,512,16,256,True,1,2,4,1
41,4,64,RS,8,2,True,1,1,0.0006697320359665446,False,2048,1,16,False,2.050391903411133,32,16,512,1,True,False,False,16,True,16,False,16,False,1,4,128,False,12,1,16,1,1,1,12,False,10,2.0512220965888677,1,2.0508070000000003,8,2,2,True,512,512,16,1,True,12,1,8,1
42,16,512,RS,32,1,True,4,4,8.025584090892308e-05,True,1,8,2,False,1.8561832578284911,16,64,512,64,False,True,True,64,False,128,True,1,True,4,1,128,True,1,4,16,1,12,12,1,False,10,1.856282742171509,1,1.856233,4,2,2,True,128,1,12,128,True,4,2,2,1
43,4,1024,RS,1,2,True,4,2048,0.0001906200409190796,False,16,1,16,True,1.7851498546455806,4,1024,128,1,False,True,True,64,False,16,True,64,False,8,12,1024,False,16,1,1,4,8,1,12,False,10,1.785386145354419,12,1.7852679999999999,12,2,32,True,256,1,12,16,True,1,8,1,16
44,4,256,RS,2,2,False,8,2048,0.00032276307099791675,True,32,32,32,False,2.6458919530519847,4,64,32,2048,False,True,False,256,True,2,True,8,False,1,12,8,False,1,4,1,16,16,12,1,False,10,2.646292046948016,16,2.6460920000000003,12,1,8,True,256,2048,12,256,False,1,2,2,1
45,128,2,RS,2,1,True,2,2,0.0005855971311405331,False,1024,4,8,True,2.6802830498071875,2,1,2048,1024,True,False,False,64,True,32,True,128,False,8,1,1,True,1,8,4,1,1,12,1,False,10,2.681008950192813,4,2.6806460000000003,1,4,16,True,512,128,1,128,True,1,4,16,12
46,1,128,RS,32,8,False,2,2,0.0031888682945522768,False,2,1024,4,False,4.0700005552723635,4,1,8,1,True,True,True,8,False,8,True,1,True,16,8,2048,False,1,12,16,1,8,1,16,False,10,4.073953444727637,12,4.071977,4,8,2,True,16,16,16,1024,False,16,2,16,1
47,512,64,RS,16,2,True,4,8,9.178235124466273e-05,True,8,1,8,True,2.3186891137546453,2,16,2048,128,True,False,True,4,True,8,False,32,True,8,12,4,True,1,8,8,1,4,1,4,False,10,2.3188028862453547,16,2.318746,4,1,8,True,8,2048,8,16,True,1,32,2,1
48,32,2048,RS,32,1,False,4,32,8.44097150806265e-05,True,256,4,1,False,2.0858926832779145,256,1,1,1,False,False,True,1024,False,1,False,1024,False,8,8,1024,True,12,1,8,1,12,1,16,False,10,2.085997316722085,8,2.0859449999999997,1,16,8,True,2048,1024,8,16,True,1,8,4,8
49,16,16,RS,8,32,False,4,8,0.0002888598275979898,False,4,2,4,True,4.283680966113822,32,2,128,32,True,True,False,1,True,2,False,128,False,1,1,1024,False,1,12,4,1,16,8,1,False,10,4.284039033886177,1,4.28386,1,1,32,True,1,32,4,512,False,1,16,1,8
50,64,128,RS,1,8,False,1,256,0.0006112029122966474,True,16,2,1,False,2.5827801794712286,1,128,256,32,True,True,False,32,True,4,False,2048,True,1,4,2,True,8,1,8,1,12,1,1,False,10,2.583537820528772,4,2.583159,8,2,32,True,128,512,8,256,False,8,8,8,1
51,32,1,RS,1,1,False,2,64,0.0004706123670282902,True,16,8,4,True,2.538686316792775,2,1024,64,128,False,True,True,4,True,8,True,64,False,8,1,4,True,12,1,16,1,1,1,12,False,10,2.5392696832072255,8,2.538978,1,4,8,True,512,2048,16,512,True,1,2,16,16
52,16,4,RS,4,16,False,4,4,0.0007637041311921688,True,64,1,1,False,2.491422659973337,1,4,32,1024,False,True,False,512,True,256,False,1,True,4,16,256,False,1,4,16,1,16,1,16,False,10,2.4923693400266633,4,2.491896,4,4,8,True,512,256,8,128,True,8,1,16,1
53,1,1024,RS,2,2,False,2,128,0.00017305779381473845,True,32,256,4,False,3.212463739639092,16,32,32,2048,True,True,True,16,False,32,True,1024,False,8,4,512,True,1,16,4,1,1,1,1,False,10,3.2126782603609074,16,3.2125709999999996,16,8,2,True,256,1,16,1024,False,1,8,1,8
54,64,2,RS,4,8,False,1,1,9.904039579888603e-05,True,1,4,32,False,2.566677615254686,4,1,64,4,True,True,False,1,True,16,True,2048,False,4,1,2048,True,1,8,1,8,4,1,4,False,10,2.566800384745313,1,2.5667389999999997,16,2,4,True,4,8,1,16,True,1,2,2,1
55,1024,256,RS,1,2,True,8,16,0.00019090573590128395,True,2,256,4,False,4.18701667757325,32,16,1,1024,False,True,True,1,True,4,True,128,True,16,12,32,True,1,8,1,1,1,16,1,False,10,4.187253322426749,8,4.187135,8,8,1,True,4,128,8,1024,False,8,4,4,1
56,32,2048,RS,8,2,False,2,32,0.00014705441169849198,False,1024,256,4,True,1.594343856406151,32,128,512,2048,True,True,True,8,True,32,True,32,False,16,1,1,True,1,16,1,12,8,1,16,False,10,1.5945261435938491,16,1.594435,1,16,8,True,128,32,1,256,True,1,8,8,12
57,4,64,RS,2,1,True,32,8,0.0002162868465718967,True,8,4,1,True,2.6165959464869415,1,4,2048,16,True,True,True,256,True,8,False,64,True,4,16,256,False,16,1,1,8,1,12,1,False,10,2.6168640535130576,12,2.6167299999999996,8,2,1,True,2048,16,1,128,True,12,16,2,1
58,1,8,RS,16,8,False,16,1,0.00031761769472116646,False,256,512,8,False,1.8137761421306393,32,8,1024,2048,True,False,False,8,True,128,True,512,True,12,1,64,True,4,1,1,16,1,1,8,False,10,1.81416985786936,8,1.8139729999999996,1,8,4,True,1,2048,16,2048,True,16,16,1,1
59,64,16,RS,8,1,True,32,8,0.0009273084707905373,True,2048,2,1,True,2.1927822588163903,16,8,512,2048,False,False,False,8,False,8,False,2048,False,12,12,1,False,1,1,16,1,12,8,1,False,10,2.19393174118361,8,2.1933570000000002,8,1,32,True,2048,8,12,32,True,1,32,1,12
60,8,256,RS,16,32,False,4,2,0.000407063877051239,False,16,16,1,True,3.075990703831173,1,64,8,16,True,False,False,2048,True,16,False,16,False,1,1,128,True,4,1,1,12,12,1,4,False,10,3.0764952961688268,4,3.076243,16,1,16,True,1,256,16,32,False,1,8,8,4
61,2048,128,RS,2,2,True,4,128,0.0002523271685728994,False,64,128,16,False,2.8728246088744034,16,128,1,1024,True,False,True,256,True,2,False,4,True,1,1,32,False,1,4,1,8,16,8,1,False,10,2.873137391125597,1,2.8729810000000002,8,2,4,True,1,512,8,256,False,1,32,4,1
62,256,256,RS,4,1,False,16,16,8.402975663414621e-05,False,32,16,2,True,2.6253809187742725,64,256,512,2048,True,False,False,16,False,256,False,2048,True,4,16,512,False,1,16,8,1,16,1,16,False,10,2.6254850812257278,8,2.625433,4,4,16,True,256,64,1,512,False,16,1,4,1
63,8,2048,RS,16,32,True,1,8,0.00012601587201619842,True,2,8,8,False,3.398061895988533,4,1,32,256,True,True,False,8,False,8,False,16,False,4,1,2048,True,8,1,16,1,1,1,4,False,10,3.3982181040114674,12,3.39814,16,32,4,True,256,16,1,1024,False,16,1,8,1
64,2,2048,RS,2,1,True,2,1,0.09344894148678203,False,1024,64,32,True,3.723755810292373,2048,128,1,1,True,False,True,4,True,32,True,256,False,4,4,1,False,1,12,12,1,4,1,1,False,10,3.839594189707627,4,3.781675,8,8,4,True,1,2048,12,512,False,16,8,8,1
65,4,1024,RS,4,16,True,2,1,0.0012624183141889673,True,4,256,4,False,4.773327559400175,1024,2,256,32,False,False,True,256,False,32,False,64,False,8,4,1024,True,12,1,1,16,8,8,1,False,10,4.774892440599824,1,4.774109999999999,12,32,1,True,2048,2048,16,2048,False,1,32,2,16
66,16,2048,RS,32,1,True,2,512,7.730459236034246e-05,True,1,32,4,True,3.7914840869976807,2,512,128,1,True,False,True,2,False,128,False,128,True,4,8,2048,True,1,12,16,1,1,16,1,False,10,3.7915799130023196,4,3.791532,4,1,4,True,4,2048,12,512,False,8,8,2,1
67,32,32,RS,2,2,False,1,2,0.0001771440092128308,False,4,64,16,False,4.135440207023088,64,4,256,2048,True,False,False,4,True,32,False,64,False,8,16,64,False,1,1,1,8,8,16,1,False,10,4.135659792976913,8,4.13555,8,16,4,True,128,64,8,128,False,16,2,16,1
68,4,64,RS,4,2,True,4,32,0.00014669696656719085,True,4,128,1,True,2.1820090779488677,8,8,64,8,False,True,True,4,True,4,False,1,True,1,12,2048,False,16,1,12,1,8,8,1,False,10,2.1821909220511326,12,2.1821,4,16,4,True,1,64,4,256,True,16,8,1,1
69,1,4,RS,2,4,False,16,2,0.000987307449581986,True,64,64,16,False,3.344786071747392,2,1,256,128,True,True,False,64,False,2,True,64,False,4,1,1,True,12,1,8,1,16,8,1,False,10,3.3460099282526086,1,3.3453980000000003,16,8,8,True,512,64,12,2048,False,1,2,16,1
70,4,128,RS,8,4,True,16,2,0.00028323135419645027,False,64,256,16,True,3.0649244546136765,256,1,256,1,False,False,True,512,False,128,False,1,True,8,4,256,True,1,1,1,12,8,16,1,False,10,3.065275545386324,16,3.0651,16,8,16,True,1,256,12,1024,False,1,16,4,12
71,32,128,RS,2,8,True,2,4,0.0026104001608948236,True,32,1024,32,False,2.3165730869479506,32,2,128,256,False,True,True,4,False,256,False,2048,False,8,12,1024,True,1,16,4,1,8,1,8,False,10,2.3198089130520496,4,2.318191,16,8,16,True,64,512,16,1024,True,1,16,1,1
72,128,1024,RS,4,1,False,4,4,0.00016761861471805588,False,1024,4,8,False,2.2808641108152763,64,32,2048,1,True,False,True,128,False,4,False,2048,False,16,1,512,False,1,4,4,1,16,12,1,False,10,2.281071889184724,4,2.280968,1,4,2,True,2048,1024,16,512,True,16,1,32,1
73,1,512,RS,32,32,True,2,2,0.0003293463222809142,True,32,4,4,True,4.559294872785543,1,2,2048,512,False,False,True,8,False,4,True,8,False,16,4,1024,True,1,4,12,1,8,1,4,False,10,4.559703127214458,12,4.559499000000001,16,2,32,True,32,16,16,512,False,16,4,16,1
74,2,8,RS,32,16,True,8,4,0.00015011995203839196,False,512,2048,2,True,2.959984956399477,1,2,128,1024,False,True,False,2,False,1024,False,1024,False,12,1,2048,False,16,1,1,4,16,8,1,False,10,2.9601710436005235,8,2.960078,4,8,4,True,2,256,8,1,True,16,2,8,1
75,1,2048,RS,8,1,True,4,256,0.00012142899159592094,False,32,32,16,False,1.5215497389142312,512,32,2048,256,False,False,True,32,False,4,False,512,False,1,8,2048,True,1,16,1,16,8,4,1,False,10,1.5217002610857688,1,1.521625,1,4,2,True,256,2048,8,1,True,1,2,4,1
76,256,256,RS,2,2,False,1,128,0.00020158372950227686,False,2,64,2,False,4.702657059405861,512,2,1024,16,True,True,True,512,True,4,False,2048,False,1,1,512,False,1,12,1,8,4,16,1,False,10,4.702906940594139,4,4.702782,4,2,8,True,2048,256,4,128,False,1,1,16,8
77,1,2048,RS,16,1,True,4,64,9.502105029933249e-05,True,128,1,4,False,2.00106210642506,4,64,2048,1,True,True,False,1,True,64,True,256,False,8,4,256,True,12,1,1,4,4,1,1,False,10,2.00117989357494,4,2.001121,8,1,2,True,32,1,8,1,True,1,16,2,12
78,2,512,RS,16,4,True,16,2048,9.537295214054109e-05,False,256,64,1,False,2.6039288883180474,128,256,2048,512,False,True,False,1024,False,2,True,512,True,1,4,1024,False,1,12,16,1,12,16,1,False,10,2.604047111681953,1,2.603988,1,8,16,True,1024,1,1,1,False,1,1,16,16
79,2,256,RS,4,8,False,16,2,0.00020922714928995058,True,4,256,1,True,3.0256723220522463,4,32,512,128,False,True,True,64,False,16,False,1,True,12,16,64,True,12,1,1,16,12,12,1,False,10,3.025931677947753,8,3.0258019999999997,8,16,1,True,64,1,16,256,True,4,1,32,1
80,4,1024,RS,2,2,False,32,8,0.0001360918807277443,False,16,128,16,False,2.9622026509283876,1,512,1024,512,True,False,True,512,True,1,False,128,True,4,16,1,True,1,12,16,1,16,1,1,False,10,2.962371349071612,4,2.962287,4,4,32,True,512,16,8,2048,False,1,1,1,1
81,64,4,RS,4,1,False,8,8,0.0017356327376495118,False,4,2,2,True,4.773421263451299,1,1,1,4,True,False,False,4,True,1,True,1024,False,16,4,8,False,4,1,12,1,1,8,1,False,10,4.7755727365487,12,4.774496999999999,1,4,2,True,128,16,16,2048,False,1,16,1,16
82,2,256,RS,16,8,False,16,16,0.0014999413321860697,False,128,512,8,False,2.4397163438135627,256,64,1024,1,True,True,True,1024,True,64,True,2048,False,4,4,1024,True,8,1,1,8,12,16,1,False,10,2.4415756561864375,1,2.440646,12,8,1,True,1024,128,12,1024,False,12,2,1,1
83,8,2048,RS,1,4,False,16,8,0.0016759418247660066,True,2,4,16,True,2.7023042595825784,16,1,1024,8,False,True,False,2,True,32,False,128,True,12,12,64,True,8,1,1,16,1,4,1,False,10,2.7043817404174213,12,2.703343,4,4,4,True,16,128,16,1024,True,1,2,1,8
84,512,1024,RS,2,8,False,4,4,0.00019095549219652508,False,8,128,4,False,3.8260556467345457,8,4,2048,64,False,True,False,1,True,16,True,128,True,8,12,32,False,1,1,1,12,12,4,1,False,10,3.826292353265455,12,3.8261740000000004,4,16,1,True,16,16,4,1,False,8,16,1,1
85,64,256,RS,4,8,False,16,256,0.0001777751388692667,False,1,1024,8,True,2.3321958158520615,2,32,1,16,False,False,True,1024,True,256,False,1024,False,8,12,2,False,8,1,1,4,4,12,1,False,10,2.3324161841479385,8,2.332306,8,2,32,True,2048,256,8,1024,True,1,32,1,12
86,2,2048,RS,2,8,False,4,128,0.00019114392483146308,True,1,1,32,True,3.110063529944934,128,32,32,2,False,False,False,64,True,2,True,128,True,16,12,512,True,1,16,8,1,16,4,1,False,10,3.110300470055065,4,3.1101819999999996,16,2,8,True,2048,1,4,1024,True,1,2,32,16
87,16,8,RS,16,2,True,32,128,0.00011164228589553725,True,16,8,1,False,3.8852648046658063,2,1,16,16,False,True,True,2,True,8,False,64,False,16,16,32,True,12,1,4,1,1,8,1,False,10,3.8854031953341925,12,3.8853339999999994,16,4,32,True,512,2048,1,1024,False,16,1,4,1
88,1,1024,RS,16,2,True,4,1024,0.000105280577506044,False,8,8,4,True,2.1832207476210637,256,256,1,1024,False,False,False,2,False,16,False,1024,False,1,12,1024,False,1,16,16,1,4,8,1,False,10,2.183351252378937,1,2.1832860000000003,16,2,1,True,8,1,12,1024,True,8,1,2,1
89,128,256,RS,1,1,False,4,64,0.0001691153452528879,True,1,2,32,True,2.6301551831491254,512,256,128,2048,False,True,False,256,False,32,True,2048,True,12,1,1,True,1,4,1,12,1,1,16,False,10,2.630364816850874,8,2.63026,8,2,32,True,256,2048,12,8,True,1,1,16,16
90,8,2048,RS,2,16,False,2,256,0.0005480556541082301,True,8,1,1,True,2.068985317828157,8,1,1024,64,False,False,True,1,False,4,True,512,False,1,1,256,True,8,1,12,1,12,1,12,False,10,2.069664682171843,1,2.069325,1,4,2,True,8,1,4,32,True,1,4,8,12
91,256,512,RS,8,2,True,2,128,0.0001138595626199127,False,1024,2,4,True,1.955883430408708,1,2,256,2048,False,False,True,64,False,16,False,2048,True,12,12,2048,True,16,1,1,1,1,1,1,False,10,1.9560245695912923,8,1.9559540000000002,8,4,1,True,1024,1,16,32,True,1,4,8,1
