id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,64,16,512,1,14,13,RS,17,1,128,1,0.13501743367860947,0.1350445663213905,4.094944618498771e-05,1,0.13503099999999998,8
2,True,35,False,1,16,1,32,13,26,1,RS,20,256,128,1024,0.12922532924116165,0.12924998504455265,3.721132151616754e-05,8,0.12923765714285715,1
3,True,35,False,32,128,16,128,1,8,1,RS,3,1024,128,1,0.21733433547832676,0.2173809788073875,7.039559355411785e-05,1,0.21735765714285712,1
4,True,35,False,32,1,32,128,1,23,30,RS,28,1024,2048,256,0.2682076521200932,0.2688700050227641,0.0009996440362367378,1,0.26853882857142863,1
5,True,35,False,8,256,1,1,7,13,1,RS,13,1024,1,512,0.19380955611311856,0.19385261531545284,6.498631567099462e-05,1,0.1938310857142857,1
6,True,35,False,1,256,256,128,13,25,1,RS,30,128,512,1,0.20079957298192183,0.2008256841609353,3.940782062650258e-05,1,0.20081262857142856,32
7,True,35,False,8,16,32,128,1,17,12,RS,25,128,1,1,0.1383091749678101,0.13844722503218987,0.00020834954146474723,1,0.13837819999999998,1
8,True,35,False,8,64,512,32,1,7,22,RS,30,1,2048,1,0.1169203252263584,0.11696436048792733,6.645941526639418e-05,8,0.11694234285714286,1
9,True,35,False,32,32,64,64,27,3,1,RS,7,128,1024,2048,0.2732520640053764,0.27327639313748076,3.67182988356993e-05,1,0.27326422857142857,1
10,True,35,False,1,256,1,256,5,1,3,RS,3,512,512,1,0.17700597040514907,0.1771880867377081,0.0002748557528922375,1,0.1770970285714286,1
11,True,35,False,1,512,32,256,10,11,1,RS,12,512,1,2048,0.22542422915322768,0.2254819994182009,8.718871861118651e-05,1,0.2254531142857143,8
12,True,35,False,1,64,16,512,8,1,16,RS,29,512,64,512,0.11935007581808002,0.11937723846763426,4.099473336009467e-05,1,0.11936365714285714,8
13,True,35,False,1,32,1,1,13,1,24,RS,23,512,1,1,0.11838515786323557,0.11844438499390726,8.938746659165154e-05,8,0.11841477142857142,1
14,True,35,False,1,128,1,32,12,1,11,RS,7,1024,1024,1024,0.121674187123467,0.12171061287653306,5.4974903365080466e-05,1,0.12169240000000003,8
