id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,256,128,128,16,1,29,RS,9,512,1024,1024,0.13078417016184263,0.1308082869810145,3.6397869415106014e-05,8,0.13079622857142856,1
2,True,35,False,1,128,16,64,20,7,1,RS,5,128,512,1,0.24561759460751745,0.2456968053924826,0.00011954743230796833,1,0.24565720000000002,1
3,True,35,False,8,512,1,64,16,1,22,RS,12,1,256,2048,0.12380790592495314,0.12393397978933263,0.00019027468007475808,1,0.12387094285714288,8
4,True,35,False,8,256,16,64,1,29,25,RS,5,128,128,512,0.15080293206617704,0.1510848965052515,0.0004255496863002068,1,0.15094391428571427,1
5,True,35,False,1,1,128,1,9,1,30,RS,10,64,512,1024,0.2768546162402545,0.27713481233117415,0.0004228808391043895,1,0.2769947142857143,32
6,True,35,False,1,16,16,512,17,28,1,RS,9,1024,512,256,0.119085755426061,0.11911630171679617,4.610143209073141e-05,8,0.11910102857142858,8
7,True,35,False,1,64,16,128,9,27,1,RS,7,256,2048,128,0.2972919144581841,0.29764157125610163,0.0005277131440934401,32,0.29746674285714286,1
8,True,35,False,32,32,256,64,25,20,1,RS,22,256,256,2048,0.2081440882744958,0.20816219743978995,2.7330927387059227e-05,1,0.20815314285714287,1
9,True,35,False,32,1,1,1,1,19,11,RS,20,2048,1,1,0.18989885287759903,0.1899185756938295,2.976630062774341e-05,1,0.18990871428571426,1
10,True,35,False,1,16,1,32,1,6,6,RS,23,1,2048,1024,0.15446488160766397,0.15496934696376463,0.0007613551366357418,32,0.1547171142857143,1
11,True,35,False,8,128,64,1,19,10,1,RS,3,1,512,256,0.11239335239619093,0.11250904760380907,0.00017461088167694503,8,0.1124512,1
12,True,35,False,1,128,16,16,1,18,2,RS,25,512,64,512,0.15511270527437082,0.1551443804399149,4.7805165804031766e-05,1,0.15512854285714286,8
13,True,35,False,1,512,512,64,22,23,1,RS,30,2048,1,512,0.11982066386702203,0.11985853613297795,5.7158026557955776e-05,8,0.11983959999999999,1
14,True,35,False,1,128,1,16,14,15,1,RS,3,1024,128,1024,0.23870658644405243,0.23887649927023327,0.00025643783349767044,1,0.23879154285714285,32
15,True,35,False,1,32,32,32,18,16,1,RS,22,64,1024,2048,0.11664946762521752,0.11668270380335388,5.0161095584167984e-05,8,0.1166660857142857,8
16,True,35,False,8,16,64,64,11,1,5,RS,2,256,64,512,0.12935598544486673,0.1294313288408476,0.00011371064602933344,8,0.12939365714285717,1
17,True,35,False,8,128,32,1,1,8,26,RS,2,2048,64,128,0.15987253586783448,0.16002557841787976,0.00023097667697437001,1,0.15994905714285712,8
18,True,35,False,8,128,256,128,3,12,1,RS,16,1024,512,128,0.11254724899119993,0.11269789386594294,0.00022735802926087247,8,0.11262257142857143,1
19,True,35,False,8,64,32,16,9,30,1,RS,6,128,64,1,0.2459608035960331,0.2460161678325383,8.355746403474776e-05,1,0.2459884857142857,1
20,True,35,False,8,1,1,16,2,1,24,RS,30,1,2048,2048,0.13128528315395405,0.1313188882746174,5.071791536306946e-05,8,0.13130208571428573,1
21,True,35,False,1,16,16,32,9,1,14,RS,28,64,1024,1,0.1370370626407091,0.13706082307357662,3.585999988617736e-05,8,0.13704894285714286,1
22,True,35,False,1,16,64,128,3,1,30,RS,12,128,64,128,0.42555224315255186,0.4257500425617338,0.0002985251502070199,32,0.42565114285714284,1
23,True,35,False,1,1,256,1,15,22,1,RS,9,1024,1024,2048,0.19519483145168492,0.19523482569117218,6.03605764027603e-05,1,0.19521482857142855,32
24,True,35,False,1,256,1,64,2,1,18,RS,10,2048,1024,1024,0.15854931597132046,0.1585930268858224,6.596990037207813e-05,1,0.15857117142857144,1
25,True,35,False,8,16,16,32,24,1,9,RS,1,128,256,128,0.1290690614491513,0.12909682426513447,4.190052359519059e-05,8,0.1290829428571429,1
26,True,35,False,1,64,16,512,18,1,6,RS,2,1,256,64,0.27670282583808914,0.27694460273333943,0.0003648973688531015,32,0.2768237142857143,1
27,True,35,False,1,16,512,1,27,1,3,RS,14,1024,512,2048,0.1998777677784511,0.20003880365012036,0.00024304045182744894,1,0.19995828571428573,1
28,True,35,False,1,512,16,32,1,1,26,RS,1,1024,2048,1,0.17518261761910947,0.17532646809517632,0.00021710370699699487,1,0.1752545428571429,1
29,True,35,False,1,128,256,32,26,16,1,RS,28,128,1024,1024,0.22534590588072295,0.2254216941192771,0.0001143820165685388,1,0.22538380000000002,1
30,True,35,False,1,16,128,64,17,1,10,RS,28,2048,2048,1,0.24095388498515835,0.24107451501484162,0.00018205867186157516,32,0.24101419999999998,1
31,True,35,False,32,64,1,1,1,6,21,RS,25,256,512,1024,0.1328351686740314,0.13306940275454,0.0003535135132942341,1,0.1329522857142857,1
32,True,35,False,8,64,32,32,14,1,13,RS,13,256,256,128,0.18563232049639017,0.18570493664646692,0.00010959459989675926,1,0.18566862857142855,1
33,True,35,False,32,256,256,128,1,2,22,RS,16,128,256,1024,0.16004631703891767,0.1601558543896537,0.00016531724850438688,1,0.1601010857142857,1
34,True,35,False,8,64,16,512,14,1,25,RS,6,1024,128,256,0.20895397421469672,0.20909231149958898,0.0002087830237840404,1,0.20902314285714285,1
35,True,35,False,1,32,256,1,28,3,1,RS,11,1024,1024,128,0.11704322667572006,0.11708191618142277,5.8391430738366033e-05,8,0.11706257142857142,8
36,True,35,False,1,512,32,128,10,10,1,RS,28,128,128,1,0.22263813747915384,0.22272020537798903,0.00012385947929910505,1,0.22267917142857144,8
37,True,35,False,8,64,16,32,11,1,19,RS,30,128,512,64,0.13786274062371312,0.13813931651914402,0.0004174171250997386,1,0.13800102857142857,8
