id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.13183193755511047,1,32,64,512,12,1,20,RS,27,1,128,2048,0.1318001767306038,4.7934445030772025e-05,8,0.13181605714285713,1
2,True,35,0.1466665418448812,32,1,16,256,1,2,19,RS,22,1,1024,1,0.14662740101226163,5.90725876548919e-05,1,0.14664697142857142,1
3,True,35,0.17574181203527378,1,32,32,32,12,1,18,RS,22,128,2048,128,0.17571024510758332,4.7641809797869935e-05,1,0.17572602857142855,8
4,True,35,0.22740524741358994,1,256,64,64,15,28,1,RS,23,64,64,512,0.22729115258641,0.0001721955366934416,1,0.22734819999999997,8
5,True,35,0.2587177177000011,1,512,32,16,2,7,1,RS,15,256,128,512,0.25861559658571315,0.00015412442892622828,1,0.25866665714285714,1
6,True,35,0.22383011474288297,1,256,64,128,4,23,1,RS,1,512,128,2048,0.2234801709714027,0.0005281462537083101,1,0.22365514285714283,8
7,True,35,0.22278416328933354,1,1,16,64,17,13,1,RS,25,2048,64,64,0.22275212242495218,4.83570901033692e-05,1,0.22276814285714286,32
8,True,35,0.22599736929603417,8,32,1,256,30,20,1,RS,11,512,128,64,0.22576925927539435,0.0003442708876475517,1,0.22588331428571426,8
9,True,35,0.21138972190169492,8,128,32,512,22,21,1,RS,16,2048,64,256,0.2113088495268765,0.00012205515648463715,1,0.2113492857142857,1
10,True,35,0.3356774388506131,1,32,256,32,1,21,19,RS,26,256,512,1024,0.33502278972081545,0.0009880172575539822,32,0.33535011428571426,1
11,True,35,0.42201540778360075,1,16,256,256,7,1,21,RS,27,512,1,2048,0.421964877930685,7.626125878738407e-05,1,0.42199014285714287,1
12,True,35,0.11877208701870043,1,64,16,64,25,27,1,RS,10,2048,512,1024,0.11864968440987103,0.0001847339046039029,8,0.11871088571428573,1
13,True,35,0.12549385111791184,8,256,128,16,1,26,19,RS,27,1024,256,1,0.12545003459637388,6.612928586473374e-05,1,0.12547194285714286,8
