id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.7003696395798684,2,1024,1024,256,2048,1024,DLMT,2048,True,154,False,False,False,1,30,True,18,7,32,1,2,1.740885,True,2,4,256,22
