id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
25,512,1,8,8,1.4617975463395096,False,DLMT,1,12,256,35,1,1,29,1,8,5.483928280690285e-05,1.461815714285714,True,1,1,512,1.4618338822319183,2048
26,128,128,1,32,1.5359064571963477,False,DLMT,22,1,1,35,256,28,1,1,8,0.00010987191058089803,1.5359428571428573,True,32,64,1,1.535979257089367,2048
27,1,2048,8,8,1.4631755030980202,False,DLMT,1,30,2048,35,2048,1,2,1,1,5.065771492708416e-05,1.4631922857142858,True,512,512,256,1.4632090683305514,512
28,1,1024,1,1,1.5574031821791363,False,DLMT,14,1,128,35,64,1,27,1,8,8.526070463646099e-05,1.5574314285714284,True,1,512,16,1.5574596749637204,1
29,512,256,1,8,1.4861434748599873,False,DLMT,7,1,2048,35,512,14,1,32,1,4.901811410287008e-05,1.4861597142857141,True,64,16,128,1.486175953711441,256
30,32,512,8,8,1.4761255807472233,False,DLMT,1,3,512,35,2048,1,29,32,1,5.301058808368574e-05,1.4761431428571428,True,128,16,16,1.4761607049670622,1
31,32,2048,32,1,1.5060533478593845,False,DLMT,30,1,64,35,512,1,30,32,1,0.00025896907072435395,1.506139142857143,True,64,64,512,1.5062249378549013,2048
32,16,1,1,32,1.5229089940513862,False,DLMT,1,30,2048,35,1,9,1,1,8,0.0002289899739361277,1.5229848571428573,True,128,32,32,1.5230607202343283,256
33,1,1,8,1,1.4765768200540834,False,DLMT,8,1,1,35,2048,1,19,1,1,6.306847590564569e-05,1.4765977142857143,True,32,32,1,1.4766186085173452,128
34,1,512,8,1,1.1636859443698342,False,DLMT,30,1,1,35,128,14,1,8,1,4.242640687120014e-05,1.1636999999999997,True,1,16,64,1.1637140556301653,2048
35,512,1024,1,1,1.6473373724045988,False,DLMT,1,7,1,35,1024,1,29,8,1,0.00011228389675010573,1.6473745714285712,True,512,256,16,1.6474117704525437,1024
36,1,2048,32,1,1.5609060227333895,False,DLMT,2,1,128,35,1,1,11,1,1,7.496175895828454e-05,1.560930857142857,True,128,1,64,1.5609556915523246,2048
37,64,2048,8,1,1.4930626855383493,False,DLMT,10,1,512,35,256,24,1,32,1,5.2263070818987296e-05,1.49308,True,512,1,16,1.4930973144616506,1024
38,512,2048,1,1,1.5518108016522532,False,DLMT,1,30,1,35,2048,1,12,8,8,5.53622578282012e-05,1.551829142857143,True,1,1,16,1.5518474840620327,64
39,32,128,1,8,1.4933160569037354,False,DLMT,1,29,64,35,512,4,1,1,32,0.00019818441216323747,1.4933817142857144,True,32,1,1,1.4934473716676935,2048
40,1,64,8,1,1.5060533419268758,False,DLMT,23,1,2048,35,2048,1,14,8,8,0.00015118470930133374,1.5061034285714288,True,128,128,64,1.5061535152159817,2048
41,1,512,32,1,1.5305088865012222,False,DLMT,1,24,1024,35,64,29,1,8,8,4.5619544683629605e-05,1.530524,True,512,1,16,1.5305391134987778,2048
42,512,1,32,1,1.190208382252711,False,DLMT,26,1,1,35,2048,24,1,32,1,8.163832633347281e-05,1.1902354285714285,True,1,512,64,1.190262474890146,1
43,1,1,1,1,1.1035597941220423,True,DLMT,1,1,1,35,1,1,1,1,1,8.255115915326694e-05,1.1035871428571429,True,1,1,1,1.1036144915922435,1
44,512,64,8,8,1.5440485833152724,False,DLMT,19,1,512,35,2048,9,1,32,1,9.569253484202266e-05,1.544080285714286,True,1,64,64,1.5441119881132994,64
45,1,2048,1,8,1.515656106742083,False,DLMT,19,1,2048,35,1,9,1,1,1,6.349674585907532e-05,1.5156771428571427,True,32,256,32,1.5156981789722024,2048
46,256,2048,8,8,1.5150081267505433,False,DLMT,19,1,1,35,2048,9,1,8,1,5.7399424017574026e-05,1.515027142857143,True,1,1,64,1.5150461589637425,64
47,1,1,8,8,1.4635115622377297,False,DLMT,19,1,2048,35,1024,9,1,8,1,8.152625719512988e-05,1.4635385714285716,True,1,64,1,1.4635655806194134,1
48,1,2048,8,8,1.5307800293011038,False,DLMT,19,1,512,35,1,9,1,8,1,6.459291677851745e-05,1.5308014285714286,True,32,1,512,1.5308228278417535,512
49,256,256,1,8,1.5123168685608066,False,DLMT,19,1,256,35,1,9,1,8,1,5.688513309597775e-05,1.5123357142857143,True,1,256,256,1.512354560010622,1
50,128,64,1,8,1.4941256673057346,False,DLMT,19,1,1,35,1,9,1,1,1,7.775944066313554e-05,1.4941514285714284,True,512,64,16,1.494177189837122,1024
51,64,1,8,8,1.526926391910785,False,DLMT,19,1,128,35,256,9,1,32,1,6.263597453638076e-05,1.5269471428571428,True,32,128,512,1.5269678938035007,2048
52,512,2048,1,8,1.4942712267976086,False,DLMT,19,1,128,35,2048,9,1,8,1,0.00011789791502543894,1.4943102857142856,True,64,512,1,1.4943493446309626,512
53,512,1,8,8,1.4699399939201774,False,DLMT,19,1,2048,35,512,9,1,1,1,8.626016651113374e-05,1.4699685714285715,True,1,32,1,1.4699971489369656,256
54,512,128,8,8,1.486591934957935,False,DLMT,19,1,128,35,1,9,1,1,1,5.280383412176551e-05,1.4866094285714289,True,1,512,1,1.4866269221849227,1024
55,1,2048,8,8,1.6516263373258313,False,DLMT,19,1,256,35,1,9,1,32,1,7.918668203837593e-05,1.6516525714285717,True,1,1,32,1.651678805531312,2048
56,512,2048,1,8,1.4861306385532187,False,DLMT,19,1,128,35,2048,9,1,1,1,5.671698446258439e-05,1.486149428571429,True,128,32,1,1.4861682185896392,1
57,1,1,1,8,1.4959433901632924,False,DLMT,19,1,1,35,128,9,1,1,1,7.169663983246273e-05,1.495967142857143,True,512,512,128,1.4959908955509937,1
58,1,128,8,8,1.6278259976738134,False,DLMT,19,1,512,35,2048,9,1,32,1,6.296354630470453e-05,1.6278468571428573,True,128,64,32,1.627867716611901,64
59,128,2048,1,8,1.8573943622705384,False,DLMT,19,1,1024,35,256,9,1,32,1,0.0002455580898895482,1.8574757142857143,True,512,512,16,1.8575570663008902,512
60,128,1,1,8,1.5278467704463745,False,DLMT,19,1,1024,35,128,9,1,32,1,8.219141421968072e-05,1.5278740000000004,True,1,1,128,1.5279012295536263,2048
61,512,1,1,8,1.5442473745463818,False,DLMT,19,1,1,35,2048,9,1,32,1,5.535783409707579e-05,1.5442657142857144,True,16,1,512,1.5442840540250469,256
62,128,512,1,8,1.5047168554707666,False,DLMT,19,1,64,35,512,9,1,1,1,5.00252997216974e-05,1.5047334285714287,True,1,1,1,1.5047500016720907,1
63,32,512,8,8,1.4896378597321163,False,DLMT,19,1,2048,35,512,9,1,8,1,5.389331865749824e-05,1.489655714285714,True,512,256,512,1.489673568839312,2048
64,512,512,1,8,1.519934310132265,False,DLMT,19,1,2048,35,2048,9,1,32,1,5.080896594508517e-05,1.5199511428571428,True,32,512,512,1.5199679755820206,1024
65,256,2048,8,8,1.4635457695955507,False,DLMT,19,1,2048,35,1,9,1,32,1,6.27895740727997e-05,1.4635665714285717,True,512,32,1,1.4635873732615927,1
66,64,1,1,8,1.582163557285084,False,DLMT,19,1,128,35,2048,9,1,8,1,0.00012552453211730062,1.5822051428571429,True,32,32,32,1.5822467284292017,256
67,512,256,8,8,1.6067809481204811,False,DLMT,19,1,1,35,512,9,1,8,1,0.00013512503657797756,1.6068257142857143,True,16,16,64,1.6068704804509475,2048
68,1,256,1,8,1.5085675651313921,False,DLMT,19,1,1,35,512,9,1,32,1,6.513157797090113e-05,1.508589142857143,True,512,64,1,1.5086107205828938,256
69,32,1024,8,8,1.4964451508328493,False,DLMT,19,1,2048,35,64,9,1,1,1,4.8271341901569284e-05,1.4964611428571426,True,64,1,512,1.4964771348814359,128
70,1,64,1,8,1.537424896713015,False,DLMT,19,1,2048,35,1,9,1,8,1,8.267270111835528e-05,1.5374522857142858,True,128,1,1,1.5374796747155566,2048
71,32,2048,1,8,1.4986248054354132,False,DLMT,19,1,256,35,2048,9,1,1,1,5.707567479286911e-05,1.4986437142857143,True,1,256,512,1.4986626231360154,2048
72,512,64,8,8,1.4764272004776096,False,DLMT,19,1,512,35,1024,9,1,1,1,4.1222145821437817e-05,1.476440857142857,True,512,1,64,1.4764545138081047,1
73,32,1,8,8,1.4813233019872616,False,DLMT,19,1,1,35,1,9,1,32,1,4.953992411815467e-05,1.481339714285714,True,64,512,1,1.4813561265841666,1
74,32,1,8,8,1.4630477568267541,False,DLMT,19,1,512,35,2048,9,1,1,1,3.6955571781730966e-05,1.4630599999999998,True,512,1,1,1.4630722431732455,2048
75,512,512,8,8,1.4768977721295191,False,DLMT,19,1,2048,35,2048,9,1,1,1,5.415774390138534e-05,1.476915714285714,True,256,128,1,1.476933656441909,1
76,1,512,8,8,1.4776972390910528,False,DLMT,19,1,2048,35,2048,9,1,1,1,5.662911921314492e-05,1.4777159999999998,True,256,1,1,1.4777347609089468,1
77,1,512,8,8,1.480285289303229,False,DLMT,19,1,2048,35,256,9,1,1,1,5.647755559257977e-05,1.4803040000000003,True,256,512,1,1.4803227106967716,1
78,512,512,8,8,1.4798771508328494,False,DLMT,19,1,2048,35,512,9,1,1,1,4.827134190158558e-05,1.4798931428571427,True,256,64,1,1.479909134881436,1
79,64,512,8,8,1.4784936725424223,False,DLMT,19,1,2048,35,1,9,1,1,1,4.41093261460745e-05,1.4785082857142857,True,256,1,1,1.4785228988861492,1
80,1,512,8,8,1.4802295239009857,False,DLMT,19,1,2048,35,1,9,1,1,1,7.388021192637615e-05,1.4802539999999997,True,256,64,1,1.4802784760990138,1
81,64,512,8,8,1.4781526954597168,False,DLMT,19,1,2048,35,2048,9,1,1,1,4.2746523906891835e-05,1.4781668571428572,True,256,512,1,1.4781810188259976,1
82,1,512,8,8,1.4786113157758312,False,DLMT,19,1,2048,35,2048,9,1,1,1,4.0874122345949414e-05,1.478624857142857,True,256,64,1,1.478638398509883,1
83,64,512,8,8,1.4813509457886957,False,DLMT,19,1,2048,35,256,9,1,1,1,4.2853333164001254e-05,1.4813651428571428,True,256,64,1,1.48137933992559,1
84,512,512,8,8,1.4789563466327407,False,DLMT,19,1,2048,35,1,9,1,1,1,0.00014470236870972256,1.4790042857142858,True,256,512,1,1.4790522247958309,1
85,512,512,8,8,1.4794464082684684,False,DLMT,19,1,2048,35,2048,9,1,1,1,5.827450872679206e-05,1.4794657142857144,True,256,1,1,1.4794850203029604,1
86,1,512,8,8,1.4791001308808662,False,DLMT,19,1,2048,35,256,9,1,1,1,5.9111793084217694e-05,1.4791197142857144,True,256,1,1,1.4791392976905626,1
87,1,512,8,8,1.4778490598983693,False,DLMT,19,1,2048,35,1,9,1,1,1,5.285791505227754e-05,1.4778665714285715,True,256,512,1,1.4778840829587736,1
88,64,512,8,8,1.4781241654029673,False,DLMT,19,1,2048,35,256,9,1,1,1,4.6933735310583275e-05,1.4781397142857142,True,256,512,1,1.4781552631684611,1
89,64,512,8,8,1.4812306053813293,False,DLMT,19,1,2048,35,256,9,1,1,1,4.4743258527678217e-05,1.4812454285714283,True,256,1,1,1.4812602517615272,1
90,512,512,8,8,1.479162400295152,False,DLMT,19,1,2048,35,512,9,1,1,1,0.00014885248141866968,1.4792117142857144,True,256,512,1,1.4792610282762768,1
91,512,512,8,8,1.4758449179213062,False,DLMT,19,1,2048,35,1,9,1,1,1,3.862535912258829e-05,1.475857714285714,True,256,1,1,1.475870510650122,1
92,64,512,8,8,1.4764306626709855,False,DLMT,19,1,2048,35,1,9,1,1,1,6.181869474849313e-05,1.4764511428571427,True,256,64,1,1.4764716230433,1
93,512,512,8,8,1.505865061098976,False,DLMT,19,1,2048,35,2048,9,1,1,1,4.9404618473688905e-05,1.5058814285714288,True,256,64,1,1.5058977960438815,1
94,64,512,8,8,1.4787834442680627,False,DLMT,19,1,2048,35,2048,9,1,1,1,4.652320026895469e-05,1.4787988571428574,True,256,64,1,1.478814270017652,1
95,1,512,8,8,1.4803093865071275,False,DLMT,19,1,2048,35,256,9,1,1,1,6.912042138947552e-05,1.480332285714286,True,256,64,1,1.4803551849214445,1
96,32,512,8,8,1.4809748212868115,False,DLMT,19,1,2048,35,1,9,1,1,1,0.00011998435272133412,1.4810145714285716,True,256,1,1,1.4810543215703318,1
97,512,512,8,8,1.478995758060131,False,DLMT,19,1,2048,35,512,9,1,1,1,5.678746628025558e-05,1.4790145714285714,True,256,1,1,1.4790333847970119,1
98,16,512,8,8,1.4806663174712154,False,DLMT,19,1,2048,35,1,9,1,1,1,6.631034025315243e-05,1.4806882857142858,True,256,512,1,1.4807102539573562,1
99,64,512,8,8,1.4807280913546563,False,DLMT,19,1,2048,35,1,9,1,1,1,6.871770113282927e-05,1.4807508571428571,True,256,512,1,1.480773622931058,1
100,64,512,8,8,1.4802337751875585,False,DLMT,19,1,2048,35,2048,9,1,1,1,5.759818591246717e-05,1.480252857142857,True,256,1,1,1.4802719390981556,1
101,512,512,8,8,1.4785090435878157,False,DLMT,19,1,2048,35,2048,9,1,1,1,6.498100193322903e-05,1.4785305714285712,True,256,512,1,1.4785520992693268,1
102,1,512,8,8,1.4795688679859262,False,DLMT,19,1,2048,35,2048,9,1,1,1,7.241039501426797e-05,1.4795928571428574,True,256,512,1,1.4796168462997885,1
103,1,512,8,8,1.4778742492236403,False,DLMT,19,1,2048,35,1,9,1,1,1,4.0643798633322306e-05,1.4778877142857147,True,256,1,1,1.4779011793477892,1
104,64,512,8,8,1.476969330603888,False,DLMT,19,1,2048,35,1,9,1,1,1,5.2040800320133675e-05,1.4769865714285715,True,256,128,1,1.477003812253255,1
