id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,4,512,1,16,0.9870936229217251,32,8,RS,256,False,128,1,256,18,3,True,False,10,0.004498708335733691,0.9898819,True,True,0.9926701770782749
2,2,256,2,32,0.3668972471195759,2,64,RS,8,True,16,17,64,1,16,True,False,10,0.08518308493715171,0.41969330000000005,True,True,0.4724893528804242
3,32,256,2,2,2.3765834063831788,1,8,RS,2,True,16,1,2048,14,29,False,False,10,3.322649545163336e-05,2.3766040000000004,True,False,2.376624593616822
4,2,2048,2,2,2.8082299686086434,2,4,RS,4,False,2,16,4,8,1,True,False,10,4.200000000001927e-05,2.808256,True,False,2.808282031391357
5,32,1024,1,1,0.2552572256520232,128,2,RS,2,False,1,3,16,1,19,True,False,10,0.06428572716987807,0.2951012,True,True,0.3349451743479768
6,4,2048,16,1,1.0767662804903309,2,32,RS,2,True,4,24,128,1,17,False,False,10,0.0015452197254759252,1.077724,True,False,1.078681719509669
7,4,512,16,4,1.9217429422919445,2,512,RS,128,False,128,2,256,20,1,True,False,10,3.720215047545049e-05,1.9217660000000003,True,False,1.921789057708056
8,8,1,4,1,1.3856812771477847,256,1024,RS,8,True,1,15,512,1,4,False,False,10,3.827531841805118e-05,1.385705,True,False,1.3857287228522153
9,2,2048,32,1,1.64451655778953,16,1,RS,128,False,512,2,2048,10,1,False,False,10,3.1368774282705146e-05,1.644536,True,False,1.64455544221047
10,2,1,32,2,0.1612844396460129,16,64,RS,1,False,128,1,4,28,23,False,False,10,0.013274969828967597,0.16951219999999997,True,True,0.17773996035398704
11,8,128,8,1,0.6383227497406998,32,8,RS,16,True,256,5,1024,1,8,False,False,10,0.004871852954472258,0.6413423,True,True,0.6443618502593003
12,2,1,8,2,1.6397074855325353,8,4,RS,32,True,1,1,2048,15,17,False,False,10,0.00017669465187151263,1.639817,True,False,1.6399265144674648
13,8,512,4,8,inf,1,8,RS,1,False,8,12,4,21,1,True,False,1,inf,inf,False,False,inf
14,1,512,4,4,0.373593088225876,4,8,RS,1,True,8,6,64,16,1,True,False,10,0.05267114138159531,0.4062384,True,True,0.438883711774124
15,4,2,2,16,1.388525555028458,2048,1,RS,64,True,2048,1,2048,16,23,True,False,10,1.6852299546328724e-05,1.3885359999999998,True,False,1.3885464449715414
16,2,32,8,8,0.16665219173131487,256,16,RS,1,False,512,13,8,1,6,False,False,10,0.023495038697776173,0.1812143,True,True,0.19577640826868511
17,4,32,8,8,1.7541147735481288,2,8,RS,1024,False,256,1,2048,8,20,False,False,10,0.001500861419318925,1.7550450000000002,True,True,1.7559752264518715
