id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
35,2048,10,128,32,2,0.5419278000000001,20,1,DLMT,0.483728576447498,True,False,True,0.09390075834603254,False,0.6001270235525021,False
36,128,1,1,32,16,inf,1,8,DLMT,inf,False,True,True,inf,False,inf,False
37,256,10,32,4,8,0.6853875,13,1,DLMT,0.6853403130784121,True,False,True,7.613310712166405e-05,True,0.6854346869215879,False
38,1,10,2048,32,32,1.0016270000000003,1,28,DLMT,1.0014783253949053,True,False,True,0.00023987705184112874,True,1.0017756746050952,False
39,512,10,2048,16,1,0.22187230000000002,1,1,DLMT,0.22181928520232022,True,False,False,8.553601580621029e-05,False,0.22192531479767982,False
40,32,1,512,32,4,inf,30,1,DLMT,inf,False,True,True,inf,False,inf,False
41,1,1,64,16,1,inf,26,1,DLMT,inf,False,True,True,inf,True,inf,False
42,2,10,8,32,8,0.6650417,1,1,DLMT,0.6649257217747536,True,False,False,0.00018712351535816424,True,0.6651576782252463,False
43,8,10,2048,1,16,0.7109612000000001,9,1,DLMT,0.7108859783287963,True,False,True,0.00012136539869336051,False,0.7110364216712038,False
44,16,1,256,8,32,inf,1,1,DLMT,inf,False,True,True,inf,False,inf,False
45,128,1,16,16,32,inf,1,16,DLMT,inf,False,True,False,inf,False,inf,False
46,32,10,2048,2,4,0.4494890999999999,21,1,DLMT,0.44944105213151425,True,False,False,7.752219037152846e-05,False,0.4495371478684856,False
47,8,10,128,2,1,0.7959666,1,10,DLMT,0.795929364604428,True,False,False,6.007695065498459e-05,False,0.796003835395572,False
48,2048,10,1,16,8,1.057593,15,1,DLMT,1.0574139650409955,True,False,False,0.00028886155853624374,False,1.0577720349590045,False
49,64,1,16,32,1,inf,7,1,DLMT,inf,False,True,False,inf,True,inf,False
50,8,1,1,8,1,inf,23,1,DLMT,inf,False,True,False,inf,True,inf,False
51,2048,10,8,8,4,0.2095898,1,30,DLMT,0.20945752063818407,True,False,True,0.00021342436599414017,False,0.20972207936181592,False
52,16,10,256,16,2,0.2382225,1,19,DLMT,0.23818144799405713,True,False,False,6.623480957925223e-05,True,0.23826355200594287,False
53,1,1,8,1,4,inf,30,1,DLMT,inf,False,True,True,inf,False,inf,False
54,1,10,2048,1,1,0.2233568,17,1,DLMT,0.22329181083337707,True,False,True,0.00010485590112149121,False,0.22342178916662292,False
55,1,10,1,32,2,0.2237139,1,9,DLMT,0.22350204857271633,True,False,False,0.0003418088500902229,False,0.22392575142728366,False
56,32,10,1,32,16,1.0369329999999999,21,1,DLMT,1.0367986302094845,True,False,False,0.0002167971402025201,True,1.0370673697905153,False
57,256,10,2048,32,8,1.003539,30,1,DLMT,1.0032009934281105,True,False,False,0.0005453521797884562,True,1.0038770065718894,False
58,32,10,8,16,32,0.219422,7,1,DLMT,0.21940081606223025,True,False,True,3.417894088470275e-05,False,0.21944318393776976,False
59,128,1,512,1,4,inf,1,1,DLMT,inf,False,True,True,inf,False,inf,False
60,4,1,1024,2,16,inf,10,1,DLMT,inf,False,True,False,inf,False,inf,False
61,16,10,1,16,2,0.2271782,1,24,DLMT,0.2269109092262506,True,False,True,0.0004312567216867487,True,0.2274454907737494,False
62,256,1,16,8,8,inf,1,8,DLMT,inf,False,True,True,inf,False,inf,False
63,256,1,256,1,32,inf,1,12,DLMT,inf,False,True,False,inf,True,inf,False
64,1,10,4,4,32,0.204803,1,1,DLMT,0.20475101548835298,True,False,False,8.387371459521898e-05,False,0.20485498451164705,False
65,512,1,1,2,32,inf,1,30,DLMT,inf,False,True,True,inf,True,inf,False
66,8,10,2048,8,1,0.4876068000000001,1,6,DLMT,0.48751734238261746,True,False,True,0.000144334195532445,True,0.4876962576173828,False
67,2048,1,1,16,1,inf,30,1,DLMT,inf,False,True,False,inf,False,inf,False
68,2048,10,16,1,16,0.7150486999999999,22,1,DLMT,0.7150045863960794,True,False,True,7.11745038619759e-05,True,0.7150928136039203,False
69,2048,1,64,32,1,inf,7,1,DLMT,inf,False,True,True,inf,True,inf,False
70,8,10,256,32,1,0.7982129,1,30,DLMT,0.7980251717785977,True,False,False,0.00030288758640788845,True,0.7984006282214023,False
71,1024,10,256,16,16,1.030661,1,19,DLMT,1.0303732194819495,True,False,True,0.0004643156254101601,False,1.0309487805180506,False
72,128,10,64,4,1,0.25461069999999997,20,1,DLMT,0.25449345055427386,True,False,False,0.00018917454902814108,False,0.2547279494457261,False
73,16,1,4,2,1,inf,1,21,DLMT,inf,False,True,False,inf,True,inf,False
74,2,1,8,32,32,inf,26,1,DLMT,inf,False,True,True,inf,False,inf,False
75,2048,10,2048,2,32,0.7921647,1,12,DLMT,0.7920736917785276,True,False,True,0.00014683599694899032,False,0.7922557082214725,False
76,1,10,64,4,4,0.20980340000000003,30,1,DLMT,0.20955865233537288,True,False,True,0.00039488484397353355,True,0.21004814766462718,False
77,128,10,32,1,4,0.4948056,1,30,DLMT,0.4946608415129453,True,False,False,0.00023355864359941156,False,0.4949503584870547,False
78,1,1,2048,8,16,inf,1,28,DLMT,inf,False,True,False,inf,True,inf,False
79,2048,1,2048,8,2,inf,24,1,DLMT,inf,False,True,False,inf,True,inf,False
80,4,10,16,32,16,0.7807023999999999,1,10,DLMT,0.7806821009793599,True,False,True,3.27511831847362e-05,True,0.78072269902064,False
81,256,1,2,32,2,inf,1,23,DLMT,inf,False,True,True,inf,True,inf,False
82,2048,10,4,2,1,0.4468802,8,1,DLMT,0.44678091518099544,True,False,False,0.00016018976246939942,False,0.44697948481900457,False
83,2,10,4,16,2,0.36755639999999995,30,1,DLMT,0.3675128647921931,True,False,True,7.02412983934651e-05,False,0.3675999352078068,False
84,256,1,16,8,32,inf,1,30,DLMT,inf,False,True,False,inf,False,inf,False
85,2,1,2048,32,32,inf,16,1,DLMT,inf,False,True,True,inf,True,inf,False
86,128,1,256,16,1,inf,9,1,DLMT,inf,False,True,True,inf,True,inf,False
87,1,1,128,2,2,inf,1,13,DLMT,inf,False,True,True,inf,False,inf,False
88,512,10,1024,2,8,0.7046131,23,1,DLMT,0.7045882054481847,True,False,True,4.016578145636378e-05,False,0.7046379945518153,False
89,512,10,256,8,32,0.9228265,1,1,DLMT,0.9227415852530892,True,False,False,0.0001370045619678486,True,0.9229114147469107,False
90,256,10,2048,32,1,0.9482108,1,30,DLMT,0.9479776458609596,True,False,False,0.0003761794252746784,True,0.9484439541390405,False
91,2048,1,256,1,32,inf,29,1,DLMT,inf,False,True,True,inf,True,inf,False
92,8,1,256,32,1,inf,19,1,DLMT,inf,False,True,False,inf,False,inf,False
93,2048,10,1024,8,32,0.8829467999999998,1,22,DLMT,0.8827499730040025,True,False,True,0.0003175678825070331,False,0.8831436269959971,False
94,16,1,1024,2,4,inf,3,1,DLMT,inf,False,True,False,inf,True,inf,False
95,64,10,8,1,4,0.22132900000000003,1,1,DLMT,0.2211160858367567,True,False,True,0.0003435235072014689,False,0.22154191416324334,False
96,1,1,8,2,16,inf,1,19,DLMT,inf,False,True,True,inf,True,inf,False
97,2048,1,256,32,8,inf,1,30,DLMT,inf,False,True,False,inf,False,inf,False
98,16,10,1,4,1,0.4559241,20,1,DLMT,0.455873281758394,True,False,False,8.199201180603088e-05,True,0.455974918241606,False
99,1,1,1,4,1,inf,1,1,DLMT,inf,False,True,True,inf,False,inf,False
100,512,10,1,32,32,0.9624828000000001,1,12,DLMT,0.9623245575037634,True,False,False,0.00025531423775419445,False,0.9626410424962367,False
101,64,1,2048,1,16,inf,30,1,DLMT,inf,False,True,False,inf,False,inf,False
102,2048,1,2048,16,4,inf,1,8,DLMT,inf,False,True,False,inf,True,inf,False
103,1,10,128,1,2,0.19380660000000002,1,21,DLMT,0.19375293548458683,True,False,False,8.658429418779883e-05,True,0.19386026451541322,False
104,8,1,1,1,32,inf,1,29,DLMT,inf,False,True,True,inf,True,inf,False
105,1,10,1,16,8,0.9915014000000001,10,1,DLMT,0.9913813576219697,True,False,False,0.00019368076827603792,False,0.9916214423780305,False
