id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
37,2048,1024,512,0.24925726205465737,1,False,16,32,DLMT,False,True,True,True,True,23,1,512,35,32,18,30,1,0.00013978315568138026,True,0.2493035714285714,0.24934988080248544
38,2048,1,2048,0.09401616199279735,1,False,512,512,DLMT,True,False,True,False,False,3,1,256,35,8,1,30,10,0.00018957074208079033,True,0.09407896571428573,0.09414176943577411
39,512,64,2048,0.18053518661019075,1,False,1,64,DLMT,True,False,False,False,False,14,32,1,35,1,26,19,1,2.4015641161712786e-05,True,0.18054314285714285,0.18055109910409495
40,2048,1024,1,inf,1,False,64,64,DLMT,True,False,False,True,True,1,1,1,1,32,1,30,25,inf,False,inf,inf
41,512,1,1,0.11299048581375574,1,False,128,32,DLMT,True,True,True,False,False,23,8,1,35,8,19,5,1,0.0002092223424288822,True,0.11305980000000002,0.11312911418624429
42,2048,128,1024,0.23551330857871244,1,False,1,512,DLMT,True,True,False,True,True,27,8,1,35,1,1,29,1,7.177041628039438e-05,True,0.23553708571428572,0.235560862849859
43,512,2048,1024,inf,1,False,1,1,DLMT,False,True,True,True,False,28,32,256,1,1,2,1,1,inf,False,inf,inf
44,2048,1,2048,0.11994348592376984,8,False,1,16,DLMT,True,False,False,False,True,1,1,512,35,8,8,1,1,5.58840636624476e-05,True,0.11996200000000003,0.11998051407623021
45,128,1024,1,0.09213223458286957,1,False,512,32,DLMT,False,False,True,False,True,18,8,32,35,8,4,1,1,3.415086170365268e-05,True,0.09214354857142858,0.09215486255998759
46,2048,1024,512,0.2738140710569527,1,False,512,1,DLMT,True,False,False,False,False,29,1,128,35,32,1,13,29,0.00022470417014739934,True,0.27388851428571426,0.2739629575144758
47,512,128,512,0.1820750938340909,8,False,1,1,DLMT,False,True,False,False,True,7,8,32,35,1,14,1,22,0.00010639789011257825,True,0.18211034285714287,0.18214559188019483
48,512,256,1,0.20036475342378274,8,False,64,512,DLMT,False,True,True,False,True,6,8,512,35,1,1,22,28,0.0003350175554340098,True,0.20047574285714284,0.20058673229050294
49,1,2048,512,0.2150990758965205,8,False,256,512,DLMT,True,False,False,True,False,29,8,512,35,1,18,11,1,5.729419958532149e-05,True,0.21511805714285714,0.2151370383891938
50,1,1,1,0.17817300580354611,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.00027923347849103443,True,0.17826551428571427,0.17835802276788243
51,1,2048,1,0.10395013648645025,1,False,32,16,DLMT,True,False,True,False,True,2,1,32,35,8,28,1,10,6.263078723921888e-05,True,0.10397088571428571,0.10399163494212117
52,512,128,1,0.097537200605097,8,False,32,32,DLMT,True,True,True,True,False,1,1,256,35,8,1,30,10,3.942793125774341e-05,True,0.09755026285714284,0.09756332510918868
53,128,2048,1,0.09212272895120906,8,False,32,1,DLMT,True,False,True,False,True,28,1,1,35,8,1,29,10,0.000254058615830188,True,0.09220689714285714,0.09229106533450522
54,512,2048,1,0.09201643755176218,1,False,32,128,DLMT,True,True,True,True,True,1,8,512,35,8,3,1,10,4.3895849462107764e-05,True,0.09203098,0.09204552244823781
55,128,2048,1,0.09576689532130103,1,False,32,64,DLMT,True,False,True,True,True,27,8,1,35,8,30,1,10,0.00018155314261074213,True,0.09582704285714286,0.09588719039298468
56,2048,2048,1,0.0940357311887384,8,False,32,512,DLMT,True,True,True,False,True,27,1,64,35,8,1,8,10,3.325556770938482e-05,True,0.09404674857142854,0.09405776595411869
57,512,256,1,0.0936731526712791,8,False,32,512,DLMT,True,False,True,True,True,12,1,512,35,8,1,6,10,3.871882377198066e-05,True,0.09368597999999999,0.09369880732872088
58,1024,256,1,0.0922725473891641,8,False,32,32,DLMT,True,False,True,False,False,15,1,64,35,8,2,1,10,6.71341972530878e-05,True,0.09229478857142857,0.09231702975369305
59,2048,2048,1,0.09174073312105195,8,False,32,512,DLMT,True,False,True,True,False,5,1,1,35,8,15,1,10,5.048947386761437e-05,True,0.09175746,0.09177418687894805
60,256,2048,1,0.12842971812545,1,False,32,16,DLMT,True,True,True,False,False,9,1,512,35,8,15,1,10,4.319555910658866e-05,True,0.1284440285714286,0.12845833901740716
61,512,512,1,0.09480257944885265,1,False,32,64,DLMT,True,False,True,True,False,28,8,32,35,8,1,13,10,0.0002857639169178735,True,0.0948972514285714,0.09499192340829016
62,1,512,1,0.09722260286350914,1,False,32,1,DLMT,True,True,True,True,True,9,1,1,35,8,1,14,10,0.00024461626424809483,True,0.09730364285714287,0.09738468285077659
63,2048,2048,1,0.10457340224287179,1,False,32,64,DLMT,True,True,True,True,True,7,1,64,35,8,29,1,10,0.00027864053355313546,True,0.10466571428571429,0.1047580263285568
64,1,1,1,0.09178902239031861,8,False,32,128,DLMT,True,True,True,True,False,26,1,256,35,8,30,1,10,3.4256657925794586e-05,True,0.09180037142857145,0.09181172046682429
65,128,1024,1,0.09490070990365927,8,False,32,1,DLMT,True,True,True,True,True,5,1,512,35,8,30,1,10,0.00012169180355743427,True,0.0949410257142857,0.09498134152491212
66,1,2048,1,0.09276690723144262,1,False,32,512,DLMT,True,False,True,True,True,13,8,128,35,8,28,1,10,0.00011929372291336487,True,0.09280642857142858,0.09284594991141454
67,1,256,1,0.09427297112519853,1,False,32,512,DLMT,True,False,True,False,True,1,1,16,35,8,12,1,10,4.616615917597404e-05,True,0.09428826571428571,0.09430356030337289
68,1,512,1,0.09548089286270753,8,False,32,64,DLMT,True,True,True,False,True,30,1,512,35,8,21,1,10,6.817844988389883e-05,True,0.09550348000000002,0.0955260671372925
69,2048,256,1,0.09083108146772059,1,False,32,512,DLMT,True,False,True,False,False,11,8,512,35,8,30,1,10,2.5290294016253073e-05,True,0.09083946000000001,0.09084783853227943
70,2048,2048,1,0.11154446499135677,1,False,32,16,DLMT,True,False,True,True,False,26,1,512,35,8,1,22,10,0.00029147364357341027,True,0.11164102857142857,0.11173759215150038
71,1024,1,1,0.10216452487687219,1,False,32,64,DLMT,True,False,True,False,True,14,1,512,35,8,1,30,10,0.00016796708618302674,True,0.1022201714285714,0.1022758179802706
72,2048,256,1,0.10636044187273018,1,False,32,32,DLMT,True,True,True,True,True,30,8,1,35,8,17,1,10,3.30767073849343e-05,True,0.1063714,0.10638235812726983
73,1,512,1,0.09556017715362027,1,False,32,512,DLMT,True,True,True,True,False,27,1,512,35,8,1,30,10,0.00013085467308960683,True,0.09560352857142856,0.09564687998923686
74,256,1,1,0.12694875378726006,1,False,32,16,DLMT,True,True,True,False,False,21,8,512,35,8,15,1,10,5.421310934165212e-05,True,0.12696671428571432,0.12698467478416858
75,512,1,1,0.09630408516787525,1,False,32,512,DLMT,True,False,True,False,True,27,1,64,35,8,28,1,10,7.501477982262407e-05,True,0.09632893714285716,0.09635378911783907
76,1,2048,1,0.08693626691059683,1,False,32,1,DLMT,True,False,True,False,False,27,8,256,35,8,1,1,10,3.592472901918808e-05,True,0.08694816857142858,0.08696007023226032
77,2048,128,1,0.0908504585190864,8,False,32,1,DLMT,True,False,True,False,False,30,1,1,35,8,29,1,10,4.806703346496972e-05,True,0.09086638285714285,0.09088230719519931
78,2048,256,1,0.11063875436647884,1,False,32,1,DLMT,True,True,True,False,True,11,8,32,35,8,1,30,10,0.00018831738298599564,True,0.11070114285714285,0.11076353134780685
79,1,1,1,0.1065324125712502,1,False,32,128,DLMT,True,False,True,False,True,1,1,512,35,8,1,19,10,0.00015002281187083833,True,0.10658211428571428,0.10663181600017835
80,1,1,1,0.08971918980234396,8,False,32,1,DLMT,True,False,True,True,False,12,1,128,35,8,13,1,10,3.771845431507396e-05,True,0.08973168571428572,0.08974418162622748
81,64,64,1,0.08984147261556735,1,False,32,64,DLMT,True,True,True,False,False,15,1,1,35,8,1,2,10,5.613983852299374e-05,True,0.08986007142857141,0.08987867024157548
82,512,1,1,0.09396379540285296,1,False,32,512,DLMT,True,True,True,False,False,1,8,16,35,8,1,12,10,3.87709478862711e-05,True,0.09397663999999999,0.09398948459714701
83,256,128,1,0.0969607576547672,1,False,32,1,DLMT,True,False,True,True,False,30,1,128,35,8,17,1,10,8.104851235588534e-05,True,0.09698760857142857,0.09701445948808995
84,2048,1,1,0.10693675958499893,1,False,32,1,DLMT,True,True,True,True,True,27,1,1,35,8,1,1,10,3.358381534402083e-05,True,0.10694788571428572,0.10695901184357251
85,2048,1,1,0.1004957298606685,8,False,32,1,DLMT,True,False,True,True,True,1,1,256,35,8,18,1,10,0.00014552917093090624,True,0.10054394285714285,0.10059215585361721
86,1,64,1,0.08976441827683145,8,False,32,512,DLMT,True,True,True,True,False,1,1,64,35,8,1,1,10,3.498488139940736e-05,True,0.08977600857142858,0.0897875988660257
