id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
56,1024,4,64,64,2.5212440795728988,1,False,8,DLMT,512,False,True,False,True,27,1,True,1,26,8,10,16,16,2.6253850000000005,0.16802477431914614,True,True,16,4,2048,2.7295259204271023,21
57,2048,64,1,4,5.770322081882137,2048,False,2048,DLMT,64,False,False,True,False,11,4,True,1,25,32,10,1,2,5.7717659999999995,0.0023296703629482386,True,False,8,16,128,5.773209918117862,23
58,16,64,4,1,6.253766950432596,64,False,512,DLMT,16,False,False,True,False,1,30,True,5,30,1,10,1,32,6.2567129999999995,0.004753264246809775,True,False,2,8,512,6.259659049567403,1
59,2048,1,16,1,9.042151845555182,2048,False,4,DLMT,512,False,True,False,True,1,12,False,4,30,1,10,1,1,9.042413,0.0004213561438973773,True,False,1,32,16,9.042674154444818,30
60,2048,2,2,8,9.331226309085649,1,False,512,DLMT,1024,True,True,True,False,20,20,False,1,6,32,10,1,4,9.333886,0.004291242710451247,True,False,2,32,64,9.33654569091435,7
61,2048,16,1,512,1.8222352265573414,2048,False,2048,DLMT,1,False,True,True,True,3,30,False,1,15,2,10,1,4,2.0749329999999997,0.40771184064360944,True,True,2,4,2048,2.327630773442658,1
62,8,256,4,16,5.96630208645221,8,False,1,DLMT,1,True,True,True,True,1,7,True,2,8,16,10,1,4,5.967013,0.0011470139493484142,True,False,8,8,256,5.96772391354779,19
63,8,4,1,4,2.6020587091667116,8,False,32,DLMT,16,False,True,False,False,30,1,False,1,2,1,10,13,32,2.64976,0.0769630092966745,True,True,1,2,8,2.6974612908332887,16
64,8,2048,1,32,5.531462197591275,16,False,1,DLMT,2048,True,True,True,False,11,1,False,1,11,4,10,1,8,5.531645999999999,0.00029655353648206176,True,False,2,1,512,5.531829802408724,7
65,64,2,256,2048,4.733939884359102,1,False,128,DLMT,2048,True,True,True,True,14,1,True,1,21,1,10,10,8,4.734112,0.00027769767733992485,True,False,1,1,1,4.7342841156408975,5
66,512,16,64,1,2.29758695498645,1024,False,256,DLMT,1,True,True,True,False,1,1,True,29,28,32,10,2,2,2.3886410000000002,0.14690993032807556,True,True,1,2,512,2.4796950450135506,10
67,2,8,4,1,2.6118417739126656,2,False,1,DLMT,8,False,False,False,True,4,1,True,1,16,8,10,11,4,2.652262,0.06521547282662306,True,True,1,32,512,2.692682226087334,26
68,512,512,64,8,7.0886110815605266,1,False,2048,DLMT,128,True,True,False,False,1,1,False,11,15,16,10,30,1,7.088974,0.0005855458991402569,True,False,1,32,2048,7.089336918439474,23
69,16,256,2,2,2.0782985771545146,2048,False,2048,DLMT,64,True,False,False,True,1,29,True,22,18,4,10,1,32,2.2627469999999996,0.29759583932071365,True,True,2,2,8,2.4471954228454846,30
70,32,4,8,256,2.5012825064380015,256,False,1024,DLMT,8,False,True,True,True,1,1,False,19,23,32,10,21,1,2.560428,0.09542750502868655,True,True,8,4,2048,2.6195734935619983,6
71,1,256,1,64,5.511593595251578,256,False,1,DLMT,64,True,True,False,True,1,1,False,29,1,2,10,17,1,5.512791999999999,0.0019335501027901996,True,False,16,8,512,5.51399040474842,10
72,1024,128,2048,4,2.267905179672605,1,False,256,DLMT,1,True,True,False,True,1,1,False,29,11,4,10,24,2,2.3006819999999997,0.05288332209685769,True,True,16,1,64,2.3334588203273943,9
73,1024,1,128,4,2.1852123464752826,2048,False,8,DLMT,2048,True,True,False,True,1,1,True,1,15,2,10,25,32,2.3165749999999994,0.2119453152702367,True,True,16,1,4,2.447937653524716,13
74,1,1,1,1,6.433634064908817,1,True,1,DLMT,1,False,False,False,False,1,1,False,1,1,1,10,1,1,6.433930000000001,0.00047747251229784813,True,False,1,1,1,6.4342259350911855,1
75,256,4,128,2048,1.9971004294842998,2048,False,4,DLMT,256,True,True,False,True,1,30,True,4,2,16,10,1,2,2.218967,0.35796764890280236,True,True,1,4,2048,2.4408335705157005,9
76,256,4,128,2048,1.997574146303262,2048,False,4,DLMT,256,False,True,False,True,1,30,True,4,2,16,10,1,2,2.1251059999999997,0.2057645625563352,True,True,1,4,2048,2.2526378536967373,9
