id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
1,10,0.1464574390456863,0.1464119609543137,1,30,0.1464347,False,RS,16,32,True,128,4,False,False,3.668800894025194e-05,128,False,2
2,10,0.09887999519551928,0.07824092480448071,1,2,0.08856046,False,RS,8,256,True,1,64,True,False,0.016649915952292368,2048,True,1
3,10,0.08992826771129689,0.07614461228870315,10,1,0.08303644000000002,False,RS,4,128,True,4,8,True,False,0.01111952718573951,16,False,32
4,10,0.14130852359328827,0.1410826764067118,26,1,0.14119560000000003,False,RS,4,512,True,32,64,False,False,0.00018219506030625385,256,False,16
5,10,0.22515629119945818,0.2250933088005418,1,17,0.22512479999999999,False,RS,32,256,True,1,256,False,True,5.0809054311216624e-05,32,False,2
6,10,0.1213153372287148,0.0937338427712852,1,11,0.10752459,False,RS,1,1,True,1,512,True,False,0.022250496551153638,2048,True,4
7,10,0.1006711072378109,0.08319089276218909,22,1,0.091931,False,RS,1,1,True,512,128,True,False,0.014101609051806819,1024,True,4
8,10,0.19760292036073973,0.19753767963926022,27,1,0.19757029999999998,False,RS,1,256,True,16,16,False,False,5.263088446909945e-05,32,False,16
9,10,0.08528162126434753,0.07048777873565247,1,5,0.0778847,False,RS,8,4,True,8,4,True,True,0.01193446361911586,256,True,16
10,10,0.12238912498230152,0.12235647501769852,1,8,0.12237280000000002,False,RS,4,1024,True,1024,16,False,False,2.633932421304925e-05,1,True,2
11,10,0.10769089051887926,0.06965088948112075,1,29,0.08867089,False,RS,8,2048,True,16,1,True,True,0.030687565287765988,1,False,1
12,10,0.12142078175512898,0.12138841824487105,6,1,0.12140460000000002,False,RS,4,2048,True,128,32,False,False,2.6108236248356677e-05,1024,True,2
13,10,0.24774970514861736,0.2477042948513826,1,15,0.24772699999999997,False,RS,16,1024,True,1,32,False,False,3.6633318168026925e-05,16,False,2
14,10,0.10067669533487872,0.08431948466512129,16,1,0.09249809,False,RS,8,128,True,1,64,True,False,0.013195661321241156,32,False,2
15,10,0.20119850526492153,0.20076389473507852,2,1,0.20098120000000003,False,RS,32,1,True,4,4,False,True,0.0003506082714369409,8,False,2
16,10,0.11540075443675511,0.11536704556324491,22,1,0.11538390000000001,False,RS,16,1,True,128,16,False,False,2.719356541537211e-05,512,True,2
17,10,0.12136072742432996,0.12129187257567003,3,1,0.1213263,False,RS,2,512,True,32,1,False,True,5.554646703436703e-05,256,False,2
18,10,0.34695865921975244,0.3469097407802475,23,1,0.34693419999999997,False,RS,2,128,True,2,8,False,False,3.946340076577136e-05,32,False,2
19,10,0.39109436986257606,0.3909300301374239,1,30,0.3910122,False,RS,4,1,True,8,32,False,True,0.00013257586507355314,32,False,32
20,10,0.09203822918302469,0.07351861081697529,1,7,0.08277841999999999,False,RS,4,32,True,512,1,True,True,0.01494011520001101,512,False,2
21,10,0.10363564505075008,0.06468241494924991,1,19,0.08415903,False,RS,4,256,True,8,16,True,True,0.03142428389322659,1024,True,32
22,10,0.096404574033116,0.07791822596688397,1,16,0.08716139999999999,False,RS,1,128,True,4,1,True,True,0.014913275440023225,32,False,2
23,10,0.2354225964526853,0.23506340354731473,13,1,0.235243,False,RS,8,512,True,2,64,False,True,0.0002897674930008542,64,False,16
24,10,0.17960525399905353,0.1795311460009465,1,26,0.1795682,False,RS,4,64,True,8,4,False,True,5.978427886995056e-05,512,True,1
25,10,0.09005749560620449,0.0719810243937955,1,13,0.08101926,False,RS,4,64,True,64,32,True,True,0.014582620277865017,1,False,4
26,10,0.10770525394776673,0.0753558660522333,1,23,0.09153056000000001,False,RS,4,512,True,128,1,True,True,0.02609684348005329,256,True,16
