id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,32,1,2048,False,1,1,32,512,512,1,0.14423058734883087,1,256,32,DLMT,8,True,True,False,2048,64,False,14,1,7,1,1,35,512,21,29,0.1455310857142857,8,True,0.003925506870794273,True,0.1468315840797405
2,1,1,64,False,1,32,128,32,1,30,0.11640347028949354,64,1,16,DLMT,1,True,False,False,2048,512,True,23,1,13,512,1,35,256,22,1,0.12075274285714284,1,True,0.013128120573449208,True,0.12510201542479213
3,1,1,1024,False,8,512,16,512,1,15,0.08471862733078951,16,1,128,DLMT,1,True,False,True,1024,128,False,1,13,14,1,8,35,1,24,1,0.08472628571428571,1,False,2.3116551186877444e-05,True,0.08473394409778191
4,1,1,128,False,1,1,512,32,1,1,0.16155687048014641,256,64,32,DLMT,1,False,False,False,256,1024,True,25,1,3,1024,1,35,2048,30,10,0.16336357142857144,1,True,0.0054534608999932425,True,0.16517027237699647
5,8,8,2048,False,1,512,128,16,128,28,0.1273223201945719,128,1,32,DLMT,8,False,False,True,2048,64,False,21,1,12,1024,8,35,2048,3,1,0.12736645714285713,1,False,0.00013322576817613677,True,0.12741059409114236
6,1,8,512,False,8,64,32,1,2048,1,0.18763376859050646,512,16,1,DLMT,1,True,False,False,512,2048,False,27,1,24,512,8,35,512,18,18,0.1900438857142857,8,True,0.007274850611216025,True,0.19245400283806496
7,1,8,1024,False,8,16,512,16,512,14,0.1581132472840535,512,512,64,DLMT,1,False,False,True,1,2048,True,9,1,30,128,1,35,128,1,13,0.15955117142857145,1,False,0.004340321571271053,True,0.1609890955730894
8,8,8,2048,False,1,64,512,32,512,2,0.20009519575579696,16,128,64,DLMT,32,True,True,False,256,1024,False,1,14,16,2048,1,35,512,12,1,0.2002102857142857,1,False,0.0003473948409378056,True,0.20032537567277445
9,1,1,512,False,8,64,512,64,1,1,0.17462375785637416,1,16,32,DLMT,1,True,False,True,1024,2048,True,15,1,24,1,8,35,256,9,16,0.17531945714285715,8,True,0.0020999429154534826,True,0.17601515642934015
10,8,1,64,False,8,1,1,128,2048,29,0.1489573616938802,128,1,256,DLMT,8,False,True,True,1024,256,True,9,9,1,2048,1,35,1024,17,1,0.15271608571428574,8,True,0.011345571328235594,True,0.15647480973469127
11,1,1,128,False,32,256,512,1,1,1,0.19850656060827315,64,32,1,DLMT,1,True,False,True,1,256,False,9,18,1,1,1,35,128,20,17,0.19928248571428572,8,True,0.0023421016248712395,True,0.2000584108202983
12,1,1,64,False,1,64,1,32,512,1,0.10230318985881907,512,16,64,DLMT,1,True,True,True,2048,512,False,7,1,13,64,1,35,2048,8,1,0.10315685714285716,1,True,0.0025767635530182555,True,0.10401052442689525
13,8,1,1024,False,8,64,256,512,256,30,0.1073399425246585,512,32,128,DLMT,1,True,False,True,1,128,False,6,5,1,2048,32,35,512,17,1,0.10740451428571426,1,False,0.00019490750501251737,True,0.10746908604677002
14,1,1,512,False,1,512,128,32,128,16,0.11101437285523713,1,1,32,DLMT,1,False,False,False,2048,2048,True,1,25,29,1024,32,35,64,2,1,0.11288294285714287,1,True,0.005640210380791822,True,0.11475151285904861
15,32,1,1,False,1,128,256,256,1,28,0.09996328671423085,16,256,64,DLMT,32,True,False,True,1,2048,False,1,26,27,1024,1,35,2048,1,28,0.1005546,1,True,0.0017848575805528984,True,0.10114591328576913
16,8,1,512,False,8,512,32,1,512,19,0.10588490940898077,256,128,256,DLMT,1,True,True,False,2048,2048,True,1,1,7,1024,1,35,512,1,18,0.10751262857142858,1,True,0.004913210908710247,True,0.1091403477338764
17,32,1,1,False,1,16,1,16,128,14,0.11470235170086661,1,32,128,DLMT,32,True,False,False,128,2048,False,1,18,3,1,1,35,128,1,14,0.11477474285714284,1,False,0.00021851006421504975,True,0.11484713401341907
18,8,8,64,False,1,1,512,1,512,1,0.16438244205753672,128,32,1,DLMT,1,True,False,True,1024,2048,True,18,1,29,128,32,35,2048,8,19,0.16528454285714286,1,True,0.002722958352788453,True,0.166186643656749
19,1,1,2048,False,8,16,64,32,128,22,0.19205432535111597,32,1,32,DLMT,1,True,True,True,256,128,True,13,30,1,64,32,35,1,1,26,0.19412431428571428,1,True,0.006248186080873752,True,0.1961943032203126
20,8,1,2048,False,1,1,64,512,128,3,0.08154995872130202,1,64,512,DLMT,1,False,False,False,256,1,False,23,1,6,512,8,35,2048,4,1,0.08156299428571427,1,False,3.934737560939588e-05,True,0.08157602985012652
21,1,8,2048,False,1,128,16,1,64,2,0.08383238241708145,16,1,64,DLMT,1,False,False,False,512,512,False,14,1,11,512,1,35,64,25,1,0.08385307142857142,32,False,6.244902639720716e-05,True,0.08387376044006138
22,8,1,1024,False,1,128,64,32,64,1,0.11508920962114763,1,256,128,DLMT,1,True,False,True,64,512,True,19,1,4,128,32,35,1024,4,2,0.11827317142857141,1,True,0.009610672557068193,True,0.12145713323599519
23,1,1,64,False,8,128,256,16,1024,20,0.1885032459816638,1,32,1,DLMT,8,True,False,True,256,64,True,22,3,1,512,8,35,128,1,29,0.19002811428571428,1,True,0.004602759344886366,True,0.19155298258976478
24,1,1,256,False,32,16,128,32,1024,17,0.07418921827335814,16,64,64,DLMT,1,False,False,False,1024,1024,False,1,18,5,512,1,35,512,8,1,0.07419565142857142,1,False,1.9418244314172086e-05,True,0.07420208458378469
25,1,1,1,False,32,32,256,128,1024,1,0.22504499314457987,512,64,512,DLMT,32,False,False,True,1,1,True,1,29,6,1024,1,35,256,30,25,0.22617414285714288,1,False,0.0034082972132543775,True,0.22730329256970588
26,32,1,1024,False,1,64,16,32,128,8,0.22513683346238667,256,64,256,DLMT,8,False,True,True,512,2048,True,6,17,1,2048,1,35,64,1,20,0.2265080857142857,8,False,0.004139074895753045,True,0.22787933796618476
27,1,8,2048,False,1,16,128,32,2048,6,0.09401118888522392,64,128,512,DLMT,1,False,True,True,128,512,False,25,1,18,512,1,35,64,1,18,0.09405713714285714,8,False,0.00013869313936212726,True,0.09410308540049037
28,1,1,512,False,1,128,256,64,256,13,0.13770450242188412,128,1,256,DLMT,1,True,True,False,128,2048,True,13,2,1,1,1,35,1,1,7,0.14001365714285716,8,False,0.0069700992816985555,True,0.1423228118638302
29,1,8,64,False,1,1,512,1,1,27,0.1755525237702922,512,64,64,DLMT,1,True,True,False,512,1024,False,1,10,3,2048,1,35,512,1,5,0.1763682285714286,8,True,0.0024621751833428466,True,0.17718393337256497
30,8,1,128,False,8,256,16,256,1024,20,0.08198473943497346,32,64,1,DLMT,32,False,True,False,512,1024,False,1,1,21,256,1,35,1024,1,28,0.08199783142857142,1,False,3.9517705047799475e-05,True,0.08201092342216938
31,1,32,1,False,1,16,256,128,256,13,0.1740647999150518,128,1,256,DLMT,1,True,True,True,256,512,True,16,9,1,1024,1,35,1,2,1,0.17754271428571428,1,False,0.01049795764510256,True,0.18102062865637675
32,8,1,1,False,8,16,256,1,512,1,0.14150358636660837,64,512,16,DLMT,1,True,True,True,1,2048,False,1,3,24,1,32,35,1,29,25,0.14152714285714282,1,False,7.110440728037458e-05,True,0.14155069934767728
33,1,32,2048,False,1,512,1,128,1,1,0.33415744953897797,128,128,1,DLMT,8,True,True,False,256,2048,True,1,29,3,2048,1,35,2048,20,30,0.3352357142857143,1,False,0.0032547028003133164,True,0.33631397903245064
34,8,1,1,False,8,128,32,16,1024,10,0.1400166783383467,64,32,32,DLMT,1,False,False,False,256,2048,False,11,15,1,1024,1,35,512,6,1,0.14107517142857143,1,True,0.0031950227764510264,True,0.14213366451879617
35,1,1,2048,False,32,1,32,64,1,1,0.18778141077220514,64,32,32,DLMT,1,False,True,False,2048,256,True,1,17,3,1024,8,35,1024,26,7,0.18975971428571428,8,False,0.005971436982222374,True,0.19173801779922342
36,32,1,512,False,1,512,512,1,512,1,0.13022016275504494,1,1,1,DLMT,1,False,False,True,64,256,True,8,1,8,1,32,35,1024,29,21,0.13080017142857145,1,False,0.0017507350209181802,True,0.13138018010209795
37,1,1,64,False,8,1,16,64,64,1,0.11164365180005309,16,64,1,DLMT,8,False,False,True,2048,64,False,5,1,1,1024,1,35,1,25,14,0.11278214285714284,8,True,0.0034364937209134467,True,0.1139206339142326
38,1,1,1024,False,8,256,32,16,2048,14,0.14311396409180624,32,256,128,DLMT,32,True,True,False,128,1024,False,2,1,12,1,1,35,2048,26,1,0.14429477142857144,1,True,0.0035642238673134043,True,0.14547557876533665
39,1,1,512,False,8,128,1,64,256,1,0.20683930349280472,32,128,1,DLMT,8,False,True,True,2048,128,False,24,1,26,256,1,35,1024,14,18,0.20695725714285715,1,False,0.0003560387894483368,True,0.20707521079290958
40,1,1,2048,False,1,64,256,32,1,27,0.11623589212324181,512,1,16,DLMT,8,True,False,False,1024,2048,True,1,18,18,256,1,35,256,1,4,0.11975240000000001,1,True,0.01061445073526787,True,0.1232689078767582
41,1,32,2048,False,1,16,1,128,2048,1,0.24971503379803975,512,512,256,DLMT,1,True,True,False,2048,2048,False,28,11,1,256,8,35,1,11,27,0.24976797142857146,8,False,0.00015979030646699773,True,0.24982090905910317
42,32,1,256,False,1,64,256,512,256,1,inf,1,16,512,DLMT,1,True,True,False,1024,512,False,30,30,1,256,1,1,1024,22,13,inf,32,True,inf,False,inf
43,1,1,1,False,32,128,32,16,1,16,0.09728209020272666,16,32,512,DLMT,1,True,True,False,2048,1024,False,5,1,17,2048,8,35,1,1,1,0.09859454857142858,1,True,0.003961607704265776,True,0.0999070069401305
44,8,1,2048,False,1,16,1,256,512,1,0.09425279173790688,1,256,512,DLMT,8,False,False,False,1,512,True,9,14,1,2048,1,35,2048,27,23,0.09635445714285715,8,True,0.006343800350996721,True,0.09845612254780742
45,1,8,512,False,8,16,16,64,1024,1,0.18358319085767627,64,16,256,DLMT,1,True,False,False,2048,512,True,1,26,29,128,1,35,64,26,1,0.1858816,32,False,0.006937664144570357,True,0.18818000914232375
46,1,1,1024,False,1,512,16,64,1024,1,0.1152443884045374,64,128,128,DLMT,1,False,True,True,1024,256,False,1,23,27,2048,8,35,256,8,29,0.11527582857142857,1,False,9.490099674752271e-05,True,0.11530726873831973
47,32,1,1,False,1,512,16,16,2048,7,0.12016679826215614,16,16,32,DLMT,8,True,False,True,128,512,True,1,1,19,1024,1,35,64,1,13,0.12096211428571428,8,False,0.0024006324020549104,True,0.12175743030927243
48,1,32,512,False,1,512,64,256,1,4,0.3328811001381138,64,256,128,DLMT,8,True,True,False,128,2048,True,11,28,1,1024,1,35,512,20,1,0.33830991428571433,8,True,0.016386677448239868,True,0.3437387284333149
49,8,1,2048,False,1,16,128,64,1,19,0.1518306368579478,64,1,16,DLMT,8,False,True,True,256,2048,False,1,6,2,512,8,35,1024,26,1,0.151863,1,False,9.768696359874801e-05,True,0.1518953631420522
50,1,1,256,False,8,16,1,512,2048,1,0.16221318984402341,32,32,64,DLMT,1,False,True,True,1,512,False,29,1,13,512,1,35,1024,29,17,0.1622938,8,False,0.00024331881496153564,True,0.16237441015597656
51,8,1,256,False,8,256,512,256,512,20,0.16079233004868188,64,128,64,DLMT,32,False,True,False,128,512,True,10,1,2,256,1,35,256,1,15,0.16473337142857142,1,True,0.011895889626459133,True,0.16867441280846096
