id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,128,512,1,2048,0.2958450746399001,1,4,2,DLMT,500,10,False,8,2048,2048,1,4,4,True,1,6,False,10,0.01922252476887466,0.3077591,True,True,0.3196731253600999
2,8,128,1,1,2.6450320360890656,16,8,64,DLMT,500,10,True,32,1,2048,5,14,1,False,1,1,False,10,0.00041459498308597293,2.6452890000000004,True,False,2.6455459639109353
3,1,256,256,4,5.502091373287304,1,4,8,DLMT,500,10,False,512,2048,32,8,2,1,True,3,2,False,10,0.00998818381889328,5.5082819999999995,True,True,5.514472626712695
4,32,2048,4,512,0.6782116896679559,64,8,8,DLMT,500,10,True,128,2048,512,1,3,1,False,3,18,False,10,0.0052695006604041635,0.6814777,True,True,0.6847437103320441
5,32,64,4,32,5.020921198355834,2,4,128,DLMT,500,10,False,2048,32,128,29,1,1,False,1,1,False,10,0.0041655733098817415,5.023503,True,True,5.026084801644165
6,2048,2048,256,8,6.178110518063075,2048,1,4,DLMT,500,10,True,2048,64,256,21,1,1,False,2,1,False,10,0.006154424830965161,6.181925,True,True,6.185739481936924
7,128,8,2,2,3.407926265510563,2048,64,1,DLMT,500,10,True,1,2,128,6,4,2,True,1,2,False,10,0.08342392532121704,3.459632,True,True,3.511337734489437
8,128,512,4,8,16.190994404710267,2,2,2,DLMT,500,10,False,2,64,32,1,30,3,False,1,1,False,10,0.0011061645447223828,16.191679999999998,True,False,16.19236559528973
9,2048,512,512,32,3.122054211246163,64,2048,4,DLMT,500,10,True,256,64,4,1,1,1,True,21,2,False,10,0.0004320601809933168,3.1223219999999996,True,False,3.122589788753836
10,2048,64,32,16,5.89311865160328,1,2048,8,DLMT,500,10,False,256,16,1,2,4,7,True,4,1,False,10,0.00019094763680113639,5.893237,True,False,5.89335534839672
11,1,1,2,1,3.4820307403722137,2,2048,128,DLMT,500,10,False,1,64,512,1,15,1,True,3,4,False,10,0.0002989046670762454,3.482216,True,False,3.4824012596277867
12,1,1,2048,8,10.01319978846418,1024,8,128,DLMT,500,10,False,1,1,2048,1,1,3,False,24,1,False,10,0.009890707760317231,10.01933,True,True,10.02546021153582
13,256,1024,1024,2,0.45533397847951235,2,1,16,DLMT,500,10,False,8,32,256,3,3,1,False,9,1,False,10,0.031048363600035357,0.47457760000000004,True,True,0.49382122152048774
14,128,64,1,512,3.708596574745413,1,2,2048,DLMT,500,10,False,128,512,2048,8,3,1,False,2,3,False,10,0.000273356909552301,3.708766,True,False,3.7089354252545865
15,4,512,8,128,0.7187011066697484,64,2,2048,DLMT,500,10,False,64,2048,1,2,1,2,True,4,1,False,10,0.022572451538102813,0.7326914,True,True,0.7466816933302516
16,1024,8,8,1,6.032928545306115,128,16,32,DLMT,500,10,True,128,256,1,1,1,4,False,1,13,False,10,0.00028792533754418137,6.033106999999999,True,False,6.033285454693884
17,2048,1024,32,4,3.358273686535509,2,128,256,DLMT,500,10,True,512,8,2048,2,1,1,False,1,21,False,10,0.00031189902212092855,3.358467,True,False,3.3586603134644912
18,1,512,4,8,2.790935711522093,1,2048,1,DLMT,500,10,True,2048,8,2048,1,24,1,True,1,4,False,10,0.0029014244777350907,2.792734,True,True,2.7945322884779067
19,256,512,64,256,2.400376697168707,512,16,128,DLMT,500,10,True,1024,512,128,1,2,1,True,2,28,False,10,0.00021830254235814987,2.400512,True,False,2.400647302831293
20,1,16,16,2048,4.2428627838228605,8,512,4,DLMT,500,10,False,8,2048,8,4,3,1,True,12,1,False,10,0.0003004479988284963,4.243049,True,False,4.24323521617714
21,1024,64,1,32,4.377644616187652,1,32,4,DLMT,500,10,False,2,1,256,1,2,2,True,4,10,False,10,0.07155653320976357,4.421995,True,False,4.466345383812348
22,16,8,2,8,9.098923358011731,2,4,16,DLMT,500,10,False,8,8,16,3,12,1,False,1,1,False,10,0.0033456899139037146,9.100997000000001,True,False,9.103070641988271
23,256,512,16,2048,0.5821361967549761,16,1,4,DLMT,500,10,False,1,1,256,5,1,6,False,1,2,False,10,0.03834364912003031,0.6059014,True,True,0.629666603245024
24,1,1,4,2,3.517575450229853,256,512,16,DLMT,500,10,True,1024,512,64,3,1,1,False,27,1,False,10,0.0001928859766805683,3.5176950000000007,True,False,3.5178145497701485
