id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,2,2048,24.337219087320427,156,2048,2048,4,1,32,DLMT,500,10,True,16,1,64,1,1,1,True,2,13,0.19536320000000001,True
