id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,2048,0.12833761343441272,1,False,128,16,RS,False,True,True,False,False,13,32,16,35,0.1283655865655873,4.2217937961419355e-05,0.1283516,21,2,True,1,1
2,512,128,1024,0.24013120502843271,1,False,16,128,RS,False,True,False,False,False,30,1,16,35,0.240181880685853,7.648131157615145e-05,0.24015654285714286,12,1,True,1,32
3,1,64,1024,0.2591045652610031,1,False,64,256,RS,True,False,False,True,True,15,1,1,35,0.25915292045328253,7.297919189042545e-05,0.2591287428571428,26,9,True,1,32
4,512,1024,256,0.1965220678137549,8,False,512,256,RS,False,False,True,False,True,14,8,64,35,0.19667764647195937,0.00023480425195190741,0.19659985714285713,10,1,True,22,1
5,1024,512,2048,0.11537037787154003,8,False,256,32,RS,False,True,False,False,False,25,1,32,35,0.11540636498560286,5.431289545075594e-05,0.11538837142857145,14,1,True,4,8
6,1024,2048,128,0.1520839196856185,8,False,256,256,RS,False,False,True,True,True,2,1,32,35,0.15221099460009582,0.00019178549667452546,0.15214745714285716,1,11,True,23,1
7,2048,64,128,0.09181287350117937,8,False,32,64,RS,True,True,True,True,False,30,1,1,35,0.09183388649882063,3.171348338753347e-05,0.09182338,27,6,True,1,8
8,1024,1,256,inf,1,False,512,128,RS,False,False,True,True,True,12,32,128,1,inf,inf,inf,19,1,False,19,1
9,1024,512,1,0.1221543150452255,1,False,512,1,RS,True,False,False,False,False,1,8,64,35,0.12217962781191735,3.820283139415987e-05,0.12216697142857143,15,12,True,1,1
10,2048,128,128,0.11723605072804545,1,False,16,256,RS,False,False,False,False,False,20,1,32,35,0.11726863498624025,4.917719730417601e-05,0.11725234285714285,25,1,True,6,8
11,1024,256,2048,0.23277909149381412,1,False,256,512,RS,False,True,False,False,True,16,32,128,35,0.23281433707761448,5.3193754428541025e-05,0.2327967142857143,7,1,True,23,1
12,512,2048,1,0.168788676667044,1,False,128,64,RS,True,False,False,False,False,4,1,64,35,0.16894623761867028,0.00023779599213937796,0.16886745714285714,22,27,True,1,1
13,64,1,2048,0.12343941384427665,1,False,256,16,RS,False,False,False,False,False,25,1,32,35,0.12355447187000906,0.0001736492265388801,0.12349694285714286,17,3,True,1,8
14,1024,512,256,0.1270262955064301,1,False,1,512,RS,False,True,False,False,False,14,8,128,35,0.12705027592214127,3.6192004980240736e-05,0.1270382857142857,22,5,True,1,1
15,1,1,2048,0.08884511467639253,1,False,512,256,RS,True,True,True,True,False,4,8,16,35,0.0888673367521789,3.3538262522993554e-05,0.08885622571428571,25,18,True,1,8
