id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
1,True,False,1,1024,16,1,5.409654746905272,False,RS,True,23,1,2048,False,10,2048,1,11,2,4,0.0018477932784811213,5.4108,True,1024,16,128,5.4119452530947285,256
2,False,False,2,512,4,8,6.184952953308887,False,RS,True,1,14,128,True,10,1024,8,1,1,1,0.00022918333272742405,6.185094999999999,True,16,4,2,6.18523704669111,64
3,True,True,16,128,2,2,5.831191564169029,False,RS,True,1,13,4,True,10,512,1,30,4,8,0.002374068448886914,5.832663,True,4,16,16,5.834134435830971,512
4,True,True,1,64,1,16,4.4189427380110535,False,RS,False,1,12,128,True,10,64,13,1,4,2,0.001876849487838622,4.420106,True,8,2,1,4.421269261988946,16
5,True,False,8,2048,32,1,6.380677314532057,False,RS,True,1,26,512,False,10,64,27,1,16,2,0.01154524495192712,6.3878330000000005,True,256,32,64,6.394988685467944,64
6,True,True,512,1024,8,1,5.96988971582093,False,RS,False,1,2,128,True,10,1024,1,18,4,32,0.0017639447270253036,5.970983,True,128,1,256,5.972076284179071,2
7,False,True,16,2048,2,2,5.533417638800848,False,RS,True,1,22,128,True,10,16,1,27,2,32,0.00010545615202532396,5.5334829999999995,True,4,2,16,5.533548361199151,16
8,True,True,64,512,4,32,4.55923592453358,False,RS,False,14,1,64,True,10,64,1,26,32,1,0.00013242356285795027,4.559317999999999,True,4,2,4,4.559400075466419,32
9,False,False,1,128,2,8,6.006989187430101,False,RS,True,14,1,4,False,10,512,28,1,4,4,0.0003352924096964162,6.007197,True,2,64,128,6.007404812569899,64
10,True,False,4,1024,16,8,5.829537103232809,False,RS,False,1,7,64,True,10,64,1,27,1,4,0.00012729493312781456,5.829616,True,64,4,512,5.82969489676719,512
11,True,False,8,1,8,1,6.63061182813963,False,RS,False,14,1,512,True,10,8,11,1,32,4,0.021420261809791303,6.643888000000001,True,1,8,64,6.657164171860373,8
12,False,True,16,64,8,1,4.418400073906766,False,RS,True,1,19,2048,True,10,2048,1,13,2,1,0.00033708900901689926,4.418608999999999,True,128,4,32,4.418817926093232,2048
13,True,False,1,1,4,16,6.172638807360115,False,RS,False,23,1,1024,True,10,2,23,1,8,1,0.006312074856970455,6.176551,True,8,128,1,6.180463192639885,128
14,True,True,32,1024,32,4,6.700102327899651,False,RS,True,21,1,1024,True,10,512,21,1,8,8,0.005832044324248523,6.703717,True,1024,2048,256,6.7073316721003495,1
15,True,True,128,64,32,4,7.590758855180209,False,RS,False,25,1,64,False,10,256,10,1,16,2,0.011720237241626021,7.598023,True,32,256,1,7.605287144819791,512
16,False,True,8,128,4,32,7.628464536442775,False,RS,False,19,1,4,False,10,1024,1,6,4,8,0.0003040740041503722,7.628653,True,4,1,64,7.628841463557225,2048
17,False,True,512,128,8,1,7.524414761235448,False,RS,False,1,4,8,False,10,1,1,27,8,8,0.00017624982269503258,7.5245239999999995,True,1,1,16,7.524633238764551,128
18,False,True,16,64,4,16,4.38548468784246,False,RS,False,1,29,16,False,10,512,8,1,32,4,6.181423784204394e-05,4.385523,True,8,2,16,4.38556131215754,128
19,False,True,2,64,16,1,4.459821991791523,False,RS,True,1,19,64,False,10,8,29,1,16,8,0.0001097269337946953,4.45989,True,16,64,64,4.459958008208476,128
20,True,False,1,64,2,2,6.0580603376502244,False,RS,True,1,12,512,True,10,512,1,10,8,8,0.0001285301521044,6.05814,True,256,1,2,6.058219662349775,32
21,True,False,16,8,1,32,5.2384301133886115,False,RS,True,1,29,64,False,10,64,7,1,1,1,0.0003467059272640576,5.238645,True,1,4,8,5.2388598866113885,64
22,True,True,1024,1,2,1,4.452171218013274,False,RS,False,1,12,1,True,10,1024,15,1,4,4,0.0017921763306102104,4.453282,True,512,8,128,4.4543927819867255,256
23,True,True,1,512,32,2,7.1282576111230505,False,RS,False,1,16,2048,True,10,32,1,18,2,1,0.0004894987231853436,7.128561,True,8,2,4,7.12886438887695,64
24,True,True,8,128,1,8,7.414471711149397,False,RS,False,25,1,1,False,10,512,1,11,4,1,0.0032983304867767282,7.416516,True,64,8,8,7.418560288850602,128
25,True,False,1,32,1,8,7.3205061399872555,False,RS,False,1,7,512,True,10,64,29,1,2,32,0.0014002371227758855,7.3213740000000005,True,64,32,1,7.3222418600127455,512
26,False,True,2,128,2,16,4.503203441131823,False,RS,False,1,19,32,False,10,8,1,11,8,8,0.00015256474035634188,4.503298,True,2,1,1,4.503392558868177,4
27,True,False,1,1024,4,32,5.903824563555405,False,RS,True,1,23,256,True,10,256,1,6,1,2,0.00013139254164545037,5.903905999999999,True,256,32,256,5.903987436444593,256
28,True,True,4,256,1,1,4.3779471769826825,False,RS,True,1,20,32,True,10,16,1,2,1,2,0.00024334337878805719,4.378098,True,16,512,16,4.378248823017317,1
29,False,True,2,512,4,1,6.775082917710642,False,RS,False,9,1,32,False,10,16,1,28,32,4,0.0035771217479980055,6.777299999999999,True,2,128,4,6.779517082289357,512
30,True,False,2,1024,2,32,6.467002190701034,False,RS,False,1,30,8,True,10,16,1,17,32,2,0.020722672221506578,6.479846,True,8,1,512,6.492689809298966,1024
31,False,True,32,512,32,4,6.698623119986442,False,RS,True,23,1,2048,True,10,1024,22,1,1,8,0.0002773175075612582,6.698795,True,128,16,16,6.698966880013558,1
32,False,False,8,256,2,32,5.834603581836482,False,RS,True,25,1,64,False,10,256,14,1,1,4,7.166589146874858e-05,5.834648,True,32,4,64,5.834692418163518,1
33,True,False,2,16,4,4,7.677392786221655,False,RS,True,19,1,512,False,10,2048,1,25,32,2,0.0001778229456509847,7.677503,True,4,16,16,7.677613213778344,16
34,True,False,2,256,1,1,4.375432325035518,False,RS,True,1,13,1,True,10,16,1,12,8,8,0.004047588047220188,4.377941,True,4,8,16,4.380449674964482,2048
35,True,False,2,1,8,4,6.793829701979417,False,RS,True,1,30,1,False,10,256,8,1,32,2,0.02265797124634078,6.807872999999999,True,2048,4,32,6.8219162980205805,64
36,False,True,32,256,8,4,6.872494926909425,False,RS,True,27,1,8,True,10,128,27,1,16,1,0.00010176443386562116,6.872558000000001,True,1,32,4,6.872621073090576,2048
37,True,False,8,512,4,4,6.157591374371549,False,RS,False,10,1,1,True,10,16,22,1,1,2,0.0054350639370664335,6.16096,True,16,1,64,6.1643286256284515,1024
38,True,True,16,128,2,8,4.8311092609130215,False,RS,False,15,1,1,False,10,32,8,1,2,8,0.0008901960458237209,4.831661,True,2,2,1,4.832212739086979,32
39,True,False,16,64,16,1,6.450100673645992,False,RS,False,1,1,64,False,10,16,1,14,4,8,0.0025400757862709318,6.451675,True,32,64,1,6.453249326354007,64
40,True,True,1,256,1,1,4.3702130418029155,False,RS,False,4,1,1024,False,10,128,22,1,4,1,0.0018344099868894022,4.37135,True,64,16,256,4.372486958197084,1024
41,True,False,128,8,8,2,7.035287569383744,False,RS,True,1,21,128,False,10,1,1,14,2,16,0.0011171929108259602,7.0359799999999995,True,128,2,8,7.036672430616255,512
42,True,False,2,1,4,4,5.852818860585534,False,RS,True,1,17,2048,True,10,16,28,1,2,1,0.001240957694685915,5.853588,True,4,32,1,5.854357139414467,1
43,False,False,2,2048,32,2,8.167830175414357,False,RS,True,18,1,128,False,10,8,4,1,4,4,0.0038219483251346045,8.170199,True,8,4,4,8.172567824585643,8
44,False,False,2,1,2,8,6.53483506007593,False,RS,False,1,29,1,False,10,1024,1,22,16,4,0.00035485912697861156,6.535055,True,128,8,8,6.5352749399240695,128
45,False,False,4,4,4,4,5.866566342399372,False,RS,True,1,24,1024,True,10,256,20,1,2,2,0.0019145968243992795,5.867753,True,2,1,2,5.868939657600629,1
46,False,True,8,1,8,4,4.373696263804284,False,RS,True,1,26,1,False,10,128,1,5,2,8,8.185963596320677e-05,4.373747,True,8,2,32,4.373797736195716,512
47,False,False,1,32,1,8,6.10242119667599,False,RS,True,1,23,2048,True,10,16,21,1,8,2,0.00014166509803044888,6.102509,True,8,32,8,6.102596803324011,2048
48,False,False,512,1024,8,4,6.020656871652015,False,RS,False,19,1,256,True,10,1024,1,26,8,1,0.00024383601046614378,6.020807999999999,True,1,16,4,6.020959128347982,128
49,False,False,64,512,32,4,5.837902299003158,False,RS,False,19,1,2048,False,10,512,16,1,1,8,0.00025444056280394194,5.8380600000000005,True,1,16,128,5.838217700996843,32
50,False,True,8,256,1,16,5.193454707732492,False,RS,True,1,17,512,False,10,512,29,1,1,16,9.08240056372479e-05,5.193511,True,256,4,8,5.193567292267508,16
51,False,True,2,512,1,16,5.860267752819575,False,RS,False,1,4,64,False,10,2048,1,6,2,2,0.000195624640574782,5.860389,True,32,2,16,5.860510247180424,1
52,True,True,32,256,4,1,5.704356445201203,False,RS,True,25,1,8,False,10,1,1,3,8,4,0.000176759723919131,5.704465999999999,True,1,4,2,5.7045755547987955,1
53,True,True,4,2048,4,2,6.433031977583992,False,RS,False,3,1,64,True,10,16,19,1,4,2,0.0024847285566031853,6.434572,True,16,2048,2048,6.436112022416008,1
54,True,False,1,1,1,1,5.832988244958796,False,RS,True,1,10,16,False,10,16,15,1,1,4,0.0002319396473222724,5.833132000000001,True,4,2,2048,5.833275755041206,2048
55,True,True,64,2048,1,1,5.53563686023694,False,RS,True,13,1,4,True,10,256,1,23,4,16,0.0019444166220232133,5.536842,True,1,2,1024,5.53804713976306,2
56,True,True,64,1,2,16,6.773665948065303,False,RS,False,1,2,256,True,10,512,1,6,1,8,0.0002049902436701048,6.773793,True,8,16,1024,6.773920051934698,128
57,True,False,16,512,4,1,6.287626027596138,False,RS,True,25,1,32,False,10,1024,1,1,16,4,0.011323053651732003,6.294644,True,1,32,256,6.301661972403862,1
58,False,False,4,1,1,8,6.115974623452067,False,RS,False,1,15,32,False,10,256,20,1,4,8,0.0004265548030441648,6.116238999999999,True,16,32,256,6.116503376547931,1024
59,True,False,4,16,4,32,5.987197105279224,False,RS,False,1,8,2048,False,10,1,1,13,2,32,0.0011792523054885084,5.987927999999999,True,2048,32,16,5.988658894720775,1
60,False,False,4,8,16,8,5.848809195759877,False,RS,True,1,2,128,False,10,128,18,1,1,32,0.0002449265195932088,5.848961,True,1,512,8,5.849112804240123,1
61,False,True,64,2,16,1,4.395323638868236,False,RS,False,24,1,64,True,10,64,2,1,2,8,0.00042007618356666607,4.395584,True,16,256,2,4.395844361131765,512
62,False,False,256,2048,4,16,6.290289067148845,False,RS,True,1,28,32,False,10,256,12,1,4,32,0.0003032177435441851,6.290477,True,8,512,1024,6.290664932851155,1024
63,False,False,16,1,1,1,6.0029060223940895,False,RS,False,5,1,1,False,10,1,24,1,32,1,0.0005436920084017984,6.003243,True,512,32,4,6.003579977605911,1024
64,False,True,32,32,4,2,4.408415789184282,False,RS,True,1,14,64,True,10,256,29,1,1,4,0.00028914529219762133,4.408595,True,2,64,4,4.408774210815718,1024
65,True,True,256,512,8,1,5.996984496134893,False,RS,True,6,1,1,True,10,2048,22,1,1,16,0.0014303177968550335,5.997871,True,1024,4,512,5.998757503865107,2048
66,False,False,64,1,32,1,5.842569668284501,False,RS,True,4,1,1024,True,10,1024,1,22,2,2,0.00022964320151065403,5.842712,True,128,2,16,5.842854331715499,256
67,True,False,32,128,16,4,6.096099824237849,False,RS,True,1,5,128,True,10,64,1,26,4,4,0.002946418843273923,6.097925999999999,True,1,32,32,6.099752175762149,128
68,True,False,2048,8,8,16,5.949875243039646,False,RS,True,1,28,32,True,10,1,1,18,2,2,0.00118387034763101,5.950609,True,32,16,2,5.951342756960354,1024
69,True,False,2,2048,4,8,5.893873742805552,False,RS,True,13,1,2,False,10,16,18,1,4,2,0.00294816366574169,5.895701,True,1,1,1,5.897528257194447,8
