id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,8,2048,4,2048,1,0.07894937999999999,166,DLMT,36.69425903027992,1,28,1,21,1,True,False,1,True,1
