id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
55,8,512,8,1,1.1901725223817647,2048,128,DLMT,64,False,2048,5,512,1,30,True,False,10,0.003514835558031126,1.192351,True,True,1.1945294776182351
56,2,2048,16,4,1.151473471542369,128,2048,DLMT,1,True,1024,8,256,17,1,True,False,10,0.0025065196987057664,1.1530270000000002,True,True,1.1545805284576316
57,2,2,32,1,1.8883810587972139,32,1,DLMT,2,True,2048,23,256,18,1,True,False,10,0.00020803845798314727,1.8885100000000001,True,False,1.8886389412027864
58,4,2048,4,1,0.5600979546897921,8,2,DLMT,32,True,256,29,256,1,22,False,False,10,0.0025344593427395904,0.5616688,True,True,0.5632396453102079
59,4,1,8,2,3.027479314614763,32,1,DLMT,8,False,64,10,16,17,1,True,False,10,0.6067662142868537,3.40355,True,True,3.779620685385237
60,1,2048,2,8,1.3885968688749353,128,2048,DLMT,8,True,1024,21,8,1,24,True,False,10,2.441311123145635e-05,1.3886119999999997,True,False,1.3886271311250642
61,16,2048,1,1,3.2546360654443935,2048,4,DLMT,2,False,1,9,2048,28,1,True,False,10,0.004236778965204657,3.257262,True,True,3.259887934555606
62,2,512,2,2,2.8023053456649083,1,128,DLMT,1,False,512,12,32,1,25,False,False,10,3.6551333765012464e-05,2.802328,True,False,2.802350654335092
63,2,2048,1,4,0.7157120161601702,128,4,DLMT,1024,True,128,13,1024,1,29,False,False,10,0.0019041518216780806,0.7168922,True,True,0.7180723838398297
64,2,512,4,1,1.6797712071918802,64,256,DLMT,256,False,1,1,256,3,3,True,False,10,0.0002787902437317443,1.679944,True,False,1.68011679280812
65,4,1,4,8,1.732391703959558,2,1024,DLMT,1,False,16,21,1024,8,1,True,False,10,0.002544867187104231,1.733969,True,True,1.7355462960404422
66,1,1,1,2,0.5564142606911523,1,2048,DLMT,2048,True,8,1,1,9,19,False,False,10,0.003635136119872261,0.5586673,True,True,0.5609203393088477
67,1,2048,8,8,inf,1024,32,DLMT,256,False,2048,1,256,10,21,True,False,1,inf,inf,False,False,inf
68,1,32,2,1,1.1127759066796064,1,1,DLMT,8,True,2,1,32,13,30,True,False,10,0.00027766166462082974,1.1129479999999998,True,False,1.1131200933203933
69,1,1,8,1,1.1076720604967456,16,4,DLMT,1,True,16,1,1,25,4,False,False,10,2.4103941586404867e-05,1.1076869999999999,True,False,1.1077019395032541
70,2,1024,2,32,1.0741757047444551,1,32,DLMT,2,True,1024,1,32,9,27,True,False,10,2.4677925358541835e-05,1.074191,True,False,1.0742062952555447
71,2,2048,1,32,2.7124350029375597,8,1,DLMT,1024,False,512,1,1024,4,25,False,False,10,0.008919072877827599,2.7179629999999997,True,True,2.7234909970624397
72,8,512,1,4,inf,128,16,DLMT,64,False,256,1,2048,20,12,False,False,1,inf,inf,False,False,inf
73,2,1024,4,16,1.0751145577895302,2048,512,DLMT,4,True,1,1,2048,8,9,True,False,10,3.1368774282689575e-05,1.075134,True,False,1.0751534422104698
74,4,64,16,4,1.1292209464743628,8,1,DLMT,2048,True,8,17,1,30,1,False,False,10,0.0030672293686647995,1.131122,True,True,1.1330230535256371
75,2,512,1,2,1.7201518336985298,2048,16,DLMT,512,False,1,25,1,1,12,True,False,10,0.003022235100054287,1.722025,True,True,1.72389816630147
76,32,2048,2,1,0.1596253315066594,256,512,DLMT,4,True,512,1,16,24,1,False,False,10,0.01381854975748179,0.16819,True,True,0.17675466849334062
77,4,128,4,8,1.7350676714981037,1,16,DLMT,64,False,2048,1,1,27,11,False,False,10,0.33112289999938094,1.940296,True,True,2.1455243285018963
78,4,32,16,2,inf,1024,4,DLMT,128,False,2048,19,2048,1,2,False,False,1,inf,inf,False,False,inf
79,32,2048,2,2,2.4933988279937407,16,2048,DLMT,1,False,1024,8,32,1,4,False,False,10,3.900000000000499e-05,2.4934230000000004,True,False,2.49344717200626
80,8,1,4,2,1.1729210718389427,256,2048,DLMT,16,True,1,1,512,26,28,False,False,10,2.2472205054287702e-05,1.1729350000000003,True,False,1.172948928161058
81,1,4,1,32,0.16962461190541736,128,1,DLMT,1,True,1,30,4,19,1,False,False,10,0.019501750521683948,0.18171169999999998,True,True,0.1937987880945826
82,1,4,32,1,inf,16,2,DLMT,128,False,512,15,1,20,1,False,False,1,inf,inf,False,False,inf
83,2,2048,1,32,3.1364490834962937,1,128,DLMT,8,False,2,14,256,1,11,False,False,10,0.0034219643481486007,3.1385699999999996,True,True,3.1406909165037056
84,1,256,2,32,0.8835768561483464,1,128,DLMT,1,True,8,16,64,29,1,False,False,10,3.072604758180434e-05,0.8835958999999999,True,False,0.8836149438516534
85,4,1,2,4,1.0742762469580813,128,128,DLMT,2048,True,256,6,2048,1,11,True,False,10,1.7349351572899783e-05,1.074287,True,False,1.0742977530419187
86,1,2048,16,1,0.45171199181724453,16,1024,DLMT,128,True,1,14,2048,1,13,False,False,10,0.003803528682684019,0.4540694,True,True,0.4564268081827555
87,1,64,8,8,1.8808192334621898,256,4,DLMT,4,False,512,27,256,1,23,True,False,10,0.007423045197221969,1.8854200000000003,True,True,1.8900207665378108
88,1,2048,16,4,2.69047358744967,2048,8,DLMT,16,False,1,1,16,28,8,False,False,10,3.132091952670431e-05,2.690493,True,False,2.69051241255033
89,4,64,1,16,5.80684674545796,2,8,DLMT,16,False,4,4,32,1,23,True,False,10,3.429285639885246e-05,5.806868,True,False,5.806889254542039
90,1,512,32,2,2.8886027487154315,2,8,DLMT,128,True,64,2,2048,1,3,True,False,10,0.005205351957360744,2.8918290000000004,True,True,2.8950552512845693
91,32,128,1,2,3.0292119685411256,1,2,DLMT,256,True,16,1,256,27,18,True,False,10,0.0020233002743043488,3.030466,True,False,3.0317200314588746
92,4,2048,4,8,1.0818751598621281,1,1,DLMT,64,True,1,13,1,4,1,False,False,10,3.0397368307138853e-05,1.081894,True,False,1.0819128401378717
93,16,1,1,4,1.6301118814449103,16,64,DLMT,4,True,1,27,128,15,1,False,False,10,3.40734500748046e-05,1.630133,True,False,1.6301541185550898
94,2,512,32,2,0.12101094684582023,256,128,DLMT,1,True,1,1,8,3,22,False,False,10,0.01041239896709687,0.1274645,True,True,0.1339180531541798
95,16,1024,1,1,0.5070720213143591,256,1,DLMT,1,True,256,28,32,1,9,False,False,10,0.00015469418217892305,0.5071679,True,False,0.5072637786856409
96,2,8,2,32,3.700740375418957,16,4,DLMT,2,False,16,10,512,8,1,False,False,10,0.00044954310138183706,3.701019,True,False,3.701297624581043
97,32,512,2,1,0.7368627456906686,128,64,DLMT,32,True,1,30,2048,30,1,True,False,10,0.00238781247379269,0.7383427000000001,True,True,0.7398226543093317
98,4,2048,4,16,0.2890115295946373,256,64,DLMT,1,True,1024,28,1,1,17,True,False,10,0.01737973014289922,0.29978340000000003,True,True,0.3105552704053628
99,4,2048,16,2,0.25041969665069164,256,128,DLMT,1,True,1,28,1,1,28,False,False,10,0.0329049157968836,0.270814,True,True,0.29120830334930836
100,2,16,1,2,inf,64,4,DLMT,1,True,256,28,1,1,30,False,False,1,inf,inf,False,True,inf
101,1,64,1,8,0.393088894897623,2,64,DLMT,1,True,1,28,1,1,25,True,False,10,0.01721102065422037,0.4037562,True,True,0.414423505102377
102,32,64,1,1,0.08435834039922377,32,64,DLMT,1,True,32,28,1,5,1,True,False,10,0.02028735137489367,0.09693233999999998,True,True,0.10950633960077619
103,1,16,2,32,inf,16,4,DLMT,1,True,1024,28,1,1,9,False,False,1,inf,inf,False,True,inf
104,8,2048,2,1,0.1623964558459294,16,4,DLMT,1,True,16,28,1,1,25,False,False,10,0.015270764786349112,0.17186120000000002,True,True,0.18132594415407063
105,1,256,32,1,0.12020285921153809,128,32,DLMT,1,True,2048,28,1,2,1,False,False,10,0.013832864643305087,0.12877639999999999,True,True,0.13734994078846188
106,16,16,1,4,0.8925614602123265,8,4,DLMT,1,True,128,28,1,22,1,False,False,10,0.10295781098857923,0.9563742,True,True,1.0201869397876733
107,16,2048,1,4,0.15218984811069847,1024,1,DLMT,1,True,2048,28,1,1,8,True,False,10,0.022031399378160253,0.1658448,True,True,0.1794997518893015
108,1,1024,1,1,0.09640372226624724,2048,128,DLMT,1,True,2048,28,1,21,1,True,False,10,0.014596402459236317,0.1054505,True,True,0.11449727773375276
109,4,64,2,8,0.2217889771168084,256,1,DLMT,1,True,256,28,1,1,22,False,False,10,0.015298320233280515,0.23127080000000003,True,True,0.24075262288319166
110,1,128,32,2,inf,1,64,DLMT,1,True,128,28,1,10,1,False,False,1,inf,inf,False,True,inf
111,2,2048,1,32,0.36134986876529673,2,1,DLMT,1,True,512,28,1,8,1,True,False,10,0.008757138976286721,0.3667774999999999,True,True,0.3722051312347031
112,32,1024,2,2,0.2934670414658255,1,4,DLMT,1,True,512,28,1,1,14,False,False,10,0.021471224905906045,0.3067748,True,True,0.32008255853417455
113,2,1,4,4,0.23708001753691063,8,8,DLMT,1,True,2048,28,1,29,1,True,False,10,0.03252895136659035,0.2572413,True,True,0.27740258246308935
114,8,256,8,1,0.11184278559695662,8,32,DLMT,1,True,256,28,1,1,2,True,False,10,0.02033608490887319,0.12444699,True,True,0.13705119440304336
115,1,1024,16,1,0.10568898992278825,2,1,DLMT,1,True,8,28,1,28,1,False,False,10,0.01749308967014118,0.11653111999999999,True,True,0.12737325007721173
116,8,1,1,1,0.08265500961861091,2048,512,DLMT,1,True,1,28,1,30,1,False,False,10,0.011338845933078904,0.08968277,True,True,0.09671053038138908
117,2,1,32,1,0.1410660918919403,4,1024,DLMT,1,True,1,28,1,22,1,True,False,10,0.006038460963689338,0.14480869999999998,True,True,0.14855130810805967
118,1,256,1,32,0.6857780930051356,1,4,DLMT,1,True,16,28,1,1,28,True,False,10,0.010554306914241222,0.6923196,True,True,0.6988611069948645
119,2,1,2,32,0.3201414272962339,1,256,DLMT,1,True,256,28,1,22,1,False,False,10,0.013581058680750921,0.32855890000000004,True,True,0.3369763727037662
120,1,1,2,8,0.1984732473332804,256,64,DLMT,1,True,256,28,1,13,1,True,False,10,0.012271238506768582,0.2060789,True,True,0.21368455266671962
121,16,64,4,2,0.2278386322943668,2048,1,DLMT,1,True,2048,28,1,1,26,True,False,10,0.012272876207719198,0.2354453,True,True,0.2430519677056332
122,4,4,8,8,0.2352040344189199,1,4,DLMT,1,True,1024,28,1,1,23,True,False,10,0.01669885210695634,0.2455539,True,True,0.2559037655810801
123,1,1,1,4,0.18155338893876286,64,2048,DLMT,1,True,2048,28,1,1,12,False,False,10,0.023174614691295302,0.1959169,True,True,0.21028041106123715
124,2,2,8,8,0.27801318272608244,2048,2,DLMT,1,True,1,28,1,17,1,False,False,10,0.04459557730100598,0.3056533,True,True,0.3332934172739176
125,2,2048,2,1,0.1263525305111436,1,2048,DLMT,1,True,64,28,1,2,1,False,False,10,0.022014486689450653,0.139997,True,True,0.15364146948885643
126,8,256,2,8,0.2089539396673545,16,64,DLMT,1,True,1,28,1,1,30,False,False,10,0.014928096952056547,0.21820630000000002,True,True,0.22745866033264553
127,32,4,2,1,0.15154959158366613,1,1,DLMT,1,True,256,28,1,1,30,True,False,10,0.00908543651180283,0.1571807,True,True,0.1628118084163339
128,2,512,1,1,0.14241481868077116,1,8,DLMT,1,True,1,28,1,9,1,True,False,10,0.0047294366144394,0.1453461,True,True,0.14827738131922885
129,2,16,2,2,0.25157472267146763,2,1,DLMT,1,True,8,28,1,11,1,False,False,10,0.011202537882105108,0.258518,True,True,0.2654612773285324
130,1,2048,32,2,0.23897064151909633,2048,1024,DLMT,1,True,1,28,1,1,16,True,False,10,0.023877988221163025,0.2537701,True,True,0.2685695584809037
131,2,64,2,16,0.21879423021454272,1,32,DLMT,1,True,8,28,1,1,9,True,False,10,0.027185712868343176,0.23564380000000001,True,True,0.25249336978545733
132,2,1,1,2,0.2339974884841456,512,1,DLMT,1,True,1,28,1,1,3,True,False,10,0.010005584415215332,0.2401989,True,True,0.2464003115158544
133,1,2048,4,2,inf,128,2048,DLMT,1,True,1,28,1,28,1,True,False,1,inf,inf,False,True,inf
134,32,1,1,1,0.2004518914952334,32,2,DLMT,1,True,128,28,1,1,22,False,False,10,0.033527710648954254,0.2212322,True,True,0.24201250850476658
135,8,64,1,1,0.15181824731817434,64,64,DLMT,1,True,1,28,1,1,20,True,False,10,0.011546321459235405,0.1589746,True,True,0.16613095268182565
136,16,1,1,1,inf,2048,1,DLMT,1,True,2048,28,1,1,27,True,False,1,inf,inf,False,True,inf
137,2,512,8,1,inf,16,1,DLMT,1,True,32,28,1,5,1,True,False,1,inf,inf,False,True,inf
138,2,1,32,1,0.13847703414258353,1,32,DLMT,1,True,8,28,1,1,1,False,False,10,0.008835607857414223,0.1439533,True,True,0.14942956585741649
139,1,8,32,1,0.2526449472142061,4,1,DLMT,1,True,1024,28,1,13,1,True,False,10,0.007867686140791339,0.2575213,True,True,0.2623976527857939
140,1,1,16,1,0.3761418392096095,8,128,DLMT,1,True,8,28,1,1,13,False,False,10,0.018711929244201408,0.38773939999999996,True,True,0.39933696079039044
141,1,2048,32,1,0.0976420350420392,64,8,DLMT,1,True,128,28,1,1,4,True,False,10,0.01462560118343516,0.10670691000000002,True,True,0.11577178495796084
142,2,1,8,1,0.1821523110254698,1,8,DLMT,1,True,64,28,1,21,1,False,False,10,0.02157517933760922,0.19552450000000002,True,True,0.20889668897453023
143,16,512,1,1,0.18419466556502403,256,8,DLMT,1,True,256,28,1,8,1,False,False,10,0.022366159314687887,0.19805709999999999,True,True,0.21191953443497594
144,32,64,1,1,0.25031652280898514,8,8,DLMT,1,True,256,28,1,1,9,True,False,10,0.006095204049906783,0.2540943,True,True,0.25787207719101485
145,8,4,8,1,1.083977118520896,256,1,DLMT,1,True,256,28,1,24,1,True,False,10,0.3547961342340134,1.3038779999999999,True,True,1.5237788814791038
146,32,2048,2,1,0.35973263678599066,2,4,DLMT,1,True,2,28,1,15,1,True,False,10,0.4014470111011539,0.6085475,True,True,0.8573623632140094
147,1,128,16,1,0.10480320144824122,1,2,DLMT,1,True,2048,28,1,1,25,True,False,10,0.02621751983286939,0.12105268999999999,True,True,0.13730217855175875
148,8,256,2,1,0.10983518195897134,1,1,DLMT,1,True,2,28,1,1,10,False,False,10,0.02004083187766665,0.12225639000000002,True,True,0.13467759804102872
149,1,64,2,1,0.16042670841312534,8,1,DLMT,1,True,8,28,1,1,1,False,False,10,0.011130440270267843,0.16732529999999998,True,True,0.17422389158687462
150,1,1,1,1,0.14347336734994057,1,256,DLMT,1,True,512,28,1,2,1,True,False,10,0.007410083028549681,0.1480661,True,True,0.15265883265005945
151,1,1,2,1,0.13695724870101986,512,2048,DLMT,1,True,512,28,1,1,9,True,False,10,0.012201535838163979,0.14451969999999997,True,True,0.1520821512989801
152,8,256,2,1,inf,4,4,DLMT,1,True,1,28,1,1,30,False,False,1,inf,inf,False,True,inf
153,8,2048,1,1,0.07122640568872707,4,2048,DLMT,1,True,1,28,1,21,1,False,False,10,0.012460529544028215,0.07894937999999999,True,True,0.0866723543112729
154,4,2048,4,1,0.09040831244888697,2048,2048,DLMT,1,True,1,28,1,1,24,False,False,10,0.017390922787868385,0.10118711999999999,True,True,0.11196592755111301
155,16,1,4,1,0.1186722349316843,4,2048,DLMT,1,True,1024,28,1,30,1,True,False,10,0.020866374195075192,0.13160511,True,True,0.1445379850683157
156,2,128,32,1,0.14769446611936976,2,128,DLMT,1,True,512,28,1,29,1,False,False,10,0.008807805155088297,0.1531535,True,True,0.15861253388063024
157,16,256,4,1,0.10658078598903499,2048,64,DLMT,1,True,2048,28,1,18,1,False,False,10,0.020151184440000046,0.11907039,True,True,0.131559994010965
158,32,8,1,1,0.0991712126344339,256,2,DLMT,1,True,2048,28,1,1,5,False,False,10,0.055059827179765104,0.13329702,True,True,0.16742282736556607
159,2,1024,2,1,0.12423803413537093,4,512,DLMT,1,True,2048,28,1,1,29,True,False,10,0.008935802282951428,0.1297764,True,True,0.13531476586462904
160,8,2048,4,1,0.10954861181059862,64,1,DLMT,1,True,512,28,1,1,20,False,False,10,0.02068861078431561,0.12237131000000001,True,True,0.13519400818940142
161,1,256,1,1,0.09280073172599215,128,1,DLMT,1,True,1,28,1,27,1,True,False,10,0.009303992406273772,0.0985673,True,True,0.10433386827400784
162,4,2048,2,1,0.21719880989110177,2,4,DLMT,1,True,16,28,1,30,1,False,False,10,0.02802602344893045,0.2345692,True,True,0.25193959010889827
163,2,1,8,1,0.14772760938978485,2048,2,DLMT,1,True,1,28,1,8,1,False,False,10,0.047843382190330144,0.1773807,True,True,0.20703379061021515
164,1,2048,16,1,0.14177679821280334,1,256,DLMT,1,True,32,28,1,1,30,False,False,10,0.03637186587858808,0.16431990000000002,True,True,0.1868630017871967
165,32,1,2,1,inf,64,512,DLMT,1,True,1,28,1,1,23,False,False,1,inf,inf,False,True,inf
166,16,8,2,1,0.1669254181240725,32,4,DLMT,1,True,1,28,1,1,30,False,False,10,0.02149110783673099,0.1802455,True,True,0.1935655818759275
