id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,32,32,64,1,17,29,RS,15,1,1024,512,0.2792266519998837,0.27958717657154486,0.0005441151333746821,1,0.2794069142857143,8
2,True,35,False,32,128,1,512,10,4,1,RS,1,1024,64,2048,0.24307472440872238,0.2431093898769918,5.231822564550542e-05,1,0.2430920571428571,1
3,True,35,False,8,64,16,16,30,3,1,RS,12,1,64,2048,0.2573594226243883,0.25760783451846886,0.0003749111198072254,1,0.2574836285714286,8
4,True,35,False,8,128,128,256,30,1,7,RS,21,512,256,1,0.12643126560681214,0.12646536296461638,5.146081528896008e-05,8,0.12644831428571426,1
5,True,35,False,1,1,64,64,1,17,6,RS,28,1024,64,64,0.124895320458714,0.12496033668414318,9.812455225427611e-05,8,0.12492782857142859,1
6,True,35,False,1,16,512,512,28,26,1,RS,27,512,2048,2048,0.11818251874334934,0.11835279554236494,0.00025698715285923127,8,0.11826765714285714,8
7,True,35,False,8,64,1,64,1,9,29,RS,10,512,2048,1,0.1141483275343885,0.11419047246561151,6.360646867373558e-05,8,0.1141694,1
8,True,35,False,1,1,32,64,1,22,22,RS,12,512,64,512,0.14985580355042294,0.14991545359243413,9.002573781640176e-05,1,0.14988562857142854,8
9,True,35,False,8,32,128,32,30,10,1,RS,28,64,1,128,0.24722240007577642,0.24724457135279507,3.3461595409467454e-05,1,0.24723348571428574,8
10,True,35,False,1,256,256,32,1,10,21,RS,19,256,1024,1,0.12211255558843541,0.1222245872687074,0.00016908176985695126,8,0.1221685714285714,8
11,True,35,False,1,256,128,1,1,30,9,RS,23,256,512,2048,0.1308797675904732,0.13100126098095538,0.0001833616833986191,1,0.1309405142857143,1
12,True,35,False,1,1,32,16,4,1,29,RS,8,256,256,1,0.19056731360231444,0.19106822925482836,0.0007559978112483169,1,0.1908177714285714,32
13,True,35,False,32,16,256,512,29,1,9,RS,30,512,1,128,0.26320956178354,0.2632789525021742,0.00010472667632792716,1,0.2632442571428571,1
14,True,35,False,1,128,64,16,19,11,1,RS,2,64,64,1,0.1122262191103974,0.11228703803245974,9.178984871177604e-05,8,0.11225662857142857,8
15,True,35,False,1,32,512,64,22,1,30,RS,7,2048,512,128,0.12218875604101871,0.12224432967326702,8.387349074039805e-05,8,0.12221654285714287,8
16,True,35,False,8,32,1,1,25,6,1,RS,17,1024,64,1,0.11327139949258695,0.11330082907884163,4.4416066223558283e-05,8,0.11328611428571429,1
17,True,35,False,8,256,64,256,1,6,25,RS,13,2048,1,512,0.1307981349296172,0.1308808364989543,0.0001248158349451745,1,0.13083948571428575,1
18,True,35,False,8,512,16,256,29,10,1,RS,7,512,64,1,0.11304183390271877,0.11310085181156695,8.907170237098539e-05,8,0.11307134285714286,1
19,True,35,False,1,512,256,1,1,9,15,RS,4,64,1024,1,0.12323086346770608,0.12332422224657967,0.00014090003403774193,8,0.12327754285714287,1
20,True,35,False,8,1,32,32,6,1,2,RS,26,64,64,64,0.25089372603779675,0.25092067396220324,4.067066334770819e-05,1,0.2509072,1
21,True,35,False,32,256,64,32,1,3,18,RS,12,128,64,1024,0.1345776267070622,0.13472168757865205,0.00021742124260221968,1,0.13464965714285712,1
22,True,35,False,8,32,16,32,15,10,1,RS,4,2048,1,128,0.11673620890572514,0.1167648196657034,4.318026760227481e-05,8,0.11675051428571427,1
23,True,35,False,1,128,256,128,1,13,22,RS,7,1,256,128,0.16528183150928277,0.16533022563357436,7.303794931962643e-05,1,0.16530602857142856,32
24,True,35,False,8,64,16,512,1,25,2,RS,18,1,128,1,0.13868326100954423,0.13870119613331297,2.7068258389576614e-05,1,0.1386922285714286,1
25,True,35,False,1,64,128,64,1,3,1,RS,23,256,256,512,0.2376393346296354,0.2388122653703645,0.0017702243247679074,1,0.23822579999999996,8
26,True,35,False,1,1,32,1,18,30,1,RS,8,512,2048,1,0.32789975691967166,0.32847572879461395,0.0008692750458319416,32,0.3281877428571428,1
27,True,35,False,8,64,16,1,1,24,17,RS,21,64,128,512,0.13078883645189632,0.13085390640524647,9.820564013895537e-05,8,0.1308213714285714,1
28,True,35,False,8,1,1,1,1,24,6,RS,8,1,128,1024,0.12111198430768512,0.12115755854945771,6.87820930659325e-05,1,0.12113477142857142,1
29,True,35,False,1,32,256,64,1,24,16,RS,4,256,512,2048,0.14168066470919105,0.14172030671938035,5.9828980759956996e-05,1,0.1417004857142857,1
30,True,35,False,8,128,64,256,15,1,2,RS,30,256,64,256,0.13884844689103196,0.13886881025182515,3.0733030824724655e-05,1,0.13885862857142856,8
31,True,35,False,8,64,1,32,26,1,4,RS,18,64,128,64,0.15508199234934636,0.1552422362220823,0.00024184514188434902,1,0.15516211428571433,1
32,True,35,False,8,1,128,1,1,5,26,RS,11,2048,512,1024,0.1288020144060582,0.12888141416537036,0.00011983263839409234,1,0.12884171428571428,1
33,True,35,False,1,16,16,16,10,1,14,RS,21,2048,64,64,0.17757838877293708,0.17763749694134862,8.920792497054795e-05,1,0.17760794285714285,1
34,True,35,False,1,32,1,16,1,10,24,RS,15,512,1024,2048,0.12193046949434637,0.12202130193422504,0.00013708720299316648,8,0.1219758857142857,1
35,True,35,False,8,32,64,256,6,27,1,RS,15,512,64,256,0.22626078740713665,0.22636355545000628,0.00015510079408736206,1,0.22631217142857146,8
36,True,35,False,1,1,256,1,1,22,23,RS,15,2048,1024,64,0.12041381644347304,0.12045738355652699,6.575287065976521e-05,8,0.12043560000000002,8
37,True,35,False,1,128,32,1,7,1,17,RS,3,1,256,128,0.1434030721822307,0.14346229924634074,8.938736613465117e-05,1,0.14343268571428572,1
38,True,35,False,8,32,512,64,12,1,22,RS,2,2048,1,512,0.12695030028994744,0.12706838542433826,0.00017821783506342197,8,0.12700934285714285,1
39,True,35,False,32,32,32,32,1,3,23,RS,26,512,2048,256,0.1763473225907709,0.17642176312351482,0.00011234801615824683,1,0.17638454285714286,1
40,True,35,False,8,16,64,256,17,15,1,RS,15,2048,1024,256,0.22779469652277212,0.22791581776294212,0.00018280002232840445,1,0.22785525714285712,8
41,True,35,False,1,64,1,64,23,1,1,RS,9,1,1,64,0.19534974778426378,0.19537710935859331,4.129495694861137e-05,1,0.19536342857142855,1
42,True,35,False,1,256,1,512,22,1,1,RS,27,512,1024,256,0.2191734459827177,0.2191946683029965,3.202939975990419e-05,1,0.2191840571428571,8
43,True,35,False,8,256,64,64,25,19,1,RS,25,2048,64,1024,0.23238900911606947,0.23242779088393056,5.853067571795215e-05,1,0.23240840000000001,8
44,True,35,False,8,16,1,1,1,23,5,RS,10,128,64,2048,0.12156595710684624,0.12169575717886806,0.00019589839098838169,8,0.12163085714285715,1
45,True,35,False,32,16,64,16,1,9,26,RS,6,2048,1024,256,0.2453085219103508,0.2453421638039348,5.0773414222766205e-05,1,0.2453253428571428,1
46,True,35,False,8,256,32,64,10,1,22,RS,19,2048,2048,256,0.12605753438707268,0.12621817989864154,0.0002424513079665553,8,0.1261378571428571,1
47,True,35,False,1,128,16,1,1,29,24,RS,27,128,64,1024,0.1637342107763216,0.16393041779510698,0.0002961218640481435,1,0.1638323142857143,8
48,True,35,False,1,16,16,512,1,30,5,RS,12,1024,1024,1,0.15652045020876842,0.15659772121980303,0.00011661986388716511,1,0.15655908571428573,32
49,True,35,False,1,64,256,128,18,23,1,RS,23,256,256,256,0.12180536938441802,0.12183383061558198,4.295459396685283e-05,8,0.1218196,1
50,True,35,False,1,128,32,32,27,19,1,RS,8,1024,1024,128,0.2141183895884652,0.2141515532686776,5.005167941483118e-05,1,0.2141349714285714,32
51,True,35,False,1,512,16,32,1,12,19,RS,22,64,128,1,0.12389966042461643,0.12403873957538357,0.00020990267132309635,8,0.1239692,8
52,True,35,False,1,32,64,16,23,23,1,RS,4,64,2048,64,0.21782528096379697,0.21784409046477451,2.8387896242259184e-05,1,0.21783468571428574,32
53,True,35,False,1,32,64,32,12,21,1,RS,11,256,256,1024,0.12618328828371425,0.12621728314485717,5.130612407254097e-05,8,0.1262002857142857,1
54,True,35,False,1,512,512,256,25,1,10,RS,15,256,1,512,0.1388888827917964,0.13895277435106068,9.642717036019213e-05,1,0.13892082857142854,1
55,True,35,False,8,1,64,128,25,1,12,RS,5,1024,512,128,0.14214565563446446,0.14236720150839272,0.0003343640689611319,1,0.1422564285714286,1
56,True,35,False,8,1,16,16,24,1,28,RS,5,512,2048,64,0.20344919897080083,0.20362297245777056,0.0002622644653702038,1,0.2035360857142857,1
57,True,35,False,8,32,256,128,1,16,8,RS,1,1024,512,64,0.11295418329322492,0.11303353099248935,0.00011975406771669219,1,0.11299385714285713,8
58,True,35,False,8,32,1,256,11,1,18,RS,14,1,2048,1,0.1242437156985749,0.1242799985871394,5.475928772214583e-05,8,0.12426185714285715,1
59,True,35,False,1,64,16,1,21,16,1,RS,9,2048,128,1024,0.20080015954652927,0.2008194975963278,2.9185598908942563e-05,1,0.20080982857142854,32
60,True,35,False,1,64,32,16,26,1,4,RS,2,128,512,1,0.11918279206373622,0.11928092222197809,0.00014810115131358098,1,0.11923185714285715,8
61,True,35,False,1,16,256,128,6,27,1,RS,14,1,512,1024,0.22194204406961865,0.22204909878752416,0.0001615703801911177,1,0.2219955714285714,8
62,True,35,False,8,1,1,128,27,12,1,RS,23,128,512,128,0.11297958703681248,0.11301589867747323,5.480268129892056e-05,8,0.11299774285714285,1
63,True,35,False,1,1,512,16,1,10,17,RS,5,64,2048,256,0.1227806464295678,0.12280941071328931,4.341197051129423e-05,8,0.12279502857142856,1
64,True,35,False,1,512,1,64,10,12,1,RS,12,1024,256,1024,0.22265893360317898,0.22268020925396384,3.210988785341795e-05,1,0.2226695714285714,1
65,True,35,False,1,512,16,128,25,1,2,RS,3,512,64,1,0.1465155818555649,0.14662036100157794,0.0001581360148216528,1,0.14656797142857142,8
66,True,35,False,1,32,32,16,24,5,1,RS,6,2048,1024,1024,0.2157507958900174,0.21587154696712546,0.00018224136047941453,1,0.21581117142857142,32
67,True,35,False,1,64,1,512,3,2,1,RS,15,1,512,512,0.260533249440443,0.2606098362738427,0.00011558728127193469,32,0.26057154285714285,1
68,True,35,False,1,32,16,16,10,25,1,RS,22,256,512,1024,0.2693259421840015,0.2694069149588557,0.00012220668340719604,1,0.2693664285714286,8
69,True,35,False,1,1,1,16,23,17,1,RS,8,1024,256,2048,0.24544205664763483,0.2458543433523652,0.0006222361885053908,1,0.2456482,8
70,True,35,False,1,32,256,256,3,1,14,RS,17,512,256,64,0.11645128208701733,0.11657031791298264,0.00017965264898050986,8,0.11651079999999998,8
71,True,35,False,1,256,32,256,26,5,1,RS,24,1,512,512,0.1159004230523443,0.11594260551908422,6.366311846792649e-05,8,0.11592151428571426,1
72,True,35,False,1,256,64,256,1,21,6,RS,14,256,2048,256,0.12245132892493278,0.12248335678935292,4.833747014902922e-05,8,0.12246734285714285,8
73,True,35,False,8,64,512,32,25,2,1,RS,2,64,512,2048,0.24366089614926065,0.2436798467078823,2.8600784918584963e-05,1,0.24367037142857148,8
74,True,35,False,1,16,256,32,18,1,24,RS,20,2048,1,64,0.1357134985162802,0.13573987291229125,3.98050760787196e-05,8,0.13572668571428573,1
75,True,35,False,32,16,128,64,12,2,1,RS,27,128,1,64,0.3093223352425723,0.30956555047171336,0.0003670681480408256,1,0.30944394285714283,1
76,True,35,False,8,256,16,1,1,14,22,RS,12,64,1024,512,0.13773839885818298,0.1379437725703885,0.0003099565288809352,1,0.13784108571428574,8
77,True,35,False,1,1,512,256,21,15,1,RS,2,1,1,1024,0.32152914645133435,0.32230331069152285,0.0011683932578109009,32,0.3219162285714286,1
78,True,35,False,8,16,512,16,29,25,1,RS,7,128,1024,1024,0.12460024767122145,0.12476666661449286,0.000251164754449248,8,0.12468345714285715,1
79,True,35,False,1,16,32,32,22,2,1,RS,1,128,512,128,0.1211331230343994,0.12129624839417204,0.00024619397363270584,8,0.12121468571428572,8
80,True,35,False,1,64,128,256,3,29,1,RS,14,256,128,1024,0.2212768279187706,0.22129911493837226,3.363627779159801e-05,1,0.22128797142857143,8
81,True,35,False,8,1,16,128,1,5,14,RS,5,1,64,2048,0.11334826059120359,0.1133781394087964,4.509406042611681e-05,8,0.1133632,1
82,True,35,False,1,64,16,1,1,11,14,RS,4,2048,1024,256,0.14597638767086796,0.14601286947198922,5.5059492870004984e-05,1,0.1459946285714286,8
83,True,35,False,1,256,64,128,16,17,1,RS,12,512,64,512,0.11809847556850671,0.11830866728863611,0.00031722801945372186,8,0.11820357142857141,1
84,True,35,False,8,256,16,256,1,26,19,RS,21,512,1024,1,0.1283470179946621,0.12838098200533785,5.125956356762054e-05,8,0.12836399999999998,1
85,True,35,False,1,256,16,1,17,19,1,RS,28,128,1,256,0.20592496233746993,0.20595389480538723,4.3665799440937904e-05,1,0.20593942857142858,1
86,True,35,False,1,1,1,256,1,8,11,RS,26,512,1024,1,0.1219609514459844,0.12199179141115848,4.654465488065492e-05,8,0.12197637142857144,8
87,True,35,False,1,32,64,1,28,15,1,RS,30,512,1024,128,0.32282115709759224,0.3235521571881221,0.00110324855230509,32,0.32318665714285716,1
88,True,35,False,1,512,16,64,9,15,1,RS,5,2048,64,1,0.3266375534994432,0.32755021792912836,0.0013774221423976526,32,0.32709388571428577,1
89,True,35,False,8,16,1,16,22,1,28,RS,11,1,1024,512,0.13314971095668543,0.133366860471886,0.000327728944746245,8,0.13325828571428572,1
90,True,35,False,1,128,128,512,2,9,1,RS,3,512,128,128,0.11737263601949575,0.11742170683764712,7.405923718379081e-05,8,0.11739717142857144,8
91,True,35,False,32,128,64,16,23,28,1,RS,28,256,512,1,0.258479856494455,0.25852665779125933,7.063400348967653e-05,1,0.25850325714285716,1
92,True,35,False,8,64,256,1,6,1,28,RS,26,64,1,64,0.12640703290563474,0.12643422423722242,4.103802119587954e-05,8,0.12642062857142858,1
93,True,35,False,1,64,1,32,2,26,1,RS,17,128,64,128,0.2354736075136342,0.23550439248636582,4.646165853998038e-05,1,0.235489,8
94,True,35,False,1,256,64,64,20,1,20,RS,11,64,1024,1,0.1342016393072853,0.1342493321212861,7.197950955597201e-05,1,0.1342254857142857,8
95,True,35,False,8,64,256,128,1,18,29,RS,3,1024,1,256,0.22408666703184763,0.2248971043967238,0.0012231378095801336,1,0.22449188571428572,1
96,True,35,False,1,16,32,256,16,1,30,RS,24,1024,256,128,0.41698668068557126,0.4170252050287144,5.814216215801264e-05,32,0.4170059428571428,1
97,True,35,False,8,512,64,128,1,15,18,RS,19,1,1024,512,0.11991052239813983,0.1199485061732888,5.732631977351738e-05,1,0.11992951428571431,8
98,True,35,False,1,32,32,1,1,2,27,RS,10,256,256,256,0.12511910948960148,0.1251660905103985,7.090524864715038e-05,8,0.1251426,1
99,True,35,False,1,16,512,32,7,10,1,RS,24,64,2048,128,0.12378029439147621,0.12385833417995239,0.00011778012721739947,8,0.1238193142857143,1
100,True,35,False,32,64,1,512,1,23,14,RS,5,2048,2048,64,0.14752941160395266,0.14757344553890445,6.645741309366385e-05,1,0.14755142857142856,1
101,True,35,False,1,64,1,64,26,1,22,RS,12,128,1024,256,0.1705090238526491,0.17057183329020803,9.47939979155632e-05,1,0.17054042857142857,32
