id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.297897065918959,1,512,128,16,1,25,30,DLMT,27,64,2048,2048,0.2974132197953266,0.0007302359361528154,1,0.2976551428571428,32
2,True,35,0.20104412325133253,32,512,512,512,14,21,1,DLMT,19,2048,2048,2048,0.20101501960581036,4.392414611856278e-05,1,0.20102957142857145,1
3,True,35,0.15210509146987805,1,256,256,512,20,1,19,DLMT,5,512,1,1,0.15202759424440765,0.00011696127389797306,1,0.15206634285714285,1
4,True,35,0.14980935376029458,1,256,128,32,9,1,2,DLMT,5,2048,2048,1,0.14974727481113398,9.369152162543628e-05,1,0.14977831428571428,32
5,False,1,inf,1,512,1,512,20,9,1,DLMT,1,512,1,1024,inf,inf,1,inf,32
6,True,35,0.12338289312064374,1,32,32,512,1,5,5,DLMT,30,2048,1,2048,0.12330796402221336,0.00011308537500851447,8,0.12334542857142855,1
7,True,35,0.1242317224183294,1,1,512,512,2,24,1,DLMT,2,1,2048,128,0.12419890615309916,4.9527349690317205e-05,8,0.12421531428571428,1
8,True,35,0.2120986591015389,1,16,512,16,29,29,1,DLMT,24,1,1,512,0.21193888375560394,0.000241138026356488,1,0.21201877142857142,1
9,True,35,0.22856367141136436,1,32,256,1,27,4,1,DLMT,1,64,2048,512,0.22847427144577853,0.00013492526729675964,1,0.22851897142857144,8
10,True,35,0.3124382674950279,1,256,256,1,12,8,1,DLMT,26,64,1,1,0.31163573250497223,0.001211211294531225,32,0.31203700000000006,1
11,True,35,0.14214414341220205,32,256,512,64,1,4,25,DLMT,2,128,1,1024,0.14206385658779797,0.00012117142520295232,1,0.142104,1
12,True,35,0.23157633586309595,1,16,512,16,20,1,29,DLMT,23,512,1,512,0.2315405212797611,5.405250659671457e-05,1,0.23155842857142853,32
13,True,35,0.19332599172843315,32,256,1,1,1,27,21,DLMT,8,128,1,2048,0.19325469398585257,0.00010760481743255396,1,0.19329034285714286,1
14,True,35,0.26146670521225196,1,1,512,16,10,1,19,DLMT,22,2048,512,1024,0.2612278662163195,0.000360463397898445,32,0.2613472857142857,1
15,True,35,0.25651746721700225,32,32,1,32,5,4,1,DLMT,15,1,512,64,0.256490647068712,4.0477819575059144e-05,1,0.2565040571428571,1
16,True,35,0.2164238521457853,32,512,16,32,7,30,1,DLMT,30,2048,128,1,0.21640631928278614,2.6461153660813362e-05,1,0.21641508571428572,1
17,True,35,0.1318795548227242,8,1,1,16,22,1,16,DLMT,25,2048,1024,1024,0.1317375308915615,0.0002143470274187755,1,0.13180854285714286,1
18,True,35,0.12553344826668686,8,256,16,512,26,1,22,DLMT,28,1,1024,1,0.12550220887617028,4.714748029279076e-05,8,0.12551782857142857,1
19,True,35,0.22108999780471808,1,512,1,1,1,10,29,DLMT,15,128,2048,2048,0.22058634505242478,0.0007601287291623423,1,0.22083817142857143,1
20,True,35,0.2663368261763291,1,512,32,512,1,1,6,DLMT,4,512,2048,2048,0.2659889452522424,0.0005250329389083865,32,0.26616288571428576,1
21,True,35,0.15654690177212466,1,1,32,256,1,15,13,DLMT,5,1,64,128,0.1563637839421611,0.0002763672445814642,1,0.15645534285714288,32
22,True,35,0.33063103560044205,1,32,1,16,28,23,1,DLMT,4,512,64,256,0.3302831929709865,0.0005249751434348915,32,0.3304571142857143,1
23,True,35,0.14313123273737538,8,1,16,256,1,29,22,DLMT,4,2048,256,1,0.14305825297691033,0.00011014337224263597,1,0.14309474285714285,1
24,True,35,0.17802510378503983,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17783918192924592,0.00028059916941707474,1,0.17793214285714287,1
25,True,35,0.26245682810092424,1,16,256,256,1,4,24,DLMT,12,2048,512,64,0.26241968618479,5.605575941208312e-05,1,0.2624382571428571,1
26,True,35,0.2198040772332298,1,1,1,256,20,8,1,DLMT,4,1024,128,2048,0.21977580848105593,4.266409856216844e-05,1,0.21978994285714287,1
27,True,35,0.14780756609023638,32,1,64,256,28,1,8,DLMT,28,2048,1024,64,0.14778043390976364,4.094874845462494e-05,1,0.147794,1
28,True,35,0.2962518173329251,32,256,512,256,1,23,30,DLMT,1,1024,512,2048,0.29509686838136057,0.0017430856374807996,1,0.29567434285714284,1
29,True,35,0.11652269429164024,8,1,1,256,1,1,7,DLMT,9,256,1,1,0.11627113427978832,0.0003796623591281791,1,0.11639691428571428,1
30,True,35,0.2287791819441113,1,256,256,256,1,10,1,DLMT,16,1,2048,2048,0.2287460751987458,4.996575153573315e-05,1,0.22876262857142854,1
31,True,35,0.19373479330063764,1,32,256,256,29,28,1,DLMT,9,1,1,128,0.19370200669936238,4.948257990733319e-05,1,0.1937184,32
32,True,35,0.16904771668502733,1,1,32,256,1,2,26,DLMT,4,1,1024,1,0.16885891188640123,0.00028495019829823814,1,0.16895331428571428,32
33,True,35,0.19133229415540623,32,256,1,256,24,27,1,DLMT,1,256,1,1024,0.19128993441602235,6.393066397213805e-05,1,0.1913111142857143,1
34,True,35,0.13543086305289223,1,512,128,256,1,28,4,DLMT,30,1024,2048,1024,0.1353819369471078,7.384083268374148e-05,1,0.1354064,32
35,True,35,0.1797315694060602,1,128,1,256,1,26,26,DLMT,18,1,512,1,0.1796479734510826,0.00012616567015845263,1,0.1796897714285714,1
36,True,35,0.12669931744456997,1,1,512,256,1,18,5,DLMT,14,1,1,2048,0.12630148255543006,0.0006004250494441408,1,0.1265004,8
37,True,35,0.1523408816067798,1,512,1,256,1,9,25,DLMT,27,512,1,1024,0.15226368982179164,0.00011650029342172018,1,0.15230228571428572,8
38,True,35,0.2051182375748998,1,128,512,256,30,1,29,DLMT,7,512,512,2048,0.20456627671081454,0.0008330368656859293,1,0.20484225714285717,32
39,True,35,0.1959712713021581,32,1,1,256,10,30,1,DLMT,24,1,2048,128,0.19590627155498477,9.809968274720293e-05,1,0.19593877142857144,1
40,True,35,0.2676600984911433,1,256,128,256,1,16,29,DLMT,1,2048,2048,1,0.26732150150885675,0.0005110213190967938,1,0.26749080000000003,1
41,True,35,0.4333244171708268,1,16,16,256,1,29,29,DLMT,28,2048,2048,2048,0.4332993542577446,3.78257443915552e-05,1,0.4333118857142857,32
42,True,35,0.14768832638424093,32,256,1,256,9,1,5,DLMT,3,1,2048,512,0.1476646450443305,3.574063028349194e-05,1,0.1476764857142857,1
43,True,35,0.16346984475532522,32,256,512,256,8,1,23,DLMT,29,1,1,2048,0.16334278381610334,0.0001917644047751702,1,0.16340631428571428,1
44,True,35,0.18458575764669882,1,512,64,256,30,1,30,DLMT,22,1,128,512,0.18434715663901546,0.0003601042184746855,1,0.18446645714285714,1
45,True,35,0.19748727812285133,1,512,64,256,30,2,1,DLMT,1,1024,1,1,0.1974659790200058,3.214528244818354e-05,1,0.19747662857142856,32
46,True,35,0.20969935738253,8,128,512,256,1,18,1,DLMT,28,1024,1,1,0.2095010997603272,0.00029921669985043855,1,0.2096002285714286,1
47,True,35,0.12260103651428103,1,1,1,256,5,1,3,DLMT,19,256,1,1,0.12255604920000465,6.789628344852557e-05,1,0.12257854285714284,8
48,False,1,inf,1,256,1,256,1,16,5,DLMT,1,2048,1,2048,inf,inf,1,inf,32
49,True,35,0.13946992097131314,1,1,64,256,1,30,3,DLMT,24,1,64,2048,0.1393427076001155,0.00019199445995408623,1,0.13940631428571432,32
50,True,35,0.20060085087218882,32,1,256,256,30,27,1,DLMT,29,256,1,256,0.20050612055638262,0.00014297000113481568,1,0.20055348571428572,1
51,True,35,0.1932929380286707,1,128,256,256,30,16,1,DLMT,14,1,2048,1,0.193265747685615,4.103652927202555e-05,1,0.19327934285714285,32
52,True,35,0.17716263465914225,1,32,128,256,1,29,25,DLMT,1,1024,1024,1,0.1770565081980006,0.00016016942560288702,1,0.17710957142857142,32
53,True,35,0.17489415969113045,1,512,512,256,1,4,28,DLMT,16,1,1,1,0.17477578316601242,0.00017865761120315065,1,0.17483497142857143,1
54,True,35,0.12579942157474672,8,1,1,256,30,1,22,DLMT,28,1,128,512,0.12574629271096754,8.018376852389879e-05,1,0.12577285714285713,8
55,True,35,0.13060833913507047,1,1,512,256,2,1,17,DLMT,3,256,2048,1024,0.13030354657921528,0.0004600026051390296,1,0.13045594285714288,8
56,True,35,0.2035458837115507,1,128,128,256,7,29,1,DLMT,30,2048,2048,256,0.20343091628844928,0.00017351248617071568,1,0.20348839999999999,1
57,True,35,0.16057746397894346,32,512,32,256,27,1,21,DLMT,4,2048,64,1,0.16046265030677082,0.00017328044038612,1,0.16052005714285714,1
58,True,35,0.14762093982464922,32,512,16,256,1,23,11,DLMT,12,1,2048,1,0.14759808874677935,3.448757244372573e-05,1,0.14760951428571428,1
59,True,35,0.24394829628375528,8,1,256,256,5,5,1,DLMT,5,1,1,2048,0.2439262180019591,3.332124406624577e-05,1,0.2439372571428572,1
60,True,35,0.2949278599029627,1,512,64,256,25,1,30,DLMT,29,2048,128,1024,0.29447408295418004,0.0006848545825090766,1,0.2947009714285714,8
61,True,35,0.2167480040833398,32,32,512,256,2,9,1,DLMT,29,2048,2048,1024,0.21671925305951736,4.339195825053639e-05,1,0.21673362857142858,1
62,True,35,0.2204553850016991,1,1,16,256,27,13,1,DLMT,3,2048,256,1,0.22041724356972953,5.756426045414675e-05,1,0.2204363142857143,1
63,True,35,0.13141231911758955,8,32,128,256,7,1,3,DLMT,30,2048,1,1,0.1313924237395533,3.0026736385416457e-05,1,0.13140237142857142,8
64,True,35,0.2542782062435166,1,64,1,256,1,29,30,DLMT,30,2048,128,1024,0.25348053661362624,0.001203868338451728,1,0.2538793714285714,1
