id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
17,True,True,128,DLMT,1.0746809408139688,1024,128,1024,1,1,22,16,2048,10,1.0757889999999999,False,True,False,0.0017877832642689156,1.076897059186031,False
18,False,True,1,DLMT,2.5976524420655625,1,1,2,6,1,16,1024,2048,10,2.597893,False,True,True,0.00038812497987113134,2.5981335579344376,False
19,False,True,512,DLMT,1.8502924994328294,32,1,1024,1,3,29,4,4,10,1.850381,False,False,True,0.00014279005567618378,1.8504695005671707,False
20,False,True,512,DLMT,0.23633582136865433,256,256,1,1,2,20,4,32,10,0.2466374,True,False,True,0.01662094417414366,0.2569389786313457,False
21,True,True,2048,DLMT,0.11299472726465803,4,64,16,7,16,1,4,4,10,0.1231401,True,True,False,0.016368915861778997,0.13328547273534197,False
22,False,True,2048,DLMT,1.2604433270095359,64,2048,2048,5,1,16,2,64,10,1.263558,True,True,False,0.0050253274520174725,1.266672672990464,False
23,True,True,1024,DLMT,0.12146113117828178,1,128,32,2,1,30,1,32,10,0.13689210000000002,True,True,True,0.02489689012888959,0.15232306882171825,False
24,False,True,16,DLMT,2.7387920553732648,32,8,32,8,1,6,8,1024,10,2.73913,False,False,True,0.0005452522352086713,2.739467944626735,False
25,True,True,128,DLMT,1.0789353567543394,1,4,64,1,7,11,2048,2048,10,1.079623,False,True,False,0.0011094687918098704,1.0803106432456606,False
26,False,True,1024,DLMT,0.37783195831862254,512,4,512,1,26,3,64,256,10,0.380211,True,False,True,0.0038384329615091663,0.3825900416813775,False
27,True,True,512,DLMT,1.4050619060452505,4,1,8,1,2,2,64,2048,10,1.4053660000000001,False,False,True,0.0004906363215254291,1.4056700939547497,False
28,True,True,1,DLMT,1.2362921584301108,32,8,32,1,4,19,1,256,10,1.2366160000000002,False,True,False,0.0005224978468855279,1.2369398415698896,False
29,True,True,1,DLMT,0.1285803051991373,8,2048,1,18,4,1,512,1,10,0.1437902,True,False,False,0.024540201208629084,0.15900009480086272,False
30,True,True,1,DLMT,1.9950648447728137,32,256,512,30,2,1,2,64,10,1.995325,False,False,True,0.00041974396958145574,1.9955851552271864,False
31,True,True,2048,DLMT,2.5796111886646935,512,1,1,27,1,1,1,1,10,2.5798900000000002,False,True,False,0.00044984441754901606,2.580168811335307,False
32,True,True,1,DLMT,1.265530385339582,1,1024,4,1,17,4,4,1,10,1.2665110000000002,False,False,False,0.0015821596000403786,1.2674916146604183,False
33,True,True,32,DLMT,2.6241828417808333,1,4,2048,5,8,1,128,1024,10,2.6257270000000004,True,True,True,0.0024914014128598833,2.6272711582191675,False
34,True,True,2048,DLMT,0.12155273731408464,2,128,1,1,23,5,16,512,10,0.1315635,True,True,False,0.01615173107905156,0.14157426268591536,False
35,True,True,32,DLMT,1.934353932316658,8,32,1024,13,1,7,1,8,10,1.9348210000000001,False,True,True,0.0007535841028047216,1.9352880676833422,False
36,True,True,1024,DLMT,1.8030062687775552,4,4,1024,1,2,23,2048,1,10,1.803217,False,False,False,0.0003400014705850737,1.803427731222445,False
37,True,True,1024,DLMT,0.9990695327462371,2048,128,2048,5,1,9,2048,1,10,0.9996256000000001,False,False,True,0.0008971792685968379,1.0001816672537631,False
38,False,True,512,DLMT,3.5788262995182647,4,16,1024,4,29,1,1,128,10,3.579033,False,True,False,0.00033349812593176957,3.579239700481735,False
39,False,True,1,DLMT,1.4710493424727051,1,1,1,1,1,1,1,1,10,1.471302,False,False,False,0.0004076469060351347,1.471554657527295,True
40,False,True,2048,DLMT,0.11281053720474672,64,256,1,7,15,1,64,1,10,0.1250883,True,False,True,0.019809392065633914,0.13736606279525332,False
41,False,True,256,DLMT,1.533532983136472,2048,64,1,27,1,2,2048,1,10,1.536372,True,False,True,0.004580573763187345,1.5392110168635282,False
42,False,True,1,DLMT,0.27781527776553105,256,1,1,3,1,22,8,1,10,0.290994,True,False,True,0.021263033015071015,0.3041727222344689,False
43,True,True,512,DLMT,0.14348731812721408,16,1,1,26,1,4,1,1,10,0.1460829,True,False,False,0.00418780683532562,0.1486784818727859,False
44,False,True,2048,DLMT,0.38802065372167965,64,4,1,1,30,1,64,1,10,0.3939971,True,False,False,0.009642617263481942,0.3999735462783203,False
45,False,True,64,DLMT,0.27089983851263655,512,4,1,1,11,9,2048,1,10,0.27880479999999996,True,True,False,0.012754154317711541,0.2867097614873634,False
46,True,True,2048,DLMT,0.10019077173658211,8,2048,1,11,1,8,256,1,10,0.110322,True,False,True,0.016346094652852104,0.1204532282634179,False
47,True,True,4,DLMT,0.1883306241468115,32,4,1,4,1,20,8,1,10,0.1893629,True,True,False,0.0016655116601212942,0.1903951758531885,False
48,True,True,4,DLMT,0.09221199359673678,1,2,1,3,1,30,512,1,10,0.10626536000000002,True,False,True,0.02267421594363078,0.12031872640326326,False
49,True,True,512,DLMT,0.14698473484611724,32,256,1,1,1,22,1,1,10,0.1526622,True,True,True,0.009160230169597269,0.15833966515388276,False
50,True,True,2048,DLMT,1.521855248690903,2048,256,1,13,1,8,8,1,10,1.523295,True,True,False,0.002322947481111045,1.5247347513090972,False
51,True,True,1,DLMT,0.19509595220903828,2,16,1,5,21,1,2048,1,10,0.2021556,True,False,True,0.011390294247296689,0.2092152477909617,False
52,True,True,1024,DLMT,0.22410831888756813,256,1,1,17,2,1,2048,1,10,0.23644760000000004,True,True,True,0.019908647971170715,0.24878688111243194,False
53,False,True,2,DLMT,2.7641327249362613,2048,2,1,4,1,1,32,1,10,2.767677,True,True,True,0.005718463167670106,2.7712212750637386,False
54,True,True,128,DLMT,0.0954829769698919,1,1,1,1,29,2,32,1,10,0.10802256000000002,True,True,True,0.020231822419554794,0.12056214303010813,False
55,True,True,1,DLMT,1.042533752059162,2048,128,1,1,6,14,512,1,10,1.0443839999999998,True,True,False,0.0029852577778141896,1.0462342479408375,False
56,True,True,2048,DLMT,1.1693867337612769,2048,2048,1,1,4,28,8,1,10,1.1709859999999999,True,False,True,0.0025803147094879634,1.1725852662387228,False
57,True,True,4,DLMT,0.6565385857720056,512,4,1,8,10,1,1,1,10,0.6658689999999999,True,True,True,0.01505403196489233,0.6751994142279942,False
58,True,True,512,DLMT,1.9378915098868974,2048,8,1,30,3,1,512,1,10,1.9416,True,True,False,0.005983413741335327,1.9453084901131026,False
59,False,True,2048,DLMT,0.14718762938165653,8,8,1,1,16,6,128,1,10,0.1493776,True,True,True,0.0035333787852422503,0.15156757061834347,False
60,False,True,16,DLMT,0.12312103859612014,8,1,1,1,4,1,2048,1,10,0.1311818,True,True,False,0.013005527607905796,0.13924256140387983,False
61,True,True,128,DLMT,1.4721330207439607,2048,2,1,1,24,1,1,1,10,1.4759920000000002,True,False,False,0.0062262184349732115,1.4798509792560397,False
62,False,True,2048,DLMT,0.20769260523059668,1,2,1,2,1,1,1,1,10,0.2181674,True,False,False,0.016900417433897905,0.22864219476940334,False
63,False,True,1,DLMT,0.19795052541494823,1,2048,1,25,1,3,128,1,10,0.20025909999999997,True,True,True,0.0037247387680211922,0.2025676745850517,False
64,True,True,1,DLMT,0.1784888011564551,256,256,1,1,2,30,16,1,10,0.1875356,True,True,False,0.014596436518547942,0.1965823988435449,False
65,False,True,1,DLMT,0.20247659361406384,16,2048,1,3,1,30,1024,1,10,0.2193552,True,True,True,0.027232561582781752,0.23623380638593616,False
66,False,True,2048,DLMT,0.18723197718623535,128,1024,1,30,2,1,1,1,10,0.2128882,True,False,True,0.04139468933522753,0.23854442281376464,False
67,True,True,4,DLMT,0.21028965118467435,8,4,1,23,5,1,64,1,10,0.2126379,True,False,False,0.003788750623886454,0.21498614881532563,False
68,True,True,16,DLMT,0.6640824357158501,512,1,1,5,21,1,128,1,10,0.6698787,True,False,True,0.009351905036408351,0.67567496428415,False
69,False,True,256,DLMT,0.10071688579820061,1,64,1,8,9,1,32,1,10,0.11296829999999998,True,False,False,0.01976688028015549,0.12521971420179936,False
70,True,True,1,DLMT,0.14723131715835877,128,128,1,1,3,2,4,1,10,0.1592746,True,False,True,0.01943107352258232,0.1713178828416412,False
71,False,True,4,DLMT,0.09007695299701336,1,4,1,1,15,6,1024,1,10,0.10508999999999999,True,False,False,0.02422259976360919,0.12010304700298662,False
72,True,True,64,DLMT,0.2017449174487078,1,1,1,29,2,1,1024,1,10,0.2036641,True,True,True,0.00309647940248276,0.20558328255129218,False
73,True,True,512,DLMT,0.07573085838157048,1,1,1,1,20,4,32,1,10,0.08486239000000001,True,False,False,0.014733147480185628,0.09399392161842954,False
74,False,True,1,DLMT,0.093444012564099,1,2048,1,1,16,4,4,1,10,0.10469492999999999,True,False,True,0.01815264216311499,0.11594584743590099,False
75,True,True,64,DLMT,0.12368182753998609,1,64,1,5,1,4,32,1,10,0.13010770000000002,True,False,True,0.01036773792155261,0.13653357246001394,False
76,False,True,1024,DLMT,0.37185794419810236,1,16,1,2,25,1,64,1,10,0.3761183,True,True,False,0.006873814051165483,0.38037865580189767,False
77,False,True,8,DLMT,0.17031364983565161,1,1,1,1,1,30,32,1,10,0.1734464,True,True,False,0.00505449382628963,0.1765791501643484,False
78,True,True,2048,DLMT,0.12613588366119538,1,1024,1,8,1,4,1,1,10,0.1308714,True,True,False,0.0076404554602458085,0.13560691633880462,False
79,True,True,1024,DLMT,0.09673140693854788,1,32,1,3,1,30,1,1,10,0.10673761000000001,True,True,True,0.01614437441398396,0.11674381306145214,False
80,False,True,512,DLMT,0.15145191751990447,1,8,1,5,1,13,8,1,10,0.156665,True,True,True,0.008410978159524615,0.16187808248009553,False
81,False,True,256,DLMT,0.07353539499025988,1,128,1,1,9,12,1,1,10,0.0830171,True,True,False,0.015298130051937722,0.09249880500974011,False
82,False,True,32,DLMT,0.10053649713365542,1,16,1,8,12,1,2048,1,10,0.10738079999999998,True,False,False,0.01104284886068808,0.11422510286634455,False
83,True,True,4,DLMT,0.10257570950890971,1,1,1,1,21,5,2048,1,10,0.10861990000000002,True,True,True,0.009751918256937967,0.11466409049109033,False
84,True,True,1,DLMT,0.16696841022964534,1,16,1,30,1,3,8,1,10,0.17049509999999998,True,False,False,0.005690090411408242,0.17402178977035462,False
85,True,True,128,DLMT,0.12424346299855882,1,16,1,19,1,5,1024,1,10,0.127415,True,True,False,0.005117073929503069,0.13058653700144118,False
86,False,True,1,DLMT,0.15151115296017864,1,2048,1,12,3,1,256,1,10,0.1658133,True,True,False,0.023075607732192017,0.18011544703982135,False
87,True,True,2048,DLMT,0.10687282885341207,1,4,1,1,3,2,1024,1,10,0.11456950000000002,True,True,False,0.012418091054989084,0.12226617114658797,False
88,True,True,2048,DLMT,0.07050530340338498,1,2048,1,1,4,21,32,1,10,0.07804797,True,False,True,0.012169614474916617,0.085590636596615,False
89,False,True,512,DLMT,0.08184625001172043,1,512,1,2,1,7,2048,1,10,0.08628739999999999,True,False,False,0.007165514011569582,0.09072854998827955,False
90,True,True,2048,DLMT,0.09227347173464025,1,1,1,10,10,1,2048,1,10,0.10181047000000001,True,True,True,0.015387342215213779,0.11134746826535978,False
91,True,True,1,DLMT,0.15717375033010134,1,512,1,23,3,1,8,1,10,0.172595,True,True,True,0.024881208893460138,0.18801624966989866,False
92,False,True,4,DLMT,0.19287560874993914,1,2,1,22,2,1,1,1,10,0.19887890000000003,True,False,True,0.009685929923863789,0.2048821912500609,False
93,False,True,1,DLMT,0.1199252187112944,1,1,1,19,1,5,256,1,10,0.12476660000000002,True,False,False,0.007811261846846516,0.12960798128870565,False
94,False,True,2048,DLMT,0.08058667293974571,1,2048,1,1,30,3,8,1,10,0.08635819,True,False,False,0.00931197695921226,0.09212970706025429,False
95,False,True,2048,DLMT,0.14677301072071003,1,256,1,26,1,4,512,1,10,0.1490129,True,True,True,0.0036139193806724547,0.15125278927928998,False
96,True,True,1,DLMT,0.1949698779414076,1,4,1,1,30,1,512,1,10,0.1970385,True,True,True,0.003337590575549977,0.1991071220585924,False
97,False,True,1,DLMT,0.08835313226038098,1,32,1,4,1,23,2048,1,10,0.09725758999999999,True,True,False,0.014366778169405276,0.106162047739619,False
98,True,True,32,DLMT,0.06866226834355382,1,4,1,1,6,10,2048,1,10,0.09147359000000001,True,False,True,0.036804621636975156,0.11428491165644619,False
99,False,True,32,DLMT,0.20252833417092161,1,1,1,30,2,1,256,1,10,0.20842719999999998,True,False,False,0.009517446125931056,0.21432606582907834,False
100,False,True,512,DLMT,0.12701508401949518,1,256,1,22,1,5,2048,1,10,0.1293085,True,True,False,0.003700281320386328,0.1316019159805048,False
101,True,True,1,DLMT,0.09847421616055838,1,256,1,5,1,20,4,1,10,0.11360669999999999,True,False,False,0.02441530352893447,0.1287391838394416,False
102,True,True,2048,DLMT,0.39094434935491273,1,2,1,20,3,1,4,1,10,0.39328280000000004,True,False,True,0.003772941897246759,0.39562125064508735,False
103,False,True,2048,DLMT,0.09981443417188464,1,8,1,3,1,23,256,1,10,0.1090582,True,True,True,0.014914230263744756,0.11830196582811535,False
104,True,True,512,DLMT,0.10270413087307834,1,8,1,1,1,5,1,1,10,0.1080247,True,True,True,0.008584401051325597,0.11334526912692167,False
105,True,True,2048,DLMT,0.07784242118325523,1,2048,1,1,20,3,2048,1,10,0.08801237999999999,True,False,False,0.016408583945776673,0.09818233881674475,False
106,False,True,1,DLMT,0.07946590840728496,1,1,1,1,21,3,4,1,10,0.09122748,True,True,False,0.018976550278214425,0.10298905159271504,False
107,True,True,2,DLMT,0.20407015506981452,1,2,1,2,30,1,2048,1,10,0.2091971,True,True,True,0.008272000682422603,0.21432404493018548,False
108,True,True,512,DLMT,0.09909903430187739,1,2,1,3,1,30,32,1,10,0.10686820999999999,True,True,False,0.012535072553316155,0.1146373856981226,False
109,False,True,16,DLMT,0.099147640184204,1,2,1,3,1,29,1,1,10,0.10702841,True,False,True,0.012715122588984346,0.11490917981579601,False
110,True,True,2048,DLMT,0.0828998610067123,1,512,1,3,30,1,256,1,10,0.09380519000000001,True,False,False,0.017595057115477063,0.10471051899328772,False
111,False,True,1,DLMT,0.08103335341289665,1,64,1,1,13,6,32,1,10,0.0850256,True,False,True,0.006441236826728234,0.08901784658710336,False
112,False,True,32,DLMT,0.1972944785248723,1,8,1,1,1,2,64,1,10,0.2153762,True,False,False,0.029173711521847893,0.23345792147512767,False
113,False,True,128,DLMT,0.075047449612413,1,1,1,1,4,12,1,1,10,0.07989094000000001,True,False,True,0.007814664744210083,0.08473443038758702,False
114,False,True,512,DLMT,0.18373693804326194,1,4,1,4,29,1,1,1,10,0.1985161,True,False,False,0.02384524106588147,0.21329526195673806,False
115,True,True,2048,DLMT,0.18737174870722348,1,4,1,9,1,2,2048,1,10,0.19020800000000002,True,False,False,0.004576111690070511,0.19304425129277655,False
116,False,True,512,DLMT,0.16523604560554153,1,32,1,30,1,3,1,1,10,0.16902699999999998,True,True,False,0.006116464632449046,0.17281795439445843,False
117,True,True,128,DLMT,0.10489519991920794,1,16,1,1,23,5,128,1,10,0.11563319999999999,True,True,True,0.01732508252101559,0.12637120008079206,False
118,False,True,8,DLMT,0.17611470704806081,1,8,1,16,5,1,1,1,10,0.1794189,True,True,False,0.005331105897466302,0.18272309295193917,False
119,True,True,512,DLMT,0.07607805794054258,1,8,1,1,7,17,8,1,10,0.08286926000000001,True,True,False,0.010957174074477414,0.08966046205945745,False
120,False,True,2048,DLMT,0.10892047598573419,1,2048,1,7,1,7,4,1,10,0.12247569999999999,True,True,True,0.021870494772866934,0.1360309240142658,False
121,True,True,512,DLMT,0.08256636162999594,1,512,1,5,12,1,2048,1,10,0.08799119000000001,True,True,True,0.008752616731749424,0.09341601837000409,False
122,True,True,1,DLMT,0.18672889377042035,1,2048,1,20,3,1,256,1,10,0.1909169,True,False,True,0.0067570826019814215,0.19510490622957966,False
123,True,True,64,DLMT,0.1455401901638406,1,4,1,11,1,11,16,1,10,0.15043180000000003,True,False,True,0.007892302424514658,0.15532340983615947,False
124,False,True,2,DLMT,0.09200130908931269,1,1,1,9,1,11,256,1,10,0.09480945,True,True,False,0.004530757370296937,0.09761759091068732,False
125,False,True,256,DLMT,0.1672139218312729,1,32,1,1,2,30,16,1,10,0.1746094,True,False,False,0.01193213527580039,0.1820048781687271,False
