id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,128,0.16791641177797675,1,False,64,512,DLMT,False,True,False,True,True,27,1,32,35,0.1679461596505947,4.489643411138881e-05,0.16793128571428573,1,3,True,3,1
2,1,512,512,0.19813459650366366,1,False,32,512,DLMT,False,False,True,False,True,3,1,32,35,0.1981580320677649,3.536969762670048e-05,0.19814631428571428,25,1,True,30,1
3,2048,1,2048,0.24896662623454877,1,False,256,512,DLMT,True,True,True,False,False,18,1,512,35,0.24919680233687982,0.0003473890837522164,0.2490817142857143,1,5,True,11,32
4,64,1024,64,0.24441897587402203,1,False,16,1,DLMT,False,True,True,True,True,25,1,1,35,0.24460662412597797,0.00028320470133305186,0.2445128,1,29,True,27,32
5,128,2048,64,0.1749054886461234,1,False,1,1,DLMT,True,True,False,False,False,14,8,16,35,0.17499645421101948,0.00013728811949728818,0.17495097142857144,1,30,True,1,1
6,1024,256,1,0.12217389932708636,1,False,1,64,DLMT,True,False,False,False,False,14,1,512,35,0.12219427210148504,3.0747238137127675e-05,0.1221840857142857,1,30,True,27,8
7,64,1,1,inf,1,False,32,1,DLMT,False,False,False,False,False,26,1,1,1,inf,inf,inf,27,1,False,5,32
8,1,2048,2048,inf,32,False,1,1,DLMT,True,False,True,False,False,21,1,32,1,inf,inf,inf,27,27,False,1,1
9,64,64,1024,0.12381746588855448,1,False,1,1,DLMT,True,True,True,False,True,14,1,512,35,0.1239841912543027,0.00025162721698284405,0.12390082857142859,5,12,True,1,1
10,2048,1,1024,0.21282166768750443,32,False,256,16,DLMT,False,False,False,True,False,30,1,16,35,0.21285353231249554,4.809110401846034e-05,0.2128376,1,14,True,13,1
11,2048,128,2048,inf,1,False,64,256,DLMT,True,False,False,True,True,6,32,128,1,inf,inf,inf,1,27,False,2,1
12,1,64,512,inf,32,False,16,512,DLMT,True,False,True,False,True,27,1,512,1,inf,inf,inf,12,29,False,1,1
13,128,512,64,0.18130172212508297,1,False,512,16,DLMT,True,False,False,True,True,3,1,32,35,0.181487477874917,0.0002803484770271254,0.1813946,1,12,True,30,32
14,2048,1,1024,0.24954311919019515,1,False,256,32,DLMT,False,True,False,False,True,21,32,512,35,0.2495841950955193,6.199306083616755e-05,0.24956365714285722,27,1,True,20,1
15,128,1,2048,0.11119497807279345,1,False,512,16,DLMT,False,True,True,True,False,9,8,256,35,0.11123410764149226,5.905558778794466e-05,0.11121454285714286,1,30,True,21,8
16,2048,2048,1024,inf,1,False,16,32,DLMT,True,True,True,True,False,29,32,512,1,inf,inf,inf,28,1,False,29,1
17,1,1024,1,inf,32,False,512,512,DLMT,True,True,True,True,True,2,1,512,1,inf,inf,inf,29,26,False,1,1
18,2048,1,2048,0.09723340811197932,1,False,512,64,DLMT,True,False,True,True,False,27,8,16,35,0.09725866617373498,3.8120268967079946e-05,0.09724603714285715,29,7,True,1,8
19,1024,1,2048,0.3722401583669424,1,False,16,16,DLMT,True,True,False,False,True,6,1,32,35,0.3727457273473434,0.000763020761479647,0.3724929428571429,29,1,True,30,1
20,2048,1024,2048,0.23182450800515797,1,False,1,16,DLMT,False,True,False,True,True,9,1,512,35,0.23216537770912776,0.0005144513828401294,0.23199494285714287,1,8,True,7,32
21,1,1,64,inf,1,False,64,512,DLMT,False,False,True,True,False,4,32,16,1,inf,inf,inf,24,1,False,11,1
22,64,256,1,0.1537033432495012,32,False,1,1,DLMT,True,True,False,True,False,4,1,256,35,0.1537320853219274,4.337844851903322e-05,0.1537177142857143,1,7,True,30,1
23,2048,1024,1,inf,32,False,256,32,DLMT,False,False,True,False,True,6,1,512,1,inf,inf,inf,26,25,False,1,1
24,1,2048,2048,0.17851181312944908,1,False,128,512,DLMT,False,False,False,False,False,18,8,256,35,0.17868892972769373,0.0002673099950794726,0.1786003714285714,22,27,True,1,1
25,2048,2048,1024,0.3051944420533814,32,False,512,64,DLMT,False,True,False,False,False,14,1,1,35,0.30523012937519,5.3860439459549144e-05,0.3052122857142857,2,1,True,8,1
26,512,2048,128,0.20331907705651814,1,False,512,512,DLMT,True,True,False,False,True,29,32,16,35,0.20333463722919615,2.3483906777857173e-05,0.20332685714285714,1,19,True,18,1
27,64,1024,1,0.19183832039560048,1,False,256,1,DLMT,False,False,True,False,False,30,32,512,35,0.1918598510329709,3.249472170638817e-05,0.1918490857142857,1,1,True,17,1
28,2048,2048,1,0.17597406634614887,1,False,32,32,DLMT,False,False,True,True,True,2,1,1,35,0.17599473365385115,3.1191757152904156e-05,0.1759844,2,11,True,1,1
29,2048,128,1,0.1307020691977405,1,False,16,256,DLMT,False,True,True,False,False,7,32,1,35,0.13075193080225953,7.525271708431344e-05,0.130727,1,26,True,20,1
