id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
20,2,1,4,8,2.120024494659924,1,16,DLMT,8,False,2048,18,8,1,21,True,False,10,0.07765229282513171,2.1681529999999998,True,True,2.2162815053400755
21,32,1,1,1,0.5175657768787416,128,32,DLMT,8,True,2048,8,2048,6,1,True,False,10,0.0024798893846298764,0.5191028,True,True,0.5206398231212583
22,1,2048,2,32,1.3655853586121436,8,1024,DLMT,512,True,2048,11,2048,1,23,False,False,10,2.039607805436323e-05,1.365598,True,False,1.3656106413878566
23,2,256,16,4,2.7997871564897783,4,1,DLMT,4,False,2048,30,256,1,5,False,False,10,0.004005910633052121,2.80227,True,True,2.804752843510222
24,2,2048,2,32,0.85709944952364,1,1,DLMT,16,True,32,3,2048,30,1,False,False,10,0.0038853981572034677,0.8595076,True,True,0.86191575047636
25,8,1,1,1,0.43274064615373037,1,2048,DLMT,2048,True,512,24,2048,21,1,True,False,10,1.815736765062615e-05,0.43275189999999997,True,False,0.43276315384626957
26,32,512,2,2,1.4473223715979076,512,512,DLMT,8,True,1024,5,8,1,20,False,False,10,0.04274417673789027,1.473815,True,True,1.5003076284020926
27,8,1024,8,4,1.1805625839352734,2048,64,DLMT,32,True,1,1,2048,23,21,True,False,10,2.3259406699228513e-05,1.180577,True,False,1.1805914160647266
28,2,1,2,8,1.078491544019928,8,256,DLMT,128,True,2048,1,256,27,30,False,False,10,2.3323807579387393e-05,1.0785060000000002,True,False,1.0785204559800723
29,16,64,2,4,2.3376643958219816,256,1,DLMT,8,False,256,2,1024,1,21,True,False,10,3.001666203959975e-05,2.337683,True,False,2.3377016041780188
30,2,1,1,32,0.8343297863329923,256,2,DLMT,2048,True,256,4,1,1,29,False,False,10,0.00173769328709068,0.8354068,True,False,0.8364838136670077
31,1,2048,4,8,0.07164710274140554,8,1024,DLMT,1,True,2048,1,4,23,1,True,False,10,0.004887562985670876,0.07467639,True,True,0.07770567725859445
32,8,2048,8,2,2.918287549325088,8,8,DLMT,4,False,1024,18,1,1,29,False,False,10,0.2047119516320432,3.045167,True,True,3.1720464506749124
33,1,512,32,2,1.760269127109641,4,256,DLMT,32,True,1024,2,1,2,1,False,False,10,2.2383029285579366e-05,1.760283,True,False,1.7602968728903592
34,8,512,8,1,0.4498389304201867,1,128,DLMT,32,False,4,14,64,2,1,True,False,10,0.1045148253914726,0.5146167,True,True,0.5793944695798134
35,1,2048,1,16,1.007901745211795,2048,2,DLMT,8,False,2048,17,64,22,1,False,False,10,0.016789832518521446,1.0183080000000002,True,True,1.0287142547882053
36,1,2048,16,2,0.6966152897300213,8,16,DLMT,512,True,128,1,512,3,1,True,False,10,2.9381116384509017e-05,0.6966335,True,False,0.6966517102699787
37,4,1,4,4,1.4267678594514819,4,2048,DLMT,8,False,1,19,256,10,1,False,False,10,0.004387160927068933,1.429487,True,True,1.432206140548518
38,1,1,32,1,0.39139751715248305,128,128,DLMT,16,False,128,1,16,9,11,True,False,10,0.174761134249123,0.49971360000000004,True,True,0.608029682847517
39,2,1024,1,8,inf,256,1,DLMT,1,True,512,1,4,10,29,False,False,1,inf,inf,False,True,inf
40,16,1,2,1,0.9724106917332727,32,2,DLMT,128,True,1,13,256,1,9,True,False,10,0.0030392438928128138,0.9742944,True,True,0.9761781082667274
41,32,8,1,2,1.2647231525757516,1,2,DLMT,512,True,64,1,2048,23,3,False,False,10,0.006329265676206071,1.268646,True,True,1.2725688474242483
42,4,256,8,8,1.0905273845141328,2,4,DLMT,2048,True,128,9,2048,9,1,True,False,10,9.134549797337476e-05,1.090584,True,False,1.0906406154858672
43,32,32,1,1,2.030865342619687,2,1,DLMT,256,True,128,1,1,14,23,False,False,10,3.494281041927687e-05,2.030887,True,False,2.0309086573803126
44,16,32,2,1,inf,1,16,DLMT,4,True,1024,21,128,1,28,False,False,1,inf,inf,False,True,inf
45,2,8,8,1,0.5153852066998758,8,1,DLMT,32,True,256,16,256,1,6,True,False,10,0.004409834151076435,0.5181184,True,True,0.5208515933001242
46,4,1024,2,8,1.8232824036488744,128,256,DLMT,32,False,512,27,1,2,1,True,False,10,0.2224035191740454,1.961127,True,True,2.0989715963511255
47,8,128,1,1,2.9674982880719942,2,8,DLMT,128,False,256,1,2048,1,13,True,False,10,6.891298861602386e-05,2.9675409999999998,True,False,2.9675837119280053
48,2,128,2,1,2.9152613953275193,32,2,DLMT,2048,False,1,1,1,30,1,True,False,10,0.010063979779391477,2.921499,True,True,2.9277366046724804
49,1,1,1,1,2.8969175884036753,1,1,DLMT,1,False,1,1,1,1,1,False,True,10,4.100000000002056e-05,2.896943,True,False,2.8969684115963243
50,1,1,4,2,0.6571526717224534,16,512,DLMT,2,True,1,1,1024,11,30,True,False,10,0.005990735782022108,0.6608656999999999,True,True,0.6645787282775464
51,1,1,4,8,0.5425716853461268,256,512,DLMT,16,True,1,1,16,25,16,False,False,10,3.939149654430473e-05,0.5425960999999999,True,False,0.5426205146538731
52,1,1,4,2,0.6122409754260428,1,512,DLMT,256,True,1,1,256,5,9,True,False,10,1.9884918908568e-05,0.6122533000000001,True,False,0.6122656245739574
53,1,1,4,16,0.5303807040678691,512,512,DLMT,1,True,1,1,512,27,23,True,False,10,2.3226924032247163e-05,0.5303951,True,False,0.5304094959321309
54,1,1,4,4,1.1205515509459478,16,512,DLMT,128,True,1,1,256,1,9,False,False,10,0.0030162375569573506,1.1224210000000003,True,True,1.1242904490540528
55,1,1,4,2,1.0851509406574351,1,512,DLMT,1,True,1,1,2,1,30,True,False,10,2.913760456864597e-05,1.085169,True,False,1.085187059342565
56,1,1,4,2,1.0766362246561187,512,512,DLMT,2048,True,1,1,1,1,20,True,False,10,0.0031055030188360385,1.078561,True,True,1.0804857753438815
57,1,1,4,2,0.6411212470743217,512,512,DLMT,8,True,1,1,2048,13,9,False,False,10,2.7513814711901196e-05,0.6411382999999999,True,False,0.6411553529256782
58,1,1,4,1,0.5828662931069356,1,512,DLMT,4,True,1,1,128,23,14,True,False,10,1.567725871051505,1.554535,True,True,2.5262037068930643
59,1,1,4,16,inf,1024,512,DLMT,128,True,1,1,1,11,10,True,False,1,inf,inf,False,True,inf
60,1,1,4,16,0.4956505818382538,2048,512,DLMT,32,True,1,1,256,4,1,False,False,10,0.0038603377520626367,0.49804319999999996,True,True,0.5004358181617461
61,1,1,4,4,0.5896526238092502,1,512,DLMT,2048,True,1,1,1,30,3,False,False,10,2.222701059521161e-05,0.5896664000000001,True,False,0.5896801761907501
62,1,1,4,2,0.13039656942102387,4,512,DLMT,1,True,1,1,32,15,21,False,False,10,0.04281952774015613,0.15693590000000002,True,True,0.18347523057897616
63,1,1,4,1,0.7612087209428415,32,512,DLMT,2048,True,1,1,2048,15,11,True,False,10,0.0033141263645190106,0.7632628,True,True,0.7653168790571585
64,1,1,4,2,0.7173853414008218,64,512,DLMT,1024,True,1,1,1,26,30,False,False,10,0.005019657204431386,0.7204965000000001,True,True,0.7236076585991784
65,1,1,4,2,0.6696843591460676,32,512,DLMT,32,True,1,1,2048,20,1,True,False,10,0.010392695194702853,0.6761256999999999,True,True,0.6825670408539323
66,1,1,4,1,0.07046998019882428,512,512,DLMT,1,True,1,1,8,7,2,True,False,10,0.006304358049865188,0.07437738999999999,True,True,0.0782847998011757
67,1,1,4,2,0.864747240235204,2048,512,DLMT,4,True,1,1,8,30,14,True,False,10,0.03503522718479216,0.8864618999999999,True,True,0.9081765597647958
68,1,1,4,8,0.5423569318463788,2048,512,DLMT,1,True,1,1,2048,25,6,False,False,10,2.3182105167571923e-05,0.5423713,True,False,0.5423856681536212
69,1,1,4,1,1.0796150795226176,16,512,DLMT,1,True,1,1,1,1,9,False,False,10,4.18210473326705e-05,1.079641,True,False,1.0796669204773826
70,1,1,4,1,0.7708473463785742,2048,512,DLMT,4,True,1,1,256,17,29,False,False,10,8.769612306140885e-05,0.7709017,True,False,0.7709560536214258
71,1,1,4,16,0.6639243332458059,1,512,DLMT,2,True,1,1,2048,7,23,False,False,10,0.0030593448726810774,0.6658205,True,True,0.6677166667541942
72,1,1,4,8,0.8105831242071401,256,512,DLMT,2,True,1,1,512,30,8,False,False,10,0.0033197681259389245,0.8126407,True,True,0.8146982757928599
73,1,1,4,8,0.8357313842422373,2,512,DLMT,8,True,1,1,1,9,27,True,False,10,0.03885545140337453,0.8598138000000001,True,True,0.8838962157577629
74,1,1,4,1,0.811496759615196,64,512,DLMT,256,True,1,1,2048,30,22,True,False,10,4.508003992899085e-05,0.8115247,True,False,0.811552640384804
75,1,1,4,16,0.7554163775268785,16,512,DLMT,2,True,1,1,16,14,5,True,False,10,5.085951238460283e-05,0.7554479,True,False,0.7554794224731214
76,1,1,4,8,0.5227026193671491,8,512,DLMT,1,True,1,1,16,12,1,False,False,10,2.2072833982064934e-05,0.5227163000000001,True,False,0.5227299806328511
77,1,1,4,2,0.6663696446544429,128,512,DLMT,4,True,1,1,2048,17,22,False,False,10,0.00328133534403298,0.6684034,True,True,0.670437155345557
78,1,1,4,1,0.053605418784656876,64,512,DLMT,1,True,1,1,1,8,30,False,False,10,0.009685155418272855,0.05960823,True,True,0.06561104121534313
79,1,1,4,8,1.0811430809711107,16,512,DLMT,2,True,1,1,512,1,14,False,False,10,0.004961186954751844,1.0842180000000001,True,True,1.0872929190288896
80,1,1,4,2,0.6931199628161612,16,512,DLMT,1,True,1,1,4,22,12,True,False,10,1.79691402131295e-05,0.6931311,True,False,0.6931422371838388
81,1,1,4,1,1.088738463484451,2048,512,DLMT,64,True,1,1,2048,1,18,True,False,10,1.7000000000029084e-05,1.0887490000000002,True,False,1.0887595365155494
82,1,1,4,2,1.4615361255016255,2048,512,DLMT,16,True,1,1,64,29,5,True,False,10,2.5612496949763944e-05,1.461552,True,False,1.4615678744983744
83,1,1,4,8,0.7963494017698458,1,512,DLMT,4,True,1,1,2048,22,30,True,False,10,0.00017650711033835177,0.7964587999999999,True,False,0.796568198230154
84,1,1,4,16,0.5182123246529521,1024,512,DLMT,2048,True,1,1,1,14,23,True,False,10,0.004562436288870233,0.5210400999999999,True,True,0.5238678753470477
85,1,1,4,8,0.5349679081283192,2048,512,DLMT,128,True,1,1,2048,22,17,False,False,10,0.0027538005029413277,0.5366747000000001,True,True,0.5383814918716809
86,1,1,4,2,0.6168211473422285,1,512,DLMT,128,True,1,1,2048,2,6,False,False,10,0.0028353771265918104,0.6185785,True,True,0.6203358526577716
87,1,1,4,2,0.7167514786637335,4,512,DLMT,256,True,1,1,256,29,28,True,False,10,4.50493063209798e-05,0.7167794,True,False,0.7168073213362665
88,1,1,4,8,0.6062180865433091,8,512,DLMT,8,True,1,1,16,9,1,True,False,10,0.11401803785669176,0.6768859,True,True,0.747553713456691
89,1,1,4,4,1.1319663576089165,512,512,DLMT,512,True,1,1,1,1,1,False,False,10,2.6851443164166762e-05,1.131983,True,False,1.1319996423910834
90,1,1,4,16,0.5175355861453961,1,512,DLMT,16,True,1,1,512,22,7,False,False,10,4.3262454854078176e-05,0.5175624,True,False,0.5175892138546039
91,1,1,4,4,0.5311399212692378,1,512,DLMT,1,True,1,1,1,4,23,True,False,10,4.3689815746929425e-05,0.5311670000000001,True,False,0.5311940787307623
92,1,1,4,8,0.5359695003773173,128,512,DLMT,1,True,1,1,128,30,16,False,False,10,1.5488382743212573e-05,0.5359790999999999,True,False,0.5359886996226826
93,1,1,4,1,0.07902883073615531,1,512,DLMT,8,True,1,1,8,26,22,False,False,10,0.009469161509769489,0.08489777,True,True,0.09076670926384468
94,1,1,4,1,0.07322482428298091,256,512,DLMT,8,True,1,1,1,8,9,True,False,10,0.011523980259185624,0.08036733,True,True,0.08750983571701909
95,1,1,4,16,0.5426532631515288,32,512,DLMT,1,True,1,1,2048,29,1,True,False,10,0.0019302136772906921,0.5438495999999999,True,True,0.545045936848471
96,1,1,4,1,0.765975916046252,256,512,DLMT,32,True,1,1,512,18,1,True,False,10,0.00039978370402005576,0.7662237,True,False,0.7664714839537479
97,1,1,4,8,0.0993807726462988,512,512,DLMT,2,True,1,1,16,27,30,True,False,10,0.012254579268665244,0.10697609999999999,True,True,0.11457142735370118
98,1,1,4,16,1.0894556507863287,256,512,DLMT,256,True,1,1,512,1,26,True,False,10,0.007364288152971748,1.09402,True,True,1.0985843492136713
99,1,1,4,1,0.762853801684519,8,512,DLMT,2048,True,1,1,2048,11,10,False,False,10,0.00017053753252582594,0.7629595,True,False,0.763065198315481
100,1,1,4,16,0.7463991230849572,2048,512,DLMT,4,True,1,1,16,10,22,False,False,10,3.3199548189693256e-05,0.7464196999999999,True,False,0.7464402769150427
101,1,1,4,16,0.5556975151409315,64,512,DLMT,16,True,1,1,1,30,22,False,False,10,3.063086678499181e-05,0.5557165,True,False,0.5557354848590684
102,1,1,4,1,0.07824356528888998,1,512,DLMT,1,True,1,1,8,14,6,False,False,10,0.004616679001880031,0.08110496,True,True,0.08396635471111003
103,1,1,4,16,0.5182262999241679,1,512,DLMT,32,True,1,1,32,23,9,True,False,10,0.005175582101561131,0.5214340999999999,True,False,0.5246419000758319
104,1,1,4,2,0.7059761010746518,256,512,DLMT,2,True,1,1,2048,30,23,True,False,10,2.032756748852658e-05,0.7059887,True,False,0.7060012989253482
105,1,1,4,4,0.8164322075834263,512,512,DLMT,4,True,1,1,1,6,28,True,False,10,0.122062276193589,0.8920858,True,True,0.9677393924165738
106,1,1,4,8,0.512042053756858,16,512,DLMT,1,True,1,1,1,20,13,False,False,10,1.2175385004183326e-05,0.5120496,True,False,0.512057146243142
107,1,1,4,8,0.5424232864669675,128,512,DLMT,2048,True,1,1,2048,28,30,False,False,10,2.3255321971544935e-05,0.5424377,True,False,0.5424521135330326
108,1,1,4,16,0.5140780888096637,128,512,DLMT,1,True,1,1,2048,14,2,False,False,10,3.825650271521256e-05,0.5141017999999999,True,False,0.5141255111903362
109,1,1,4,1,0.7910963215447008,2048,512,DLMT,8,True,1,1,2048,22,29,True,False,10,0.07018300597466595,0.8345954000000001,True,False,0.8780944784552994
110,1,1,4,1,0.8024199744732665,2048,512,DLMT,1,True,1,1,512,30,2,True,False,10,3.666619696669706e-05,0.8024427,True,False,0.8024654255267334
111,1,1,4,1,1.0892178310260714,4,512,DLMT,1,True,1,1,8,1,1,True,False,10,5.028916384273615e-05,1.089249,True,False,1.0892801689739284
112,1,1,4,1,0.8082508787581859,1,512,DLMT,2,True,1,1,2048,28,15,False,False,10,0.0034474642913306856,0.8103876,True,True,0.8125243212418141
113,1,1,4,16,0.1859799996075751,2048,512,DLMT,1,True,1,1,64,27,30,False,False,10,0.02604393315707134,0.2021219,True,True,0.21826380039242488
114,1,1,4,2,0.6052149992527573,2,512,DLMT,128,True,1,1,1024,6,30,False,False,10,2.2912005586596002e-05,0.6052292,True,False,0.6052434007472427
115,1,1,4,16,0.520653774252875,4,512,DLMT,1024,True,1,1,1,23,24,False,False,10,2.5856527222328757e-05,0.5206698,True,False,0.520685825747125
116,1,1,4,1,inf,64,512,DLMT,8,True,1,1,32,13,24,False,False,1,inf,inf,False,True,inf
117,1,1,4,1,0.765636403622483,1,512,DLMT,1024,True,1,1,1,12,1,False,False,10,4.952665948759695e-05,0.7656671,True,False,0.7656977963775171
118,1,1,4,2,0.06489591251453716,256,512,DLMT,1,True,1,1,8,19,4,True,False,10,0.005519175384067806,0.06831667000000001,True,True,0.07173742748546286
119,1,1,4,8,3.7336897601903125,2048,512,DLMT,8,True,1,1,16,29,18,False,False,10,4.556314299962705e-05,3.7337179999999996,True,False,3.733746239809687
120,1,1,4,2,0.586757343226318,2048,512,DLMT,1024,True,1,1,2048,3,18,True,False,10,0.014656549827295648,0.5958414000000001,True,True,0.6049254567736821
121,1,1,4,2,0.6755883566534696,4,512,DLMT,8,True,1,1,512,23,1,False,False,10,0.002583181960296245,0.6771893999999999,True,True,0.6787904433465303
122,1,1,4,2,0.6469467456422164,16,512,DLMT,2048,True,1,1,1,8,9,True,False,10,4.800677035585634e-05,0.6469765,True,False,0.6470062543577835
123,1,1,4,8,0.5218789056667542,32,512,DLMT,512,True,1,1,512,8,20,True,False,10,0.0027834917082686017,0.5236041,True,True,0.5253292943332458
124,1,1,4,1,1.081991851822941,1024,512,DLMT,128,True,1,1,512,1,9,False,False,10,6.47765389627963e-05,1.082032,True,False,1.0820721481770592
125,1,1,4,1,0.28769180236493697,32,512,DLMT,64,True,1,1,1,30,1,False,False,10,0.012402322113620506,0.2953787,True,True,0.303065597635063
126,1,1,4,4,0.5838440092214133,16,512,DLMT,256,True,1,1,2048,20,10,True,False,10,0.004747038335636227,0.5867861999999999,True,True,0.5897283907785865
127,1,1,4,16,0.6249944987284636,2,512,DLMT,8,True,1,1,1024,3,5,False,False,10,0.003396447473464003,0.6270996,True,True,0.6292047012715364
128,1,1,4,2,0.6940805495720139,256,512,DLMT,256,True,1,1,512,21,29,True,False,10,0.0031599969762643875,0.6960391,True,True,0.6979976504279861
