id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
12,32,64,False,4,1,4,4,128,1,0.6413414342906415,2048,32,DLMT,True,True,3,True,1,True,11,1,4,16,10,4,32,8,0.6494580000000001,22,True,0.01309556431773752,True,0.6575745657093587
13,32,256,False,8,8,1,16,8,1,inf,2,256,DLMT,False,False,23,False,2048,False,1,2,1,32,1,1024,1,8,inf,1,False,inf,False,inf
14,4,64,False,16,4,128,8,2048,30,0.8074107478441512,2048,16,DLMT,True,True,1,True,2048,True,1,15,128,4,10,256,1,1,0.8144308,1,True,0.011326409199741991,True,0.8214508521558488
15,4,2048,False,1,32,1,64,16,12,0.5605833790403995,16,2048,DLMT,False,False,8,True,2048,False,28,1,128,1,10,256,8,16,0.5626515999999999,1,True,0.0033369434277494216,True,0.5647198209596004
16,1,1024,False,1,16,512,1,1024,7,1.3646164738577076,512,4,DLMT,False,True,1,False,1024,False,2,1,256,4,10,2048,32,32,1.364676,5,False,9.60416576283381e-05,True,1.3647355261422924
17,8,16,False,1,2048,16,16,1,11,0.7076739488976566,1,4,DLMT,True,False,10,True,256,False,6,1,1,1,10,64,32,4,0.7228338,1,True,0.024459458873000453,True,0.7379936511023434
18,4,512,False,32,1,64,4,2048,17,2.1383474169045877,1,2,DLMT,False,False,1,True,128,True,1,21,2,8,10,2048,1,1,2.150599,3,False,0.019767152779295288,True,2.1628505830954126
19,4,1,False,32,2,1,32,256,2,1.0939889493577235,64,128,DLMT,False,True,30,False,2048,True,26,1,2,8,10,32,4,1,1.095867,1,False,0.0030301156743596873,True,1.0977450506422763
20,4,2048,False,1,128,4,2,4,1,0.47788042533974456,8,256,DLMT,True,True,7,True,256,False,1,25,512,2,10,2,8,1,0.5027761,14,True,0.04016759309555404,True,0.5276717746602554
21,1,16,False,1,2,512,4,2048,2,1.3296717284231565,4,2,DLMT,False,True,1,True,4,False,24,1,256,4,10,64,8,8,1.347314,21,True,0.028464686964728748,True,1.3649562715768433
22,8,1024,False,32,16,2048,2,1,12,inf,1,8,DLMT,True,False,1,False,4,False,1,9,32,8,1,32,32,32,inf,8,False,inf,False,inf
23,32,32,False,2,32,1,32,2048,1,0.6728389449523747,32,32,DLMT,True,False,3,True,2048,False,13,1,2048,8,10,256,4,1,0.6739962,4,True,0.0018671576687575087,True,0.6751534550476254
24,32,1024,False,1,8,32,1,32,1,inf,1,512,DLMT,True,False,2,True,64,False,1,18,1,16,1,128,32,4,inf,30,False,inf,False,inf
25,1,1,False,1,16,2,1,4,24,0.8728878954329115,4,2048,DLMT,True,False,1,False,32,True,1,30,1024,4,10,1024,32,4,0.8808348,4,False,0.012821826818359399,True,0.8887817045670886
26,32,2048,False,2,8,2048,2,2048,1,0.8677588549645767,128,2048,DLMT,True,True,6,False,256,True,17,1,1,2,10,1,1,4,0.8711791999999999,7,False,0.005518509922071356,True,0.8745995450354231
27,32,256,False,16,512,8,4,2048,2,1.361046641040606,1024,256,DLMT,True,False,1,False,1024,True,25,1,512,8,10,32,4,1,1.363803,30,False,0.004447210473993767,True,1.3665593589593943
28,2,256,False,8,4,2,32,512,30,1.1168328593184564,128,4,DLMT,False,True,3,False,1,False,5,1,8,32,10,32,8,2,1.134594,1,True,0.028656474730852716,True,1.1523551406815438
29,2,2048,False,2,2,256,1,1,1,3.006318405689095,4,2048,DLMT,False,False,30,False,2048,True,11,1,16,32,10,2048,2,2,3.007965,3,False,0.0026566755541465766,True,3.009611594310905
30,16,1,False,2,1,4,1,256,1,1.021514342007395,8,512,DLMT,False,False,17,False,16,False,1,18,1,32,10,256,2,1,1.023391,7,True,0.003027868722385459,True,1.0252676579926048
31,1,256,False,2,2,2,1,1,3,1.9850902003259263,1024,1,DLMT,False,False,15,True,2048,True,1,30,64,1,10,2048,4,16,1.9869449999999997,1,False,0.0029926017108863725,True,1.9887997996740732
32,32,2048,False,2,2048,1,2,8,3,0.23800902921303616,1,1,DLMT,True,False,1,True,2,True,11,1,1,4,10,128,32,1,0.243786,15,True,0.009320776201583213,True,0.24956297078696385
33,8,512,False,32,16,128,1,1024,20,0.44237268882379743,256,128,DLMT,False,True,6,False,1,True,28,1,1024,2,10,256,32,4,0.4442678,1,True,0.003057641764497601,True,0.44616291117620255
34,4,1,False,1,1,128,16,256,1,0.565251803702074,512,256,DLMT,True,False,9,False,1,True,1,30,128,4,10,32,1,4,0.5740179999999999,12,True,0.01414370209669307,True,0.5827841962979259
35,8,4,False,4,128,1,16,1024,8,1.1707908533867533,8,4,DLMT,True,False,7,True,1,False,1,24,512,16,10,1,1,32,1.170925,1,False,0.00021643705782512242,True,1.1710591466132467
36,32,512,False,32,1,4,2,1,1,0.6604717584518816,4,512,DLMT,True,True,16,True,8,False,1,21,16,32,10,1,8,32,0.6751348,6,True,0.023657888146662635,True,0.6897978415481185
37,2,64,False,16,256,1,1,512,1,0.9651285790173382,1,2,DLMT,True,False,4,False,512,False,19,1,2048,32,10,1,1,16,0.9744518,23,True,0.015042426119479564,True,0.9837750209826618
38,32,1024,False,32,16,8,256,512,1,1.2661958531483137,16,4,DLMT,True,False,24,True,1024,True,26,1,1024,8,10,512,16,2,1.2683399999999998,3,False,0.003459445042199714,True,1.2704841468516859
39,8,128,False,8,1,1,16,1,2,0.16359610839746944,128,32,DLMT,False,True,1,True,1,True,4,1,2048,4,10,32,2,16,0.18124540000000003,29,True,0.02847601333122317,True,0.19889469160253062
40,32,2,False,1,64,2,2048,2,1,0.934337104952062,8,1,DLMT,True,True,7,False,1,True,30,1,128,4,10,2048,8,16,0.9399099999999999,14,False,0.008991512931648382,True,0.9454828950479378
41,2,1,False,32,1,512,32,2048,1,inf,16,1024,DLMT,True,False,3,True,16,False,10,1,32,2,1,1,8,32,inf,1,False,inf,False,inf
42,32,2048,False,16,256,2,2048,2,5,1.0254849834653064,64,128,DLMT,False,True,1,False,128,True,1,6,1,16,10,1,32,8,1.02722,24,False,0.0027993392077416907,True,1.0289550165346937
43,2,1,False,16,2048,512,1,1024,21,0.4663210537034974,64,1024,DLMT,False,True,1,True,2048,True,18,1,2048,2,10,4,16,32,0.47262319999999997,4,True,0.010168113598893351,True,0.4789253462965025
44,16,1,False,8,8,512,1,1,3,1.6748822158909702,8,1024,DLMT,False,True,1,False,1024,True,18,1,128,2,10,2,8,2,1.6776170000000001,19,False,0.004412400820415112,True,1.68035178410903
45,8,1024,False,4,64,2,2048,8,3,0.9688995443436825,8,16,DLMT,False,True,18,True,64,False,17,1,256,32,10,1,32,1,0.9717323999999999,1,True,0.004570633045870123,True,0.9745652556563174
46,32,16,False,1,16,1024,4,2048,12,0.79702748314021,128,4,DLMT,True,False,1,False,128,True,1,2,1024,16,10,2048,8,4,0.8020172999999999,7,True,0.008050753232462165,True,0.8070071168597899
47,8,1024,False,2,2,4,2048,4,1,2.9263499217846336,128,1024,DLMT,True,False,21,False,1024,True,1,24,1,8,10,2048,16,2,2.958992,4,True,0.05266592423949287,True,2.991634078215366
48,32,2048,False,32,8,64,8,512,1,0.7742217440657814,1,2048,DLMT,False,True,1,False,64,True,1,29,512,1,10,256,4,32,0.7773957,19,True,0.005120976724219697,True,0.7805696559342187
49,4,1024,False,32,512,1,1,32,30,0.774628521438945,2,32,DLMT,True,True,1,False,64,True,1,27,512,1,10,16,1,1,0.7847375000000001,2,False,0.016310196168348192,True,0.7948464785610552
50,4,4,False,16,2,32,64,64,24,inf,4,1,DLMT,True,True,1,True,32,False,10,1,2,4,1,2048,32,8,inf,3,True,inf,False,inf
51,1,4,False,4,1,1024,1,1024,21,0.3012783286577578,2,4,DLMT,False,True,1,True,64,True,1,7,8,8,10,128,16,32,0.3111367,4,True,0.015905857305093606,True,0.3209950713422422
52,8,1024,False,1,256,2,4,256,3,1.0466709828831808,4,1024,DLMT,False,False,1,False,64,True,28,1,1024,4,10,512,16,2,1.0547559999999998,14,True,0.013044662663327095,True,1.0628410171168188
53,1,2048,False,2,2,64,4,512,17,0.7119831014014638,64,4,DLMT,True,True,1,True,1024,True,21,1,16,32,10,4,32,32,0.7204621,4,True,0.013680326812251228,True,0.7289410985985362
54,4,32,False,2,64,1,512,4,7,0.9491608290513448,1,8,DLMT,True,True,1,False,8,True,26,1,128,32,10,1024,1,16,0.9575745,2,True,0.01357492478984692,True,0.9659881709486552
55,32,256,False,1,4,16,32,16,1,1.433317712110546,8,256,DLMT,False,False,30,False,256,True,13,1,256,4,10,512,16,16,1.437331,3,False,0.006475185634404656,True,1.4413442878894538
56,1,1024,False,32,64,2048,128,1,27,0.5788777011163714,128,256,DLMT,True,False,1,True,1,True,25,1,1,8,10,2048,2,1,0.5846847000000001,2,True,0.009369224632273479,True,0.5904916988836287
57,8,4,False,2,512,4,4,8,3,1.187096851846265,2048,4,DLMT,False,False,1,True,2048,True,1,21,2048,1,10,2048,2,32,1.189302,30,False,0.003557866776595198,True,1.1915071481537352
58,16,512,False,8,128,256,4,1024,1,0.909409127322045,64,512,DLMT,True,True,30,True,256,False,29,1,2048,1,10,1,2,2,0.9094521999999999,1,False,6.949503579394089e-05,True,0.9094952726779548
59,1,2048,False,16,32,64,1,512,1,0.6588824515419944,2,256,DLMT,True,True,7,True,16,True,14,1,1024,16,10,4,1,1,0.6636105,15,False,0.007628406507915004,True,0.6683385484580056
60,4,32,False,1,1,4,1,16,3,2.4462251707138827,128,16,DLMT,False,False,1,False,1,True,30,1,16,32,10,8,8,2,2.453383,22,False,0.011548703866668338,True,2.4605408292861175
61,1,8,False,8,32,4,1,2048,2,0.714857902962211,256,8,DLMT,False,False,30,True,2048,True,1,14,1024,2,10,64,32,16,0.7309213,1,True,0.02591727297016413,True,0.746984697037789
62,32,256,False,2,2048,128,256,128,22,1.0600344650960873,128,32,DLMT,True,False,5,False,512,True,1,17,1,2,10,1,16,4,1.062014,1,False,0.0031938540981077865,True,1.0639935349039127
63,16,1,False,2,16,4,16,1024,1,1.215961437672184,256,128,DLMT,True,True,5,True,256,False,11,1,2048,32,10,128,1,8,1.2160129999999998,20,False,8.31925477431939e-05,True,1.2160645623278157
64,4,1024,False,8,2,8,4,64,16,2.063243342766559,16,512,DLMT,False,True,1,False,1024,True,23,1,32,1,10,512,8,16,2.082341,4,False,0.03081285947457653,True,2.101438657233441
65,4,128,False,1,16,16,32,512,1,0.6486393423023172,2048,1,DLMT,True,True,1,True,1,True,21,1,1,1,10,256,2,32,0.6540464,4,True,0.00872394487832195,True,0.6594534576976828
66,2,1024,False,2,16,2048,2,1,2,0.7726391840602805,64,1024,DLMT,True,False,1,True,256,True,1,1,32,2,10,16,2,2,0.7794120999999999,13,False,0.010927670579313759,True,0.7861850159397193
67,32,64,False,4,1,8,1024,64,28,1.0424206804122542,1,16,DLMT,True,False,2,True,2048,False,1,17,1024,1,10,1,4,2,1.044381,1,True,0.0031628514034016723,True,1.0463413195877458
68,1,8,False,16,256,1024,32,1024,19,0.8617123798167323,1,1,DLMT,False,True,1,False,1024,False,1,23,2048,8,10,256,4,8,0.8684212,6,True,0.010824256138876233,True,0.8751300201832677
69,2,32,False,8,16,256,2,1,24,0.5421427918814897,2,32,DLMT,False,False,1,True,64,True,1,30,1,32,10,8,4,32,0.547592,2,False,0.0087919519106965,True,0.5530412081185102
70,1,1,False,16,8,1,1,512,2,1.1116358879907928,8,64,DLMT,True,False,8,True,1,False,1,29,64,32,10,2048,16,2,1.11398,1,True,0.003782076149418507,True,1.1163241120092071
71,8,2048,False,1,2048,8,16,32,3,1.0775244710243626,512,4,DLMT,False,True,18,False,512,True,18,1,2048,8,10,512,2,4,1.081807,1,False,0.006909589061586819,True,1.0860895289756374
72,1,1,False,1,2,512,512,2048,1,4.974771794372352,4,64,DLMT,False,False,9,True,512,False,1,17,32,8,10,2048,2,16,4.9812069999999995,4,True,0.010382796395961853,True,4.987642205627647
73,8,2,False,4,2,4,2,2048,1,3.3863215987405395,1,2,DLMT,False,False,21,True,1,False,19,1,32,2,10,8,1,16,3.388358,4,False,0.003285604358409587,True,3.390394401259461
74,32,64,False,2,64,128,16,128,7,0.6447485824025326,1,64,DLMT,False,False,14,False,64,True,1,6,2048,1,10,128,32,1,0.6492845,1,False,0.007318415542315157,True,0.6538204175974675
75,32,128,False,32,32,64,1024,512,9,1.1137337673610321,16,4,DLMT,False,True,9,True,2048,False,1,30,1024,4,10,1024,1,2,1.113782,1,False,7.782030583338251e-05,True,1.113830232638968
76,1,1,False,8,2,1024,256,1,1,1.259752933133848,2048,32,DLMT,False,False,4,False,1,True,30,1,2048,1,10,1,1,1,1.2622509999999998,3,False,0.004030472552939646,True,1.2647490668661516
77,4,8,False,2,4,1,512,32,1,1.4188023303088375,256,4,DLMT,True,True,8,True,512,False,1,29,8,2,10,2048,2,4,1.419043,14,False,0.0003883052922637155,True,1.4192836696911626
78,32,2048,False,8,4,8,1,1,2,1.001719281820309,64,4,DLMT,False,False,1,False,256,False,27,1,8,8,10,1,32,16,1.0307454,2,True,0.04683180191322985,True,1.0597715181796912
79,1,2048,False,4,32,1,8,2,12,0.7523335095097157,2048,512,DLMT,True,False,9,False,1,False,1,11,32,8,10,16,2,2,0.7680773000000001,1,True,0.02540160806346717,True,0.7838210904902845
80,1,1,True,1,1,1,1,1,1,1.4189873231379433,1,1,DLMT,False,False,1,False,1,False,1,1,1,1,10,1,1,1,1.419032,1,False,7.208328516375579e-05,True,1.4190766768620569
81,4,1,False,2,2048,1,4,64,12,0.45259008067993367,16,4,DLMT,False,True,1,True,16,False,1,14,2048,16,10,32,2,1,0.46394150000000006,8,True,0.01831479558307983,True,0.47529291932006645
82,2,8,False,32,2048,8,4,1,12,0.19205427081722865,16,1,DLMT,True,True,1,True,16,True,1,7,2048,1,10,32,16,1,0.21197049999999998,8,True,0.032133573431070504,True,0.2318867291827713
83,16,1,False,32,2048,4,4,1024,12,0.12496387088023879,16,2048,DLMT,True,True,1,True,16,True,20,1,2048,8,10,32,4,32,0.1332824,8,True,0.013421419479324828,True,0.1416009291197612
84,1,128,False,1,2048,16,4,2048,12,0.182515633028214,16,2,DLMT,False,True,1,True,16,True,1,21,2048,4,10,32,2,32,0.20449580000000003,8,True,0.035463606234561094,True,0.22647596697178607
85,4,1,False,16,2048,8,4,1,12,0.6801585112013449,16,2,DLMT,False,True,1,True,16,False,1,3,2048,2,10,32,2,32,0.6915089,8,True,0.018313132902100602,True,0.7028592887986551
86,32,512,False,4,2048,64,4,1,12,0.15854823194342121,16,16,DLMT,True,True,1,True,16,True,1,9,2048,4,10,32,1,4,0.18377539999999998,8,True,0.040702436679393036,True,0.20900256805657874
87,32,1,False,16,2048,2048,4,1,12,0.49826315323997006,16,1,DLMT,True,True,1,True,16,False,30,1,2048,32,10,32,32,8,0.5026231999999998,8,True,0.007034659093374736,True,0.5069832467600296
88,8,8,False,1,2048,128,4,1,12,0.1704958418489347,16,2,DLMT,False,True,1,True,16,True,25,1,2048,2,10,32,1,8,0.18399099999999996,8,True,0.02177358230976244,True,0.1974861581510652
89,2,1024,False,4,2048,2048,4,1,12,0.46774316686187045,16,1,DLMT,True,True,1,True,16,False,18,1,2048,8,10,32,2,4,0.4874186999999999,8,True,0.031745225619138374,True,0.5070942331381294
90,1,1024,False,16,2048,1,4,512,12,0.1540841000878116,16,2,DLMT,False,True,1,True,16,True,1,12,2048,16,10,32,16,16,0.1627488,8,True,0.013979944111476272,True,0.1714134999121884
91,4,64,False,32,2048,1,4,8,12,0.12847141649801247,16,4,DLMT,True,True,1,True,16,True,1,16,2048,2,10,32,32,4,0.1526996,8,True,0.039090638419447696,True,0.1769277835019875
92,16,128,False,32,2048,8,4,1024,12,0.48624040116532363,16,16,DLMT,True,True,1,True,16,False,15,1,2048,32,10,32,16,8,0.5047808,8,True,0.0299137583690181,True,0.5233211988346764
93,16,2048,False,8,2048,4,4,16,12,0.15176286011698406,16,256,DLMT,True,True,1,True,16,True,1,23,2048,8,10,32,1,4,0.1622674,8,True,0.0169484092893699,True,0.17277193988301595
94,4,16,False,32,2048,128,4,256,12,0.7125873052704456,16,2,DLMT,False,True,1,True,16,False,1,1,2048,16,10,32,8,32,0.7162961000000001,8,True,0.005983905220673216,True,0.7200048947295546
95,1,2048,False,4,2048,4,4,8,12,0.1914261344378401,16,8,DLMT,False,True,1,True,16,True,28,1,2048,32,10,32,16,1,0.2067981,8,True,0.024801692109410592,True,0.22217006556215993
96,32,64,False,4,2048,1,4,8,12,0.19324639729270343,16,2,DLMT,True,True,1,True,16,True,5,1,2048,1,10,32,2,16,0.2033537,8,True,0.016307492284529834,True,0.21346100270729657
97,2,2048,False,16,2048,2048,4,1,12,0.1756267483835661,16,64,DLMT,False,True,1,True,16,True,8,1,2048,16,10,32,1,16,0.1866636,8,True,0.01780726053159216,True,0.19770045161643393
98,16,4,False,1,2048,16,4,1024,12,0.18634786098832812,16,4,DLMT,False,True,1,True,16,True,1,6,2048,16,10,32,32,4,0.20594,8,True,0.03161067448188982,True,0.2255321390116719
99,32,1,False,1,2048,16,4,16,12,0.5353188247583822,16,2048,DLMT,True,True,1,True,16,False,1,5,2048,1,10,32,4,4,0.54322,8,True,0.012748045450185678,True,0.5511211752416179
100,4,1,False,8,2048,32,4,32,12,0.12909997314334223,16,1,DLMT,True,True,1,True,16,True,19,1,2048,32,10,32,4,4,0.14880739,8,True,0.031796667978090096,True,0.1685148068566578
101,1,2048,False,4,2048,64,4,256,12,0.681542618358253,16,256,DLMT,False,True,1,True,16,False,1,4,2048,32,10,32,4,1,0.6930009,8,True,0.018487211165830297,True,0.704459181641747
102,1,1,False,8,2048,64,4,1,12,0.13036778857626416,16,8,DLMT,True,True,1,True,16,True,1,24,2048,1,10,32,8,8,0.146345,8,True,0.02577821794461363,True,0.16232221142373585
103,1,1,False,1,2048,256,4,2048,12,0.45730937723264353,16,32,DLMT,True,True,1,True,16,False,6,1,2048,8,10,32,16,1,0.46020000000000005,8,True,0.004663836618064575,True,0.4630906227673566
104,2,1024,False,16,2048,16,4,2048,12,0.8727000667857583,16,8,DLMT,True,True,1,True,16,False,1,30,2048,4,10,32,4,8,0.9075061999999999,8,True,0.056157489815339835,True,0.9423123332142416
105,1,256,False,32,2048,32,4,32,12,0.1405750648233571,16,256,DLMT,False,True,1,True,16,True,26,1,2048,1,10,32,1,16,0.151553,8,True,0.017712202590304798,True,0.16253093517664288
106,2,32,False,8,2048,32,4,2048,12,0.11359552114929246,16,16,DLMT,False,True,1,True,16,True,1,1,2048,32,10,32,32,1,0.12484200000000004,8,True,0.018145480787237357,True,0.13608847885070763
107,32,1,False,4,2048,1024,4,1024,12,0.152460643496589,16,16,DLMT,False,True,1,True,16,True,1,20,2048,16,10,32,16,1,0.1569903,8,True,0.0073083136639035965,True,0.161519956503411
108,8,8,False,32,2048,2048,4,1,12,0.12348904485764252,16,8,DLMT,True,True,1,True,16,True,9,1,2048,1,10,32,4,2,0.14020939999999998,8,True,0.026977233231745612,True,0.15692975514235746
109,16,2048,False,2,2048,256,4,2048,12,0.4442547547138926,16,2048,DLMT,True,True,1,True,16,False,20,1,2048,1,10,32,2,16,0.4541138,8,True,0.015906944670803374,True,0.46397284528610744
110,16,64,False,1,2048,4,4,512,12,0.4572364326955076,16,16,DLMT,False,True,1,True,16,False,1,30,2048,32,10,32,2,1,0.46639100000000006,8,True,0.014770314099571483,True,0.4755455673044925
111,8,1,False,4,2048,16,4,1,12,0.43299876377667307,16,256,DLMT,True,True,1,True,16,False,1,13,2048,16,10,32,32,16,0.44426129999999997,8,True,0.018171388340190196,True,0.4555238362233269
112,2,512,False,1,2048,1,4,1,12,0.14655159400963003,16,256,DLMT,False,True,1,True,16,True,8,1,2048,32,10,32,8,32,0.1580764,8,True,0.01859454398580401,True,0.16960120599036999
113,16,1,False,16,2048,512,4,2048,12,0.09975733805633558,16,256,DLMT,True,True,1,True,16,True,1,7,2048,2,10,32,32,2,0.11045450000000001,8,True,0.017259192775214028,True,0.12115166194366445
114,2,2048,False,8,2048,1,4,256,12,0.4910967372462177,16,2048,DLMT,False,True,1,True,16,False,30,1,2048,4,10,32,1,2,0.5024111,8,True,0.018255007162145964,True,0.5137254627537823
115,8,128,False,2,2048,1,4,512,12,0.1363486610641419,16,2,DLMT,True,True,1,True,16,True,1,1,2048,1,10,32,16,4,0.1494013,8,True,0.021059605604331722,True,0.16245393893585808
116,4,256,False,8,2048,2048,4,2048,12,0.08732380599260683,16,256,DLMT,True,True,1,True,16,True,28,1,2048,2,10,32,8,16,0.10971331,8,True,0.036124045596401574,True,0.13210281400739315
117,32,8,False,8,2048,32,4,512,12,0.6956318115539869,16,1,DLMT,False,True,1,True,16,False,1,22,2048,32,10,32,1,32,0.7049197999999999,8,True,0.014985580654749413,True,0.7142077884460128
118,32,2048,False,32,2048,4,4,8,12,0.5948709838451511,16,128,DLMT,False,True,1,True,16,False,1,21,2048,8,10,32,8,8,0.6171236,8,True,0.03590318572271826,True,0.6393762161548489
119,1,1,False,4,2048,1,4,2048,12,0.7090297865464149,16,1,DLMT,True,True,1,True,16,False,1,1,2048,4,10,32,1,4,0.7232746999999999,8,True,0.022983264968450417,True,0.737519613453585
120,32,2048,False,1,2048,4,4,32,12,0.6157410262471772,16,64,DLMT,True,True,1,True,16,False,28,1,2048,4,10,32,32,32,0.6321867,8,True,0.026534052219930514,True,0.6486323737528228
121,4,2048,False,2,2048,32,4,2048,12,0.4336628075282773,16,128,DLMT,False,True,1,True,16,False,30,1,2048,1,10,32,4,2,0.4440365,8,True,0.016737295284782423,True,0.4544101924717227
122,8,1024,False,32,2048,64,4,128,12,0.1088116191767641,16,1,DLMT,False,True,1,True,16,True,17,1,2048,1,10,32,32,1,0.11541919999999999,8,True,0.010660912848344646,True,0.12202678082323587
123,2,1,False,1,2048,16,4,32,12,0.4970233648627872,16,16,DLMT,True,True,1,True,16,False,1,15,2048,32,10,32,1,32,0.5176948,8,True,0.0333520503711541,True,0.5383662351372128
124,1,32,False,8,2048,2,4,256,12,0.5189488751371709,16,16,DLMT,False,True,1,True,16,False,9,1,2048,2,10,32,2,16,0.5329948,8,True,0.022662209489809234,True,0.5470407248628291
125,1,4,False,2,2048,1024,4,2048,12,0.15308441052217506,16,2,DLMT,False,True,1,True,16,True,1,30,2048,8,10,32,32,32,0.17199959999999997,8,True,0.03051845931628922,True,0.1909147894778249
126,8,64,False,8,2048,4,4,8,12,0.42159362020915475,16,1,DLMT,False,True,1,True,16,False,6,1,2048,8,10,32,16,32,0.42982060000000005,8,True,0.013273710439812979,True,0.43804757979084535
127,16,512,False,16,2048,1,4,2,12,0.4287632757525684,16,128,DLMT,False,True,1,True,16,False,18,1,2048,1,10,32,16,2,0.4446078,8,True,0.025564135595791234,True,0.4604523242474316
128,1,64,False,16,2048,1,4,1,12,0.16376711014673315,16,16,DLMT,True,True,1,True,16,True,27,1,2048,16,10,32,4,32,0.1744659,8,True,0.01726181930417533,True,0.18516468985326687
129,32,1,False,32,2048,128,4,1024,12,0.14261893839259743,16,4,DLMT,True,True,1,True,16,True,28,1,2048,32,10,32,32,1,0.15134509999999998,8,True,0.014079108661062316,True,0.16007126160740254
130,1,1,False,32,2048,128,4,2048,12,0.14766343940842716,16,8,DLMT,True,True,1,True,16,True,28,1,2048,32,10,32,32,1,0.1698516,8,True,0.0357991907567755,True,0.19203976059157282
131,32,1,False,1,2048,128,4,512,12,0.1173133250717946,16,1024,DLMT,True,True,1,True,16,True,28,1,2048,32,10,32,32,32,0.1294176,8,True,0.019529480388376954,True,0.1415218749282054
132,1,1,False,16,2048,128,4,512,12,0.09717020659760639,16,2048,DLMT,True,True,1,True,16,True,28,1,2048,16,10,32,32,4,0.10307300000000001,8,True,0.009523783016532875,True,0.10897579340239363
133,16,1,False,1,2048,128,4,1024,12,0.10401267873557644,16,1,DLMT,True,True,1,True,16,True,28,1,2048,2,10,32,32,2,0.10772119,8,True,0.005983447867651226,True,0.11142970126442354
134,16,1,False,16,2048,128,4,1024,12,0.10947181198390318,16,512,DLMT,False,True,1,True,16,True,28,1,2048,32,10,32,32,4,0.11504910000000002,8,True,0.008998600707332223,True,0.12062638801609685
135,32,1,False,2,2048,128,4,1,12,0.10897256023843316,16,2048,DLMT,False,True,1,True,16,True,28,1,2048,4,10,32,32,8,0.11474029999999999,8,True,0.009305882527197511,True,0.12050803976156682
136,1,1,False,4,2048,128,4,512,12,0.09788399352095944,16,1,DLMT,False,True,1,True,16,True,28,1,2048,1,10,32,32,2,0.10391474,8,True,0.009730227195620871,True,0.10994548647904057
137,4,1,False,4,2048,128,4,512,12,0.10246825609740784,16,1,DLMT,False,True,1,True,16,True,28,1,2048,16,10,32,32,32,0.11982458,8,True,0.028003328516617448,True,0.13718090390259216
138,16,1,False,8,2048,128,4,128,12,0.14514841255023328,16,8,DLMT,False,True,1,True,16,True,28,1,2048,2,10,32,32,32,0.15180470000000001,8,True,0.01073949790306791,True,0.15846098744976675
139,4,1,False,32,2048,128,4,512,12,0.11387739074924039,16,32,DLMT,True,True,1,True,16,True,28,1,2048,2,10,32,32,16,0.12778567000000002,8,True,0.022440127019161454,True,0.14169394925075965
