id,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,technique,speedup,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,points
1,1,1,1,2048,128,4,1,12,16,64,DLMT,14.724466208630917,False,True,1,True,16,True,28,1,2048,1,32,32,16,0.09637239,8,True,160
