id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,16,1,1,1,4,16,DLMT,17,1.6512567199221537,2048,2048,128,162,1,0.10811137142857144,1
