id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
18,64,2,8,16,6.985937510628405,256,False,2,RS,16,True,False,0.0029614457617859985,1,True,1,10,26,32,False,6.987773,8,True,1,True,2048,6.989608489371594,1,9
19,256,32,1,1,7.002512712916033,1,False,1024,RS,512,False,False,0.000649064711719739,1,False,32,10,24,32,False,7.0029150000000016,1,False,8,True,128,7.00331728708397,22,1
20,2,1,4,128,6.994974618179288,32,False,1,RS,4,False,True,0.0033823791922254413,1,False,32,10,15,8,False,6.997071,8,True,1,True,512,6.999167381820712,5,1
21,32,2,64,1,6.99769875947816,1,False,128,RS,64,False,False,0.001063642797183431,30,False,8,10,1,32,False,6.9983580000000005,1,False,32,True,2048,6.999017240521841,7,1
22,1,8,128,128,6.986681446289876,4,False,8,RS,1,True,False,0.00759372609461253,15,True,1,10,1,1,False,6.991387999999999,1,True,32,True,2048,6.996094553710122,2,1
23,2048,128,256,4,7.034642868843586,2048,False,1024,RS,1,True,False,0.00372886363387017,1,False,8,10,22,32,False,7.036954,32,True,32,True,256,7.039265131156413,1,1
24,8,2,64,16,6.98618303544064,256,False,32,RS,1024,True,True,0.0011116006477147908,1,False,1,10,5,32,False,6.986872,8,False,1,True,1024,6.98756096455936,1,14
25,1,1,2,32,6.981336593106922,32,False,512,RS,256,False,True,0.005692860880084832,1,True,1,10,3,1,False,6.984864999999999,32,True,8,True,32,6.988393406893077,3,1
26,4,2,16,128,7.038126540576596,8,False,128,RS,2048,True,True,0.0009881644599964308,6,False,1,10,1,1,False,7.038739000000001,1,False,1,True,1024,7.039351459423407,12,1
27,8,1,2048,128,6.965498852889809,16,False,128,RS,1,True,False,0.0007827541120939902,4,False,8,10,1,8,False,6.965984000000001,32,False,32,True,1024,6.9664691471101925,1,4
28,32,1,2,128,6.974917467084391,128,False,4,RS,2,True,True,0.0007866034579126267,8,False,1,10,1,1,False,6.975404999999999,32,False,32,True,2048,6.975892532915608,1,26
29,1,1024,1,4,6.979124841829543,1,False,2048,RS,16,False,True,0.007865758704664055,3,True,8,10,1,32,False,6.984,32,True,1,True,64,6.988875158170457,1,9
30,1,8,1,256,6.969429386797408,16,False,2048,RS,256,True,False,0.0008464301506917512,1,False,32,10,21,32,False,6.9699539999999995,32,False,8,True,512,6.970478613202591,12,1
31,32,4,4,256,6.956373060130062,1,False,1024,RS,1024,True,True,0.0031412640767691275,2,True,32,10,1,32,False,6.9583200000000005,8,True,32,True,1024,6.960266939869939,2,1
32,1,2,8,16,6.98079478904269,1,False,1,RS,64,False,True,0.015118241465196892,16,True,32,10,1,1,False,6.990165,32,True,8,True,2048,6.99953521095731,1,22
33,1024,8,2,32,6.98872062914312,1,False,32,RS,2048,True,True,0.0011396846054941973,10,True,8,10,1,32,False,6.989426999999999,1,False,1,True,2048,6.990133370856879,1,6
34,32,256,128,4,6.969179036372464,512,False,256,RS,512,True,False,0.0013132787213687132,15,False,8,10,1,32,False,6.969993,8,False,32,True,32,6.970806963627536,1,29
35,1,8,8,16,6.991545701763055,8,False,512,RS,8,False,False,0.0008910981988535156,1,False,32,10,16,8,False,6.992098,32,False,32,True,256,6.992650298236946,1,13
36,2,4,16,64,6.972736754351339,64,False,4,RS,512,True,True,0.004393784245954712,1,False,32,10,4,32,False,6.97546,8,True,1,True,512,6.978183245648661,12,1
37,256,128,16,64,6.990633284251536,512,False,1,RS,32,False,True,0.00852978077092255,29,False,32,10,1,1,False,6.995920000000001,32,True,1,True,1024,7.001206715748466,3,1
38,4,16,32,4,6.965191671568476,1,False,256,RS,512,False,True,0.006221941497635628,21,True,1,10,1,8,False,6.969048000000001,8,True,32,True,512,6.972904328431525,1,10
39,512,4,32,32,6.964221845961988,1,False,2048,RS,128,True,False,0.00079083247277792,1,False,1,10,19,1,False,6.9647120000000005,32,False,1,True,1,6.965202154038013,1,25
40,1,256,16,32,6.996844268679202,1024,False,256,RS,16,True,False,0.0007707892059440515,9,False,8,10,1,1,False,6.997322,32,False,1,True,32,6.997799731320797,13,1
41,4,16,32,2048,6.971298722724748,32,False,2048,RS,1024,True,False,0.005010168061053578,26,False,1,10,1,8,False,6.974404,1,True,1,True,2048,6.977509277275252,13,1
42,1,32,4,16,7.000165907385212,512,False,1,RS,16,False,True,0.0008423633420324324,3,True,32,10,1,1,False,7.000687999999999,1,False,1,True,2048,7.001210092614786,1,24
43,32,8,1,8,7.014723667600633,32,False,128,RS,4,True,True,0.0033468038484499455,1,False,1,10,29,32,False,7.016798,8,True,32,True,2048,7.018872332399367,1,10
44,1,1,256,4,6.991270850478038,1,False,4,RS,512,True,False,0.013017447868149734,29,False,8,10,1,1,False,6.999339000000001,32,True,1,True,32,7.007407149521963,1,28
45,1,512,4,1,7.00125588843711,16,False,2048,RS,128,False,True,0.0038659741333847415,24,False,1,10,1,32,False,7.003652,1,True,8,True,1,7.006048111562889,1,16
46,2,2,32,2,6.967414779741714,128,False,1,RS,128,False,False,0.000790939314992058,1,True,32,10,22,1,False,6.967905,8,False,1,True,512,6.968395220258286,26,1
47,512,16,1,256,6.975753592340727,1024,False,128,RS,32,True,False,0.0007347713930196487,29,False,8,10,1,8,False,6.976209,1,False,32,True,1,6.976664407659273,18,1
48,8,1,1024,32,7.03202867312249,128,False,4,RS,1,True,True,0.001036353704099073,1,False,8,10,4,8,False,7.032671000000001,8,False,1,True,1,7.033313326877511,1,24
49,32,32,8,64,7.01397830972593,32,False,256,RS,8,False,True,0.0015032232036527413,1,True,32,10,18,32,False,7.014909999999999,32,False,32,True,2048,7.015841690274067,16,1
50,64,2,128,2,7.006158652265645,512,False,1024,RS,2048,True,True,0.003974455434395991,1,True,32,10,28,8,False,7.008622,8,True,32,True,8,7.011085347734355,1,24
51,128,4,32,8,7.013605740676156,256,False,4,RS,1,False,False,0.005327986111092905,1,False,32,10,12,32,False,7.016907999999999,1,True,8,True,1,7.020210259323842,22,1
52,1,32,8,256,7.004700123478821,2048,False,256,RS,64,False,False,0.00419957628815081,14,False,32,10,1,1,False,7.007303,8,True,32,True,512,7.00990587652118,1,9
53,512,2048,1,256,7.03292223519411,1024,False,1,RS,2048,False,True,0.0071358506850971405,1,False,1,10,11,1,False,7.037345,32,True,1,True,2048,7.041767764805891,2,1
54,32,2,4,4,6.968177909188152,128,False,64,RS,32,False,True,0.011307110329345912,4,True,32,10,1,8,False,6.975186000000001,1,True,1,True,256,6.982194090811849,14,1
55,4,8,128,8,6.95617573921718,512,False,8,RS,2048,False,True,0.0008797437126798751,1,True,32,10,20,8,False,6.956721,8,False,32,True,2048,6.95726626078282,14,1
56,2,2048,8,1,6.998397637655847,16,False,1,RS,64,True,True,0.014487632001124226,30,False,8,10,1,8,False,7.007377,32,True,32,True,4,7.016356362344153,1,6
57,16,64,1,1,7.002738160800603,1024,False,128,RS,128,False,False,0.0061065981528179965,1,True,32,10,25,32,False,7.006523,1,True,8,True,16,7.010307839199396,5,1
58,1,32,256,64,6.999385104493099,512,False,1024,RS,512,True,True,0.001025977095260915,23,True,1,10,1,32,False,7.000020999999999,1,False,8,True,2048,7.0006568955069,8,1
59,4,256,2,512,6.9713330479999485,1024,False,2048,RS,64,False,True,0.000772758694548362,3,False,32,10,1,32,False,6.971812,1,False,32,True,1,6.972290952000051,16,1
60,1,1024,1,32,6.99735455299291,512,False,1024,RS,2,True,True,0.00299848645152867,1,True,8,10,14,8,False,6.999213,8,True,8,True,512,7.0010714470070905,9,1
61,128,2,8,32,6.989027914756504,128,False,2,RS,1024,False,True,0.003275413866979215,19,True,8,10,1,1,False,6.991058,8,True,8,True,64,6.993088085243495,25,1
62,1,1,2,512,6.957973946858207,2,False,8,RS,8,True,True,0.0008810221336607582,1,True,8,10,15,8,False,6.95852,32,False,32,True,1,6.959066053141793,1,1
63,16,8,256,8,6.977920376617512,32,False,32,RS,2048,True,False,0.0012481922928778688,1,True,8,10,26,8,False,6.978693999999999,32,False,1,True,32,6.979467623382486,19,1
64,32,8,16,4,6.966681778759382,1024,False,32,RS,16,False,False,0.0012539972089284418,20,True,1,10,1,1,False,6.967459,8,False,1,True,128,6.968236221240618,1,8
65,8,1024,64,2048,7.0009014492147585,64,False,1,RS,2048,False,False,0.0036940450728165605,14,True,8,10,1,8,False,7.003190999999999,32,True,8,True,2048,7.00548055078524,1,29
66,4,128,4,1,6.997578448670666,128,False,256,RS,64,False,True,0.0005413908015471983,3,True,32,10,1,1,False,6.997914,32,False,32,True,4,6.998249551329334,1,28
67,16,2,4,4,7.0709025514113115,1,False,16,RS,1,True,True,0.004552228465268388,4,False,1,10,1,32,False,7.073724,8,True,1,True,8,7.076545448588689,22,1
68,4,2,256,8,6.953588197292382,16,False,1024,RS,256,False,False,0.014735198302024933,26,False,1,10,1,32,False,6.962721,8,False,1,True,64,6.971853802707618,1,12
69,2,4,8,1,7.020447428458481,64,False,1,RS,128,True,False,0.009391123255500398,1,True,8,10,27,1,False,7.026268,8,True,8,True,4,7.032088571541519,13,1
70,1,4,32,8,6.9861990858428635,4,False,4,RS,32,False,True,0.0046626933203889895,2,False,32,10,1,32,False,6.989089,8,True,8,True,2048,6.991978914157136,26,1
71,2,1,256,1,6.978674195365513,256,False,256,RS,512,True,False,0.000757999999999981,1,True,1,10,13,8,False,6.979144,32,False,1,True,2048,6.979613804634487,1,5
72,512,4,1,64,6.96544125737958,2048,False,16,RS,512,False,False,0.004260670839199032,1,False,8,10,16,8,False,6.968082000000001,8,True,32,True,64,6.9707227426204215,1,25
73,1,1,2,512,6.968744388088693,8,False,1,RS,8,True,True,0.0007915712223165839,1,False,32,10,29,8,False,6.969235,1,False,1,True,1024,6.969725611911308,15,1
74,4,8,512,64,6.997040740447159,8,False,64,RS,512,True,True,0.0007684146016312601,14,True,1,10,1,1,False,6.997517,32,False,1,True,256,6.997993259552842,1,25
75,32,8,1,1,6.9759941651992685,2048,False,16,RS,8,True,False,0.0005515287843803406,1,True,1,10,27,32,False,6.976336000000001,32,False,1,True,1024,6.976677834800733,1,28
76,16,4,2,32,6.983693605859728,32,False,16,RS,8,False,False,0.0056831596845416665,13,False,32,10,1,1,False,6.987216000000001,32,True,32,True,32,6.990738394140274,23,1
77,256,4,1,1,7.005225890260268,1,False,16,RS,128,False,True,0.0010908602110261524,1,False,32,10,24,1,False,7.005902000000001,1,False,32,True,32,7.006578109739733,2,1
78,16,16,64,4,6.998506391983488,2048,False,1,RS,1,True,False,0.00348761752490156,1,False,1,10,9,8,False,7.000668,32,True,32,True,2048,7.002829608016512,1,17
79,64,2,1,32,6.973515246144093,128,False,512,RS,64,False,False,0.0027117898148639194,1,True,1,10,13,32,False,6.9751959999999995,1,True,8,True,256,6.976876753855906,1,10
80,64,1024,2,2,6.967441488290198,128,False,2048,RS,1,True,False,0.0055768625588228865,18,True,8,10,1,1,False,6.970898000000001,1,True,32,True,32,6.974354511709804,1,20
81,16,2,128,64,6.974472442777937,128,False,1,RS,1,False,False,0.0009802550688468926,1,True,8,10,6,8,False,6.97508,8,False,8,True,64,6.975687557222063,15,1
82,4,32,2,128,7.032176322898305,16,False,128,RS,1024,False,True,0.004149238002332439,1,True,8,10,11,32,False,7.0347480000000004,32,True,32,True,256,7.037319677101696,1,15
83,256,1,128,32,6.955204016868434,256,False,2,RS,512,False,True,0.0010519334579715911,1,True,8,10,7,8,False,6.955856,1,False,1,True,2048,6.956507983131566,1,13
84,8,1,64,4,7.023870613764058,16,False,4,RS,1,True,False,0.0008541311374724548,1,False,32,10,26,1,False,7.0244,32,False,8,True,2048,7.024929386235942,1,30
85,2,4,256,64,6.978622387570822,4,False,128,RS,512,True,True,0.0013595017469646509,1,True,8,10,18,8,False,6.979465,1,False,32,True,1024,6.980307612429178,1,27
86,1,64,2048,8,7.005330029392764,1,False,128,RS,2048,False,True,0.0006227391107035081,1,True,32,10,19,1,False,7.005716,1,False,8,True,512,7.006101970607236,5,1
87,256,16,512,1,7.012202495204433,1,False,256,RS,1024,True,False,0.0009220867638134576,1,False,8,10,11,32,False,7.0127739999999985,32,False,32,True,1024,7.013345504795564,1,30
88,64,1,512,2,6.955310429386573,1,False,512,RS,2048,True,True,0.015512500282030604,1,True,8,10,9,1,False,6.964924999999999,1,True,32,True,1024,6.974539570613425,1,25
89,64,4,2,256,6.985430575672592,128,False,256,RS,2048,True,True,0.0011075021444675692,1,False,32,10,17,8,False,6.986117,8,False,1,True,256,6.986803424327408,1,8
90,16,1,512,1,6.962051112980559,128,False,2,RS,512,True,False,0.002426426384624203,1,True,8,10,4,32,False,6.963555000000001,8,True,8,True,1,6.965058887019444,17,1
91,1,1,8,16,6.95306375652079,8,False,1024,RS,256,False,False,0.000999110104042617,28,True,1,10,1,1,False,6.953683000000001,32,False,1,True,1024,6.954302243479211,1,11
92,2,64,256,256,6.969063925323838,1024,False,128,RS,512,True,False,0.0030301544515089,8,False,1,10,1,32,False,6.970941999999999,1,True,32,True,512,6.97282007467616,1,13
93,2048,8,4,128,6.968719291157281,2048,False,1,RS,8,True,True,0.00413315484829691,1,False,8,10,13,32,False,6.971281,1,True,8,True,2048,6.97384270884272,14,1
94,32,2048,2,2,7.002844141156789,128,False,1,RS,128,False,True,0.003776827372279646,1,True,32,10,3,32,False,7.005185,8,True,32,True,8,7.007525858843211,1,18
95,1024,2,8,8,6.983423972342846,2048,False,64,RS,2048,False,False,0.0009906947057495205,17,False,8,10,1,32,False,6.984038,32,False,1,True,2048,6.9846520276571535,1,16
96,32,8,2,256,6.986472571534772,256,False,64,RS,2,False,True,0.0012107687640504467,26,False,8,10,1,8,False,6.987223,8,False,8,True,512,6.987973428465228,27,1
97,4,1,128,256,6.990352498853715,1024,False,8,RS,512,False,False,0.0032567236603679973,1,False,1,10,10,1,False,6.992371,1,True,32,True,512,6.994389501146285,1,19
98,1,2048,32,4,6.995122452979305,2048,False,1,RS,512,False,False,0.0046879159548781,1,False,32,10,18,8,False,6.998028,8,True,8,True,4,7.000933547020694,1,23
99,1,4,2,8,7.035136339603737,256,False,8,RS,4,False,True,0.0053818766243755286,20,True,1,10,1,8,False,7.0384720000000005,8,True,32,True,64,7.041807660396264,1,23
100,1,512,64,512,7.0360013462865805,256,False,2048,RS,512,True,False,0.005343143363227373,22,False,32,10,1,8,False,7.039313,32,True,32,True,2048,7.042624653713419,1,11
101,16,8,16,32,7.016950101997471,16,False,256,RS,1,False,False,0.005501654296663785,5,False,32,10,1,8,False,7.020360000000001,32,True,8,True,128,7.023769898002531,1,24
102,8,2,4,8,7.057594123251425,8,False,2048,RS,4,False,False,0.0072376778043789156,1,False,32,10,15,8,False,7.06208,1,True,32,True,64,7.066565876748575,1,16
103,32,4,16,4,6.968773865811503,32,False,64,RS,32,True,True,0.003322282498524019,1,True,1,10,27,32,False,6.970833000000001,32,True,1,True,64,6.972892134188498,14,1
104,2,2,128,2,6.9533957280493635,2048,False,1024,RS,1,True,True,0.004634228738420208,4,True,8,10,1,1,False,6.956268,32,True,8,True,16,6.959140271950636,1,30
105,64,2,512,128,6.960652333318221,512,False,2,RS,1024,True,True,0.0006658115348956067,1,True,32,10,24,1,False,6.961065,1,False,32,True,512,6.961477666681779,1,25
106,8,512,4,8,6.989063430046819,1024,False,1024,RS,256,True,False,0.001014157778651845,1,True,8,10,26,1,False,6.989692000000001,8,False,32,True,128,6.990320569953182,1,19
107,64,1,4,4,6.997710171746367,64,False,2,RS,4,False,True,0.0032669320470434756,20,True,32,10,1,8,False,6.999735000000001,8,True,1,True,8,7.001759828253635,3,1
108,8,4,128,8,7.013468620441804,16,False,64,RS,128,True,True,0.0014656128411008019,1,True,32,10,6,32,False,7.0143770000000005,1,False,8,True,1,7.015285379558197,11,1
109,2,2,8,512,6.989751614346005,64,False,4,RS,2048,True,False,0.004213305234610898,27,False,8,10,1,1,False,6.992363,32,True,8,True,512,6.994974385653995,5,1
110,2,1,1024,1,7.052004501835447,32,False,1024,RS,1,False,False,0.002361261527234937,24,True,8,10,1,8,False,7.053468,8,True,1,True,128,7.054931498164552,17,1
111,1,512,128,64,6.945813067229517,1,False,512,RS,1024,False,False,0.0004839225144586768,13,True,8,10,1,32,False,6.9461129999999995,1,False,8,True,512,6.946412932770482,13,1
112,16,4,512,32,7.058461004399412,64,False,32,RS,512,False,False,0.0023265685031823797,3,False,32,10,1,32,False,7.059903,32,True,1,True,1,7.061344995600589,24,1
113,64,32,64,128,6.977226617567553,512,False,2048,RS,256,True,False,0.004272997191667708,27,True,32,10,1,1,False,6.979875,32,True,32,True,128,6.982523382432447,1,16
114,4,32,2,16,6.941972032609334,32,False,64,RS,8,True,False,0.0005985323717226669,17,False,8,10,1,1,False,6.942343000000001,8,False,1,True,1024,6.942713967390668,1,7
115,64,2,64,4,6.964572548396951,1,False,2048,RS,1024,False,True,0.0009704040395626932,5,False,32,10,1,1,False,6.965174,32,False,8,True,8,6.965775451603049,28,1
116,2,2048,1024,16,6.990516261584843,256,False,2048,RS,1,True,False,0.003784700252331676,22,False,1,10,1,1,False,6.992862,1,True,1,True,16,6.995207738415156,1,5
117,8,4,64,2,6.968247780687079,16,False,2048,RS,64,True,False,0.004679320036073656,30,True,32,10,1,8,False,6.971148000000001,32,True,32,True,512,6.974048219312923,1,2
118,512,1024,2,256,7.010715623793053,1024,False,2048,RS,64,False,True,0.0038518801902447217,1,False,1,10,20,1,False,7.013102999999999,1,True,32,True,256,7.015490376206945,1,3
119,32,16,8,4,6.984118562476332,1024,False,32,RS,512,True,True,0.00730957379058443,12,False,32,10,1,8,False,6.988649,32,True,32,True,512,6.9931794375236676,17,1
120,16,32,1,2,6.965872527934813,1024,False,32,RS,1,True,True,0.0007026065755456178,12,False,1,10,1,8,False,6.966308000000001,8,False,8,True,32,6.966743472065188,1,25
121,64,4,2,32,6.952498144345454,512,False,8,RS,8,False,True,0.001329238879961056,1,False,32,10,3,8,False,6.953322,1,False,8,True,128,6.954145855654546,1,29
122,16,16,16,4,6.977761448540112,256,False,2048,RS,64,False,False,0.0014255542781669783,22,False,1,10,1,1,False,6.978645,8,False,8,True,1,6.979528551459889,13,1
123,4,8,1024,4,7.200418144990727,512,False,128,RS,1,True,True,0.004218902819454293,27,False,8,10,1,8,False,7.2030330000000005,8,True,1,True,4,7.205647855009274,1,23
124,8,2,4,4,7.023244262258062,256,False,8,RS,64,False,True,0.007882828172680241,29,True,1,10,1,32,False,7.02813,8,True,8,True,8,7.033015737741938,1,30
125,64,1,64,128,7.001943561536199,2048,False,256,RS,512,False,False,0.006951392378509526,16,False,8,10,1,1,False,7.006251999999999,32,True,32,True,256,7.010560438463799,3,1
126,4,4,4,32,6.995998809745459,64,False,32,RS,128,False,False,0.0052294550385294705,27,False,32,10,1,32,False,6.99924,8,True,8,True,1,7.002481190254541,1,8
127,1,16,256,64,6.969569299839769,32,False,32,RS,512,False,False,0.0008982004230683175,6,True,8,10,1,32,False,6.9701260000000005,8,False,8,True,2048,6.970682700160232,18,1
128,1,8,1,16,6.988871122352271,64,False,16,RS,2,False,True,0.0011889053789094649,1,True,8,10,29,1,False,6.989608,32,False,1,True,64,6.990344877647728,7,1
129,1024,4,8,64,7.007774510536839,1024,False,16,RS,256,True,True,0.0012382956028347675,1,True,32,10,1,8,False,7.008542,1,False,1,True,1,7.009309489463162,1,22
130,4,512,2,256,6.9607483216665855,8,False,1,RS,256,True,True,0.0006900318833213043,26,True,1,10,1,1,False,6.961176,1,False,32,True,512,6.9616036783334145,1,28
131,1024,2,256,8,6.9807294996863964,2048,False,2048,RS,1,False,False,0.0005509891106002274,1,False,8,10,24,32,False,6.981071,8,False,32,True,256,6.981412500313604,25,1
132,2,8,8,8,6.970225944462259,512,False,64,RS,64,False,True,0.007191176607482146,1,True,32,10,4,32,False,6.974683000000001,8,True,1,True,128,6.9791400555377425,1,9
133,16,32,128,4,6.951429256454997,64,False,1,RS,256,True,True,0.00063528025311656,24,False,1,10,1,32,False,6.951823,32,False,8,True,2048,6.952216743545003,25,1
134,1,8,8,2,7.004168302107249,32,False,1024,RS,1024,False,False,0.0013902949327391427,29,False,8,10,1,1,False,7.00503,32,False,1,True,256,7.00589169789275,24,1
135,16,1,8,128,7.030970365059648,2048,False,16,RS,64,False,True,0.0008271039837892503,23,False,1,10,1,1,False,7.031483,32,False,32,True,128,7.031995634940351,1,22
136,2,2,2,16,6.970401715733545,32,False,2048,RS,512,True,True,0.005163455819506887,1,True,32,10,2,32,False,6.973602,32,True,1,True,32,6.976802284266454,1,2
137,128,32,16,8,7.007222032169359,512,False,64,RS,64,False,True,0.002487867359808331,28,True,8,10,1,32,False,7.008764000000001,1,True,8,True,128,7.010305967830643,1,9
138,32,128,2,2,6.963938307618286,1024,False,1024,RS,64,True,True,0.0022696089971622805,9,True,8,10,1,1,False,6.965345000000001,1,True,8,True,32,6.966751692381716,1,2
139,512,32,8,128,6.986776912803533,1,False,1024,RS,32,True,True,0.0010424207403922636,1,True,8,10,5,32,False,6.987423,8,False,32,True,512,6.988069087196466,1,15
140,2,256,32,4,6.989588537292176,2,False,1,RS,2048,True,True,0.0008913635621899923,16,False,8,10,1,32,False,6.9901409999999995,32,False,32,True,16,6.9906934627078225,1,16
141,16,256,2,8,7.021597048015229,32,False,512,RS,4,False,False,0.005435590492301655,19,False,8,10,1,32,False,7.024965999999999,32,True,1,True,256,7.028334951984769,1,29
142,1,8,1,512,7.004842960417232,128,False,2048,RS,1024,False,False,0.0008600255810148449,19,True,32,10,1,32,False,7.005376,1,False,8,True,2048,7.005909039582768,30,1
143,128,64,32,4,7.000894237266023,2048,False,256,RS,256,True,False,0.0006724202554950101,18,False,32,10,1,32,False,7.001310999999999,1,False,1,True,64,7.001727762733976,2,1
144,32,256,128,4,6.9661481956849665,2048,False,1024,RS,1024,True,False,0.0008144697661669599,1,False,1,10,18,1,False,6.966652999999999,32,False,8,True,2048,6.967157804315032,6,1
145,8,64,256,64,6.976475196402023,1024,False,256,RS,1,False,False,0.01420921940150136,18,False,8,10,1,8,False,6.985282,1,True,32,True,256,6.994088803597976,23,1
146,1024,4,8,2048,6.9754627606798305,1,False,256,RS,128,False,False,0.0007861297602813276,22,False,32,10,1,1,False,6.97595,8,False,32,True,2048,6.97643723932017,20,1
147,8,1,1,64,6.958986879706819,256,False,64,RS,32,True,True,0.004646891541665324,4,False,32,10,1,32,False,6.961867000000001,1,True,8,True,256,6.9647471202931825,1,24
148,64,1024,1,256,6.971897393789082,1024,False,1024,RS,1024,False,False,0.0012029883623709066,1,True,1,10,15,32,False,6.972643,8,False,32,True,256,6.973388606210918,1,22
149,16,1,256,1024,6.991134440148928,2048,False,512,RS,1,True,False,0.0009318562120843282,7,True,8,10,1,8,False,6.991712,32,False,8,True,1,6.992289559851072,26,1
150,4,4,16,128,7.00234620408479,16,False,2048,RS,64,False,True,0.0006724737913107952,1,True,1,10,18,1,False,7.002763,8,False,8,True,1024,7.00317979591521,1,21
151,8,16,16,1,7.00464588712828,512,False,64,RS,128,True,True,0.004612997398655136,17,True,8,10,1,32,False,7.007505,32,True,32,True,512,7.01036411287172,1,12
152,512,32,4,1,7.002670558403511,2048,False,512,RS,512,False,True,0.005120146872893352,5,False,1,10,1,8,False,7.005844000000001,8,True,8,True,1,7.00901744159649,1,10
153,8,32,512,32,7.028847699645578,64,False,64,RS,512,True,False,0.004209940735924974,25,True,32,10,1,1,False,7.0314570000000005,32,True,1,True,1,7.034066300354423,27,1
154,2,16,16,128,6.967505687855437,1,False,32,RS,256,False,False,0.007770814371737447,14,True,8,10,1,8,False,6.972322,1,True,1,True,256,6.977138312144564,1,3
155,512,2,8,1,6.977342984919312,512,False,16,RS,512,False,True,0.006631248826578629,10,False,1,10,1,1,False,6.981453,8,True,1,True,128,6.985563015080689,2,1
156,256,8,2,64,6.973765748365676,512,False,512,RS,2,True,False,0.0009733082759332692,21,False,32,10,1,8,False,6.974369,1,False,32,True,1024,6.974972251634324,22,1
157,1,1,2048,4,7.001694774491001,4,False,1024,RS,1,False,False,0.0038064608233895226,19,False,1,10,1,8,False,7.004053999999999,32,True,32,True,512,7.0064132255089975,23,1
158,2,2,256,128,6.9896871022790235,128,False,512,RS,256,True,False,0.004430331928873965,1,True,1,10,6,1,False,6.992433,32,True,8,True,1,6.995178897720977,28,1
