id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.18547079287531196,1,16,1,512,27,28,1,DLMT,30,2048,1,1,0.18544594998183092,3.74936838218176e-05,1,0.18545837142857144,8
2,True,35,0.12160972493006586,8,512,16,16,2,1,8,DLMT,27,128,1,1,0.12157976078421986,4.522284053575747e-05,1,0.12159474285714286,8
3,True,35,0.15143263545823082,1,1,1,1,1,22,2,DLMT,13,128,2048,128,0.1514114216846263,3.2016500847698154e-05,1,0.15142202857142856,32
4,True,35,0.12634678964930374,1,128,1,512,1,30,9,DLMT,1,2048,2048,1,0.12630349606498192,6.534005241029128e-05,8,0.12632514285714283,1
5,True,35,0.19657679882227141,1,128,512,128,23,28,1,DLMT,10,1,1024,512,0.19654434403487142,4.8981795868778e-05,1,0.19656057142857142,32
6,True,35,0.13483372097330007,8,16,512,1,1,24,2,DLMT,2,1024,1,128,0.1347322790266999,0.00015309940748229313,1,0.134783,1
7,True,35,0.2178661085741344,1,512,64,16,29,29,1,DLMT,7,1024,1024,1,0.21775291999729413,0.000170827794899437,1,0.21780951428571427,1
8,True,35,0.17244700424198664,32,512,16,16,30,1,9,DLMT,3,64,1,2048,0.17241425290087045,4.9429364155492325e-05,1,0.17243062857142855,1
9,True,35,0.14037986401422803,1,512,1,1,8,1,28,DLMT,3,1,1024,512,0.1402507645572006,0.00019484100058818194,1,0.1403153142857143,1
10,True,35,0.13931039500840725,1,128,512,512,1,15,15,DLMT,16,2048,1024,2048,0.13923097642016413,0.00011986105561466075,1,0.1392706857142857,1
11,True,35,0.1638580082489644,32,32,512,1,9,1,5,DLMT,28,256,2048,1,0.1638300488938927,4.219714662952235e-05,1,0.16384402857142855,1
12,True,35,0.1877934302750258,1,32,64,1,22,1,29,DLMT,30,2048,128,64,0.1873435411535456,0.0006789869500714633,1,0.1875684857142857,32
13,True,35,0.3058994496872897,1,1,16,1,1,27,4,DLMT,28,1024,64,64,0.3055355217412817,0.0005492516140260371,32,0.3057174857142857,1
14,True,35,0.2654011317913763,1,256,256,256,30,2,1,DLMT,27,2048,256,256,0.2652457253514808,0.0002345443346106643,32,0.26532342857142854,1
15,True,35,0.2487228904702248,1,32,32,16,18,6,1,DLMT,13,2048,2048,2048,0.24856339524406093,0.00024071526070171476,1,0.24864314285714287,1
16,True,35,0.20495180090789064,32,256,512,256,1,29,29,DLMT,26,1,2048,512,0.20447168480639502,0.0007246064682829904,1,0.20471174285714283,1
17,True,35,0.3215962832891982,1,32,128,512,9,20,1,DLMT,28,1,1024,2048,0.32104794528223035,0.000827569134666742,32,0.3213221142857143,1
18,True,35,0.28646907302774444,1,256,256,16,1,18,28,DLMT,16,2048,1,2048,0.2863652126865412,0.00015674932542249911,32,0.2864171428571428,1
19,True,35,0.31294146188477046,1,1,64,16,17,1,21,DLMT,1,1,2048,1,0.31225430954380107,0.0010370721361169677,32,0.31259788571428576,1
20,True,35,0.2235608441649801,8,32,128,512,3,1,1,DLMT,3,1,1,1024,0.22354001297787704,3.143908914918933e-05,1,0.22355042857142857,8
21,True,35,0.161588058327064,32,1,1,64,24,1,25,DLMT,23,128,1,2048,0.1615382273872217,7.520643698025767e-05,1,0.16156314285714285,1
22,True,35,0.14461559953574613,1,16,64,512,29,1,16,DLMT,7,1,64,1,0.144552057607111,9.589949671081554e-05,1,0.14458382857142857,1
23,True,35,0.21115652815298225,1,32,256,32,30,30,1,DLMT,22,1,1,1024,0.2111299861327321,4.0058059903911125e-05,1,0.21114325714285717,1
24,True,35,0.1781861292997909,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17797787070020907,0.00031431049252973666,1,0.178082,1
25,True,35,0.13222625655283712,8,256,16,512,1,16,22,DLMT,5,1024,128,256,0.13203568630430576,0.00028761467136374395,1,0.13213097142857144,1
26,True,35,0.2003836499632101,1,128,128,256,26,1,28,DLMT,1,2048,1024,2048,0.2002085214653613,0.0002643094908223604,1,0.2002960857142857,1
27,True,35,0.20939490039897662,8,512,16,512,19,24,1,DLMT,9,2048,64,1,0.20923989960102335,0.0002339321269086407,1,0.2093174,1
