id,U2_I,U2_J,U1_J,cost_mean,points,technique,speedup,RT2_J,T2_Ia,U1_K,T2_J,T2_I,OMP,VEC2,VEC1,T2_Ja,SCR,RT2_I
1,1,6,12,0.2933549000000001,43,DLMT,6.562566365859235,1,16,30,128,1,True,False,True,256,False,16
