id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
76,1024,1024,256,0.0958633593011314,1,False,512,1,DLMT,True,False,False,False,True,24,8,128,35,8,18,10,1,6.809002228442823e-05,True,0.09588591714285714,0.09590847498458288
77,2048,1024,256,0.11909879156440967,1,False,512,32,DLMT,True,False,False,False,True,24,8,32,35,8,30,10,1,5.358162950497188e-05,True,0.11911654285714286,0.11913429414987606
78,1,1024,256,0.09742144791528935,1,False,512,64,DLMT,True,False,True,False,True,24,8,1,35,8,27,10,1,3.32826968589402e-05,True,0.09743247428571428,0.0974435006561392
79,1,2048,256,0.10148269732518479,1,False,512,32,DLMT,True,False,True,False,False,24,8,64,35,8,11,10,1,0.00019788991786303048,True,0.10154825714285715,0.1016138169605295
80,1024,1,256,0.1177753880971578,1,False,512,128,DLMT,True,False,False,False,False,24,8,1,35,8,19,10,1,5.9284055054234185e-05,True,0.11779502857142857,0.11781466904569933
81,2048,2048,256,0.0969400510455279,1,False,512,1,DLMT,True,False,True,False,True,24,8,256,35,8,30,10,1,0.00016169593474879202,True,0.09699362,0.0970471889544721
82,64,1,256,0.11313230334509451,1,False,512,32,DLMT,True,False,True,False,True,24,8,16,35,8,21,10,1,4.082540225628858e-05,True,0.11314582857142856,0.11315935379776261
83,1,1024,256,0.08721260593185466,1,False,512,256,DLMT,True,False,True,False,False,24,8,64,35,8,4,10,1,0.00010010021770042887,True,0.08724576857142857,0.08727893121100248
84,1,512,256,0.11852828578351494,1,False,512,512,DLMT,True,False,False,False,False,24,8,1,35,8,22,10,1,0.00023155906373968708,True,0.118605,0.11868171421648506
85,2048,2048,256,0.08981855173008896,1,False,512,128,DLMT,True,False,True,False,False,24,8,16,35,8,22,10,1,0.00014526480270913002,True,0.08986667714285715,0.08991480255562534
86,1024,1,256,0.09936860795363309,1,False,512,16,DLMT,True,False,True,False,True,24,8,1,35,8,1,10,1,3.640453481507503e-05,True,0.09938066857142856,0.09939272918922404
87,1,1,256,0.09462503636019326,1,False,512,512,DLMT,True,False,False,False,True,24,8,1,35,8,30,10,1,5.896589121289154e-05,True,0.09464457142857144,0.09466410649694962
88,512,2048,256,0.10128272190571865,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,1,10,1,8.527015412014598e-05,True,0.10131097142857144,0.10133922095142424
89,2048,1,256,0.0942103274984203,1,False,512,128,DLMT,True,False,False,False,True,24,8,128,35,8,1,10,1,4.68497926290804e-05,True,0.09422584857142856,0.09424136964443681
90,512,1024,256,0.13707770490387455,1,False,512,16,DLMT,True,False,False,False,False,24,8,16,35,8,7,10,1,7.445500490297576e-05,True,0.13710237142857143,0.1371270379532683
91,1,512,256,0.09802779954809697,1,False,512,64,DLMT,True,False,False,False,True,24,8,256,35,8,13,10,1,7.24272401117438e-05,True,0.0980517942857143,0.09807578902333162
92,2048,1024,256,0.11696937899465144,1,False,512,512,DLMT,True,False,False,False,False,24,8,256,35,8,2,10,1,5.750045252705646e-05,True,0.11698842857142858,0.11700747814820571
93,2048,512,256,0.08747760378033308,1,False,512,1,DLMT,True,False,True,False,False,24,8,1,35,8,5,10,1,4.335959785941959e-05,True,0.08749196857142859,0.0875063333625241
94,1,2048,256,0.09640443112745066,1,False,512,1,DLMT,True,False,False,False,True,24,8,16,35,8,1,10,1,6.137058432513165e-05,True,0.09642476285714285,0.09644509458683505
95,128,1024,256,0.09244465336276439,1,False,512,1,DLMT,True,False,True,False,False,24,8,256,35,8,21,10,1,4.392574216208247e-05,True,0.09245920571428572,0.09247375806580704
96,128,2048,256,0.09344169924423293,1,False,512,128,DLMT,True,False,False,False,True,24,8,1,35,8,8,10,1,0.0001477948792573465,True,0.09349066285714284,0.09353962647005276
97,512,2048,256,0.12476451026275048,1,False,512,32,DLMT,True,False,False,False,False,24,8,128,35,8,26,10,1,0.0001492104827526032,True,0.12481394285714287,0.12486337545153525
98,1024,1,256,0.09192199397064157,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,14,10,1,3.145334088870813e-05,True,0.0919324142857143,0.09194283460078703
99,2048,512,256,0.09343160579916261,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,11,10,1,3.268539160679838e-05,True,0.09344243428571429,0.09345326277226597
100,1024,2048,256,0.09796534862347094,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,1,10,1,3.629902275628437e-05,True,0.09797737428571429,0.09798939994795765
101,1024,1024,256,0.0942702718696424,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,21,10,1,4.203292917099532e-05,True,0.09428419714285714,0.09429812241607188
102,512,1,256,0.092714224874509,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,20,10,1,3.8449135867788046e-05,True,0.09272696285714285,0.0927397008397767
103,2048,2048,256,0.09239432045476884,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,11,10,1,4.115322131364357e-05,True,0.09240795428571429,0.09242158811665974
104,2048,512,256,0.0938669331774393,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,22,10,1,3.4638058106478745e-05,True,0.09387840857142858,0.09388988396541786
105,2048,1024,256,0.09242138031475328,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,2,10,1,9.784038880560921e-05,True,0.09245379428571428,0.09248620825667528
106,2048,2048,256,0.0988678185559242,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,1,10,1,9.165353546516915e-05,True,0.09889818285714284,0.09892854715836148
107,512,1,256,0.0956503536838797,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,23,10,1,3.473139543081253e-05,True,0.09566185999999999,0.09567336631612028
108,1024,1,256,0.09776022775275892,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,1,10,1,4.528804806965325e-05,True,0.09777523142857143,0.09779023510438395
109,512,2048,256,0.09269815383222949,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,30,10,1,5.1884444603722335e-05,True,0.09271534285714285,0.09273253188205621
110,1,1,256,0.09283347093217058,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,8,10,1,0.00015902278065530967,True,0.09288615428571428,0.09293883763925799
111,1,1024,256,0.09301078143649,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,30,10,1,3.5570412607408e-05,True,0.09302256571428573,0.09303434999208146
112,2048,1,256,0.09325432175489722,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,30,10,1,3.252511544474326e-05,True,0.09326509714285713,0.09327587253081705
113,1,2048,256,0.09338194923883895,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,22,10,1,0.0001324912855047223,True,0.09342584285714284,0.09346973647544672
114,512,512,256,0.09224065771983618,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,9,10,1,4.0618153174988626e-05,True,0.0922541142857143,0.09226757085159241
115,1024,512,256,0.09339232607635128,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,30,10,1,9.928048430212889e-05,True,0.09342521714285713,0.09345810820936298
116,512,1024,256,0.10249077144123202,1,False,512,512,DLMT,True,False,True,False,True,24,8,64,35,8,1,10,1,0.0001263442204488053,True,0.10253262857142859,0.10257448570162515
117,1,512,256,0.10216443257615836,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,1,10,1,5.199172618635277e-05,True,0.10218165714285714,0.10219888170955592
118,1024,1024,256,0.09323699175959027,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,11,10,1,4.063614395976038e-05,True,0.09325045428571428,0.0932639168118383
119,1024,2048,256,0.09424388029718503,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,30,10,1,5.839343575073739e-05,True,0.09426322571428572,0.09428257113138641
120,1024,1024,256,0.0933314427425674,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,3.8981646126015286e-05,True,0.09334435714285715,0.0933572715431469
121,512,1,256,0.09212048812844657,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,5.381622955266723e-05,True,0.09213831714285714,0.09215614615726771
122,2048,1,256,0.0932688240828547,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,12,10,1,3.802031637352375e-05,True,0.09328142,0.09329401591714531
123,1024,2048,256,0.09215774098850033,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,12,10,1,3.2906892770919034e-05,True,0.09216864285714287,0.0921795447257854
124,1024,512,256,0.09263882600437946,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,6.37059529464582e-05,True,0.09265993142857143,0.0926810368527634
125,1,1024,256,0.09138311260251217,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,0.0001231066471124336,True,0.09142389714285713,0.0914646816832021
126,1,2048,256,0.09232494635814821,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,0.0002722117207211304,True,0.09241512857142857,0.09250531078470893
127,2048,1024,256,0.0922836039546982,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,3.6364860365300406e-05,True,0.09229565142857143,0.09230769890244467
128,2048,2048,256,0.09273159855116284,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,3.998607859784058e-05,True,0.09274484571428572,0.0927580928774086
129,1,1,256,0.09144015838946115,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,4.3048151113441664e-05,True,0.09145442000000001,0.09146868161053887
130,512,2048,256,0.09184356886607935,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,3.737631313644403e-05,True,0.09185595142857142,0.09186833399106349
131,2048,512,256,0.09281805512438308,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,3.34937893725166e-05,True,0.09282915142857144,0.0928402477327598
132,1024,1024,256,0.09251518484087004,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,3.317123834078668e-05,True,0.09252617428571429,0.09253716373055854
133,512,1024,256,0.09234922396226045,1,False,512,512,DLMT,True,False,True,False,True,24,8,64,35,8,12,10,1,0.00020117294559859848,True,0.09241587142857141,0.09248251889488238
134,1,512,256,0.0913962676790264,1,False,512,512,DLMT,True,False,True,False,True,24,8,64,35,8,12,10,1,4.552974770993967e-05,True,0.09141135142857142,0.09142643517811644
135,512,512,256,0.09186796318586517,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,0.00020471120352579477,True,0.09193578285714286,0.09200360252842056
136,1024,1,256,0.09254483499390163,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,8.650702677605207e-05,True,0.09257349428571428,0.09260215357752692
137,1,2048,256,0.09191413810743898,1,False,512,512,DLMT,True,False,True,False,True,24,8,32,35,8,12,10,1,6.429898555076092e-05,True,0.09193544,0.091956741892561
138,1,512,256,0.09167031087266032,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,12,10,1,0.00016466317497193202,True,0.09172486285714285,0.09177941484162537
139,1,1,256,0.09222255313169422,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,0.00013916327570922613,True,0.09226865714285713,0.09231476115402004
140,1,1024,256,0.09235624149233039,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,3.817474686175765e-05,True,0.09236888857142857,0.09238153565052674
141,1,1,256,0.09245733435478545,1,False,512,512,DLMT,True,False,True,False,True,24,8,1,35,8,12,10,1,7.099405344456571e-05,True,0.09248085428571427,0.09250437421664309
142,1,1024,256,0.0921587765083216,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,3.710314404412605e-05,True,0.09217106857142857,0.09218336063453553
143,1,1024,256,0.09230702317875203,1,False,512,512,DLMT,True,False,True,False,True,24,8,64,35,8,12,10,1,0.00011027643780379292,True,0.09234355714285715,0.09238009110696227
144,1,1,256,0.09226449613505353,1,False,512,512,DLMT,True,False,True,False,True,24,8,128,35,8,12,10,1,3.890672466926199e-05,True,0.0922773857142857,0.09229027529351788
145,1,2048,256,0.09206949452420984,1,False,512,512,DLMT,True,False,True,False,True,24,8,256,35,8,12,10,1,3.0373647278185544e-05,True,0.09207955714285715,0.09208961976150445
146,1,512,256,0.09127629710231705,1,False,512,512,DLMT,True,False,True,False,True,24,8,16,35,8,12,10,1,3.977484734895585e-05,True,0.09128947428571428,0.09130265146911151
