id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
21,64,1,RS,2,4,True,1,1024,0.00045906426565346344,True,32,4,8,True,3.6424354742486393,4,8,128,1024,False,False,False,2048,False,128,True,1,False,4,16,2048,False,1,4,1,8,8,1,8,False,10,3.64300452575136,12,3.6427199999999997,16,4,2,True,1,1024,1,2048,False,1,2,4,8
22,16,1,RS,8,8,False,1,1,0.00041940910815095524,True,8,64,8,False,1.7864840523182648,4,2048,1,256,False,False,True,128,True,8,True,128,True,4,12,1024,False,12,1,1,16,4,1,1,False,10,1.7870039476817354,4,1.786744,1,2,4,True,512,1,4,256,True,1,4,8,4
23,128,1,RS,1,32,False,1,16,0.0013414559254779977,False,1,8,1,True,2.069152572281333,1,16,2048,2,True,True,False,2,False,16,True,32,False,12,1,1,False,4,1,1,12,8,12,1,False,10,2.070815427718667,16,2.069984,1,4,2,True,1,64,4,1,True,4,2,16,1
24,2,512,RS,8,8,True,8,32,9.124143795450278e-05,False,128,16,1,False,1.9571184490100155,4,8,64,128,True,True,True,8,False,16,False,64,False,12,4,4,True,16,1,8,1,8,4,1,False,10,1.9572315509899847,8,1.957175,12,4,16,True,256,2048,4,64,True,1,2,32,1
25,8,1,RS,4,4,False,1,128,0.0011426180464179571,True,256,32,32,False,3.766319811011009,128,16,64,512,False,False,True,8,True,1,True,32,True,8,12,512,False,16,1,16,1,12,12,1,False,10,3.767736188988992,12,3.7670280000000007,12,4,32,True,1,2048,16,2048,False,8,1,1,1
26,512,1,RS,8,2,False,8,1,0.00022072833982071167,False,256,8,4,False,2.5049701936714905,128,32,1,1,True,False,True,256,True,512,True,1024,False,16,12,128,False,1,12,8,1,8,1,16,False,10,2.50524380632851,4,2.505107,4,16,8,True,1024,1,4,256,False,1,2,4,16
27,512,2048,RS,1,16,False,8,2,0.0007955683503007122,False,2,4,1,False,4.841267910688625,64,256,512,1,False,False,True,2,False,512,False,2048,False,1,8,512,True,1,16,4,1,1,1,8,False,10,4.842254089311375,1,4.841761,4,32,1,True,64,2,8,4,False,4,2,4,1
28,1,64,RS,2,8,False,8,2,0.0036183919080165837,False,1,16,2,False,4.91875733867048,4,2,128,1024,True,False,False,8,False,1,False,64,True,4,4,8,True,8,1,1,8,4,4,1,False,10,4.92324266132952,8,4.921,8,1,2,True,2048,8,4,32,False,4,32,1,1
29,4,8,RS,1,16,False,1,1,0.0017401956786522903,False,2,128,1,True,3.6674684353631335,1,2,128,16,True,True,False,8,True,4,True,256,True,8,8,2,True,4,1,12,1,1,1,4,False,10,3.669625564636867,8,3.6685470000000002,4,8,1,True,2048,128,1,1024,True,1,2,2,8
30,2,512,RS,8,2,True,32,2,0.0019917552560492838,False,32,256,8,True,4.463964519986734,32,512,16,32,False,False,True,4,True,128,False,2048,False,1,16,64,True,1,12,12,1,8,8,1,False,10,4.466433480013266,8,4.465199,1,1,4,True,128,2,16,1024,False,1,1,32,12
31,512,1,RS,2,1,False,32,1,0.0019209427373037269,False,4,512,1,True,2.478576409234078,128,2048,512,32,False,True,False,4,True,128,True,2048,True,4,4,1024,True,1,16,16,1,16,4,1,False,10,2.4809575907659225,12,2.4797670000000003,1,2,8,True,1,512,1,1024,True,4,1,32,1
32,4,1,RS,4,4,False,8,16,0.0012782491932326532,True,4,8,16,False,3.190904747499987,512,2048,1024,1,True,False,True,16,False,2,False,8,False,8,4,1,True,1,16,8,1,16,12,1,False,10,3.192489252500013,1,3.191697,1,32,2,True,128,1024,4,1024,False,1,4,4,8
33,1,512,RS,2,8,True,4,2,0.00013260467563394393,False,32,2,2,False,4.653651812280783,256,512,4,1,True,False,True,2,True,128,False,1,False,12,4,1,True,8,1,1,12,1,8,1,False,10,4.653816187719219,12,4.653734000000001,12,2,4,True,1024,2048,1,16,False,1,2,16,4
34,32,2048,RS,4,16,False,1,32,0.00017378434912269537,False,16,2,8,False,2.1107792893237214,8,16,1,64,False,False,False,2,False,1,True,512,False,1,1,2048,True,1,1,1,12,1,1,16,False,10,2.1109947106762785,4,2.110887,16,1,32,True,256,32,4,512,True,1,32,2,8
35,128,64,RS,1,1,True,2,2,0.004972123892261814,True,2,4,2,False,5.331390302311573,1,2,2048,4,True,False,True,512,True,4,False,256,False,1,4,8,False,4,1,4,1,12,4,1,False,10,5.337553697688427,8,5.334472,16,4,8,True,1,256,16,16,False,1,16,2,12
36,256,256,RS,8,4,False,1,2,0.003089180473847363,False,2,2,4,False,2.8519333412884174,4,1,1,2048,True,False,True,16,True,16,True,512,False,12,8,32,True,1,12,1,8,8,8,1,False,10,2.855762658711583,1,2.853848,16,8,1,True,128,2,4,16,True,1,4,2,4
37,2048,2048,RS,4,8,True,1,8,0.0003255211206665229,True,32,1,4,False,4.084234243626501,2,512,2048,32,True,False,False,8,False,16,False,128,True,12,16,1024,True,12,1,4,1,1,1,1,False,10,4.0846377563735,1,4.084436,1,2,16,True,64,256,4,2,False,8,4,4,1
38,64,256,RS,16,2,True,32,16,0.0002253907717720233,False,2,64,4,True,1.8955233039193284,256,1,64,64,True,True,True,1,False,2,True,2,False,16,8,1024,False,12,1,16,1,1,4,1,False,10,1.8958026960806718,16,1.895663,16,2,2,True,256,128,16,64,True,4,1,16,1
39,8,1,RS,1,4,False,1,32,0.0002909226701376276,False,32,4,2,True,3.579261687574263,128,2,32,256,False,False,False,1,True,4,False,2048,True,8,12,2048,False,1,12,1,1,12,12,1,False,10,3.5796223124257356,16,3.5794419999999993,16,4,1,True,64,128,4,1024,False,4,4,4,1
40,4,128,RS,2,4,False,32,256,0.0001505456741324951,True,2,64,8,False,4.270520692539038,2,64,1,2048,True,True,False,2,False,4,True,16,True,16,8,8,True,1,16,12,1,16,1,8,False,10,4.270707307460962,4,4.270614,8,8,1,True,1,2048,16,128,False,12,32,2,1
41,1,64,RS,2,1,True,4,16,0.00032116818024198734,False,16,2,16,False,2.9219299415573516,8,64,256,1024,True,True,True,1,True,4,True,4,True,8,12,128,True,1,4,8,1,4,4,1,False,10,2.9223280584426483,4,2.922129,8,1,32,True,4,16,1,128,False,4,16,8,1
42,1,32,RS,16,4,True,4,512,0.00014656056768449122,True,8,32,8,False,1.9145691624882175,4,32,32,512,True,False,False,4,True,4,True,2048,False,12,4,64,True,1,1,16,1,16,1,4,False,10,1.9147508375117825,1,1.91466,8,1,1,True,8,2048,12,1024,True,4,32,2,1
43,1,128,RS,2,16,False,1,1,0.00022556817151364375,True,128,8,8,True,2.6866271939678494,1,16,4,1,False,False,True,4,False,4,True,1,True,16,16,32,False,1,4,16,1,8,1,16,False,10,2.68690680603215,16,2.6867669999999997,4,2,32,True,2048,2,8,128,True,12,1,16,1
44,4,1,RS,4,1,False,2,128,0.0002935029812455311,False,32,2,8,True,1.9041620883102575,1,2048,1,1,True,True,False,4,False,1,False,64,True,12,4,1024,False,1,4,12,1,8,16,1,False,10,1.9045259116897426,12,1.904344,8,1,16,True,256,512,4,64,True,12,32,1,1
45,512,1,RS,4,4,True,2,2,0.0001514892735476731,False,64,64,4,False,2.4047751077008077,1024,32,2048,256,False,True,False,2048,False,2,False,64,False,1,8,2048,False,8,1,4,1,16,1,4,False,10,2.4049628922991926,12,2.404869,12,1,1,True,2048,1024,4,1,True,4,8,4,1
46,16,2048,RS,8,8,False,2,8,0.0003802683263171253,True,2048,2,16,False,3.7046503115804055,2,512,1,1,False,True,True,8,False,64,True,64,False,4,16,32,False,1,16,1,8,4,8,1,False,10,3.705121688419594,8,3.7048859999999997,8,32,2,True,1,1,4,1024,False,1,1,8,8
47,1,2,RS,8,4,False,1,32,0.0002492809659802749,False,4,2,2,False,5.308298496895637,8,2,2048,8,True,False,True,8,True,8,False,8,True,12,8,32,False,1,12,4,1,16,1,4,False,10,5.308607503104363,1,5.308453,8,32,1,True,32,256,4,64,False,12,4,1,1
48,2,128,RS,1,16,True,8,2,0.0002092964404856948,True,64,4,1,False,3.401115279105908,4,64,128,512,False,True,False,2,True,1,False,1,True,1,16,4,True,4,1,4,1,8,12,1,False,10,3.4013747208940925,12,3.4012450000000003,4,32,1,True,128,128,4,512,True,1,16,2,4
49,8,128,RS,2,16,False,4,64,0.0026757436349547,True,2,8,8,True,4.843935587387334,2048,1,128,128,False,True,False,32,False,2048,False,2048,False,4,12,2048,False,16,1,1,12,4,4,1,False,10,4.847252412612666,16,4.845594,16,1,8,True,2048,1,1,1,False,1,4,2,4
50,8,512,RS,1,1,False,4,32,0.0005906005418215648,True,256,16,4,False,2.574412948718103,32,16,64,1,False,False,True,1,True,1,True,64,False,12,12,512,False,4,1,1,4,4,1,4,False,10,2.575145051281898,4,2.5747790000000004,8,1,2,True,4,1,8,64,True,1,16,2,4
51,1,2048,RS,1,16,False,2,16,0.0005693022044573406,False,8,1,32,False,3.392812149321797,64,4,512,16,True,False,True,16,False,8,False,2048,True,16,16,512,False,1,8,4,1,4,12,1,False,10,3.3935178506782027,12,3.3931649999999998,4,2,1,True,512,2048,1,32,False,4,4,2,1
52,1,2048,RS,2,32,False,2,2,0.00017670314088887804,False,256,4,16,False,2.3503844802710847,1,1,1024,2048,True,True,False,64,False,16,False,1,False,12,12,2048,True,1,1,1,8,1,1,1,False,10,2.350603519728916,8,2.3504940000000003,4,16,2,True,512,2,16,512,True,1,1,32,12
53,8,16,RS,2,4,True,16,8,0.00019380660463461037,True,256,128,8,True,2.8614128796292198,32,2,32,512,True,True,True,4,False,2,False,256,False,8,1,1024,False,1,4,4,1,12,4,1,False,10,2.8616531203707805,12,2.861533,1,1,1,True,1024,128,8,1024,True,4,16,4,1
54,2,16,RS,1,4,True,32,8,0.001269393555994304,True,64,8,32,True,3.119983236179955,16,8,1024,256,False,False,False,512,True,4,False,1024,False,12,8,1,False,16,1,8,1,12,1,16,False,10,3.1215567638200445,1,3.12077,12,2,32,True,2048,2048,12,1024,False,1,32,4,4
55,4,2048,RS,2,16,True,4,1,0.0011358085225951276,True,8,8,32,False,4.977189031520046,16,512,64,128,False,False,False,2,False,16,False,128,True,4,1,16,True,8,1,1,12,8,1,4,False,10,4.978596968479954,4,4.977893,8,1,2,True,4,32,12,8,False,1,16,1,4
56,16,256,RS,16,8,False,1,16,0.0002965552225135381,False,8,64,2,False,4.145381196546282,4,1,512,256,True,True,True,512,True,32,True,256,True,8,1,1,False,1,12,16,1,1,12,1,False,10,4.145748803453717,16,4.1455649999999995,4,16,4,True,1,1,16,1024,False,1,8,2,4
57,1,32,RS,32,16,False,2,2,0.000523874030660024,False,16,8,2,True,2.4157493054782435,1,4,4,16,True,False,False,2,False,256,False,1024,True,16,16,1024,False,1,16,1,8,16,1,8,False,10,2.4163986945217566,12,2.416074,4,4,32,True,1024,32,1,2048,True,8,32,4,1
58,16,1024,RS,1,4,False,2,512,0.0008484862992411798,False,8,2,32,True,2.4344931124067517,64,32,2048,16,False,False,False,2,True,1,True,32,False,16,1,128,True,1,16,16,1,4,1,4,False,10,2.4355448875932484,16,2.435019,1,2,2,True,2,2048,1,16,True,1,32,1,4
59,1,1024,RS,32,8,False,16,1,0.0011477003093142198,False,1,256,1,True,1.6363566610497127,64,16,256,512,True,False,False,8,True,64,False,64,False,4,4,128,True,1,4,1,12,12,1,12,False,10,1.6377793389502873,8,1.637068,8,8,8,True,1024,128,16,256,True,8,8,16,1
60,32,32,RS,1,4,True,16,1,9.746794344810396e-05,True,16,8,4,True,3.341629589852842,256,2,128,128,False,True,True,128,False,2,True,64,False,16,8,2048,True,1,16,16,1,16,16,1,False,10,3.341750410147158,8,3.34169,16,2,4,True,128,2,12,2048,False,4,2,2,1
61,1,64,RS,1,8,True,16,2,0.0031936858017031808,True,2,2048,16,True,4.5953495694053625,8,16,2,256,False,True,True,64,False,2048,True,1,True,1,1,8,True,12,1,8,1,8,12,1,False,10,4.599308430594638,12,4.597329,16,4,8,True,1024,4,1,2048,False,8,4,4,1
62,128,256,RS,2,1,False,2,4,0.00010952625256072656,False,1,16,4,False,1.9423901161727557,1,4,2048,128,True,True,False,2048,False,8,False,32,False,16,12,2048,False,1,1,1,12,16,1,16,False,10,1.942525883827244,4,1.9424579999999998,4,2,2,True,2048,8,8,2048,True,8,4,16,1
63,8,16,RS,2,2,False,16,2,0.0001049999999999456,False,1024,16,1,False,2.892729921521608,1,8,8,1,False,False,False,1024,True,128,True,2048,False,8,12,512,True,1,16,1,8,1,12,1,False,10,2.892860078478392,8,2.892795,16,4,32,True,1,16,16,1,False,1,16,4,16
64,32,512,RS,8,2,False,32,32,0.00027225723130892436,True,8,8,2,True,2.0281672563205255,64,4,1,32,False,True,False,1,False,4,True,8,True,1,16,256,False,1,8,1,16,8,12,1,False,10,2.0285047436794743,12,2.028336,4,4,4,True,64,1024,4,256,True,4,4,32,1
65,2048,1024,RS,16,16,True,8,4,0.0006524116798464134,True,256,32,1,False,2.281868638481814,32,256,2048,1024,False,True,True,128,False,2,True,128,False,1,12,128,True,12,1,1,16,8,1,8,False,10,2.282677361518186,1,2.282273,16,4,32,True,2048,32,1,32,True,12,8,16,1
66,4,2048,RS,1,8,True,1,2,0.00019753480705945607,False,256,1,2,True,3.9571175689078775,256,32,512,2048,True,True,True,32,True,4,True,512,True,8,12,1024,True,1,12,1,16,1,8,1,False,10,3.9573624310921227,1,3.95724,8,16,1,True,256,64,1,32,False,8,32,1,1
67,64,2048,RS,4,2,True,1,4,0.002162347104421519,True,2,8,8,True,2.131164788006561,4,1,1,512,False,False,True,1,True,2,True,4,True,1,12,128,False,1,12,1,12,1,1,1,False,10,2.1338452119934384,16,2.1325049999999997,8,8,1,True,2048,128,1,256,True,12,4,1,1
68,8,512,RS,8,16,False,4,16,0.000990014646356292,True,32,1,8,True,2.8216553938402793,4,2,1024,512,False,True,True,1,True,32,True,512,False,12,4,64,True,1,12,1,12,8,1,12,False,10,2.8228826061597196,16,2.8222689999999995,12,32,2,True,1024,256,4,512,True,1,32,4,12
69,16,64,RS,16,16,True,8,16,9.879777325435394e-05,True,2048,32,1,True,3.625191765630934,32,64,32,2048,True,True,True,4,True,8,False,1,False,4,16,1,False,1,8,1,12,16,16,1,False,10,3.625314234369066,12,3.625253,12,16,1,True,64,256,4,32,False,1,1,4,1
70,2,128,RS,1,8,False,16,1024,0.0006463443354745674,True,64,1,16,True,2.393626398991715,1,8,8,64,True,True,False,1,False,2,False,128,True,16,8,64,True,8,1,8,1,1,1,8,False,10,2.3944276010082857,4,2.3940270000000003,16,8,16,True,16,1,16,8,True,1,2,8,12
71,4,16,RS,4,16,False,4,4,0.00020039960079800434,True,8,512,32,False,2.3186857933229494,16,2,256,32,False,False,True,1,True,64,False,64,True,1,8,256,False,16,1,1,4,4,12,1,False,10,2.3189342066770506,8,2.31881,1,2,4,True,32,1024,16,512,True,1,1,16,12
72,16,256,RS,32,32,False,4,64,0.0018558569449179168,False,128,4,1,True,2.9855147490848717,512,2,1024,2048,False,False,False,16,True,4,False,128,False,1,16,512,False,12,1,1,4,8,1,8,False,10,2.987815250915128,1,2.986665,12,8,16,True,2048,1024,8,1024,False,8,2,32,1
73,64,128,RS,1,1,False,16,2,0.00036088917966597105,True,16,8,8,True,3.744833322679231,256,8,1,512,False,True,False,64,True,4,True,128,False,1,4,256,True,8,1,12,1,1,1,8,False,10,3.74528067732077,8,3.7450570000000005,1,2,4,True,128,1024,16,64,True,1,4,1,12
74,8,256,RS,4,16,False,2,1,0.0010998345330094324,False,16,8,2,False,2.018446328020084,8,64,512,32,False,True,False,128,True,1024,False,2048,True,1,12,128,False,4,1,1,12,1,4,1,False,10,2.0198096719799166,1,2.0191280000000003,16,2,8,True,1024,16,4,64,True,16,8,1,1
75,2,256,RS,8,1,False,8,2048,0.001531435927487684,True,4,2,4,True,2.6981888236198506,16,64,256,1024,True,False,False,32,False,16,True,16,True,4,8,1024,False,8,1,12,1,4,1,16,False,10,2.7000871763801495,8,2.699138,12,8,1,True,512,2048,1,2048,True,1,16,8,16
76,1,1,RS,2,16,True,8,512,0.0019148422911561352,False,128,64,1,True,2.904896190260295,2048,1024,2048,1,True,True,False,16,False,16,False,16,False,8,12,2048,True,4,1,1,8,16,12,1,False,10,2.9072698097397054,16,2.906083,4,1,1,True,2048,512,16,1,False,1,8,8,8
77,1,2048,RS,1,1,False,2,64,0.00012990765951246156,False,4,4,32,True,2.4370914838779756,64,512,2,8,False,False,False,16,True,8,False,512,False,1,4,128,True,1,4,8,1,12,1,16,False,10,2.437252516122024,8,2.437172,12,4,2,True,64,1,4,16,True,12,16,1,1
78,4,2048,RS,32,8,False,8,4,0.00023259621665023354,True,1,2,2,False,2.1996828380203874,4,16,1024,2,True,False,False,1,True,32,False,1,False,1,1,512,False,1,1,1,8,12,16,1,False,10,2.1999711619796125,4,2.199827,12,16,2,True,256,512,4,4,True,16,16,2,1
79,32,256,RS,1,16,True,2,16,0.006370952911456802,False,2,32,1,True,4.363994315034432,512,1,512,1,False,True,False,32,True,128,True,1024,False,12,16,1,False,1,1,16,1,4,16,1,False,10,4.371891684965567,8,4.3679429999999995,8,8,16,True,256,512,12,256,False,1,16,1,8
80,16,16,RS,4,8,False,4,4,0.0007224264668463002,True,128,64,8,True,1.8341922436646436,64,1,1024,1024,True,False,True,32,True,32,True,1024,False,1,4,1,True,12,1,1,1,16,1,12,False,10,1.835087756335357,1,1.8346400000000003,16,2,2,True,256,512,8,1,True,16,32,4,1
81,2,2048,RS,8,16,False,4,32,0.00011548160026606845,True,128,8,2,True,4.528966425077832,1,1024,16,1,True,True,True,2,False,2,False,2,True,16,1,64,True,8,1,8,1,12,1,8,False,10,4.529109574922168,4,4.529038,16,16,2,True,2048,256,1,16,False,8,8,1,1
82,128,16,RS,2,1,False,32,256,0.0001774260409296584,True,64,8,8,False,3.1462700322212305,16,4,512,512,False,False,True,1,True,2,True,2048,True,4,8,2048,False,1,8,8,1,1,1,12,False,10,3.14648996777877,16,3.14638,4,16,2,True,2048,256,8,512,False,8,4,8,1
83,4,1,RS,16,16,False,8,8,0.0004861368120190447,True,8,2,8,False,2.361767694818891,4,32,1,256,True,True,False,256,False,2,False,512,True,8,12,256,False,1,4,12,1,12,1,1,False,10,2.36237030518111,12,2.3620690000000004,16,1,16,True,1,128,12,16,True,1,8,2,4
84,1,256,RS,2,8,True,16,64,0.004043839883081462,True,16,32,16,False,2.493390648129031,128,4,2048,16,False,True,False,2,True,2,True,8,False,16,4,512,True,8,1,1,8,16,16,1,False,10,2.4984033518709694,16,2.4958970000000003,16,2,2,True,512,1,8,256,True,16,16,1,1
85,2,512,RS,8,2,False,1,4,9.297311439331228e-05,False,1,64,4,False,3.1446283757255613,32,1,128,128,True,True,False,256,True,16,True,2048,False,16,1,64,True,1,1,1,12,8,1,8,False,10,3.144743624274439,1,3.144686,12,2,1,True,1,1,16,1024,False,8,2,4,1
86,128,2048,RS,32,2,True,2,256,0.0001684755175092076,True,8,32,1,True,3.182241579711183,8,512,2048,2048,False,False,False,1024,False,8,False,256,False,12,4,1,False,12,1,12,1,16,8,1,False,10,3.182450420288817,8,3.182346,16,16,8,True,1,1024,4,128,False,1,4,16,16
87,64,512,RS,2,1,True,4,32,0.00015199013125867078,False,1,2,4,True,4.304038797271687,1024,4,64,8,True,False,False,2,False,32,False,64,False,12,4,2048,True,1,4,1,12,4,1,4,False,10,4.304227202728313,8,4.304133,8,8,2,True,512,256,8,1,False,1,16,8,1
88,1,1,RS,8,1,False,2,64,0.002027792149111957,False,16,512,4,True,2.070206184499434,64,256,128,32,False,False,True,256,False,16,False,512,False,12,16,256,True,1,16,1,8,12,1,1,False,10,2.072719815500566,8,2.071463,12,16,1,True,1,512,12,512,True,8,2,8,1
89,32,32,RS,2,2,False,32,4,0.00017397988389469094,True,16,8,4,True,2.083141168132241,2,16,256,128,True,False,True,1024,True,512,False,1,False,8,4,1,True,8,1,4,1,1,1,8,False,10,2.083356831867759,8,2.083249,4,2,8,True,2048,8,8,32,True,16,4,32,1
90,4,1,RS,1,8,True,8,1024,0.00016425894191795726,True,1,512,16,False,2.125561193123788,256,8,8,16,False,False,False,32,True,1,False,32,True,12,12,256,False,12,1,1,16,12,16,1,False,10,2.1257648068762127,16,2.1256630000000003,1,1,4,True,128,1,16,2048,True,1,32,4,12
91,1024,64,RS,4,2,False,16,32,0.00011119352499131793,False,128,4,4,False,2.6942950828055863,32,4,1024,1,True,False,False,16,False,256,True,2048,True,8,4,512,True,1,1,16,1,8,1,12,False,10,2.694432917194414,16,2.694364,8,2,1,True,64,32,16,4,False,4,16,4,1
92,64,16,RS,16,1,False,2,4,0.0018999642101891648,True,128,8,4,True,2.230408411620968,1,4,256,512,True,False,False,128,True,16,False,128,True,8,16,16,True,1,4,16,1,8,12,1,False,10,2.232763588379032,1,2.231586,8,1,8,True,1024,16,4,128,True,12,32,2,1
