id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1024,64,2048,0.0962721311233767,8,False,64,64,DLMT,True,False,True,True,True,9,1,512,35,0.09634758316233759,0.00011387461346514607,0.09630985714285714,1,27,True,28,8
2,1,1,512,inf,32,False,256,512,DLMT,True,True,False,False,True,26,1,256,1,inf,inf,inf,1,5,False,28,1
3,1,1,1,0.12834863924954323,1,False,1,1,DLMT,False,False,False,True,False,29,1,512,35,0.1283789036075996,4.5675930338033986e-05,0.12836377142857142,30,1,True,21,8
4,1,1,128,0.0876324030357833,1,False,64,256,DLMT,True,False,True,True,False,4,8,1,35,0.08764963124993098,2.60013679388969e-05,0.08764101714285714,14,10,True,1,8
5,512,512,2048,0.11336636522579799,1,False,32,512,DLMT,True,True,False,False,False,7,1,16,35,0.11338694905991628,3.1065776168954814e-05,0.11337665714285713,2,2,True,1,32
6,1,1024,64,inf,1,False,256,1,DLMT,False,False,False,True,False,11,32,32,1,inf,inf,inf,30,30,False,1,1
7,2048,2048,1,0.11270714832562012,1,False,1,512,DLMT,False,False,True,True,True,16,1,128,35,0.11276988024580847,9.467700623807127e-05,0.1127385142857143,19,1,True,27,8
8,512,2048,128,0.1918221596178532,1,False,64,1,DLMT,False,False,False,False,False,1,32,16,35,0.19184555466786107,3.5308552470342994e-05,0.19183385714285714,13,1,True,27,1
9,128,1024,64,0.10208514751960254,1,False,512,1,DLMT,True,True,False,False,True,15,8,1,35,0.10219273819468316,0.0001623792637811946,0.10213894285714285,1,15,True,25,8
10,1,512,2048,inf,1,False,512,512,DLMT,True,False,True,True,True,2,32,128,1,inf,inf,inf,1,17,False,26,1
11,128,256,256,0.13669524802735564,8,False,1,32,DLMT,True,False,False,False,True,22,1,64,35,0.1367226948297872,4.142358590691534e-05,0.1367089714285714,12,16,True,1,1
12,2048,256,2048,0.3637750354690664,1,False,1,16,DLMT,False,True,True,False,True,6,8,128,35,0.3638061645309336,4.698096879132657e-05,0.3637906,24,1,True,23,1
13,2048,1,1,inf,1,False,1,256,DLMT,False,True,False,False,True,16,32,512,1,inf,inf,inf,18,28,False,1,1
14,256,1,2048,0.10776923285369046,1,False,64,128,DLMT,False,False,False,False,True,1,8,1,35,0.10779853857488099,4.4229125134960546e-05,0.10778388571428572,1,2,True,5,8
