id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,1,1024,24.13711798267296,301,64,128,1,256,64,RS,500,10,True,8,256,512,1,1,21,False,3,1,0.19742560000000003,True
