id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,256,2048,2048,0.117793291325626,8,False,1,1,RS,True,True,False,True,True,23,1,256,35,0.11784219438865971,7.380605583250612e-05,0.11781774285714286,27,4,True,1,8
2,64,1,2048,inf,32,False,16,1,RS,False,True,False,False,True,14,1,128,1,inf,inf,inf,1,17,False,6,1
3,1,64,1,0.11694649160116592,8,False,16,512,RS,True,False,False,False,False,13,1,64,35,0.11713196554169127,0.0002799231614685203,0.1170392285714286,8,1,True,11,8
4,1024,64,256,0.12907962917698,1,False,16,1,RS,False,False,False,False,False,14,1,32,35,0.12910997082301998,4.5792575817485054e-05,0.12909479999999998,27,4,True,1,1
5,1024,256,64,0.25406078624811357,1,False,256,512,RS,False,False,False,False,False,24,1,32,35,0.2542526423233151,0.00028955528181072546,0.25415671428571435,7,30,True,1,32
6,64,512,1,0.25068817809936783,1,False,32,1,RS,True,True,False,True,True,18,1,32,35,0.2508714790434894,0.0002766436062842552,0.2507798285714286,13,4,True,1,32
7,256,512,512,0.10236098364384795,1,False,128,64,RS,False,True,True,False,False,7,8,256,35,0.10263713064186634,0.0004167698195035,0.10249905714285715,19,10,True,1,8
8,512,256,128,0.24912733318217534,1,False,32,256,RS,False,True,False,True,False,16,1,32,35,0.24933112396068186,0.00030756751507031834,0.2492292285714286,1,6,True,12,32
9,2048,1,256,0.2023708718082313,8,False,32,256,RS,True,True,False,True,False,23,8,16,35,0.20250478533462582,0.0002021065469660295,0.20243782857142856,28,22,True,1,1
10,512,256,64,0.10133518854628237,1,False,1,16,RS,False,False,False,True,True,4,8,1,35,0.1013589257394319,3.5824925765763394e-05,0.10134705714285713,10,22,True,1,8
11,512,512,1,inf,1,False,64,128,RS,True,False,True,False,True,28,1,1,1,inf,inf,inf,1,30,False,3,32
12,256,512,1,0.0994028413853711,1,False,128,1,RS,True,True,False,False,True,16,8,32,35,0.0994383871860575,5.364685128748174e-05,0.0994206142857143,2,11,True,1,8
13,2048,512,64,0.10617957143643932,1,False,256,128,RS,False,False,True,False,True,17,8,64,35,0.10625625713498925,0.00011573649169645736,0.10621791428571428,13,23,True,1,8
14,2048,1024,256,0.11636044433993457,8,False,1,512,RS,False,False,False,False,False,22,1,16,35,0.116410184231494,7.506902402021126e-05,0.11638531428571429,26,1,True,28,8
15,128,1024,1024,0.11066733702554024,1,False,128,64,RS,True,False,False,True,False,9,1,32,35,0.11069734868874545,4.529455524336042e-05,0.11068234285714285,23,13,True,1,8
16,512,512,2048,0.16689605918747866,8,False,128,256,RS,False,False,True,False,False,1,1,32,35,0.1670486265268071,0.00023025947386833625,0.16697234285714288,6,1,True,22,1
17,256,256,256,0.09482661232542997,1,False,256,1,RS,True,True,True,False,True,7,1,128,35,0.09484671338885572,3.033716330758438e-05,0.09483666285714284,20,1,True,13,8
18,2048,1,256,inf,32,False,16,128,RS,True,True,True,False,True,29,1,32,1,inf,inf,inf,1,17,False,15,1
19,64,1,1,0.15090373127473478,8,False,32,32,RS,False,True,True,True,True,17,8,16,35,0.15121129729669375,0.0004641884082647324,0.15105751428571426,1,15,True,29,1
20,256,256,256,0.19080695358769836,1,False,64,32,RS,False,False,False,True,True,19,8,128,35,0.1909445892694445,0.00020772414203378762,0.19087577142857143,24,27,True,1,1
21,2048,128,2048,0.10384419229437875,1,False,64,16,RS,True,True,True,True,False,26,1,32,35,0.10387249341990695,4.271295745665233e-05,0.10385834285714285,1,8,True,17,8
22,1,1024,2048,0.19485350098358833,8,False,512,256,RS,False,False,False,False,True,29,1,512,35,0.19499998473069735,0.00022107792328332075,0.19492674285714284,1,26,True,19,1
23,128,512,1024,0.15729066120477214,1,False,256,64,RS,True,True,False,True,True,9,1,1,35,0.15741716736665645,0.00019092711719824636,0.1573539142857143,1,19,True,5,1
24,512,1024,2048,0.30595000769330055,1,False,16,16,RS,False,True,True,False,True,3,32,128,35,0.3060360494495566,0.00012985695112353952,0.30599302857142857,1,15,True,11,1
25,128,64,256,0.09902241788176147,1,False,64,16,RS,False,False,True,True,True,14,8,128,35,0.09904740497538136,3.77113152509846e-05,0.09903491142857142,3,25,True,1,8
26,1024,512,2048,0.27740949420580985,1,False,32,512,RS,False,False,True,False,False,17,1,512,35,0.2775364486513331,0.00019160368110306055,0.27747297142857147,25,24,True,1,32
27,2048,2048,128,0.1215723907520922,1,False,1,256,RS,False,True,False,False,False,5,1,1,35,0.12161246639076498,6.0483426638701564e-05,0.12159242857142859,18,4,True,1,8
28,2048,256,64,0.20016366956058165,8,False,16,512,RS,True,False,True,True,True,28,8,64,35,0.2001994161537041,5.394989360886672e-05,0.20018154285714287,6,1,True,12,1
29,1,1,512,0.12251339911100981,8,False,64,256,RS,False,True,False,False,True,4,1,512,35,0.12254197231756167,4.3123590778513336e-05,0.12252768571428574,1,29,True,22,8
30,128,1,256,0.24218582382434015,32,False,1,16,RS,False,False,True,True,False,10,1,128,35,0.24220211903280273,2.4593246127789756e-05,0.24219397142857144,22,1,True,19,1
31,256,1024,512,0.09289586410951306,8,False,512,64,RS,False,True,True,False,True,21,1,32,35,0.09301987303334408,0.00018715820621896846,0.09295786857142857,1,16,True,28,8
32,2048,512,512,0.12836516068735074,32,False,16,32,RS,False,True,True,False,False,20,1,128,35,0.12838369645550637,2.7974769974068394e-05,0.12837442857142856,6,14,True,1,1
33,1024,1,1024,0.18827056598774936,1,False,256,128,RS,True,True,True,True,False,6,8,16,35,0.1883970340122507,0.00019086955904865468,0.18833380000000002,1,26,True,22,1
34,1024,256,256,0.23208617222562927,1,False,128,64,RS,False,True,False,True,False,12,8,64,35,0.23216948491722783,0.00012573816007067443,0.23212782857142855,15,1,True,2,1
35,1,256,2048,inf,32,False,32,32,RS,True,True,True,False,True,8,1,512,1,inf,inf,inf,17,9,False,1,1
36,256,2048,64,0.24424475383580807,1,False,32,64,RS,False,True,False,True,True,6,1,16,35,0.24438090330704904,0.00020548110593910786,0.24431282857142855,4,1,True,15,1
37,1024,1024,2048,0.08883820880925207,1,False,64,256,RS,False,True,True,True,False,26,8,1,35,0.08886687119074792,4.325817643603958e-05,0.08885254,13,1,True,8,8
38,1024,128,512,0.18546066471020556,32,False,32,256,RS,True,False,True,True,False,16,1,128,35,0.1855078495755087,7.121289724968489e-05,0.18548425714285713,23,19,True,1,1
39,128,256,1024,0.1390709255332854,8,False,128,32,RS,False,True,False,True,False,1,1,64,35,0.1391279887524289,8.612162259009584e-05,0.13909945714285715,1,19,True,14,1
40,1024,2048,512,0.11815783030868172,8,False,512,1,RS,False,False,False,False,False,17,1,256,35,0.11835148397703259,0.0002922682664810486,0.11825465714285716,24,10,True,1,1
41,1024,512,512,0.1586986662668535,1,False,64,512,RS,False,False,False,False,True,6,32,512,35,0.1587265908760037,4.2144706981192036e-05,0.1587126285714286,1,11,True,29,1
42,2048,128,256,0.15554377694617572,8,False,1,32,RS,False,False,False,False,False,9,1,32,35,0.15562679448239575,0.00012529270219964662,0.15558528571428573,1,5,True,7,1
43,1024,512,1,inf,32,False,128,64,RS,False,False,False,True,True,7,1,1,1,inf,inf,inf,2,1,False,18,1
44,1,256,1024,0.17594090839478307,1,False,16,512,RS,True,False,True,True,True,22,8,32,35,0.17600766303378826,0.00010074822123309593,0.17597428571428567,1,10,True,9,1
45,1024,1024,1,0.17081384642548328,8,False,128,1,RS,False,True,True,True,False,12,8,256,35,0.17086289643165956,7.402782709004439e-05,0.17083837142857142,20,1,True,29,1
