id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17900615391560362,1,True,1,1,RSL,False,False,False,False,False,1,1,1,35,0.17944201751296782,0.0006578191836419403,0.17922408571428572,1,1,True,1,1
2,2048,256,512,0.11154830956801717,1,False,128,512,RSL,True,False,True,True,False,2,8,256,35,0.11163700471769714,0.00013386153674752217,0.11159265714285715,29,3,True,1,1
3,128,1,256,0.14357599157985185,8,False,64,32,RSL,False,True,False,True,False,28,1,32,35,0.14362063699157662,6.738027325924009e-05,0.14359831428571423,1,7,True,30,1
4,64,1,1024,0.1042034158158157,1,False,64,64,RSL,False,True,True,False,False,10,1,256,35,0.10428218418418429,0.00011887972312984452,0.1042428,7,19,True,1,8
5,1024,512,128,0.14836638027764604,8,False,64,128,RSL,True,False,False,True,True,27,8,128,35,0.14838779115092537,3.231396993656646e-05,0.1483770857142857,12,16,True,1,1
6,256,64,2048,0.11844911495801527,1,False,32,256,RSL,True,False,False,True,False,9,1,64,35,0.11848071361341328,4.768969426171027e-05,0.11846491428571428,1,21,True,29,8
7,2048,512,1,inf,32,False,64,1,RSL,True,False,True,False,True,1,1,256,1,inf,inf,inf,1,17,False,15,1
8,2048,2048,512,0.281159385786588,8,False,64,16,RSL,True,True,False,True,True,17,8,512,35,0.28131615707055474,0.00023660420062860955,0.28123777142857137,18,1,True,30,1
9,256,128,1024,inf,1,False,1,256,RSL,True,True,False,True,True,5,32,16,1,inf,inf,inf,1,7,False,19,1
10,256,1,128,0.18597698399788157,1,False,1,128,RSL,True,False,True,True,True,17,1,1,35,0.18604707314497557,0.00010578076674067327,0.18601202857142857,15,15,True,1,1
11,2048,1,1,0.10718334618109401,1,False,128,256,RSL,False,True,True,True,False,29,1,32,35,0.10720613953319169,3.440045087506964e-05,0.10719474285714285,24,1,True,15,8
12,64,64,128,0.24975307170649466,8,False,16,64,RSL,True,True,False,True,False,24,8,128,35,0.25152835686493374,0.0026793167420224176,0.2506407142857142,1,28,True,16,1
