id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
12,32,64,False,2,32,1,1024,64,24,0.939517355697549,4,32,DLMT,True,True,5,True,1024,True,1,14,64,32,10,1024,32,2,0.9411849,1,False,0.002690477037627343,True,0.942852444302451
13,4,2048,False,2,1,1,2,8,19,0.18699720707995615,1,64,DLMT,True,True,2,False,8,True,24,1,8,2,10,4,1,4,0.1998858,1,True,0.02079492775558502,True,0.21277439292004385
14,16,1,False,8,2048,16,8,512,1,0.6531445281942184,4,16,DLMT,False,False,10,True,512,True,1,3,1,8,10,8,8,4,0.6560945,3,False,0.004759592529828582,True,0.6590444718057816
15,2,2048,False,32,2048,1,32,4,5,0.5373274137380648,8,2048,DLMT,False,True,24,True,1,False,12,1,1,2,10,128,4,2,0.5479808,1,True,0.01718856348738894,True,0.5586341862619353
16,1,1024,False,1,8,64,32,1,12,1.0861987512583275,4,8,DLMT,True,True,10,False,4,False,2,1,1,16,10,2048,8,1,1.087553,1,True,0.00218499450800227,True,1.0889072487416724
17,4,4,False,1,8,64,64,128,13,0.7306597040177755,64,1,DLMT,False,False,4,False,2048,True,13,1,512,8,10,128,4,1,0.7435664999999999,1,True,0.020824297242644233,True,0.7564732959822243
18,2,256,False,8,2048,2,4,256,1,inf,1,16,DLMT,True,False,28,False,2,False,1,17,1,4,1,1024,16,1,inf,3,False,inf,False,inf
19,16,1024,False,4,2048,8,8,2048,1,0.775230687602359,32,2,DLMT,False,False,2,False,1,True,2,1,2048,32,10,8,32,32,0.7847896000000001,23,False,0.015422699278660659,True,0.7943485123976411
20,2,1,False,1,1,1,4,8,12,0.9190535942913726,64,2048,DLMT,True,True,1,False,512,True,1,7,512,32,10,256,8,8,0.9209802999999999,10,False,0.003108617540000692,True,0.9229070057086272
21,2,32,False,16,2048,256,2,1024,26,1.0472715272394486,2048,16,DLMT,True,True,1,False,1,True,20,1,1,32,10,128,2,2,1.0543010000000002,1,True,0.011341608748321406,True,1.0613304727605517
22,8,16,False,32,8,1,2,16,1,1.011105034941629,2048,8,DLMT,True,False,9,False,1,False,30,1,16,32,10,1,8,2,1.0111340000000002,14,False,4.673328578220327e-05,True,1.0111629650583713
23,1,64,False,1,512,64,1,256,9,0.20832005926953506,64,32,DLMT,False,False,1,False,1,True,15,1,2048,1,10,128,16,8,0.22282890000000002,8,True,0.023409094901127636,True,0.23733774073046499
24,32,256,False,8,32,1024,16,1,19,1.1140494266458005,2048,2,DLMT,False,False,1,True,2048,False,30,1,128,8,10,32,32,8,1.11413,6,False,0.00013000000000001641,True,1.1142105733541996
25,16,2048,False,16,128,2,256,1,1,1.3586601271127827,1,2048,DLMT,True,True,24,False,1024,False,6,1,128,8,10,1,8,32,1.358762,1,False,0.00016436544649045087,True,1.3588638728872173
26,2,1,False,32,256,2048,512,2048,17,0.6270601302719329,256,2048,DLMT,True,False,1,True,1,True,1,27,256,8,10,1024,8,16,0.6311488000000001,1,True,0.006596809453061393,True,0.6352374697280673
27,2,128,False,16,1,16,128,2048,1,0.8748274040932865,1,64,DLMT,True,True,7,True,1,False,1,16,1024,1,10,2048,1,8,0.8748506,16,False,3.742512525028357e-05,True,0.8748737959067135
28,1,1,False,32,4,32,32,1024,6,1.9740431854131781,64,128,DLMT,False,False,20,True,2048,False,1,18,64,32,10,32,8,16,1.9741199999999999,1,False,0.00012393546707861974,True,1.9741968145868216
29,2,512,False,2,2,512,8,512,13,0.2722179777067642,256,128,DLMT,False,False,8,True,256,True,1,30,256,32,10,1,4,1,0.27757489999999996,1,True,0.008643054580991598,True,0.2829318222932357
30,16,1,False,2,2,8,2048,32,11,3.131073508041917,1,512,DLMT,False,False,1,False,32,False,27,1,4,16,10,2048,2,2,3.1324279999999995,4,False,0.0021853869222634554,True,3.133782491958082
31,2,2048,False,8,512,64,1,512,10,1.4514763435891425,512,2048,DLMT,True,True,6,False,2048,True,1,20,1,1,10,2,1,1,1.452879,1,False,0.0022630972139968076,True,1.4542816564108576
32,2,1,False,4,4,2,1,2,19,1.0368854143318453,512,8,DLMT,False,False,1,False,1,False,1,12,2048,2,10,1,32,4,1.053567,1,True,0.026914681142454593,True,1.0702485856681545
33,4,128,False,32,2048,32,1,1,7,0.782496771599732,1,2,DLMT,False,True,1,False,4,True,23,1,2048,8,10,8,4,1,0.7967419999999998,13,False,0.022983773114960925,True,0.8109872284002677
34,1,1,False,8,32,2,2048,512,3,1.7156921538158219,32,8,DLMT,True,True,1,False,1024,True,1,30,1024,2,10,2048,8,1,1.717558,22,False,0.0030104245547762985,True,1.719423846184178
35,16,2048,False,1,8,8,32,1,1,0.22003767310826616,4,64,DLMT,False,False,4,True,16,True,1,5,1024,32,10,64,1,4,0.2268897,10,True,0.011055311086079848,True,0.23374172689173384
36,8,256,False,1,16,64,8,512,1,inf,16,64,DLMT,False,True,1,True,512,False,1,18,16,4,1,128,2,1,inf,14,False,inf,False,inf
37,32,256,False,16,64,1,1024,512,4,1.19952134381772,512,64,DLMT,False,True,9,False,1,False,1,4,512,8,10,2048,4,1,1.1995780000000003,1,False,9.141115905620845e-05,True,1.1996346561822806
38,8,8,False,2,16,32,2048,128,3,0.5161106154954451,1,2,DLMT,False,True,24,True,2,True,1,5,128,1,10,1,32,8,0.5277225999999999,1,True,0.018735200992783595,True,0.5393345845045547
39,32,2048,False,32,64,1,16,32,1,0.8009022781097457,64,64,DLMT,False,True,1,False,128,False,11,1,1,32,10,128,16,1,0.8085815999999999,28,True,0.012390099129546929,True,0.8162609218902541
40,4,1,False,16,1,512,2,1024,1,1.136631082936519,1,32,DLMT,False,True,4,False,256,True,1,30,2,4,10,2048,16,32,1.1383449999999997,24,False,0.002765296548292819,True,1.1400589170634805
41,16,2048,False,2,128,8,512,32,29,1.2448329359067996,4,2,DLMT,True,False,4,False,512,False,1,10,1024,2,10,1024,8,16,1.24674,1,True,0.003076927038458956,True,1.2486470640932004
42,2,512,False,32,1,4,8,32,5,0.6780643751327439,64,4,DLMT,False,True,18,True,64,True,1,15,1024,1,10,1024,2,32,0.6870339999999999,1,True,0.014471921199343235,True,0.696003624867256
43,32,512,False,1,4,1,16,256,1,0.4383602344660892,128,128,DLMT,True,False,16,False,256,True,1,28,128,8,10,16,32,16,0.4408499,3,True,0.004016917535872492,True,0.44333956553391085
44,16,16,False,32,1,2,4,1,11,1.0297721499176626,2048,8,DLMT,False,False,10,True,1,True,11,1,64,4,10,2048,2,8,1.031426,1,False,0.0026683822814581983,True,1.0330798500823373
45,4,256,False,2,32,1024,1,1024,2,0.19355219116092293,2,16,DLMT,True,True,29,False,128,True,1,24,256,4,10,8,1,4,0.2016816,1,True,0.013116285893498968,True,0.20981100883907705
46,1,256,False,32,128,1024,1024,1024,1,1.639507386061927,64,64,DLMT,True,False,6,True,128,False,1,29,2048,8,10,1,32,2,1.639535,10,False,4.455333881988627e-05,True,1.639562613938073
47,2,16,False,2,1,2,32,1,1,1.593174817048148,1,16,DLMT,True,True,10,False,256,True,6,1,8,4,10,512,2,16,1.59833,7,False,0.008317560940564244,True,1.6034851829518522
48,8,1,False,4,16,2048,32,2048,1,0.7820542695955981,2,128,DLMT,False,False,24,False,1,True,1,9,1024,32,10,256,2,4,0.7841481,4,False,0.0033782626437268027,True,0.7862419304044019
49,32,2048,False,2,2,128,2,256,1,1.0018812825001255,1,2048,DLMT,False,False,3,True,1,False,1,5,512,2,10,2048,4,32,1.005417,1,True,0.005704656080781712,True,1.0089527174998745
50,2,64,False,16,8,64,32,1024,6,0.2604693772048611,16,64,DLMT,False,False,16,False,64,True,22,1,8,4,10,128,1,1,0.27542150000000004,1,True,0.02412430241582127,True,0.290373622795139
51,1,2048,False,4,1,16,4,2048,22,0.807475011513615,4,2048,DLMT,False,True,3,False,256,True,1,23,8,16,10,8,16,2,0.8087966999999999,1,False,0.0021324605998704954,True,0.8101183884863848
52,32,512,False,32,128,32,32,2048,1,1.1624346417395535,512,2,DLMT,False,False,1,False,1024,False,1,13,256,32,10,64,32,8,1.1625,30,False,0.00010545141061168745,True,1.1625653582604467
53,2,4,False,32,8,4,2,2048,1,1.6820302927967516,4,1,DLMT,False,False,7,True,512,False,22,1,64,32,10,256,1,2,1.6859440000000003,13,True,0.0063145185089601204,True,1.689857707203249
54,1,2048,False,32,256,1,64,4,1,0.8580145383272978,4,1,DLMT,True,False,12,False,128,True,1,17,1,4,10,2048,32,1,0.8685362,1,False,0.01697603421179398,True,0.8790578616727022
55,1,128,False,1,256,8,2,16,1,0.7718866596874931,64,32,DLMT,False,True,4,True,512,True,23,1,1024,16,10,2048,4,1,0.7728556,8,False,0.0015633237796438694,True,0.7738245403125068
56,4,1,False,8,16,2,4,128,9,1.4130032503052374,32,1024,DLMT,False,False,1,True,256,True,5,1,128,32,10,2048,32,32,1.417904,7,True,0.007907049007056919,True,1.4228047496947627
57,2,2,False,2,128,4,16,1024,17,0.8596390235333266,4,2,DLMT,True,False,1,True,1,False,1,10,512,16,10,16,2,1,0.8596989,1,False,9.660688381270068e-05,True,0.8597587764666735
58,8,64,False,32,1,8,1,2048,20,inf,8,1,DLMT,False,False,1,True,8,False,27,1,1,2,1,16,8,4,inf,3,False,inf,False,inf
59,1,256,False,2,1,2,1,8,22,0.8379300262238323,2,32,DLMT,True,False,2,True,1,False,5,1,256,8,10,2,1,2,0.8379894,1,False,9.579582454364739e-05,True,0.8380487737761677
60,4,256,False,8,256,64,2048,64,1,0.5195225148547273,4,4,DLMT,False,False,3,True,1,True,28,1,1,32,10,2048,32,16,0.5328482999999999,30,False,0.021500309700327586,True,0.5461740851452725
61,16,64,False,1,4,4,8,1024,3,0.21861855450292733,1,1,DLMT,True,False,27,True,1,True,1,3,4,2,10,128,32,2,0.2260973,1,True,0.012066481832332077,True,0.23357604549707267
62,2,2048,False,1,2,2048,2048,1,22,0.9347925594972937,16,2,DLMT,False,True,3,True,1,True,16,1,1024,2,10,1,1,32,0.9481587999999999,1,True,0.02156558185535461,True,0.961525040502706
63,1,1024,False,2,16,1,2,512,3,0.7676240982508232,2,128,DLMT,True,False,1,True,128,True,28,1,512,8,10,1,4,32,0.77295,7,False,0.008593004899335272,True,0.7782759017491768
64,32,1024,False,16,128,64,64,2048,2,0.71840386715009,2,64,DLMT,True,True,30,False,16,True,2,1,1024,16,10,256,32,16,0.7265577,1,False,0.01315569248690468,True,0.73471153284991
65,2,8,False,8,2,4,32,16,1,1.1721224447922896,4,2,DLMT,False,False,2,False,1024,True,1,26,8,1,10,1,2,4,1.191017,3,True,0.03048516722932644,True,1.2099115552077104
66,8,2048,False,8,1,2,1,128,11,0.14861247329276073,8,2048,DLMT,False,False,1,True,8,True,1,25,2048,32,10,16,16,1,0.1578913,1,True,0.014970798769938762,True,0.1671701267072393
67,16,32,False,2,32,1,2,2,11,0.7498569913508848,1024,8,DLMT,True,False,2,True,1024,False,1,24,1,4,10,2,4,32,0.7667993,1,True,0.027335341146764565,True,0.7837416086491151
68,4,512,False,8,128,8,8,256,1,inf,2,128,DLMT,True,True,4,False,8,False,17,1,256,2,1,1024,2,16,inf,22,True,inf,False,inf
69,32,8,False,1,16,4,512,128,6,0.686700706648124,2,4,DLMT,True,False,1,True,2,True,10,1,1,32,10,1,2,8,0.6967572,14,False,0.016225514610020843,True,0.7068136933518759
70,1,2048,False,2,1,64,128,256,13,1.3031883562004798,1024,1,DLMT,False,True,1,True,1024,False,1,2,64,8,10,1,2,32,1.303494,8,False,0.0004931368978285697,True,1.30379964379952
71,8,2048,False,1,64,16,4,1024,3,inf,64,128,DLMT,True,False,21,True,256,False,28,1,128,16,1,512,32,2,inf,1,False,inf,False,inf
72,16,16,False,1,2048,32,1,128,1,inf,16,1,DLMT,True,True,2,True,32,False,1,10,2048,16,1,2,1,1,inf,30,False,inf,False,inf
73,16,8,False,4,8,64,128,512,30,0.7846051032984196,4,4,DLMT,False,True,1,True,4,False,15,1,512,8,10,1,1,1,0.7937426999999999,2,True,0.014742933107424734,True,0.8028802967015802
74,32,1024,False,2,4,256,2,512,19,1.463811634820813,2,32,DLMT,True,False,1,False,1024,True,1,4,2048,1,10,512,2,16,1.4678360000000001,4,True,0.006493058139274574,True,1.4718603651791873
75,32,1,False,8,1,2048,4,1,2,0.6860151202359601,128,512,DLMT,False,False,4,False,256,False,26,1,512,8,10,1,32,4,0.6915085000000001,1,True,0.008863220061016197,True,0.69700187976404
76,8,2,False,8,64,256,2048,2048,1,0.674370520294116,1,1,DLMT,False,True,14,True,8,True,9,1,128,4,10,1,2,8,0.6906710000000001,8,True,0.02629979082806555,True,0.7069714797058843
77,32,64,False,16,1,16,1,1,4,0.12778637980207808,16,1,DLMT,False,False,1,False,32,True,15,1,64,1,10,8,8,2,0.1384729,28,True,0.017242022992966923,True,0.14915942019792194
78,32,1,False,2,256,16,1024,1,19,1.1660273505208387,64,2,DLMT,True,True,1,True,1024,True,1,26,256,2,10,1,16,32,1.167491,3,True,0.002361505663766226,True,1.1689546494791614
79,4,1,False,1,128,16,4,64,1,0.41376450932869446,2048,1024,DLMT,False,False,27,True,1,True,1,23,2048,2,10,4,16,4,0.41825799999999996,3,True,0.00724996238610932,True,0.42275149067130546
80,1,1,True,1,1,1,1,1,1,1.4187663810191566,1,1,DLMT,False,False,1,False,1,False,1,1,1,1,10,1,1,1,1.418825,1,False,9.457801012921416e-05,True,1.4188836189808434
81,32,1024,False,8,16,64,2,2048,10,0.8164462163804834,1,256,DLMT,True,True,5,True,1,True,10,1,256,1,10,2,8,16,0.8225249,1,False,0.009807570733367165,True,0.8286035836195166
82,1,128,False,1,32,1,2,128,21,0.17922904471886633,1,8,DLMT,False,False,1,True,1,True,25,1,512,32,10,2,4,2,0.1926541,4,True,0.02166047577247555,True,0.20607915528113366
83,16,128,False,8,8,32,2,1,26,inf,1,1,DLMT,False,True,1,True,1,True,8,1,32,4,1,2,16,4,inf,1,True,inf,False,inf
84,8,1,False,1,32,2,2,1,1,1.0211590373352497,1,128,DLMT,False,False,2,True,1,True,20,1,64,32,10,2,32,4,1.024668,24,False,0.005661488850117081,True,1.0281769626647501
85,4,1,False,2,2,64,2,2048,4,0.6605174637254153,1,2,DLMT,True,False,29,True,1,True,1,29,1,8,10,2,2,4,0.6721391999999999,1,False,0.01875093485562787,True,0.6837609362745846
86,32,8,False,32,2,64,2,256,4,2.76705453991244,1,4,DLMT,True,False,1,True,1,True,1,27,16,8,10,2,1,2,2.7845950000000004,7,False,0.028300420579913645,True,2.8021354600875608
87,1,64,False,32,4,1,2,1024,30,0.6781625939984215,1,32,DLMT,True,True,3,True,1,True,1,5,1024,2,10,2,4,2,0.7004331,1,False,0.03593204985649998,True,0.7227036060015786
88,1,2048,False,8,16,1,2,16,1,inf,1,128,DLMT,True,False,1,True,1,True,1,23,64,4,1,2,2,8,inf,23,True,inf,False,inf
89,32,16,False,2,64,128,2,1,18,0.5703145209742357,1,1,DLMT,True,False,5,True,1,True,1,30,2048,32,10,2,2,1,0.5857789999999999,1,False,0.024950956719132045,True,0.6012434790257641
90,8,4,False,32,1,2,2,128,1,inf,1,1,DLMT,False,False,3,True,1,True,22,1,1024,16,1,2,2,1,inf,1,True,inf,False,inf
91,2,1024,False,8,8,64,2,512,1,0.6088266419257861,1,2,DLMT,True,False,3,True,1,True,19,1,1,1,10,2,16,1,0.6218909,30,False,0.021078352347610105,True,0.634955158074214
92,32,16,False,8,256,128,2,1,7,0.20108306233653184,1,4,DLMT,False,True,1,True,1,True,13,1,1,2,10,2,32,4,0.2208526,7,True,0.031896895962460044,True,0.24062213766346818
93,1,1,False,2,2,1,2,1024,1,0.8051221729746705,1,2048,DLMT,False,True,3,True,1,True,1,30,4,8,10,2,32,8,0.8147205,1,False,0.015486292282208816,True,0.8243188270253294
94,1,256,False,4,32,1,2,1,15,0.4989137317668364,1,4,DLMT,True,False,7,True,1,True,1,1,32,8,10,2,16,1,0.5142963,1,False,0.024818798847043327,True,0.5296788682331637
95,32,1024,False,8,8,16,2,512,3,0.13211449537873377,1,256,DLMT,False,True,30,True,1,True,1,4,64,2,10,2,16,1,0.1399824,1,True,0.01269436541304842,True,0.14785030462126625
96,1,2048,False,1,128,2048,2,1,5,0.4770632900935215,1,4,DLMT,False,True,20,True,1,True,1,15,256,1,10,2,1,4,0.5005572,1,False,0.037905934513740726,True,0.5240511099064785
97,8,2048,False,8,1,8,2,128,6,inf,1,64,DLMT,False,True,8,True,1,True,30,1,2,32,1,2,2,1,inf,1,True,inf,False,inf
98,2,64,False,1,512,1024,2,2048,29,0.12540828205946358,1,2,DLMT,True,False,1,True,1,True,1,29,512,32,10,2,8,16,0.1411897,3,True,0.025462317569498658,True,0.15697111794053642
99,32,256,False,4,2048,8,2,2048,1,0.4176823860558946,1,1,DLMT,False,True,4,True,1,True,17,1,2048,16,10,2,8,2,0.4227647,23,False,0.008199991415239402,True,0.4278470139441054
100,1,2048,False,16,2,1,2,256,1,2.3576835058904373,1,32,DLMT,False,True,8,True,1,True,12,1,256,1,10,2,1,16,2.3664339999999995,13,False,0.01411836761102356,True,2.3751844941095617
101,1,256,False,32,2048,16,2,1024,1,inf,1,128,DLMT,False,True,3,True,1,True,1,22,1,32,1,2,2,16,inf,9,True,inf,False,inf
102,8,1024,False,2,1024,256,2,2048,1,0.1454180085928899,1,512,DLMT,False,False,3,True,1,True,1,14,2048,32,10,2,8,2,0.1567353,14,True,0.01825973235866287,True,0.1680525914071101
103,4,1,False,4,512,1,2,64,1,0.16744203147880232,1,256,DLMT,True,True,4,True,1,True,1,6,512,16,10,2,4,4,0.186311,2,True,0.030443884732405616,True,0.2051799685211977
104,32,1024,False,2,1,64,2,128,1,0.807851554682077,1,1,DLMT,False,False,16,True,1,True,1,8,16,2,10,2,2,2,0.8295790999999999,6,False,0.03505601720803434,True,0.8513066453179228
105,1,512,False,1,1,64,2,1,7,0.14229505766846054,1,256,DLMT,True,True,1,True,1,True,1,14,8,8,10,2,32,1,0.15082270000000003,12,True,0.013758810392254123,True,0.15935034233153952
106,2,1,False,2,16,128,2,1024,5,inf,1,16,DLMT,False,False,24,True,1,True,5,1,64,8,1,2,4,1,inf,1,True,inf,False,inf
107,8,1024,False,32,16,2048,2,1,1,0.2200980430962004,1,4,DLMT,False,True,4,True,1,True,10,1,16,32,10,2,8,32,0.24032209999999998,19,True,0.03263023394782819,True,0.26054615690379956
108,32,128,False,16,1,2,2,4,1,0.16182834510401695,1,1,DLMT,True,False,14,True,1,True,8,1,2048,16,10,2,16,4,0.1706479,9,True,0.014229792812616774,True,0.17946745489598304
109,16,2048,False,4,64,1,2,4,1,0.5603616952463052,1,1024,DLMT,False,False,15,True,1,True,1,14,1,16,10,2,4,16,0.5665008,7,False,0.009905056403675862,True,0.5726399047536949
110,8,1,False,16,4,4,2,128,7,1.0277051119828202,1,2,DLMT,True,False,12,True,1,True,1,9,256,32,10,2,32,32,1.0366549999999999,1,False,0.014440077042730768,True,1.0456048880171795
111,16,1024,False,2,2,2,2,16,2,1.0755620762730755,1,16,DLMT,False,False,5,True,1,True,4,1,128,4,10,2,32,16,1.08088,1,False,0.008580132866104104,True,1.0861979237269246
112,4,8,False,32,512,2,2,32,1,0.6821548643559459,1,4,DLMT,False,True,25,True,1,True,30,1,2048,4,10,2,8,16,0.6989408000000001,1,False,0.027083043214528146,True,0.7157267356440544
113,1,2048,False,2,8,1,2,1,1,inf,1,128,DLMT,True,True,15,True,1,True,1,29,256,16,1,2,8,32,inf,1,True,inf,False,inf
114,32,256,False,2,16,4,2,1024,1,0.7631049613387627,1,32,DLMT,True,True,7,True,1,True,1,14,256,32,10,2,1,2,0.7665299999999999,2,False,0.005526082789824996,True,0.7699550386612372
115,2,2048,False,1,4,1,2,2,3,0.20558475477290059,1,8,DLMT,False,False,18,True,1,True,1,5,4,4,10,2,1,16,0.22284890000000002,1,True,0.027854604066293958,True,0.24011304522709945
116,8,2048,False,2,2048,512,2,512,1,0.13104128928860728,1,1024,DLMT,True,False,29,True,1,True,4,1,2048,2,10,2,32,4,0.138876,4,True,0.012640809143405336,True,0.14671071071139272
117,16,2048,False,4,2,16,2,1,28,3.974738610920457,1,32,DLMT,False,True,1,True,1,True,28,1,64,16,10,2,1,16,3.9838549999999997,3,False,0.014708715953474725,True,3.992971389079542
118,2,2048,False,2,64,2,2,2,1,0.2032638442431727,1,2048,DLMT,False,False,2,True,1,True,1,25,256,2,10,2,2,16,0.22393080000000004,29,True,0.0333448231748198,True,0.24459775575682738
119,1,128,False,32,256,4,2,4,3,0.9135374662202865,1,32,DLMT,True,False,1,True,1,True,14,1,1,32,10,2,32,32,0.9203349000000001,15,False,0.010967228560124033,True,0.9271323337797136
120,2,8,False,4,4,8,2,8,4,1.4809267761683205,1,1,DLMT,False,True,23,True,1,True,1,1,4,1,10,2,32,16,1.5028679999999999,1,False,0.03540077394634192,True,1.5248092238316793
121,8,2048,False,2,32,8,2,512,1,0.5465918028070538,1,2048,DLMT,True,False,5,True,1,True,27,1,1,2,10,2,1,4,0.5608181,21,False,0.022953228811868707,True,0.5750443971929462
122,2,256,False,16,512,8,2,128,15,0.6210583824936111,1,128,DLMT,False,True,8,True,1,True,1,1,1024,8,10,2,1,32,0.6382133,1,False,0.027678372062135425,True,0.6553682175063889
123,1,1024,False,32,8,32,2,1,12,0.2739521576944075,1,32,DLMT,True,False,1,True,1,True,30,1,512,1,10,2,1,16,0.2965281,5,True,0.036424851973480964,True,0.31910404230559253
124,32,1,False,2,32,1,2,256,30,0.16010490715883136,1,1,DLMT,True,True,3,True,1,True,1,25,128,4,10,2,32,32,0.1698576,1,True,0.015735351741858205,True,0.17961029284116864
125,16,128,False,4,16,8,2,128,1,0.15025208480402968,1,16,DLMT,False,False,4,True,1,True,1,30,2048,8,10,2,4,2,0.1683611,16,True,0.02921774821046277,True,0.18647011519597034
126,32,512,False,2,1,2,2,1024,1,inf,1,1,DLMT,False,True,1,True,1,True,8,1,1,8,1,2,32,16,inf,24,True,inf,False,inf
127,2,32,False,4,4,2048,2,1,1,inf,1,1,DLMT,False,False,2,True,1,True,1,17,512,4,1,2,2,32,inf,17,True,inf,False,inf
128,16,64,False,2,2,8,2,64,9,0.11481296307008312,1,16,DLMT,True,True,13,True,1,True,18,1,2048,2,10,2,8,32,0.12226201,1,True,0.012018565076617924,True,0.12971105692991688
129,1,1,False,32,128,2,2,64,24,0.23360604684308203,1,16,DLMT,False,False,3,True,1,True,1,5,128,4,10,2,32,2,0.2399172,1,True,0.010182645597289541,True,0.24622835315691796
130,8,64,False,1,512,1024,2,2048,3,0.42782197959622015,1,32,DLMT,False,True,1,True,1,True,1,27,2048,4,10,2,8,2,0.4340625,30,False,0.01006868412703467,True,0.4403030204037799
131,1,8,False,1,4,128,2,2048,1,0.7406478062043059,1,8,DLMT,False,True,5,True,1,True,27,1,32,16,10,2,16,32,0.7474972,17,False,0.011051062752513897,True,0.754346593795694
132,16,1024,False,16,256,512,2,1024,1,0.1477950912286185,1,32,DLMT,True,False,4,True,1,True,21,1,2048,8,10,2,8,8,0.1572056,1,True,0.015183259433995068,True,0.1666161087713815
133,32,1,False,1,1,16,2,1,1,inf,1,16,DLMT,False,True,7,True,1,True,10,1,1,2,1,2,8,32,inf,6,False,inf,False,inf
134,32,256,False,1,16,512,2,512,24,0.10405967653869669,1,128,DLMT,True,True,4,True,1,True,1,4,1,1,10,2,4,32,0.12134901000000001,1,True,0.027895243685669785,True,0.13863834346130333
135,8,2048,False,8,1,8,2,1024,5,0.16636636949769495,1,1,DLMT,True,False,1,True,1,True,1,1,8,4,10,2,4,32,0.1807333,9,True,0.02318013174272312,True,0.19510023050230507
136,16,2,False,32,128,2048,2,2048,1,0.6539876187157372,1,1,DLMT,True,False,16,True,1,True,24,1,128,2,10,2,32,1,0.6608631,7,False,0.011093153261809739,True,0.6677385812842629
137,1,512,False,8,8,1,2,4,1,0.8122867592252698,1,1,DLMT,True,True,2,True,1,True,29,1,512,1,10,2,2,32,0.8174905000000001,4,False,0.008395905910025432,True,0.8226942407747304
138,2,32,False,16,1,4,2,2048,1,0.21524692192543318,1,4,DLMT,False,False,8,True,1,True,15,1,8,1,10,2,4,1,0.24157320000000002,12,True,0.04247578102825185,True,0.2678994780745669
139,16,16,False,16,1,1,2,8,1,0.19900348449503294,1,16,DLMT,True,False,21,True,1,True,28,1,2048,1,10,2,1,1,0.2063403,3,True,0.011837486786053867,True,0.21367711550496707
140,2,256,False,32,1,32,2,1,1,0.4371865630704303,1,8,DLMT,True,True,24,True,1,True,1,29,256,32,10,2,8,2,0.45003859999999996,1,False,0.020735946981992413,True,0.4628906369295696
141,2,2048,False,16,4,1024,2,1024,16,0.774995308549313,1,256,DLMT,True,True,1,True,1,True,14,1,512,8,10,2,32,1,0.7840673,6,False,0.014637083193382477,True,0.7931392914506871
142,32,512,False,32,2,2048,2,2048,14,0.7846711990683243,1,128,DLMT,False,False,2,True,1,True,1,19,64,1,10,2,16,16,0.7893358,1,False,0.007526037945692277,True,0.7940004009316758
