id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,2,4,0.09304327999999999,3,2,DLMT,0.08397684654210076,0.014628115724302978,True,8,2048,True,True,False,False,True,0.10210971345789922,False
2,False,10,1,2,0.12028779999999999,22,1,DLMT,0.12025840864253283,4.7421092353508066e-05,True,1,32,False,True,False,False,False,0.12031719135746714,False
3,False,10,16,2,0.06912171,1,30,DLMT,0.05825310098159024,0.01753581176344283,True,1,64,True,False,False,False,False,0.07999031901840976,False
4,False,10,8,2048,0.06264542999999999,1,6,DLMT,0.056825717330011245,0.00938973752072442,True,2048,1,True,False,False,False,False,0.06846514266998874,False
5,False,10,4,64,0.058855389999999994,2,17,DLMT,0.053915653353869386,0.007969951981969528,True,128,32,True,True,True,False,False,0.0637951266461306,False
6,False,10,16,2,0.23279069999999996,1,25,DLMT,0.23276922242526146,3.4652705522080624e-05,True,512,2048,False,True,False,True,False,0.23281217757473846,False
7,True,10,8,1024,0.06750101,30,1,DLMT,0.06596844930496273,0.002472689542765125,True,2048,512,True,False,True,True,False,0.06903357069503727,False
8,False,10,1,8,0.2684591,5,8,DLMT,0.22679969097094183,0.06721481595965281,True,2048,16,False,False,False,True,False,0.3101185090290582,False
9,True,10,128,4,0.2013112,29,1,DLMT,0.1947343796838749,0.01061128271982233,True,1,2048,True,False,True,True,False,0.2078880203161251,False
10,False,10,256,8,0.08046852000000002,14,1,DLMT,0.0696865084535692,0.017396092231234003,True,128,256,True,True,False,True,True,0.09125053154643083,False
11,True,10,1,1,0.01638248,1,22,DLMT,0.008220180693160656,0.013169352578528682,True,4,512,True,False,True,True,False,0.02454477930683935,False
12,True,10,256,16,0.1173703,1,21,DLMT,0.11725573174747825,0.0001848486137356741,True,128,1,False,False,True,False,False,0.11748486825252175,False
