id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,64,16,1,19,25,SIMA,10,256,1,1024,0.15885854567105248,0.15896385432894747,0.00015893517097052015,1,0.15891119999999997,8
2,True,35,False,1,32,1,256,5,16,1,SIMA,5,512,1,512,0.1918890049003602,0.19201745224249694,0.00019385680808477217,1,0.19195322857142857,1
3,True,35,False,32,128,16,64,21,22,1,SIMA,23,1,2048,512,0.20666357580333908,0.20668230991094663,2.8274110173843272e-05,1,0.20667294285714286,1
4,True,35,False,1,128,128,256,26,1,9,SIMA,20,2048,1024,512,0.1295473624015491,0.12956915188416515,3.2885379171681725e-05,8,0.12955825714285713,1
5,True,35,False,8,32,16,1,1,12,24,SIMA,1,2048,256,1024,0.1517319514165643,0.15181073429772143,0.0001189016262912062,1,0.15177134285714286,1
6,True,35,False,1,32,16,16,7,25,1,SIMA,16,256,128,1,0.13606199527817336,0.13610280472182662,6.159090841999613e-05,8,0.1360824,1
7,True,35,False,8,32,64,512,1,22,11,SIMA,5,1024,64,128,0.1467250119335494,0.1467578452093077,4.9553022519483556e-05,1,0.14674142857142855,1
8,True,35,False,8,32,32,64,13,1,22,SIMA,3,256,1024,1024,0.15967111648977816,0.15985488351022187,0.00027734702347162964,1,0.15976300000000002,8
9,True,35,False,1,16,64,32,24,1,22,SIMA,20,1024,512,1,0.12124812428982884,0.1212726757101712,3.7053783304042274e-05,8,0.12126040000000002,8
10,True,35,False,8,512,64,64,14,1,11,SIMA,7,512,1,512,0.11144469383864256,0.11146782044707174,3.490341191438606e-05,1,0.11145625714285715,8
11,True,35,False,32,64,32,16,28,12,1,SIMA,14,1,256,256,0.26019845979866846,0.260280511629903,0.00012383522956587264,1,0.26023948571428573,1
12,True,35,False,32,64,64,32,27,12,1,SIMA,15,64,128,128,0.23001852202809459,0.2300730779719054,8.233756302997055e-05,1,0.2300458,1
13,True,35,False,8,128,32,64,26,13,1,SIMA,14,64,256,128,0.11880153571163754,0.11883515000264813,5.0731755542343844e-05,8,0.11881834285714284,1
14,True,35,False,1,64,32,128,25,14,1,SIMA,13,128,128,256,0.12415574281302094,0.1241784286155505,3.423813365121456e-05,8,0.12416708571428572,1
15,True,35,False,8,256,16,64,25,14,1,SIMA,13,1,128,256,0.11687434833666172,0.11704353737762399,0.00025534547385925736,8,0.11695894285714285,1
16,True,35,False,1,128,1,32,25,13,1,SIMA,14,1,256,256,0.32166410188702105,0.3224294409701218,0.0011550740504577225,32,0.3220467714285714,1
17,True,35,False,1,512,1,32,24,13,1,SIMA,12,1,128,512,0.2382272803167766,0.23828671968322346,8.970777956390117e-05,1,0.23825700000000002,8
18,True,35,False,8,128,1,32,26,14,1,SIMA,12,64,256,128,0.11678170800183614,0.1168138348553067,4.848686756773035e-05,8,0.11679777142857142,1
19,True,35,False,8,256,1,16,25,15,1,SIMA,11,1,512,256,0.2461866019834462,0.24625985515941093,0.00011055601959815497,1,0.24622322857142856,1
20,True,35,False,1,128,16,16,25,14,1,SIMA,13,128,256,128,0.23834546012237942,0.23836739702047774,3.310786329929635e-05,1,0.23835642857142858,8
21,True,35,False,1,128,1,64,27,14,1,SIMA,13,128,256,128,0.12042788723068945,0.1204529699121677,3.78555794825443e-05,8,0.12044042857142857,1
22,True,35,False,1,128,1,64,26,14,1,SIMA,11,64,512,256,0.119151850078105,0.11918552135046645,5.081775360671276e-05,8,0.11916868571428572,8
23,True,35,False,1,64,16,64,25,13,1,SIMA,13,1,512,64,0.22592272514708017,0.22595178913863412,4.3864299090419564e-05,1,0.22593725714285715,1
