id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1024,2048,2048,0.12582329998402692,8,False,512,512,DLMT,True,False,True,True,True,6,8,512,35,0.12595784287311595,0.0002030564011323356,0.12589057142857144,1,12,True,11,1
2,2048,2048,512,0.2253796093482608,8,False,32,32,DLMT,False,True,True,True,True,30,8,256,35,0.2256561620803107,0.00041738216618952703,0.22551788571428574,1,28,True,21,1
3,256,2048,2048,0.23030915057344648,32,False,1,64,DLMT,False,False,False,True,False,4,1,64,35,0.230399420855125,0.00013623877598405209,0.23035428571428573,17,8,True,1,1
4,512,2048,2048,0.17811674902201244,1,False,256,128,DLMT,True,False,True,False,False,21,32,512,35,0.1781331366922733,2.4732792410241532e-05,0.17812494285714287,7,1,True,2,1
5,1,512,1024,0.18441195099117874,32,False,512,32,DLMT,True,True,True,False,False,24,1,1,35,0.1844574204373926,6.862393228045654e-05,0.18443468571428567,13,1,True,23,1
6,2048,256,256,0.2998747843051825,1,False,32,512,DLMT,True,True,True,True,False,17,1,64,35,0.2999669299805318,0.00013906917967218034,0.29992085714285716,29,1,True,10,32
7,1,1,128,0.12089010876024982,1,False,1,128,DLMT,False,False,False,False,False,6,8,1,35,0.12091560552546447,3.848052780833707e-05,0.12090285714285715,1,30,True,26,8
8,2048,512,2048,0.13432392937409457,1,False,16,1,DLMT,False,False,True,True,False,1,8,512,35,0.1343540134830483,4.5403892667783454e-05,0.13433897142857143,1,5,True,10,1
9,1024,512,2048,0.11095554824415599,1,False,1,64,DLMT,False,True,True,False,True,19,1,32,35,0.11105599461298687,0.00015159684989457897,0.11100577142857143,1,30,True,15,8
10,512,1,2048,0.28598227258784786,1,False,16,512,DLMT,False,False,False,False,True,30,1,32,35,0.2860322988407236,7.550120961323125e-05,0.28600728571428574,14,25,True,1,32
