id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,T1_K,technique,speedup,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,points
1,1,1,256,1,16,256,512,256,26,32,1,256,DLMT,0.9282124917863882,1,True,False,False,2048,2048,False,1,1,24,128,1,1,10,1,0.056687259999999996,1,False,234
