id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
1,True,10,8,32,0.07928873,1,29,DLMT,0.07349948499281142,0.009340579877935847,True,2048,512,True,False,False,False,True,0.08507797500718858,False
2,False,10,2048,4,0.07205061999999998,2,12,DLMT,0.06112657656723143,0.017625251677397404,True,8,1,True,True,False,True,False,0.08297466343276853,False
3,True,10,8,1,0.1363399,21,1,DLMT,0.1363082777561809,5.102048608157307e-05,True,16,256,False,True,True,False,False,0.13637152224381913,False
4,False,10,8,1,0.07806809,4,5,DLMT,0.06477652491700667,0.021445097798818733,True,512,2048,True,True,False,False,True,0.09135965508299335,False
5,False,10,16,8,0.14925899999999998,1,16,DLMT,0.14924736831140095,1.8766992300316338e-05,True,512,16,False,False,True,True,True,0.149270631688599,False
6,True,10,2048,16,0.13500990000000002,6,1,DLMT,0.13496321379776835,7.532522817755342e-05,True,512,1,False,True,True,False,True,0.13505658620223168,False
7,False,10,1,1,0.07613431,15,1,DLMT,0.06513583762427975,0.01774533805930166,True,256,256,True,True,False,True,True,0.08713278237572024,False
8,True,10,2048,1024,0.12043029999999999,2,1,DLMT,0.12040933837073674,3.382026020006431e-05,True,2048,2048,False,False,True,False,False,0.12045126162926324,False
9,False,10,512,2048,0.11121830000000002,2,21,DLMT,0.11105834170871726,0.0002580825643084023,True,2048,512,False,False,False,False,False,0.11137825829128278,False
10,True,10,512,2048,0.07997634,18,2,DLMT,0.07377958705636863,0.009998068104208932,True,2048,2048,True,True,False,False,False,0.08617309294363139,False
11,True,10,256,8,0.08161152,29,1,DLMT,0.07589412537457453,0.009224653841071762,True,128,512,True,False,True,False,False,0.08732891462542548,False
12,True,10,8,2048,0.0410172,2,6,DLMT,0.0333643856423978,0.012347330905746393,True,1,512,True,False,True,True,True,0.048670014357602195,False
13,False,10,16,16,0.08773806999999999,22,1,DLMT,0.08242456156782069,0.00857300906788859,True,2048,1024,True,True,True,True,True,0.09305157843217929,False
14,False,10,32,128,0.1705328,13,2,DLMT,0.17051009688174004,3.66300423150225e-05,True,1,1024,False,True,False,True,False,0.17055550311825998,False
15,True,10,2048,64,0.22039409999999998,27,1,DLMT,0.2203440272737289,8.078917006629034e-05,True,512,2048,False,False,False,True,True,0.22044417272627106,False
16,True,10,4,1,0.06502390999999999,5,6,DLMT,0.056406254243240195,0.013904041348503678,True,2048,64,True,False,True,True,False,0.07364156575675979,False
17,False,10,8,32,0.06979103,1,30,DLMT,0.061555804067237894,0.013287015067128509,True,128,8,True,True,True,True,True,0.0780262559327621,False
18,True,10,4,32,0.14048509999999997,8,5,DLMT,0.14029547584963498,0.00030594654761902204,True,64,1,False,False,False,True,True,0.14067472415036497,False
19,True,10,2,16,0.04012071,1,2,DLMT,0.03475349896798596,0.008659654808876621,True,1024,256,True,True,False,True,False,0.04548792103201403,False
20,True,10,8,128,0.06791892,1,20,DLMT,0.06136557816291578,0.010573401682032135,True,128,1,True,False,False,False,False,0.0744722618370842,False
21,False,10,16,2,0.12973929999999997,1,6,DLMT,0.1297211197096175,2.9332746206245845e-05,True,16,2048,False,False,True,False,True,0.12975748029038245,False
22,True,10,1,4,0.12309099999999999,1,28,DLMT,0.12293151311676857,0.00025732197729692587,True,1024,1,False,False,True,False,False,0.12325048688323141,False
