id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,32,1,1,28,1,29,DLMT,26,1.4994364674650105,256,2048,2048,97,8,0.11846191428571429,8
