id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
91,8,1,2048,False,1,16,1,1,2048,21,0.11956744718867063,16,256,128,DLMT,8,False,False,False,256,2048,True,1,1,29,1024,1,35,2048,25,1,0.12095574285714285,1,False,0.0041905198268940135,True,0.12234403852561507
92,8,1,2048,False,1,16,512,32,2048,3,0.08774235710576034,16,1,512,DLMT,8,True,True,False,512,1024,True,1,1,29,1024,1,35,1,1,1,0.0900733,8,False,0.007035866087818492,True,0.09240424289423965
93,8,1,1024,False,1,32,256,64,256,30,0.12488768616318628,16,16,128,DLMT,8,False,True,False,128,1,True,1,1,29,512,8,35,1,17,1,0.1258825714285714,1,False,0.0030030248777401956,True,0.1268774566939565
94,8,1,64,False,1,1,256,16,1,12,0.05211262788922892,16,1,128,DLMT,8,True,False,True,1,256,True,1,1,29,1,1,35,2048,1,27,0.05685401428571429,1,False,0.014311701860528435,True,0.06159540068219965
95,8,1,256,False,1,16,128,1,1,1,0.21937681456563168,16,256,512,DLMT,8,False,False,False,1,1,True,1,1,29,512,1,35,2048,30,12,0.22430962857142858,1,True,0.014889519115492354,True,0.22924244257722548
96,8,1,2048,False,1,16,512,32,1024,30,0.10024509140772843,16,256,1,DLMT,8,True,True,False,1,512,False,1,1,29,1,8,35,2048,1,13,0.10027454285714285,1,False,8.889812559719032e-05,True,0.10030399430655727
97,8,1,256,False,1,64,128,512,1,28,0.078626076666008,16,256,64,DLMT,8,True,False,True,1,1024,True,1,1,29,128,1,35,1,1,30,0.0815009857142857,8,False,0.008677808078579123,True,0.0843758947625634
98,8,1,512,False,1,32,32,64,2048,4,0.08969348820481357,16,32,128,DLMT,8,False,False,True,1,1,False,1,1,29,2048,1,35,1,1,2,0.09133673999999999,1,True,0.004960095593963602,True,0.0929799917951864
99,8,1,1024,False,1,128,512,512,2048,1,0.12486529166863357,16,64,512,DLMT,8,True,False,False,2048,1,True,1,1,29,512,8,35,512,28,19,0.12633634285714287,1,True,0.004440314345004076,True,0.12780739404565217
100,8,1,2048,False,1,1,512,1,512,1,0.1683058819692644,16,32,32,DLMT,8,False,True,True,1,128,True,1,1,29,1,1,35,128,19,26,0.17002871428571428,8,True,0.005200306494107159,True,0.17175154660216416
101,8,1,128,False,1,64,16,64,1024,14,0.09120091077775058,16,128,512,DLMT,8,True,False,False,512,512,True,1,1,29,512,1,35,1,1,24,0.09429613142857143,1,True,0.009342810613354645,True,0.09739135207939228
102,8,1,1,False,1,512,128,64,2048,28,0.09293492027478945,16,512,128,DLMT,8,True,False,True,2048,256,False,1,1,29,2048,1,35,512,30,1,0.09399868,8,True,0.00321091992201612,True,0.09506243972521056
103,8,1,128,False,1,1,128,64,2048,15,0.1089155532597361,16,128,64,DLMT,8,True,True,True,512,1,False,1,1,29,2048,8,35,1024,1,16,0.10896142857142857,1,False,0.00013847295470117497,True,0.10900730388312103
104,8,1,1,False,1,16,64,128,256,5,0.14047156018431972,16,32,64,DLMT,8,True,False,False,2048,2048,True,1,1,29,512,1,35,1024,13,1,0.14382097142857142,1,True,0.010110075646136989,True,0.14717038267282312
105,8,1,2048,False,1,512,256,256,2048,15,0.07963370311372299,16,32,1,DLMT,8,False,False,True,1,128,True,1,1,29,512,1,35,1,1,19,0.08039086571428572,8,False,0.0022854676866725754,True,0.08114802831484845
106,8,1,512,False,1,512,1,32,128,2,0.1266456847218336,16,64,16,DLMT,8,True,False,False,64,2048,False,1,1,29,512,1,35,2048,1,30,0.12665742857142856,1,False,3.544838155828677e-05,True,0.12666917242102352
107,8,1,512,False,1,1,512,512,512,18,0.12325648005965667,16,512,32,DLMT,8,False,False,False,2048,1024,False,1,1,29,256,8,35,512,27,1,0.12330831428571432,1,False,0.00015645972031686967,True,0.12336014851177196
108,8,1,1,False,1,1,16,512,1024,1,0.11328207965330132,16,32,32,DLMT,8,True,False,False,512,512,True,1,1,29,2048,1,35,1,29,10,0.11413731428571429,8,False,0.002581494536907184,True,0.11499254891812725
109,8,1,1024,False,1,16,64,512,2048,14,0.09207231703013342,16,1,512,DLMT,8,True,False,True,2048,1024,False,1,1,29,1024,1,35,1024,1,30,0.0945802257142857,8,True,0.007570030868528979,True,0.09708813439843798
110,8,1,1,False,1,32,1,256,256,12,0.1018400948777353,16,128,1,DLMT,8,True,True,True,1,256,False,1,1,29,64,8,35,1024,29,1,0.1018818,1,False,0.00012588539005210783,True,0.1019235051222647
111,8,1,2048,False,1,512,16,1,128,12,0.1303959488539207,16,512,512,DLMT,8,True,False,True,1024,1,True,1,1,29,1024,8,35,2048,1,8,0.1337190285714286,1,True,0.010030594893298673,True,0.13704210828893648
112,8,1,256,False,1,1,1,512,256,17,0.08696276395383686,16,256,512,DLMT,8,False,True,True,64,1,False,1,1,29,256,1,35,2048,14,1,0.08698735714285713,8,False,7.423364383856529e-05,True,0.0870119503318774
113,8,1,1024,False,1,1,1,32,256,18,0.10246543168448538,16,256,16,DLMT,8,False,False,False,256,256,True,1,1,29,1,1,35,256,5,1,0.10313834285714285,8,True,0.002031157825236732,True,0.10381125402980032
114,8,1,512,False,1,64,256,128,2048,1,0.1319286930722043,16,512,1,DLMT,8,False,True,True,1,2048,False,1,1,29,2048,8,35,1,21,24,0.13343005714285713,1,True,0.00453181267386687,True,0.13493142121350996
115,8,1,2048,False,1,512,32,16,128,5,0.10997761922315144,16,16,64,DLMT,8,False,True,True,256,256,False,1,1,29,2048,8,35,2048,1,30,0.11001525714285713,1,False,0.00011360868750914826,True,0.11005289506256283
116,8,1,64,False,1,64,64,256,1,30,0.13111472540705843,16,32,1,DLMT,8,False,False,False,512,2048,False,1,1,29,512,8,35,512,1,10,0.13198428571428572,1,True,0.0026247360636989054,True,0.132853846021513
117,8,1,128,False,1,512,512,512,1,10,0.13636923971979997,16,1,32,DLMT,8,False,True,False,256,512,False,1,1,29,1024,1,35,2048,25,1,0.13713820000000002,1,True,0.0023210785522498546,True,0.13790716028020006
118,8,1,1,False,1,32,512,128,1024,25,0.1259264356205941,16,512,512,DLMT,8,True,False,True,256,512,False,1,1,29,512,8,35,128,1,17,0.1263679142857143,1,True,0.001332587244454048,True,0.12680939295083452
