id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,0.7947007631532365,8,1,0.8209797999999999,1,28,DLMT,16,0.0423995603014937,True,2,5,True,False,0.8472588368467634,False,2,True,4
2,10,False,1.8097843541295768,2,512,1.8098759999999998,20,1,DLMT,16,0.00014786480311424976,True,512,29,False,True,1.8099676458704228,True,2,True,1
3,10,False,0.8037239422508957,2048,256,0.9310148,2,1,DLMT,2048,0.20537573086993507,True,256,27,True,False,1.0583056577491043,False,1,False,32
4,10,False,0.9540564265685174,8,4,0.9649047,1,28,DLMT,16,0.017503001582871408,True,128,24,True,False,0.9757529734314825,False,32,False,1
5,10,False,0.7117471285400676,1,16,0.783704,23,1,DLMT,512,0.11609785124023615,True,32,1,True,True,0.8556608714599323,True,4,False,16
6,10,False,2.142121752068755,2,256,2.142351,1,6,DLMT,32,0.0003698770065845626,True,1024,1,False,True,2.142580247931245,False,32,True,2
7,10,False,2.216992281608779,1,1,2.217262,1,22,DLMT,1,0.0004351735286066485,True,2048,20,False,False,2.217531718391221,True,2,True,32
8,10,False,0.7943674987556296,8,256,0.8093566000000001,1,5,DLMT,1,0.024183964799842066,True,2048,29,True,True,0.8243457012443706,False,8,False,1
9,10,False,0.9161844725289124,2,1024,0.9494771,1,21,DLMT,512,0.05371554422967339,True,1,10,True,True,0.9827697274710875,False,1,False,8
10,10,False,9.308779617708677,4,2,9.309143,27,1,DLMT,1,0.0005862942947016903,True,8,30,False,True,9.309506382291325,False,32,False,4
11,10,False,0.6166384847346627,2048,16,0.701303,1,30,DLMT,1,0.1366008290684943,True,1,15,True,True,0.7859675152653374,True,8,False,8
12,10,False,1.7699229184362648,4,2048,1.770955,30,1,DLMT,1024,0.0016651981864030311,True,1,1,False,True,1.7719870815637353,True,2,True,16
13,10,False,0.7720667388646255,16,512,0.8418001,1,9,DLMT,16,0.11251035826487268,True,512,14,True,False,0.9115334611353746,True,2,False,32
14,10,False,0.7976209785918902,1,8,0.8158377,29,1,DLMT,8,0.029391525356980024,True,1,5,True,False,0.8340544214081098,False,8,False,1
15,10,False,0.7812905839922701,8,32,0.8063482000000001,1,18,DLMT,1,0.040428875195335334,True,1,1,True,False,0.83140581600773,True,2,True,1
16,10,False,1.2856778861523748,16,512,1.285756,20,1,DLMT,2048,0.00012603174203347286,True,1,18,False,False,1.285834113847625,False,8,True,4
17,10,False,0.7585349934911402,32,16,0.7845748,30,1,DLMT,32,0.04201357731448253,True,256,1,True,True,0.8106146065088599,False,16,True,4
18,10,False,0.7718710953416283,4,1,0.826365,30,1,DLMT,2048,0.0879224611655065,True,1024,25,True,True,0.8808589046583717,True,1,False,16
19,10,False,2.0178895057373105,2048,2,2.018033,1,1,DLMT,2048,0.0002315188977167744,True,2,10,False,True,2.0181764942626894,True,16,True,1
20,10,False,0.8099723953910245,16,16,0.8432784999999999,1,30,DLMT,256,0.05373728873743074,True,1,26,True,False,0.8765846046089754,True,1,True,32
21,10,False,6.309940482273399,1,2,6.310876,1,30,DLMT,2048,0.0015093985557167939,True,16,1,False,True,6.311811517726602,False,1,False,32
22,10,False,8.091531660312898,1,32,8.092256,1,30,DLMT,2048,0.001168676174138875,True,2048,5,False,False,8.092980339687104,True,1,False,8
23,10,False,0.7476093587584346,1,8,0.7849946,9,1,DLMT,32,0.06031871714517807,True,1,27,True,True,0.8223798412415654,False,4,True,32
24,10,False,0.7677835212473194,1,2048,0.7939923,12,1,DLMT,256,0.04228620331987728,True,2048,4,True,False,0.8202010787526806,False,2,True,8
25,10,False,1.9702746560794369,2048,4,1.9704380000000001,1,18,DLMT,2048,0.0002635450625604515,True,512,2,False,True,1.9706013439205634,False,1,True,1
26,10,False,5.174450358653365,128,1,5.174638,1,23,DLMT,1024,0.00030274741947717795,True,2,30,False,False,5.174825641346635,True,8,False,8
27,10,False,0.9675867223401353,2,8,0.988218,13,1,DLMT,1,0.03328725882676433,True,32,17,True,True,1.0088492776598648,True,8,False,2
28,10,False,6.929518544165183,64,128,6.929766000000001,7,1,DLMT,256,0.0003992543049237192,True,128,16,False,False,6.9300134558348185,True,32,False,1
29,10,False,0.8582945653545209,256,8,0.8924618000000001,28,1,DLMT,1024,0.055126667470109234,True,2048,20,True,True,0.9266290346454793,False,2,False,1
30,10,False,4.754155154845436,4,8,4.754294,1,1,DLMT,1024,0.00022401785643110807,True,1,23,False,True,4.754432845154564,True,2,False,2
31,10,False,0.6187589343257285,256,4,0.7258948000000001,1,23,DLMT,2048,0.1728569286460916,True,8,4,True,False,0.8330306656742716,True,32,True,2
32,10,False,0.5411624511428654,512,1,0.6748208,19,1,DLMT,2048,0.21564927418046181,True,512,24,True,False,0.8084791488571346,True,32,True,2
33,10,False,5.610297435220591,2,4,5.6103510000000005,1,11,DLMT,1024,8.642337646727086e-05,True,1024,29,False,False,5.61040456477941,False,8,False,8
34,10,False,0.7273699962874357,1,1,0.7782603000000001,30,1,DLMT,512,0.08210827944738582,True,256,7,True,False,0.8291506037125645,False,2,True,2
35,10,False,0.8466498755597383,1,2048,0.8620177,1,3,DLMT,16,0.024795010671705715,True,2048,24,True,False,0.8773855244402617,True,1,False,4
36,10,False,5.8601720764556715,32,1,5.86031,17,1,DLMT,32,0.00022253089673117112,True,32,5,False,False,5.860447923544329,True,1,False,32
37,10,False,0.7581136038736069,1,1,0.7761663999999999,1,13,DLMT,32,0.029127042305047045,True,4,24,True,False,0.7942191961263929,True,1,True,16
38,10,False,1.6245675860620585,256,1,1.6246909999999999,1,2,DLMT,1,0.00019912056649179225,True,128,8,False,True,1.6248144139379412,False,1,True,8
39,10,True,5.910665188704933,1,1,5.911296,1,1,DLMT,1,0.0010177740417205853,True,1,1,False,False,5.911926811295067,False,1,False,1
40,10,False,0.6408695785727448,512,16,0.7057686,13,1,DLMT,512,0.10471045756198376,True,1024,13,True,False,0.7706676214272551,True,4,True,16
41,10,False,0.8012138217590282,8,1024,0.8261217000000001,18,1,DLMT,16,0.040187282799537455,True,1024,1,True,False,0.8510295782409719,False,2,True,16
42,10,False,0.676278150992085,16,128,0.7123711,1,1,DLMT,512,0.05823368553586488,True,2048,20,True,True,0.7484640490079151,True,2,True,1
43,10,False,0.7764632512479257,4,512,0.8031689,30,1,DLMT,16,0.0430878715706636,True,1,30,True,False,0.8298745487520742,False,2,True,8
44,10,False,0.4714351715038302,8,8,0.6417603,1,2,DLMT,2048,0.2748087990683887,True,16,28,True,False,0.8120854284961697,False,16,True,4
45,10,False,0.8192669582144746,1,64,0.8377716999999999,5,1,DLMT,128,0.02985622798027239,True,1,7,True,True,0.8562764417855252,False,16,True,8
46,10,False,0.42238041844215624,2048,1,0.566143,1,6,DLMT,2048,0.23195181320394978,True,256,16,True,True,0.7099055815578437,True,1,True,1
47,10,False,0.6525958278508666,256,8,0.7202607,1,26,DLMT,1024,0.10917298239312691,True,128,28,True,False,0.7879255721491334,True,1,True,16
48,10,False,0.5984110400871785,2048,64,0.7445727,19,1,DLMT,1,0.23582257406832363,True,1,20,True,False,0.8907343599128215,True,1,True,16
49,10,False,0.816067775794206,64,2,0.8447259,6,1,DLMT,1,0.04623806696100087,True,1,22,True,True,0.8733840242057941,False,2,True,2
50,10,False,0.7828782813918812,32,8,0.8124108999999999,10,1,DLMT,64,0.0476490082508545,True,32,30,True,False,0.8419435186081187,True,2,True,1
51,10,False,0.7348968680205534,1,32,0.8316823,24,1,DLMT,8,0.1561571599236167,True,64,2,True,True,0.9284677319794465,False,1,True,32
52,10,False,0.891668804153856,4,2048,0.9159029000000001,1,30,DLMT,128,0.039100177612000714,True,1,16,True,True,0.9401369958461442,True,1,True,32
