id,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,technique,speedup,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,points
1,2,1,16,512,4,4,32,5,8,4,RS,6.908253033208882,True,False,1,True,1,True,1,20,2048,8,64,32,32,0.20554139999999999,9,True,301
