id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
56,8,2048,False,4,4,4,4,2048,6,1.9345877548086285,32,2048,RS,False,True,1,True,32,True,15,1,256,1,10,8,8,1,1.9397190000000002,8,False,0.008278938881281814,True,1.9448502451913718
57,8,1024,False,16,16,1,32,16,2,inf,4,1,RS,True,True,6,False,128,False,1,10,256,2,1,2048,1,2,inf,1,True,inf,False,inf
58,16,4,False,32,64,2,128,4,1,1.5554118228618572,512,4,RS,True,True,16,False,1,True,28,1,128,1,10,128,4,32,1.5639549999999998,3,False,0.013783874818061837,True,1.5724981771381423
59,16,1024,False,4,4,256,2,1024,7,0.7833495782413729,2,8,RS,False,True,1,True,2,False,13,1,64,8,10,32,8,4,0.7891345,9,True,0.009333604590403438,True,0.7949194217586271
60,2,32,False,4,8,2,4,64,3,3.665073530094746,64,4,RS,False,True,1,True,64,True,1,26,32,8,10,32,4,8,3.676003,28,False,0.01763400694680588,True,3.6869324699052544
61,2,2048,False,2,64,4,1,32,16,0.8449945468900139,1,2,RS,True,True,1,False,64,True,1,6,1024,2,10,1024,1,8,0.8530968000000001,5,False,0.0130724718458293,True,0.8611990531099863
62,16,1,False,32,1,512,1024,512,21,0.6019439615937185,2,256,RS,False,False,1,False,128,True,27,1,64,16,10,2048,16,2,0.6063086999999999,4,False,0.00704222876722987,True,0.6106734384062813
63,4,256,False,1,8,4,512,1024,1,inf,64,16,RS,False,True,14,False,64,False,1,1,32,4,1,2048,2,32,inf,9,True,inf,False,inf
64,16,256,False,32,4,1,16,64,1,1.5894659061026193,32,64,RS,False,False,1,True,2048,False,24,1,4,4,10,64,4,4,1.59009,5,False,0.0010069359463242753,True,1.5907140938973807
65,8,256,False,16,8,64,4,512,3,3.102697166782753,4,2,RS,False,True,1,False,1,True,12,1,16,4,10,8,1,2,3.1156940000000004,14,False,0.02096956661450108,True,3.128690833217248
66,32,32,False,32,64,4,2048,16,1,1.2348772036773665,64,4,RS,True,True,10,True,1024,False,1,22,512,2,10,1,1,4,1.2413370000000001,6,True,0.01042247192368492,True,1.2477967963226337
67,1,1,False,1,1,2,128,4,1,0.6213050754541053,16,512,RS,True,True,6,False,512,True,5,1,32,2,10,1,8,16,0.6249645,17,True,0.005904249558580676,True,0.6286239245458948
68,32,512,False,16,4,8,64,1024,8,1.207848128265257,32,8,RS,True,False,3,True,2048,True,1,26,4,2,10,128,16,16,1.209772,1,False,0.0031040451027651303,True,1.2116958717347432
69,4,1,False,32,4,1,2,2,3,inf,8,1024,RS,True,True,11,False,1024,False,1,8,32,2,1,512,8,8,inf,1,False,inf,False,inf
70,1,2,False,2,64,128,16,256,1,0.9858203755982842,2,1,RS,False,True,12,False,256,True,13,1,128,8,10,2048,2,8,0.9894269000000001,6,True,0.005818898528931368,True,0.993033424401716
71,32,64,False,1,512,64,8,1,1,0.563389883318872,1,2,RS,True,False,29,True,512,True,28,1,2048,1,10,16,1,4,0.5683727000000001,1,True,0.008039458887885433,True,0.5733555166811282
72,2,512,False,2,64,2,16,1,2,1.0652997505471022,16,512,RS,True,True,23,True,1024,True,16,1,1024,1,10,16,8,1,1.067352,1,False,0.0033111744140108318,True,1.069404249452898
73,32,2048,False,4,32,64,16,256,1,1.1193629185897769,4,2048,RS,True,False,7,False,128,False,1,19,512,1,10,2048,32,16,1.1194959999999998,14,False,0.00021471842026244558,True,1.1196290814102228
74,8,128,False,1,512,32,4,128,6,1.5545880733555903,4,4,RS,False,True,1,False,128,False,14,1,1,1,10,4,1,8,1.5548819999999999,17,False,0.0004742320107289103,True,1.5551759266444094
75,2,512,False,4,32,256,128,512,24,inf,2,512,RS,False,True,4,False,1,False,1,9,128,8,1,1,8,2,inf,1,False,inf,False,inf
76,1,512,False,8,32,2,16,4,1,0.4432702136501571,1,64,RS,False,False,4,True,256,True,1,12,128,32,10,128,4,16,0.45174519999999996,1,True,0.013673853303293841,True,0.4602201863498428
77,4,1,False,1,2,1,4,8,1,2.724080296065206,1,2,RS,False,False,26,False,128,False,1,17,2,16,10,2048,32,2,2.728566,2,True,0.0072373989802967,True,2.7330517039347937
78,1,512,False,1,16,16,2,1,5,0.7073032460382236,128,64,RS,False,True,10,True,128,True,1,10,2048,1,10,8,32,32,0.7196121000000001,1,False,0.019859555692159876,True,0.7319209539617766
79,1,512,False,2,64,16,1,32,13,0.8090522574597815,8,8,RS,True,False,1,False,32,True,9,1,2048,1,10,2048,1,1,0.8269271,5,True,0.02883992547303129,True,0.8448019425402186
80,32,32,False,2,64,1,2,256,26,1.189898857504793,1,32,RS,False,False,1,False,2048,True,1,30,256,2,10,2048,32,4,1.1931509999999999,4,True,0.005247125784655803,True,1.1964031424952066
81,2,2048,False,32,128,1024,1,2048,3,0.9678346706983326,256,1024,RS,False,False,20,False,1024,True,1,19,2048,32,10,1,4,2,0.9742602999999999,1,True,0.010367345600972307,True,0.9806859293016671
82,32,2048,False,32,4,2,2,512,10,0.9495394882352796,64,128,RS,False,False,12,False,1024,False,1,19,128,32,10,128,1,2,0.9640392,1,True,0.023394365893522315,True,0.9785389117647204
83,4,1,False,16,2048,512,4,512,1,0.5283761920584602,1,1,RS,True,True,1,False,512,True,1,11,1,32,10,8,2,1,0.5504962,5,True,0.035689230775683575,True,0.5726162079415398
84,1,64,False,4,16,1,2,128,1,0.5016797865842467,1,32,RS,False,False,25,True,8,False,28,1,32,1,10,1,1,4,0.5041438,3,True,0.003975529469139934,True,0.5066078134157533
85,16,1,False,32,2,4,16,32,4,1.5543309943045462,8,2,RS,False,True,7,False,8,False,10,1,16,32,10,16,2,16,1.554638,1,False,0.0004953342305958459,True,1.5549450056954537
86,32,2048,False,8,64,128,2,2048,1,0.6927236153941849,1,8,RS,True,True,9,True,128,False,1,25,1024,32,10,64,32,32,0.7000955,6,True,0.011894068557478547,True,0.707467384605815
87,8,256,False,8,256,64,128,2048,20,0.7523541102196587,16,2,RS,False,False,5,False,256,True,1,29,2048,2,10,2048,8,8,0.7621885,1,True,0.015867164574995762,True,0.7720228897803414
88,4,256,False,8,32,32,16,1024,1,0.26842234691102274,128,256,RS,True,True,4,True,256,True,1,20,1024,2,10,32,4,32,0.2781394,8,True,0.01567784926066073,True,0.2878564530889772
89,16,512,False,8,1,2,8,512,16,1.284272471605521,8,256,RS,True,True,1,False,128,False,1,7,64,32,10,256,1,8,1.284367,7,False,0.0001525155729753556,True,1.2844615283944791
90,8,128,False,1,16,1024,2,2048,4,inf,4,1,RS,False,True,1,False,1024,True,9,1,1024,4,1,64,8,2,inf,17,False,inf,False,inf
91,2,512,False,16,512,2,1,512,3,0.4936720987668401,512,4,RS,True,False,1,True,2048,True,1,28,2048,4,10,2,8,16,0.5142009,25,True,0.03312191960756502,True,0.5347297012331598
92,4,2048,False,1,2,1,32,4,4,inf,8,1024,RS,True,False,1,False,1024,True,15,1,64,2,1,64,8,4,inf,19,False,inf,False,inf
93,1,256,False,16,8,32,8,1,1,1.2266652602650496,32,16,RS,True,True,6,False,512,True,1,17,16,32,10,1024,2,1,1.229219,13,False,0.004120297198018618,True,1.2317727397349505
94,4,32,False,4,1,256,8,1024,1,1.1356085049644649,2048,2,RS,False,False,10,True,2048,False,1,17,2048,1,10,512,8,1,1.1357370000000002,10,False,0.00020731859540332035,True,1.1358654950355356
95,8,2048,False,16,2,1,2048,1,1,inf,4,2048,RS,True,True,4,True,1024,False,1,30,2048,2,1,1,8,8,inf,8,False,inf,False,inf
96,1,32,False,16,2,256,64,256,2,1.164853949011564,1,8,RS,True,True,3,True,4,False,1,2,8,32,10,128,16,8,1.1649660000000002,1,False,0.0001807871676861936,True,1.1650780509884364
97,16,1,False,8,4,512,2,2048,27,0.9723671548308397,2,1024,RS,False,True,1,True,8,False,16,1,256,8,10,512,4,8,0.9749965000000002,4,True,0.004242281773998526,True,0.9776258451691606
98,4,256,False,4,2,2048,4,1,9,0.9186193733354,8,4,RS,True,True,1,False,64,False,1,18,128,2,10,128,2,32,0.9194203,11,True,0.001292244407997174,True,0.9202212266645999
99,32,16,False,1,128,4,4,16,4,1.2793719916610922,16,1,RS,True,True,11,True,1024,False,27,1,512,16,10,8,32,1,1.2795990000000002,1,False,0.0003662635663016237,True,1.2798260083389081
100,1,8,False,2,8,4,256,64,1,1.3855207480705785,8,1,RS,True,False,2,True,256,False,1,1,32,1,10,512,1,4,1.385667,26,False,0.0002359682181989503,True,1.3858132519294215
101,4,2048,False,16,128,128,2,2048,1,0.610386323310946,1024,512,RS,False,False,17,False,1024,True,1,8,256,32,10,8,32,1,0.6128758000000001,4,True,0.004016612846665713,True,0.6153652766890542
102,16,4,False,16,64,1,256,4,1,1.0681451541304403,2048,1,RS,True,False,7,False,2048,True,1,27,1,2,10,512,4,4,1.070327,2,True,0.0035202700180525922,True,1.0725088458695597
103,16,1024,False,16,32,8,8,32,16,1.1672117510187703,16,128,RS,True,False,1,False,64,False,5,1,512,32,10,64,8,32,1.167291,2,False,0.00012786320815621837,True,1.1673702489812299
104,8,1024,False,8,256,1,32,256,21,0.95720153317782,16,4,RS,False,True,1,True,256,False,13,1,256,4,10,512,4,4,0.9572875,1,False,0.00013870201873079544,True,0.9573734668221799
105,2,1024,False,32,1,4,4,2048,3,0.9533388034681125,2,128,RS,False,False,1,True,256,True,17,1,1,32,10,4,8,1,0.9542336,21,False,0.0014436974890883521,True,0.9551283965318875
106,1,2048,False,32,2,128,1,1024,6,0.917988101377864,16,512,RS,True,True,1,False,1,True,1,21,32,16,10,32,4,4,0.9275054,2,False,0.015355558089499696,True,0.937022698622136
107,16,32,False,8,64,128,2,128,9,1.1051610248505739,256,16,RS,True,True,13,True,1024,False,27,1,2048,32,10,64,2,16,1.1056160000000002,1,False,0.0007340735657956498,True,1.1060709751494264
108,1,1,False,16,512,1,64,512,9,0.837678342754607,4,2048,RS,False,False,1,True,2048,True,27,1,1,2,10,2048,16,4,0.8420270999999999,12,False,0.007016444177074319,True,0.8463758572453929
109,1,1024,False,1,1,2,32,1024,1,0.7343209902601967,4,1,RS,True,True,9,False,8,True,23,1,128,16,10,2048,32,4,0.7386955,11,True,0.007057994194528654,True,0.7430700097398032
110,1,2048,False,2,1,1,256,8,1,0.9762639045625351,1,2048,RS,True,False,30,True,2048,False,22,1,1024,16,10,2048,2,2,0.9780118,2,True,0.002820118501056283,True,0.9797596954374649
111,32,1024,False,32,2,1,8,8,6,7.065998062214422,8,4,RS,False,False,1,False,8,False,26,1,256,1,10,1024,16,2,7.0746839999999995,9,True,0.014014210074064242,True,7.083369937785577
112,4,64,False,1,128,2,8,64,1,0.18011147096914526,4,32,RS,False,True,22,False,1,True,7,1,128,1,10,32,32,16,0.2064943,5,True,0.042567022411838955,True,0.23287712903085472
113,4,1024,False,1,2,1,4,128,3,2.2258597406142635,1,128,RS,False,True,1,False,8,True,1,11,8,32,10,32,32,2,2.237792,7,False,0.01925194421350737,True,2.249724259385736
114,32,8,False,16,32,128,16,128,1,0.7212814611637746,512,2,RS,True,False,20,True,2048,False,1,14,128,4,10,128,16,4,0.7292684,6,True,0.012886419574109813,True,0.7372553388362255
115,8,2048,False,4,1,256,32,1024,19,2.2240892603396887,128,2048,RS,True,True,1,True,512,True,7,1,2,32,10,2048,1,16,2.2277119999999995,5,True,0.0058450608208983,True,2.2313347396603103
116,2,4,False,8,16,2,128,2,4,inf,4,2,RS,False,False,1,False,128,False,11,1,16,4,1,1,16,16,inf,1,False,inf,False,inf
117,32,2048,False,32,64,8,1,2048,1,inf,2,128,RS,False,False,1,True,64,False,1,27,64,8,1,4,4,32,inf,23,False,inf,False,inf
118,2,64,False,32,1,2,8,64,5,inf,8,1,RS,False,False,10,True,32,True,1,21,1,32,1,16,1,4,inf,1,False,inf,False,inf
119,2,2048,False,16,2,1024,8,1,1,1.7040693630640205,512,32,RS,False,True,9,True,512,True,1,11,16,8,10,2048,1,32,1.7053610000000003,4,False,0.0020839743280568223,True,1.7066526369359802
120,4,512,False,2,4,16,128,256,2,1.463429425615811,16,64,RS,False,True,28,True,256,False,22,1,64,32,10,1024,1,4,1.465184,1,True,0.002830894558262425,True,1.4669385743841892
121,2,1,False,2,4,16,128,16,11,0.6014433503868292,4,2,RS,False,False,4,False,4,True,16,1,64,16,10,512,16,2,0.6198575,1,True,0.02971006325220465,True,0.6382716496131707
122,8,2048,False,2,16,16,2,32,10,0.1968822991876396,4,2,RS,True,True,3,False,4,True,25,1,2048,4,10,4,4,4,0.2197981,1,True,0.036973192132814275,True,0.24271390081236038
123,32,1024,False,16,2,256,4,512,25,0.6944471758946523,64,4,RS,True,False,1,True,256,False,1,15,512,1,10,16,4,8,0.7013178,2,True,0.011085316511493932,True,0.7081884241053477
124,4,1,False,16,1,128,2,1024,2,1.013448391293037,128,4,RS,True,True,1,True,1024,True,11,1,1,1,10,4,2,1,1.018682,28,False,0.008444095925556542,True,1.0239156087069632
125,32,2048,False,4,64,8,1024,2048,1,1.2350817099494193,4,16,RS,True,False,22,False,2048,False,1,24,64,32,10,1,2,16,1.2351500000000002,5,False,0.00011018166816671291,True,1.235218290050581
126,32,1024,False,8,8,2,2,32,3,2.233159848773342,32,64,RS,False,True,1,True,2048,True,1,18,512,32,10,512,2,32,2.2364029999999997,11,False,0.005232618942747468,True,2.2396461512266574
127,1,512,False,4,256,512,64,1,1,0.8236814050503328,8,256,RS,False,True,23,True,1,False,1,26,1024,32,10,256,2,8,0.8246442,2,True,0.0015534086262152659,True,0.8256069949496673
128,16,512,False,8,2,4,128,2048,22,1.891533461824077,256,16,RS,False,True,1,True,256,True,10,1,1024,2,10,1024,4,8,1.895804,3,True,0.00689024266626367,True,1.9000745381759232
129,1,128,False,8,2,1,32,256,8,1.697908688753597,32,16,RS,False,True,3,False,64,False,1,23,2048,1,10,256,4,2,1.698011,1,False,0.00016507271125174177,True,1.6981133112464029
130,32,2048,False,2,1,256,1,256,15,inf,2,4,RS,False,False,4,True,2048,True,1,30,1,8,1,512,4,2,inf,1,True,inf,False,inf
131,8,2048,False,32,128,256,64,256,2,0.6255295337178104,128,512,RS,True,False,19,False,128,True,1,18,256,16,10,512,16,8,0.6313096,1,False,0.009325770586927374,True,0.6370896662821897
132,16,16,False,32,4,4,8,8,1,1.6947839620215008,2048,2,RS,True,True,1,True,1,False,1,6,2048,8,10,16,4,1,1.6948180000000002,7,False,5.491812087096364e-05,True,1.6948520379784995
133,16,1,False,8,512,4,2,256,25,0.6970967072564821,1,256,RS,False,False,1,False,128,True,1,11,2048,8,10,8,2,32,0.7024218,3,False,0.008591699619982076,True,0.7077468927435179
134,8,8,False,2,16,1,1,4,1,1.2434483960411056,32,8,RS,True,False,11,False,256,False,26,1,256,4,10,1024,2,2,1.245352,4,True,0.003071344331070657,True,1.2472556039588945
135,32,512,False,1,4,1,1,8,9,0.6450569882392742,1,64,RS,True,False,1,True,1,True,5,1,128,16,10,1024,4,1,0.6477092,1,False,0.004279175570130297,True,0.6503614117607258
136,8,32,False,8,2,16,2,256,1,2.6842533290701973,512,8,RS,False,True,12,True,512,True,1,22,16,16,10,1,32,32,2.685842,2,False,0.002563219850110414,True,2.687430670929803
137,2,64,False,8,1,512,256,1024,11,inf,2,1,RS,True,False,1,False,16,False,1,9,256,16,1,1024,2,1,inf,10,True,inf,False,inf
138,4,32,False,2,4,1,1,64,13,1.5985199042222396,4,2,RS,False,True,1,True,1024,True,1,15,4,1,10,512,8,16,1.602382,4,False,0.00623124674523484,True,1.6062440957777604
139,16,512,False,32,128,16,8,128,3,0.8595525735237206,2,2,RS,False,True,21,False,64,False,1,30,128,2,10,1,1,16,0.8768722,1,True,0.027944119545263903,True,0.8941918264762794
140,2,128,False,8,4,2,8,64,1,2.916908323924306,32,32,RS,False,True,25,False,1,False,1,15,8,2,10,2048,2,4,2.9171489999999998,3,False,0.0003883155933001032,True,2.9173896760756937
141,1,256,False,16,1024,256,4,1024,1,0.4749055601130738,512,1,RS,True,False,8,True,2048,False,24,1,1024,1,10,16,4,4,0.48066700000000007,1,True,0.009295718078771543,True,0.48642843988692636
142,2,2048,False,4,8,1,16,32,10,0.9858232199925121,32,16,RS,True,True,1,False,2048,True,13,1,256,1,10,16,4,1,1.0013679999999998,3,True,0.025080517263405884,True,1.0169127800074875
143,1,1,False,8,1,2048,1,2048,1,1.2149361901382936,32,512,RS,True,True,18,False,64,False,1,29,2048,16,10,8,4,16,1.2150340000000002,2,False,0.00015781001235665675,True,1.2151318098617068
144,16,64,False,4,512,4,4,16,11,1.1329983857338788,1,32,RS,True,True,1,False,1,False,1,2,512,32,10,8,2,16,1.1331429999999998,4,False,0.00023332595226420954,True,1.1332876142661208
145,16,128,False,8,2,8,1,2048,11,0.9281758682079841,64,32,RS,False,True,5,True,128,False,1,5,32,2,10,4,1,1,0.9283956999999999,1,False,0.0003546846627639822,True,0.9286155317920157
