id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,512,256,1024,2.104596252918581,1,False,1,64,RS,False,True,True,False,False,9,2,4,10,2.1046577470814185,4.96084670192481e-05,2.104627,18,1,True,21,2
2,64,1024,32,1.7748741400541492,8,False,4,8,RS,False,True,True,True,False,11,4,1,10,1.7750018599458506,0.0001030339749791413,1.774938,30,21,True,1,4
3,2048,512,64,3.429275170060631,32,False,8,256,RS,True,False,True,False,True,13,1,8,10,3.4341048299393684,0.0038961750474022444,3.4316899999999997,2,12,True,1,1
4,4,32,8,2.1191079776981887,4,False,8,4,RS,False,True,True,False,True,26,1,8,10,2.119218022301811,8.877499647986805e-05,2.119163,13,6,True,1,8
5,4,1024,64,6.197169094655581,1,False,128,4,RS,True,False,True,True,True,2,2,8,10,6.197706905344419,0.00043386172912595244,6.197438,15,1,True,13,1
6,64,2048,16,3.4215407188453377,16,False,128,4,RS,True,False,True,True,False,18,4,1,10,3.423707281154663,0.0017478054811677366,3.4226240000000003,1,24,True,7,4
7,2,1024,128,6.177317102181434,1,False,64,1,RS,True,True,False,True,True,8,4,1,10,6.177826897818567,0.0004112614740040133,6.1775720000000005,8,1,True,27,1
8,8,256,32,6.642766193469939,16,False,128,4,RS,True,False,False,False,False,18,2,8,10,6.643877806530062,0.0008967586074300244,6.643322,1,22,True,16,1
9,512,64,1,3.803043724520425,2,False,1,2,RS,False,True,True,False,True,23,8,2,10,3.8032982754795746,0.0002053509191603606,3.803171,2,1,True,7,4
10,8,64,32,5.439440882274766,1,False,2,8,RS,True,False,True,False,True,4,1,1,10,5.457763117725234,0.01478088278825047,5.448602,3,1,True,3,64
11,1,2048,512,1.8845036994996986,4,False,256,32,RS,False,True,True,False,False,24,8,8,10,1.8861683005003012,0.0013428641033254671,1.885336,12,1,True,22,2
