id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,512,1,1,1,11,7,DLMT,7,1.8785625043332281,1,1024,1,165,8,0.09432920857142858,8
