id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.14773828573749442,32,1,1,64,29,1,6,DLMT,3,128,1024,1,0.14746714283393414,0.000409217481223343,1,0.14760271428571428,1
2,True,35,0.20187876008295808,1,16,128,32,7,1,3,DLMT,3,1,1,2048,0.20184529705989906,5.050345714576014e-05,32,0.20186202857142857,1
3,True,35,0.23239499613617878,32,512,32,16,25,1,26,DLMT,2,64,512,512,0.23227940386382126,0.00017445552851248647,1,0.23233720000000002,1
4,True,35,0.20227800346560063,32,128,512,1,23,19,1,DLMT,22,256,1,512,0.20208885367725657,0.0002854708677370267,1,0.2021834285714286,1
5,True,35,0.14448439382393696,1,512,16,16,22,1,4,DLMT,15,128,64,1,0.1443712633189202,0.0001707401510590677,1,0.14442782857142858,32
6,True,35,0.11714674040490738,1,256,512,1,28,1,15,DLMT,3,1024,2048,2048,0.11712320245223548,3.552422570929285e-05,8,0.11713497142857143,8
7,True,35,0.19402731525572522,1,32,1,1,20,25,1,DLMT,24,2048,2048,2048,0.19400365617284618,3.5707039264845975e-05,1,0.1940154857142857,32
8,True,35,0.33261285656712625,1,512,64,1,1,19,20,DLMT,30,512,512,1,0.33200468629001656,0.0009178698969653117,32,0.3323087714285714,1
9,True,35,0.1929209716551465,1,256,1,256,19,21,1,DLMT,30,1,1,2048,0.1928882854877106,4.933100196734312e-05,1,0.19290462857142854,1
10,True,35,0.1689039257509688,1,1,512,1,8,1,29,DLMT,3,128,1,512,0.16877213139188835,0.0001989082323534146,1,0.16883802857142857,1
11,True,35,0.21473533163471617,1,64,16,512,1,12,22,DLMT,23,1,2048,1,0.21434323979385525,0.0005917574585891744,1,0.2145392857142857,32
12,True,35,0.15750459272036213,1,1,512,256,26,1,27,DLMT,28,2048,512,1,0.15740997870820925,0.00014279447196754183,1,0.1574572857142857,32
13,True,35,0.12906993887145932,8,512,16,128,1,30,28,DLMT,22,2048,2048,2048,0.12904434684282642,3.862430238455807e-05,8,0.12905714285714287,1
14,True,35,0.21709186128821212,32,16,256,256,6,9,1,DLMT,25,512,2048,2048,0.21706562442607363,3.959750559037368e-05,1,0.21707874285714288,1
15,True,35,0.13271144937924484,1,64,1,1,1,26,5,DLMT,5,2048,2048,64,0.13261020776361232,0.0001527970616236332,1,0.13266082857142858,1
16,True,35,0.14740503289155218,1,256,256,512,1,2,16,DLMT,2,2048,1,1,0.1473639385370192,6.202090496809346e-05,1,0.1473844857142857,32
17,True,35,0.2001366648754352,1,256,512,128,5,28,1,DLMT,1,1,2048,1,0.20005990655313627,0.00011584609776486406,1,0.20009828571428573,1
18,True,35,0.29522804359431354,1,1,128,16,1,25,30,DLMT,18,128,2048,512,0.29476001354854364,0.0007063658091431971,1,0.2949940285714286,32
19,True,35,0.11812385846492969,1,1,1,512,29,28,1,DLMT,1,2048,256,512,0.1180882558207846,5.373264124062566e-05,8,0.11810605714285714,8
20,True,35,0.16529963022744262,1,512,64,512,1,3,26,DLMT,1,2048,1,2048,0.16518556977255736,0.00017214366093469836,1,0.1652426,8
21,True,35,0.23298746659699676,32,16,1,1,1,27,30,DLMT,10,512,64,1,0.23295144768871745,5.4360880292010016e-05,1,0.2329694571428571,1
22,True,35,0.1555609520279399,1,256,1,32,7,1,4,DLMT,30,512,2048,1024,0.15554179082920294,2.8918689670262905e-05,1,0.15555137142857142,1
23,True,35,0.2579713975428568,1,32,16,256,29,1,21,DLMT,30,512,1,64,0.2577947738857147,0.00026656603271219204,32,0.25788308571428575,1
24,True,35,0.1773251004165564,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17708152815487216,0.0003676069928938916,1,0.1772033142857143,1
25,True,35,0.2223084159245414,1,256,16,128,23,10,1,DLMT,7,2048,2048,1,0.22228729836117292,3.187129730394999e-05,1,0.22229785714285716,8
26,True,35,0.18625229574345029,32,16,1,32,1,17,30,DLMT,7,2048,1,1,0.18621873282797827,5.065421794794864e-05,1,0.18623551428571428,1
27,True,35,0.1771323008774936,32,512,512,512,8,1,28,DLMT,7,1,512,512,0.1769849562653636,0.00022237716811300299,1,0.1770586285714286,1
28,True,35,0.14342590399011718,1,1,512,1,1,27,14,DLMT,7,1024,1,512,0.14339129600988287,5.2231462877138415e-05,1,0.14340860000000002,1
29,True,35,0.0943496522800899,1,512,1,1,1,11,7,DLMT,7,1,1024,1,0.09430876486276724,6.170858875821667e-05,8,0.09432920857142857,8
30,True,35,0.21890518153139674,1,16,32,512,4,2,1,DLMT,7,1,1,256,0.2188765327543176,4.323764421833257e-05,1,0.21889085714285716,8
31,True,35,0.2852987591482951,1,32,1,256,1,30,27,DLMT,7,512,256,2048,0.2848055265659905,0.0007444022776835131,32,0.2850521428571428,1
32,True,35,0.27208049500502945,1,512,256,1,2,1,3,DLMT,7,2048,256,1024,0.2718235049949706,0.000387857484872251,32,0.271952,1
33,False,1,inf,32,256,256,1,1,30,20,DLMT,7,1,512,1024,inf,inf,1,inf,1
34,True,35,0.1451240792540836,1,64,256,512,1,29,11,DLMT,7,2048,2048,1024,0.1450926064602021,4.749974006373751e-05,1,0.14510834285714286,1
35,True,35,0.20474876528610914,32,256,1,64,26,28,1,DLMT,7,512,128,2048,0.20456454899960513,0.0002780250700779271,1,0.20465665714285713,1
36,True,35,0.21474222090618478,1,512,512,64,28,15,1,DLMT,7,1024,512,2048,0.21470263623667235,5.9742440389338954e-05,1,0.21472242857142856,32
37,True,35,0.19231145358896437,1,512,1,512,12,23,1,DLMT,7,2048,1,2048,0.19228511783960703,3.97467493215819e-05,1,0.1922982857142857,1
38,True,35,0.12837351784567005,1,64,512,512,13,1,26,DLMT,7,1,1,2048,0.12826368215432996,0.00016576751361901048,8,0.1283186,1
39,True,35,0.1548451033027759,1,1,256,1,1,3,20,DLMT,7,256,1024,2048,0.1547788966972241,9.992111174035449e-05,1,0.154812,32
40,True,35,0.15308123790582762,1,256,1,512,18,1,26,DLMT,7,2048,256,1,0.15295887637988664,0.00018467190100394053,1,0.15302005714285713,8
41,True,35,0.2297144894670756,32,1,128,256,17,6,1,DLMT,7,2048,2048,2048,0.22967265339006723,6.314033608412579e-05,1,0.2296935714285714,1
42,True,35,0.21013055272861295,1,256,512,32,23,29,1,DLMT,7,1,2048,1,0.21010647584281564,3.633760069803687e-05,1,0.2101185142857143,1
43,True,35,0.3230487890775418,1,1,512,256,22,26,1,DLMT,7,1,1024,1,0.3224971537796009,0.0008325455109212375,32,0.32277297142857136,1
44,True,35,0.19420618425342678,1,64,64,512,28,30,1,DLMT,7,1,1,64,0.19418101574657326,3.79851098646376e-05,1,0.19419360000000002,32
45,True,35,0.134363509499531,1,1,1,32,30,1,30,DLMT,7,1024,2048,1024,0.134247690500469,0.00017479771165550284,8,0.1343056,1
46,True,35,0.2615544094069514,1,32,16,32,25,5,1,DLMT,7,1,512,1024,0.2614697620216201,0.0001277525222403638,1,0.26151208571428575,1
47,True,35,0.2201631975613712,32,128,256,64,30,1,26,DLMT,7,512,1,1,0.22002400243862885,0.0002100776999112488,1,0.22009360000000003,1
48,True,35,0.2837845436934281,1,128,1,16,1,17,30,DLMT,7,128,512,512,0.28295339916371476,0.0012543897203868674,1,0.2833689714285714,32
49,True,35,0.1503547354813753,1,16,128,512,1,30,2,DLMT,7,1024,2048,1,0.15017703594719617,0.00026818978050505116,1,0.15026588571428573,32
50,True,35,0.19777116791019275,1,16,512,512,30,18,1,DLMT,7,512,2048,256,0.19754654637552152,0.0003390059538336968,1,0.19765885714285714,1
51,True,35,0.43412059961387933,1,16,16,256,1,1,25,DLMT,7,2048,1024,1024,0.4340842003861208,5.493487052865828e-05,1,0.43410240000000005,32
52,True,35,0.19756429491996774,1,64,1,1,29,1,28,DLMT,7,128,512,2048,0.19728301936574655,0.00042450999940147076,1,0.19742365714285715,1
53,True,35,0.1908650978365963,1,1,1,256,11,28,1,DLMT,7,1,1,1,0.19084884502054653,2.4529266152073164e-05,1,0.19085697142857141,1
54,True,35,0.14300586356819742,1,32,128,1,28,1,2,DLMT,7,2048,1,512,0.14289333643180255,0.0001698295279726934,1,0.14294959999999998,32
55,True,35,0.19573529757177138,32,256,1,256,1,26,1,DLMT,7,1,256,1,0.19561110242822866,0.0001874392549219992,1,0.19567320000000002,1
56,True,35,0.17998757627279088,32,1,1,256,21,1,28,DLMT,7,512,64,256,0.17986133801292342,0.0001905227909662027,1,0.17992445714285715,1
57,True,35,0.1459158646703052,1,1,128,512,1,18,21,DLMT,7,2048,128,2048,0.1457495067582662,0.00025107264417506965,1,0.1458326857142857,1
58,True,35,0.2122646941599777,32,512,256,1,7,9,1,DLMT,7,2048,2048,2048,0.21216822012573658,0.00014560167637518975,1,0.21221645714285714,1
59,True,35,0.1981247470954868,1,512,32,128,27,29,1,DLMT,7,256,512,2048,0.19807519576165603,7.4784446707773e-05,1,0.19809997142857141,32
60,True,35,0.11700109178316104,1,512,16,512,6,1,1,DLMT,7,1,1024,2048,0.1169707939311247,4.572648051630768e-05,8,0.11698594285714287,8
61,True,35,0.18925289568075168,32,1,256,128,15,1,3,DLMT,7,1,2048,1024,0.18910087574781972,0.00022943331074984054,1,0.1891768857142857,1
62,True,35,0.26277015842868295,1,32,1,512,10,1,2,DLMT,7,2048,512,64,0.26249189871417405,0.00041995839832836466,32,0.2626310285714285,1
63,True,35,0.1459612235837844,1,64,32,1,1,13,16,DLMT,7,1,2048,1,0.14575923355907275,0.00030484976025335815,1,0.14586022857142858,32
64,True,35,0.19307275181474856,1,256,1,128,21,1,30,DLMT,7,128,2048,1,0.19286227675668008,0.00031765564206979845,1,0.19296751428571432,1
65,True,35,0.13016790525898533,1,512,512,1,2,1,11,DLMT,7,2048,1,2048,0.13013020902672898,5.6892350907980215e-05,1,0.13014905714285716,1
66,True,35,0.4159951161835375,1,16,128,256,26,1,23,DLMT,7,2048,1,1,0.41595488381646256,6.071996612082936e-05,32,0.41597500000000004,1
67,True,35,0.13778828952167482,1,256,512,32,14,1,17,DLMT,7,64,1,1,0.13763599619261085,0.0002298459288749925,1,0.13771214285714284,1
68,True,35,0.12103724324318363,1,128,128,512,1,30,30,DLMT,7,1,1,2048,0.12090047104253071,0.00020642094894478575,8,0.12096885714285717,8
69,True,35,0.28298891921001795,1,1,1,16,1,29,5,DLMT,7,64,64,2048,0.28285399507569636,0.0002036317885452122,32,0.28292145714285716,1
70,True,35,0.283450354354551,1,64,512,1,1,28,16,DLMT,7,1024,2048,256,0.2832870742168776,0.0002464275693561417,32,0.2833687142857143,1
71,True,35,0.19591087842462052,1,512,128,512,20,11,1,DLMT,7,1,128,512,0.19582797871823665,0.00012511486966881597,1,0.19586942857142858,32
72,True,35,0.17566770468665513,1,32,1,128,1,10,22,DLMT,7,2048,1024,2048,0.175598352456202,0.0001046685887426959,1,0.17563302857142857,32
73,True,35,0.41409056410745215,32,16,1,1,25,1,30,DLMT,7,512,64,2048,0.4140532644639765,5.629380652488085e-05,1,0.4140719142857143,1
74,True,35,0.13266941366145277,1,512,32,512,5,1,5,DLMT,7,1,2048,1024,0.13254275776711863,0.0001911530981668237,1,0.1326060857142857,1
75,True,35,0.20507843224748384,1,256,512,128,4,29,1,DLMT,7,256,512,2048,0.2050400820382305,5.787935376139385e-05,1,0.20505925714285717,32
76,True,35,0.20218967066131338,1,256,256,128,28,1,29,DLMT,7,2048,1024,1,0.2015834721958295,0.0009148939762371927,1,0.20188657142857144,32
77,True,35,0.18978614485475545,1,512,64,512,29,1,3,DLMT,7,512,1,1,0.18975808371667316,4.235076078154272e-05,1,0.1897721142857143,1
