id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,128,1,16,13,1,21,RS,24,128,256,256,0.14321815441204389,0.14332727415938468,0.00016468698819771185,1,0.14327271428571428,32
2,True,35,False,1,64,32,16,8,1,25,RS,16,2048,512,1,0.15993995579335973,0.160398329920926,0.0006917927907300869,1,0.16016914285714287,32
3,True,35,False,8,32,256,512,1,29,7,RS,4,1024,2048,2048,0.12901623670991513,0.12904850614722774,4.870205963041961e-05,1,0.12903237142857144,8
4,True,35,False,1,16,32,256,1,30,14,RS,5,256,2048,1024,0.16238053458171112,0.16261529398971739,0.000354306354237488,1,0.16249791428571425,32
5,True,35,False,8,1,128,16,30,1,21,RS,14,1,128,1024,0.13092911697084825,0.1309678544577232,5.846384544733389e-05,1,0.13094848571428572,8
6,True,35,False,32,64,512,16,17,1,21,RS,20,2048,512,512,0.24204935338863184,0.24212624661136814,0.00011604969378921805,1,0.2420878,1
7,True,35,False,32,256,256,1,1,5,21,RS,13,64,256,256,0.1354644453121469,0.1357277832592817,0.00039743799311005355,1,0.1355961142857143,1
8,True,35,False,1,32,512,64,1,4,1,RS,3,64,2048,128,0.24125894014561852,0.24132894556866727,0.00010565440775259264,32,0.2412939428571429,1
9,True,35,False,1,128,1,128,21,29,1,RS,5,256,256,256,0.3206581758947227,0.3212529098195631,0.000897591327398167,32,0.3209555428571429,1
10,True,35,False,8,64,64,256,21,18,1,RS,26,1,1024,256,0.11541832543367515,0.11552796028061053,0.00016546439286481613,8,0.11547314285714284,1
11,True,35,False,32,32,32,128,1,25,16,RS,22,1,512,512,0.14703291236256155,0.14706217335172422,4.416161413790519e-05,1,0.1470475428571429,1
12,True,35,False,1,512,256,256,1,1,9,RS,11,2048,1,1024,0.13846992381139497,0.13850561904574785,5.387238132278622e-05,1,0.1384877714285714,32
13,True,35,False,1,32,512,1,1,20,23,RS,14,2048,2048,128,0.3349972954096423,0.33553413316178626,0.0008102125848523115,32,0.3352657142857143,1
14,True,35,False,1,16,128,32,5,9,1,RS,14,256,128,128,0.23945383487037702,0.23957273655819444,0.00017945020342759042,1,0.23951328571428573,8
15,True,35,False,32,128,128,256,25,8,1,RS,14,1024,512,128,0.218928141011758,0.21896265898824202,5.209562635878517e-05,1,0.2189454,1
16,True,35,False,1,32,512,128,29,28,1,RS,2,1024,2048,64,0.12729279677972888,0.12732120322027107,4.287190222045034e-05,8,0.12730699999999998,1
17,True,35,False,8,1,16,1,5,1,13,RS,7,1024,256,1,0.12990595233116897,0.12992587624025964,3.0069796358825657e-05,1,0.1299159142857143,1
18,True,35,False,8,128,1,16,9,1,6,RS,20,512,2048,128,0.12943808010069544,0.12945986275644736,3.2875075851547434e-05,1,0.1294489714285714,8
19,True,35,False,1,16,512,1,26,1,22,RS,27,128,512,512,0.13219903018488285,0.13222234124368856,3.518179028058342e-05,8,0.1322106857142857,1
20,True,35,False,8,32,32,32,1,22,13,RS,12,1024,128,64,0.12499947391860021,0.1250356689385427,5.4626673607199135e-05,8,0.12501757142857145,1
21,True,35,False,1,64,128,1,16,1,19,RS,16,256,1024,1024,0.1162324809975831,0.11625843328813115,3.9168021108436994e-05,8,0.11624545714285713,8
22,True,35,False,1,1,128,16,1,29,30,RS,9,128,128,2048,0.2673372706507347,0.2681406150635511,0.0012124329010678653,1,0.2677389428571429,1
23,True,35,False,8,64,16,32,28,1,25,RS,3,64,64,128,0.13003096805011474,0.13011040337845672,0.00011988632030352002,8,0.13007068571428573,1
24,True,35,False,1,512,128,16,3,10,1,RS,9,2048,2048,512,0.13177566169838797,0.1318223954444692,7.053205379290117e-05,8,0.13179902857142858,8
25,True,35,False,8,16,32,512,5,21,1,RS,7,1,128,1,0.22205078223481498,0.22206756062232788,2.5322475295715812e-05,1,0.22205917142857143,8
26,True,35,False,1,128,128,512,20,13,1,RS,12,1,1024,512,0.31984701127991455,0.32056327443437127,0.0010810071003561459,32,0.3202051428571429,1
27,True,35,False,1,64,64,1,10,9,1,RS,29,1024,1024,128,0.11546891202691506,0.11549251654451353,3.5624687610517166e-05,8,0.1154807142857143,8
28,True,35,False,8,64,1,1,11,1,21,RS,11,2048,256,64,0.12455482283111119,0.12458272002603166,4.210333255509387e-05,8,0.12456877142857142,1
29,True,35,False,1,16,16,256,12,24,1,RS,28,512,128,512,0.4204226183050765,0.42048663883778065,9.662182117166881e-05,32,0.42045462857142857,1
30,True,35,False,8,1,16,128,2,1,13,RS,12,2048,512,1024,0.12506322843484555,0.1250951144222973,4.812334492250945e-05,8,0.12507917142857142,1
31,True,35,False,1,1,64,32,4,12,1,RS,18,1,256,256,0.1173070927844793,0.11746633578694925,0.00024033459669250046,8,0.11738671428571427,1
32,True,35,False,8,256,64,16,4,1,25,RS,9,2048,256,256,0.15170571537932873,0.15190811319209988,0.00030546520694354275,1,0.1518069142857143,1
33,True,35,False,8,1,32,1,28,22,1,RS,8,128,512,512,0.2102971293634238,0.21032069920800475,3.557235799129926e-05,1,0.21030891428571427,1
34,True,35,False,1,64,64,64,25,1,22,RS,7,1024,1,1,0.1647881180021408,0.16487062485500206,0.00012452196265588553,1,0.16482937142857143,8
35,True,35,False,8,512,16,1,22,1,28,RS,18,128,512,1,0.18150345610850643,0.18197882960577927,0.0007174487793706307,1,0.18174114285714285,8
36,True,35,False,8,512,128,128,23,15,1,RS,16,1,512,512,0.21139909508727872,0.2114227334841498,3.567581928467574e-05,1,0.21141091428571426,1
37,True,35,False,1,256,64,1,20,23,1,RS,21,2048,512,1024,0.12582605295115415,0.1258522327631316,3.9511403675498195e-05,8,0.12583914285714287,1
38,True,35,False,8,512,128,1,1,9,20,RS,30,64,1024,2048,0.11906035227621528,0.11911501915235609,8.250498562548288e-05,1,0.11908768571428568,1
39,True,35,False,1,64,16,128,1,27,3,RS,17,1,512,64,0.14254579644835588,0.14256523212307262,2.933293753598279e-05,1,0.14255551428571425,8
40,True,35,False,32,16,128,512,1,30,18,RS,16,1,128,1,0.21010143770875264,0.2101189622912474,2.644865646061063e-05,1,0.21011020000000002,1
41,True,35,False,1,1,32,128,29,1,28,RS,1,128,1,1,0.17216891694450406,0.17233079734121023,0.00024431503583425667,1,0.17224985714285715,32
42,True,35,False,1,32,16,128,26,1,26,RS,27,512,1,1024,0.295249322940787,0.2956887342020702,0.0006631734306979401,32,0.2954690285714286,1
43,True,35,False,1,16,64,32,1,16,15,RS,30,64,128,1024,0.14184786508639238,0.14194447777075045,0.00014581093153499442,32,0.14189617142857142,1
44,True,35,False,1,1,64,32,14,2,1,RS,18,64,1024,64,0.3272136939390983,0.3272329346323302,2.903866528669473e-05,1,0.3272233142857143,1
45,True,35,False,8,1,16,32,25,1,25,RS,6,64,1,128,0.1491446303647357,0.14924085534955006,0.00014522580307077174,1,0.14919274285714287,8
46,True,35,False,8,64,32,256,1,11,21,RS,20,2048,1024,256,0.1320397142287021,0.1321310857712979,0.0001379008339351157,1,0.1320854,1
47,True,35,False,8,128,64,32,5,1,29,RS,11,1,512,1024,0.18848794973535662,0.18862662169321484,0.0002092881228530368,1,0.18855728571428573,1
48,True,35,False,1,64,1,128,24,1,9,RS,10,512,128,1,0.14293691391887695,0.14296040036683735,3.544649316295052e-05,1,0.14294865714285715,1
49,True,35,False,8,64,256,64,1,28,12,RS,18,1024,256,512,0.11613489188434728,0.11616242240136698,4.154993062201023e-05,1,0.11614865714285713,8
50,True,35,False,1,1,64,16,14,1,10,RS,27,1024,64,128,0.14660130863669157,0.1466311485061656,4.503527868827542e-05,8,0.1466162285714286,1
51,True,35,False,32,128,1,128,5,17,1,RS,7,1,128,256,0.20756165938895213,0.20763062632533355,0.00010408709069322379,1,0.20759614285714284,1
52,True,35,False,8,512,512,64,26,1,15,RS,13,2048,1024,512,0.12818814470740325,0.1283120267211682,0.0001869666695167991,8,0.12825008571428573,1
53,True,35,False,1,32,256,128,1,18,29,RS,13,2048,512,512,0.2689041050693344,0.269172866359237,0.00040562307425410084,1,0.2690384857142857,8
54,True,35,False,8,32,16,512,26,1,11,RS,24,1024,256,1,0.21732328730636064,0.21744659840792507,0.0001861050306922931,1,0.21738494285714285,1
55,True,35,False,1,1,64,32,1,10,26,RS,11,256,256,64,0.25818292000155624,0.25833925142701514,0.0002359403521992714,32,0.2582610857142857,1
56,True,35,False,1,256,16,16,10,16,1,RS,18,1,128,256,0.1274924950345275,0.12752813353690115,5.378675961799668e-05,8,0.12751031428571433,8
57,True,35,False,1,128,256,512,1,28,2,RS,5,1,2048,128,0.14982362315218367,0.14984420541924492,3.1063411116683615e-05,1,0.1498339142857143,32
58,True,35,False,1,64,1,1,8,1,9,RS,24,2048,1024,256,0.12257121857568373,0.1225985528528877,4.1253759259747406e-05,1,0.12258488571428572,32
59,True,35,False,1,1,32,16,1,14,28,RS,4,1,128,512,0.1805645636817165,0.1807823506039978,0.0003286909397558007,1,0.18067345714285715,1
60,True,35,False,1,128,512,512,27,1,24,RS,28,1024,512,1,0.14240397628956855,0.14259865228186,0.00029381119023992787,1,0.14250131428571428,8
61,False,1,False,1,256,1,64,1,14,26,RS,14,1,1,1024,inf,inf,inf,1,inf,32
62,True,35,False,32,512,1,64,18,1,11,RS,28,64,64,2048,0.14792422438569788,0.1481870327571593,0.000396638740685078,1,0.1480556285714286,1
63,True,35,False,1,1,1,512,27,1,8,RS,6,512,1024,1024,0.11778103179396614,0.11780605392031955,3.776418776501234e-05,8,0.11779354285714284,8
64,True,35,False,1,1,16,128,15,1,25,RS,13,1,2048,512,0.15106466789260908,0.15117281782167658,0.0001632233076593717,1,0.15111874285714283,1
65,True,35,False,1,512,128,64,13,27,1,RS,21,128,1024,512,0.20769158235627064,0.2077249319294436,5.0332234974726076e-05,1,0.20770825714285712,1
66,True,35,False,8,1,128,512,24,3,1,RS,29,1024,1,128,0.22552248375465975,0.22554871624534026,3.959090804717705e-05,1,0.2255356,8
67,True,35,False,8,64,256,64,1,26,25,RS,16,256,1,256,0.15972463476648283,0.1597822795192315,8.699929157581662e-05,1,0.15975345714285716,1
68,True,35,False,1,512,16,64,3,1,3,RS,1,512,256,512,0.13084865991661965,0.1308776829405232,4.3802469411331134e-05,1,0.13086317142857143,8
69,True,35,False,32,128,256,16,10,9,1,RS,6,256,1024,1024,0.29074019448804395,0.29077391979767025,5.089930836304627e-05,1,0.2907570571428571,1
70,True,35,False,1,1,32,16,11,6,1,RS,29,1,1024,1,0.2724067415642588,0.27269051557859836,0.00042828075476018774,1,0.2725486285714286,1
71,True,35,False,1,64,1,32,1,2,6,RS,30,1,512,64,0.12278514408570956,0.12284742734286186,9.39998697350383e-05,8,0.12281628571428571,8
72,True,35,False,1,1,64,32,2,1,22,RS,24,1024,1,256,0.11917130066880026,0.11920424218834262,4.9716387476098356e-05,8,0.11918777142857144,8
73,True,35,False,1,32,1,16,26,15,1,RS,16,2048,64,2048,0.33343903417391174,0.334203251540374,0.0011533811200827183,32,0.33382114285714287,1
74,True,35,False,8,64,256,16,14,20,1,RS,15,1024,1024,256,0.25272829264805097,0.2528709644948063,0.00021532488220816226,1,0.2527996285714286,8
75,True,35,False,32,32,32,32,3,24,1,RS,12,1024,256,2048,0.21570812365256495,0.21574736206172077,5.921985326229564e-05,1,0.21572774285714286,1
76,True,35,False,8,256,32,64,1,5,23,RS,19,2048,1,256,0.11893604630181254,0.11904383941247315,0.00016268478598761626,1,0.11898994285714284,1
77,True,35,False,32,128,16,1,7,11,1,RS,7,64,1024,1,0.22182101435318605,0.2218547570753853,5.09255879711198e-05,1,0.22183788571428567,1
78,True,35,False,1,256,1,1,1,4,5,RS,25,128,128,2048,0.12551989906471722,0.12558775807813988,0.00010241497817752032,1,0.12555382857142855,1
79,True,35,False,1,512,32,16,1,17,26,RS,19,1024,128,512,0.1732671263080292,0.1734006451205422,0.00020151083224036396,1,0.1733338857142857,8
80,True,35,False,8,32,128,32,1,28,4,RS,6,256,1,128,0.12566754508258937,0.12573514063169627,0.00010201734946486569,8,0.12570134285714282,1
81,True,35,False,1,1,256,128,16,1,6,RS,14,2048,1,1024,0.12270195759417434,0.12273295669153993,4.678482223795294e-05,1,0.12271745714285713,8
82,True,35,False,1,1,32,1,1,16,21,RS,13,128,2048,2048,0.14600329281737204,0.14618076432548507,0.0002678456363242834,1,0.14609202857142856,8
83,True,35,False,1,512,16,1,10,2,1,RS,8,1024,1,1,0.12032306011759704,0.12035396845383146,4.664784265633017e-05,8,0.12033851428571425,8
84,True,35,False,1,512,16,16,29,1,7,RS,18,1024,1024,1,0.12947636916962657,0.1295855165446591,0.00016472868478755245,8,0.12953094285714284,8
85,True,35,False,1,32,1,128,13,3,1,RS,18,512,512,256,0.22606774146972294,0.22609574424456272,4.226267712238553e-05,1,0.22608174285714283,8
86,True,35,False,8,256,16,32,1,20,24,RS,15,2048,1,512,0.132794691679946,0.13297262260576836,0.0002685390041217355,8,0.1328836571428572,1
87,True,35,False,8,64,64,1,26,1,14,RS,15,2048,128,64,0.1628595018345606,0.1629102695940109,7.66203148848994e-05,1,0.16288488571428575,1
88,True,35,False,1,128,1,32,3,26,1,RS,8,2048,2048,2048,0.2195805964199213,0.21969928929436447,0.00017913505565149835,1,0.2196399428571429,1
89,True,35,False,1,1,1,32,18,29,1,RS,2,1024,64,2048,0.2358028228446492,0.23581889144106505,2.4251236029936693e-05,1,0.23581085714285713,8
90,True,35,False,32,256,512,16,8,1,18,RS,12,256,1,512,0.15880012848406763,0.15890770008736102,0.00016235048003423604,1,0.15885391428571433,1
91,True,35,False,8,64,128,64,21,29,1,RS,2,2048,1024,2048,0.12257774605863506,0.12260333965565062,3.8626669437537345e-05,8,0.12259054285714284,1
92,True,35,False,8,512,128,32,1,10,20,RS,19,256,512,1,0.12595159262377134,0.1260275502333715,0.00011463763673027274,1,0.12598957142857142,8
93,True,35,False,8,32,64,1,22,28,1,RS,24,2048,1,1024,0.22488848340282916,0.22490157374002798,1.9756352633715877e-05,1,0.22489502857142857,8
94,True,35,False,8,1,32,32,1,27,23,RS,5,128,512,2048,0.14273161899461134,0.14290900957681718,0.0002677235003750325,1,0.14282031428571426,1
95,True,35,False,8,16,1,32,1,27,9,RS,29,512,512,256,0.12098859679173539,0.12103608892255029,7.167663211840205e-05,8,0.12101234285714284,1
96,True,35,False,1,1,16,64,7,1,1,RS,4,128,1024,512,0.12151932067683147,0.12155525075173995,5.422681014752353e-05,8,0.12153728571428571,8
97,True,35,False,8,64,1,64,1,15,7,RS,13,1,64,2048,0.11745001046468738,0.11747398953531264,3.618997493387225e-05,1,0.11746200000000001,1
98,True,35,False,1,256,128,16,1,5,14,RS,7,256,128,512,0.23875525314428786,0.23887160399856933,0.00017560040444376975,32,0.2388134285714286,1
99,True,35,False,1,128,16,128,14,19,1,RS,3,128,512,128,0.22093369399094442,0.221092077437627,0.00023903732779972697,1,0.2210128857142857,8
100,True,35,False,8,256,1,16,1,1,16,RS,5,1,256,256,0.13514202420636914,0.1352174615079166,0.00011385237129273701,1,0.13517974285714288,1
