id,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,technique,speedup,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,points
1,8,1,16,1024,4,64,128,2,4,1024,DLMT,10.559864872001032,True,False,1,True,4,True,21,1,2048,4,1,16,4,0.13445029999999997,17,True,263
